G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2093714	0.6395608	0.9685193	0.1708600	0.3579235	0.4884678	0.8636406	0.1573160	0.6205007	0.1913962	1.0552665	0.8135686	0.8459821	0.2540183	0.1164432	0.0519204	0.7859319	0.2975059	0.0691782	0.1664528	0.3937116	0.7318909	0.2239502	0.7900309	0.6265242	0.1556969	0.3471782	0.1466279	0.7321494	0.1191861	0.3702897	0.2519314	1.0402979	0.3643437	0.1943690	0.8627240	0.7422687	0.4208814	0.9396046	0.2740907	0.6771765	1.0059463	0.0855975	0.0320518	0.7488537	1.0557093	0.8914772	0.0605634	0.1698753	0.9975618	0.8820633	0.0749789	0.7545446	0.8652635	0.8996389	0.7493447	0.8913280	0.0649752	0.2585479	0.1847670	0.9335037	0.3438779	0.0034558	0.0215164	0.5612188	0.9382485	0.6521756	0.0028119	0.9841557	0.2643626	0.1965536	0.6066595	0.5719709	0.0914504	0.0211237	0.7593952	1.0548804	0.0238622	0.1444112	0.1173569	0.7687467	0.8970722	0.6414829	0.1224910	0.0357610	0.2914035	0.9893489	0.3932417	0.9251494	0.2031001	0.2123964	0.1326910	0.5118759	1.0166661	0.0351216	0.0898158	0.9723166	0.7220588	0.7970204	0.7940035
0.2180576	0.2622520	0.8700659	0.2332319	0.4754933	0.4333010	0.8148050	0.1872297	0.5664955	0.1805725	1.0114725	0.9919041	0.8733462	0.3256334	0.1218999	0.0541089	0.8600079	0.2859986	0.0526863	0.1801613	0.3519495	0.7173279	0.3622038	0.8850586	0.4911221	0.1083793	0.3026225	0.1194085	0.7388883	0.0880473	0.2509036	0.2570471	1.0884142	0.3229464	0.1582567	1.0081599	0.8083749	0.4392674	0.9109570	0.2555981	0.7910581	1.0712542	0.0755791	0.0274677	0.6760742	0.9550423	0.8460516	0.0454732	0.2499935	0.9870765	0.8522315	0.0223587	0.8690717	0.9708329	0.9735791	0.8340459	1.0911528	0.0218931	0.3607870	0.1822964	0.8291376	0.4932195	0.0088593	0.0207528	0.5768358	0.9488518	0.6863736	0.0327086	0.9120406	0.1870652	0.2181726	0.4960338	0.6566014	0.1010766	0.0131930	0.8640880	1.0426453	0.0089108	0.1928986	0.1048482	0.6050807	0.8572992	0.7649255	0.1318049	0.0599792	0.2189563	1.0171170	0.4704406	0.8324520	0.2351295	0.3062242	0.1113515	0.6022416	0.9572839	0.0019708	0.0969490	1.1170158	0.6548603	0.8010751	0.7884712
0.4794940	0.8292634	0.5193938	0.1729167	0.4542179	0.4551232	0.8077167	0.1546432	0.8448507	0.2087213	1.0066227	0.8612112	0.8528955	0.2542407	0.1649057	0.1155711	0.7860953	0.2477525	0.1328694	0.1941546	0.4542222	0.8121920	0.0499629	0.8469026	0.5818392	0.1128355	0.3314873	0.1434469	0.7456834	0.1056154	0.2495275	0.3647784	0.9698896	0.3202148	0.2302054	0.9579103	0.7862588	0.4042094	1.0293048	0.4180435	0.7251793	1.0284456	0.0625190	0.0306642	0.7438163	0.9667045	1.0637594	0.0397442	0.2114496	1.0199589	0.9148817	0.0190266	0.8200548	0.9224516	1.0349774	0.8327665	1.1184201	0.0328734	0.2277130	0.1571553	0.8026382	0.4421533	0.0098336	0.0149973	0.6825217	0.9043690	0.6398431	0.0068418	0.9134813	0.2369815	0.1904304	0.5532127	0.6547127	0.1069350	0.0213842	0.8777006	1.0208338	0.0279034	0.1915915	0.1206371	0.6701645	0.7421709	0.7523254	0.2994223	0.0570843	0.2363343	0.9458845	0.4305731	0.8974474	0.1662567	0.2168860	0.1045855	0.5242626	0.9458626	0.0084922	0.0668095	1.0201948	0.5116330	0.8371131	0.6965064
0.4065262	0.7022280	0.8358967	0.0880441	0.5004036	0.4072258	0.7815899	0.2055856	0.6529721	0.2425648	1.0995715	0.8804835	0.8055509	0.2670408	0.1135185	0.0798300	0.8062853	0.2478871	0.0752362	0.2027292	0.4873062	0.7261488	0.1774917	0.8165924	0.5638004	0.1463890	0.2941636	0.1182280	0.7768847	0.1398057	0.2921770	0.2082889	1.0165418	0.3834977	0.1924372	0.9728226	0.7341692	0.4163759	1.0637292	0.4615346	0.6481030	1.0108097	0.0739850	0.0166510	0.7309086	0.9431677	0.9598879	0.0368921	0.1798362	1.1352096	0.7737970	0.0302942	0.7860270	0.9483645	0.9361299	0.7138880	0.9840796	0.0333663	0.2722330	0.1676981	0.7870136	0.4099912	0.0101212	0.0242547	0.6375737	0.9699958	0.7659356	0.0207815	0.9813271	0.3002593	0.2262188	0.5123833	0.5475341	0.1187903	0.0053615	0.8176558	0.9314640	0.0067884	0.2264997	0.1124705	0.7918707	0.8265297	0.7791366	0.1260905	0.0599322	0.2944864	1.0268236	0.4380931	0.9141277	0.1387161	0.3021909	0.1333394	0.5254838	0.9684810	0.0600711	0.0939343	0.9617112	0.5949073	0.9553945	0.5895863
0.3272760	0.6098308	0.9173127	0.1330718	0.2237762	0.4297667	0.9390050	0.1577728	0.5102457	0.2196620	1.0041340	0.9266894	0.8844228	0.2566243	0.1502779	0.0861626	0.7723574	0.3485503	0.0889320	0.2088364	0.3883400	0.6862053	0.2460937	0.8592006	0.6363852	0.1472428	0.3151353	0.1064175	0.7418884	0.1156907	0.2304453	0.2492506	0.9874971	0.3252657	0.1816777	1.0765407	0.7856014	0.4647724	0.9598456	0.4785536	0.6325870	1.0241033	0.0745296	0.0348213	0.7723937	1.0794030	0.9548141	0.0563033	0.2397362	1.1020883	1.0760592	0.0327745	0.8502700	1.0136239	1.0759375	0.7785617	1.1397105	0.0212223	0.2668621	0.2537229	0.8011273	0.4527965	0.0183545	0.0262467	0.5817758	1.0292230	0.6990309	0.0135899	0.9783238	0.2684516	0.1832628	0.5626580	0.5887149	0.0994978	0.0099402	0.8588099	1.0637788	0.0061257	0.1539136	0.1959392	0.7155485	0.7741254	0.6857666	0.1651755	0.0491592	0.2981359	1.0302728	0.3867392	0.9711465	0.1433347	0.3540435	0.1751919	0.5010007	1.0567775	0.0258035	0.0760934	1.0105134	0.7832482	0.7710981	0.6743246
0.3473645	0.5860192	0.9203566	0.1926920	0.5255673	0.2338453	0.8347172	0.1720540	0.6666751	0.2425036	1.0189694	0.8787168	0.8477292	0.2242718	0.1174960	0.1733098	0.7653790	0.3232851	0.0866378	0.2284041	0.3588686	0.6342097	0.3832360	0.8688463	0.5825297	0.0652976	0.2300829	0.4452023	0.4811008	0.0325979	0.1626273	0.3905009	0.9461442	0.2595039	0.1427531	1.0381231	0.7785602	0.4774389	1.0145977	0.5497650	0.6292584	0.8503264	0.0565112	0.0198048	0.7271379	0.9343786	0.8844312	0.0704849	0.2103864	0.9753105	0.7614574	0.0583568	0.8981202	0.9570568	1.0018951	0.8203079	1.0121184	0.0420364	0.3852654	0.1264142	0.8865839	0.5360827	0.0182889	0.0202813	0.6077000	0.7361540	0.6209140	0.0081322	0.9838162	0.3560049	0.3109981	0.5044899	0.5926879	0.1584401	0.0161083	0.8591541	1.0274579	0.0218113	0.1661039	0.1848266	0.4128348	0.8931136	0.9108855	0.1113912	0.0516236	0.0785495	1.0897452	0.4579975	0.9351515	0.2031486	0.2257485	0.1958659	0.4646818	1.0142696	0.0176879	0.0694339	1.0283698	0.5862412	0.8812754	0.8633309
0.3985108	0.6467407	0.9274833	0.1750316	0.4230674	0.4093390	0.4427613	0.1772039	0.3269123	0.3825439	0.9691409	0.7752364	0.8281028	0.3096657	0.1115302	0.0511159	0.8522346	0.2851183	0.1096719	0.2807697	0.4700177	0.7633368	0.1668836	0.7585311	0.6260435	0.1265043	0.1862710	0.1649947	0.6584040	0.1110289	0.2785755	0.2180124	0.9793852	0.3986557	0.2421217	1.0574597	0.7287408	0.4678489	0.9525807	0.3713342	0.7880226	1.1799316	0.0404320	0.0197354	0.8230317	1.0137992	1.0264559	0.0663372	0.1917593	1.0068784	0.8670413	0.0123953	0.7381713	0.9937505	0.9369305	0.7961362	0.9632815	0.0285552	0.2335933	0.2138996	0.7068859	0.4292962	0.0175158	0.0143211	0.5772899	0.8833270	0.6308019	0.0100980	0.8515073	0.2140316	0.2044738	0.6195985	0.5198591	0.0799975	0.0138758	0.8201325	1.0347874	0.0040460	0.1596824	0.1074214	0.7272237	0.7830703	0.6249140	0.1327699	0.0383890	0.2086987	0.9817082	0.5306272	0.8809271	0.1665390	0.3160000	0.0528819	0.5979239	1.0811924	0.0183815	0.0775772	1.0107273	0.6733932	0.8318484	0.6540690
0.3897973	0.7244761	0.8997819	0.1449988	0.4020910	0.4151630	0.7609743	0.1026088	0.7004952	0.2210511	1.0050252	0.9164863	0.6644308	0.2435966	0.1491281	0.0529325	0.6360461	0.2525872	0.0996281	0.2291425	0.4129237	0.6966060	0.1539638	0.7078811	0.5580065	0.1438976	0.3750978	0.1077422	0.6357804	0.1056175	0.2324365	0.2650710	0.9794306	0.2915023	0.1955505	0.9440670	0.7091895	0.4260149	1.1283073	0.6082628	0.5758414	1.0306762	0.0904927	0.0212235	0.8072234	0.9819032	1.0068874	0.0677608	0.1665979	1.0546785	0.8833828	0.0275009	0.7971090	0.9338833	1.0202413	0.8274395	0.8922921	0.0141373	0.3337123	0.1445826	0.8855247	0.4181316	0.0070448	0.0312723	0.6099773	0.9474336	0.7257213	0.0018064	0.9740437	0.2385772	0.1369467	0.5265890	0.5490507	0.1012082	0.0043106	0.7722333	1.0357151	0.0023762	0.2034963	0.1312196	0.6567633	0.8660003	0.7278501	0.1462709	0.1199720	0.1758977	0.9719099	0.4768100	0.8369309	0.1639155	0.3006365	0.0951914	0.5635607	0.9993159	0.0020675	0.0716348	1.0696773	0.4944388	0.8198367	0.8867920
0.3123590	0.4807099	0.9858398	0.1516921	0.4409449	0.3901562	0.7512518	0.1673614	0.3115975	0.1619235	1.0017048	0.9663329	0.8788341	0.1659075	0.1266971	0.0777342	0.6306044	0.2625156	0.0934172	0.1798761	0.3762246	0.6295381	0.5570202	0.8347194	0.5919170	0.1587352	0.3892744	0.1394906	0.7746181	0.1022587	0.2403887	0.2576702	0.8937633	0.3102719	0.1951485	1.0345613	0.8229287	0.4746285	1.0360206	0.5504634	0.6347734	0.9335914	0.0968773	0.0244507	0.8282550	0.8973643	0.8579148	0.0419192	0.1685919	1.1062608	0.7797860	0.0113932	0.7685619	1.0014515	0.9121043	0.8816225	1.0549017	0.0316433	0.2837016	0.1260040	0.8639959	0.7271372	0.0041805	0.0138822	0.5719031	0.9846506	0.6730096	0.0230160	0.9279340	0.2274450	0.2045929	0.6057041	0.6284334	0.0862830	0.0164233	0.8221162	1.0046057	0.0072366	0.2491516	0.0981607	0.6862786	0.7862731	0.8597589	0.1014109	0.0512418	0.2312717	1.1250330	0.5021793	0.8704966	0.2221394	0.3229130	0.1427591	0.6248466	0.9564361	0.0086539	0.0908833	1.0236964	0.4769696	0.8291854	0.7647945
0.4688213	0.9143595	0.9235729	0.1501282	0.4046964	0.4397116	0.8175861	0.2050059	0.8909666	0.0826370	0.8424734	0.9122165	0.9471817	0.3977784	0.1334701	0.0387826	0.8361126	0.2722240	0.0867438	0.1964610	0.4233503	0.7996108	0.0514200	0.7994820	0.5823015	0.1747576	0.3694498	0.1007275	0.8376248	0.0967543	0.2497415	0.2707862	1.0338601	0.3937960	0.2441179	0.9888843	0.7874737	0.4483363	0.9545756	0.4707461	0.5108268	1.0285947	0.0683495	0.0169377	0.7502117	0.9303371	1.0207943	0.0748341	0.1681186	0.9746421	0.8630207	0.0119951	0.8919949	0.9681675	0.9993894	0.7942175	1.0228743	0.0293995	0.2724200	0.1416336	0.6958355	0.5709717	0.0032436	0.0101006	0.5706294	1.0050480	0.5699018	0.0070778	0.8229459	0.1608776	0.1820950	0.5739217	0.5549805	0.0883416	0.0082870	0.9122472	1.0137850	0.0240592	0.1435710	0.0830786	0.6961156	0.7644590	0.7536616	0.1560927	0.0556257	0.2170135	1.1205453	0.4805040	0.8474482	0.2251092	0.2717187	0.0977179	0.4962465	1.0467917	0.0273429	0.0519329	0.9315031	0.5675200	0.8888797	0.6664010
