G35	G1	+
G47	G1	-
G32	G1	-
G2	G1	-
G6	G1	-
G46	G1	-
G12	G1	+
G19	G2	+
G3	G2	+
G32	G2	+
G16	G2	+
G4	G3	+
G19	G3	-
G2	G3	-
G17	G4	+
G5	G4	-
G50	G5	+
G17	G5	-
G16	G5	-
G19	G6	+
G20	G6	+
G8	G7	-
G18	G8	+
G18	G9	-
G17	G9	-
G16	G10	-
G47	G11	+
G46	G11	-
G15	G11	+
G15	G12	-
G14	G13	+
G33	G14	-
G15	G14	-
G16	G15	+
G10	G16	+
G17	G16	-
G9	G16	-
G14	G17	-
G18	G17	+
G19	G18	-
G20	G19	+
G8	G20	+
G32	G20	+
G14	G21	-
G18	G21	+
G34	G21	-
G2	G21	-
G10	G21	+
G7	G21	-
G20	G21	-
G17	G21	-
G22	G21	-
G23	G22	+
G4	G22	+
G21	G22	+
G14	G22	+
G24	G23	-
G2	G23	-
G6	G23	+
G9	G23	-
G37	G24	-
G4	G24	-
G29	G24	-
G10	G24	-
G25	G24	+
G19	G24	-
G8	G25	-
G23	G25	-
G26	G25	-
G15	G25	+
G50	G25	+
G27	G26	+
G28	G27	-
G16	G27	+
G24	G27	+
G29	G28	-
G22	G29	+
G31	G29	-
G37	G29	-
G36	G29	-
G4	G29	+
G31	G30	-
G1	G30	-
G26	G30	-
G32	G31	+
G6	G31	-
G6	G32	+
G33	G32	-
G20	G33	-
G15	G33	+
G6	G33	+
G17	G33	+
G9	G33	-
G18	G33	+
G34	G33	+
G2	G34	+
G35	G34	-
G36	G35	+
G14	G35	-
G14	G36	-
G37	G36	+
G29	G36	-
G34	G37	+
G40	G37	-
G16	G37	+
G22	G37	+
G23	G37	-
G39	G38	-
G30	G39	-
G16	G39	-
G18	G39	+
G17	G39	+
G40	G39	-
G6	G39	-
G32	G39	-
G24	G40	+
G16	G40	+
G41	G40	+
G23	G40	+
G17	G40	-
G18	G40	-
G42	G41	-
G35	G42	+
G43	G42	+
G44	G42	-
G28	G42	-
G28	G43	+
G44	G43	+
G36	G44	+
G21	G44	+
G38	G44	+
G45	G44	-
G8	G44	+
G14	G44	-
G50	G44	+
G16	G45	+
G24	G45	+
G23	G45	+
G47	G45	+
G40	G45	+
G10	G45	-
G46	G45	-
G47	G46	+
G48	G47	+
G16	G48	+
G49	G48	+
G17	G48	+
G24	G48	-
G18	G48	+
G19	G49	-
G50	G49	-
G43	G49	-
G31	G50	+
G33	G50	+
G49	G50	+
G20	G50	+
G16	G50	-
G9	G51	+
G7	G51	+
G13	G51	+
G18	G51	-
G4	G51	-
G6	G51	-
G49	G51	-
G31	G51	-
G19	G51	+
G2	G51	-
G30	G51	-
G17	G51	+
G25	G51	+
G27	G51	+
G3	G52	-
G18	G52	+
G7	G52	+
G2	G52	+
G40	G52	-
G23	G52	+
G20	G52	+
G24	G52	+
G16	G52	+
G50	G52	-
G22	G52	-
G17	G52	+
G25	G52	-
G50	G53	-
G18	G53	-
G2	G53	-
G40	G53	+
G16	G53	+
G20	G53	-
G7	G53	-
G3	G53	-
G17	G53	-
G22	G53	-
G25	G53	-
G24	G53	+
G23	G53	+
G27	G54	-
G48	G54	-
G15	G54	-
G28	G54	-
G24	G54	-
G9	G54	-
G26	G54	-
G11	G54	+
G4	G54	+
G45	G54	+
G37	G54	-
G19	G54	-
G40	G54	+
G43	G54	+
G13	G54	-
G3	G54	-
G36	G54	-
G34	G55	+
G4	G55	+
G28	G55	-
G37	G55	-
G26	G55	-
G24	G55	+
G33	G55	-
G40	G55	-
G45	G55	-
G27	G55	+
G15	G55	+
G13	G55	+
G11	G55	+
G9	G55	+
G18	G56	+
G17	G56	+
G4	G56	-
G25	G56	-
G27	G56	+
G9	G56	+
G49	G56	+
G2	G56	-
G30	G56	-
G7	G56	-
G6	G56	+
G31	G56	-
G26	G57	+
G13	G57	+
G39	G57	+
G45	G57	-
G34	G57	-
G4	G57	-
G27	G57	-
G40	G57	-
G15	G57	+
G24	G57	+
G36	G57	-
G48	G57	+
G37	G57	-
G11	G57	-
G9	G57	+
G33	G58	+
G24	G58	+
G9	G58	+
G27	G58	+
G28	G58	+
G26	G58	-
G1	G58	-
G45	G58	-
G37	G58	+
G4	G58	-
G34	G58	+
G13	G58	-
G11	G58	-
G15	G58	+
G40	G58	+
G40	G59	+
G13	G59	+
G33	G59	+
G15	G59	-
G2	G59	-
G9	G59	-
G48	G59	+
G1	G59	+
G24	G59	+
G39	G59	-
G47	G59	+
G15	G60	-
G34	G60	-
G26	G60	-
G4	G60	-
G24	G60	+
G40	G60	+
G45	G60	+
G39	G60	+
G48	G60	+
G27	G60	+
G36	G60	-
G13	G60	-
G9	G60	-
G18	G61	-
G32	G61	-
G3	G61	-
G6	G61	-
G2	G61	+
G4	G61	+
G40	G61	+
G21	G61	-
G7	G61	-
G17	G61	+
G17	G62	+
G2	G62	+
G7	G62	+
G21	G62	+
G6	G62	+
G40	G62	-
G18	G62	-
G3	G62	-
G4	G62	-
G32	G62	+
G10	G63	-
G44	G63	-
G25	G63	-
G29	G63	-
G23	G63	-
G22	G63	-
G50	G63	-
G6	G63	-
G16	G63	-
G37	G63	-
G16	G64	-
G40	G64	-
G20	G64	+
G10	G64	+
G9	G64	+
G23	G64	+
G31	G64	+
G19	G64	-
G25	G64	-
G5	G64	+
G1	G65	+
G41	G65	+
G19	G65	+
G27	G65	+
G22	G65	+
G29	G65	+
G10	G65	+
G25	G65	-
G37	G65	-
G19	G66	-
G27	G66	-
G22	G66	-
G25	G66	-
G1	G66	+
G37	G66	+
G10	G66	+
G41	G66	+
G29	G66	+
G8	G67	-
G48	G67	-
G40	G67	+
G38	G67	+
G33	G67	+
G9	G67	+
G13	G67	+
G15	G67	+
G3	G68	+
G31	G68	+
G33	G68	+
G15	G68	+
G2	G68	-
G1	G68	-
G17	G68	+
G18	G68	-
G40	G69	+
G8	G69	+
G9	G69	+
G33	G69	+
G48	G69	+
G38	G69	+
G15	G69	-
G13	G69	-
G9	G70	-
G11	G70	-
G45	G70	-
G13	G70	-
G48	G70	+
G15	G70	-
G40	G70	-
G39	G70	-
G3	G70	-
G24	G70	+
G24	G71	+
G40	G71	-
G16	G71	-
G10	G71	-
G23	G71	+
G25	G71	+
G17	G71	-
G27	G71	+
G26	G71	+
G28	G71	+
G44	G72	+
G49	G72	+
G25	G72	+
G16	G72	+
G18	G72	-
G43	G72	-
G17	G72	+
G24	G72	+
G41	G72	-
G40	G72	+
G40	G73	-
G39	G73	+
G13	G73	+
G2	G73	-
G33	G73	-
G48	G73	+
G9	G73	-
G1	G73	+
G13	G74	+
G48	G74	+
G9	G74	-
G35	G74	-
G40	G74	-
G15	G74	+
G39	G74	-
G43	G74	+
G27	G75	+
G28	G75	+
G10	G75	-
G24	G75	-
G30	G75	-
G17	G75	-
G46	G75	-
G25	G75	-
G40	G75	-
G23	G75	+
G40	G76	+
G39	G76	+
G48	G76	-
G33	G76	-
G9	G76	-
G15	G76	+
G13	G76	-
G38	G77	+
G36	G77	+
G45	G77	+
G8	G77	+
G14	G77	-
G50	G77	-
G21	G77	-
G10	G78	-
G25	G78	-
G16	G78	-
G23	G78	+
G47	G78	+
G30	G78	+
G40	G78	+
G28	G79	-
G23	G79	-
G19	G79	+
G4	G79	+
G17	G79	+
G43	G79	-
G44	G79	-
G16	G79	+
G40	G80	+
G9	G80	+
G18	G80	+
G17	G80	+
G20	G80	+
G48	G80	-
G49	G80	+
G30	G80	-
G37	G66A	-
G41	G66A	-
G29	G66A	-
G22	G66A	-
G1	G66A	-
G25	G66A	+
G10	G66A	-
G27	G66A	+
