G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G93A	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5907939	0.0560116	0.0000000	0.1224235	0.5007600	0.3567481	0.5430921	0.8036160	0.3327829	0.5741586	0.9552070	0.9650269	0.8997125	0.7091119	0.9228184	1.0000000	0.0047642	0.0005610	0.9999999	0.0184709	0.5153320	0.9304148	0.5203953	0.9208684	0.0226179	0.9032308	0.0000000	0.8298099	0.0885266	0.9905824	0.0647797	0.4475575	0.3609549	0.5924074	0.7336049	0.7324545	0.0202316	0.0919613	1.0000000	0.0166263	1.0000000	0.6378289	0.2463761	0.7166808	0.6486234	0.6914574	0.9812911	0.3114127	0.9989132	0.9826971	0.7910009	0.4711320	0.2765053	0.0020206	0.7523731	0.0342964	0.7288952	0.0000195	0.8295005	0.7887648	0.6972686	0.9997776	0.8056622	0.7351610	0.5483776	0.8658044	0.8790977	0.6102830	0.5832755	0.3705369	0.0008084	0.9310868	0.1354014	0.9979606	0.7483973	0.8139205	0.7806749	0.2190180	0.3728690	0.4441593	0.2170075	0.9995900	1.0000000	0.3839064	0.1007659	0.0220299	0.6940056	0.0320545	0.0047679	0.2199633	0.0194278	0.3864441	0.5398394	0.0658309	0.0322929	0.7957366	0.6442589	0.9161375	0.1755078	0.8370127
0.5374149	0.0848750	0.0431115	0.1239856	0.5034894	0.2867038	0.4918825	0.9151165	0.9735714	0.5731834	0.9491133	0.9483527	0.7438889	0.6098664	0.8113399	0.0000000	0.0047642	0.0005616	1.0000000	0.0010428	0.9966081	0.8867348	0.4552596	0.8406889	0.0226179	0.8555205	0.8844963	0.7874966	0.0879279	0.9906312	0.0512710	0.4520767	0.3599333	0.6767913	0.7254410	0.7320977	0.0118339	0.0745074	1.0000000	0.4048567	1.0000000	0.0000000	0.5889819	0.7780425	0.1908881	0.6317813	0.9293575	0.4485516	0.6846649	0.9797084	0.4077867	0.3002776	0.3550580	0.4524690	0.8038799	0.0004775	0.1037062	0.0000406	0.2804032	0.7361783	0.6599805	0.9941924	0.5929111	0.9981899	0.9966378	0.5722690	0.8214369	0.5937750	0.5845379	0.4857436	0.0040218	0.9255517	0.0749990	0.9996266	0.8047835	0.4882270	0.9305752	0.1205176	0.3693132	0.1102821	0.4776867	1.0000000	1.0000000	0.3847195	0.1350197	0.1996733	0.9991804	0.2060050	0.0100683	0.1213410	0.1111284	0.5087894	0.9089310	0.2842777	0.0081760	0.3661506	0.4483063	0.6242246	0.1316865	0.6386906
0.5502926	0.1976516	0.0826954	0.1223008	0.5005386	0.2332968	0.5452020	0.7995194	0.3205348	0.5971626	0.9502060	0.9657520	0.9109059	0.5981693	0.7995057	0.9409196	0.0047642	0.0005610	0.9766837	0.3325159	0.0000000	0.8946606	0.4646048	0.8518116	0.0226223	0.8796453	0.2433431	0.7429874	0.7705180	0.9923807	0.3077090	0.5947868	0.9965577	0.7073105	0.8296470	0.7683228	0.0123401	0.0757447	1.0000000	0.1426885	1.0000000	0.6370404	0.2520867	0.7728316	0.2255623	0.0000000	0.9384914	0.4313127	0.7160571	0.9802828	0.8033842	0.8228098	0.0872902	0.0075780	0.6399316	0.0032403	0.9796563	0.0000146	0.8053394	0.7874477	0.5960959	0.9943082	0.7865529	0.9978935	0.9935139	0.5775881	0.6719321	0.2572122	0.5843143	0.3259340	0.0000000	0.4484861	0.4948210	0.5487048	0.7220907	0.8303237	0.8939153	0.5142658	0.4106361	0.5210637	0.3179808	0.3346551	1.0000000	0.3994796	0.2453467	0.3431710	0.3391500	0.0584233	0.0835763	0.2901831	0.1503690	0.3885366	0.8994708	0.0170734	0.0300947	0.8806964	0.0687395	0.8182317	0.1682238	0.9168997
0.6524395	0.5300803	0.1598636	0.1180346	0.4929494	0.2670040	0.5429515	0.8038853	0.3335854	0.5699706	0.9552958	0.9378639	0.6631282	0.5471016	0.7522337	0.0000000	0.0047640	0.0005579	1.0000000	0.0010197	0.9974128	0.9304157	0.5203954	0.9208684	0.0226179	0.9037638	0.0000000	0.8267660	0.0887334	0.9905841	0.0417472	0.4477169	0.3613057	0.5856996	0.7166258	0.7262751	0.0201987	0.0919031	1.0000000	0.0166263	1.0000000	0.6378296	0.2463761	0.7166810	0.6486248	0.6914611	0.9812920	0.3114126	0.9989132	0.9826975	0.7958135	0.1333836	0.1079399	0.3720208	0.8093077	0.0325255	0.7328271	0.0003100	0.8254043	0.6204857	0.7243521	0.9876865	0.9121177	0.9932904	0.5483764	0.8639224	0.5027814	0.3963236	0.5845328	0.0000008	0.1052907	0.9889370	0.1090541	0.9994955	0.7680854	0.8127724	0.8473724	0.2872952	0.3663296	0.3794118	0.6385106	1.0000000	1.0000000	0.3948703	0.1039591	0.3632582	0.9694928	0.0322022	0.3684344	0.1993193	0.0193928	0.3864441	0.5737248	0.3345680	0.0329109	0.2078670	0.2876012	0.9316022	0.1770099	0.2219879
0.5154105	0.0842179	0.0427262	0.1198509	0.4962031	0.2442764	0.5464944	0.7970474	0.3133578	0.5849216	0.9448385	0.9508865	0.7718017	0.5447751	0.7492531	0.0000000	0.0047640	0.0005585	1.0000000	0.0010791	0.9961351	0.8580932	0.4267974	0.8073899	0.0226179	0.8405469	0.8911359	0.7160803	0.7643549	0.9924339	0.1281775	0.5987112	0.9875894	0.7227183	0.7717353	0.7491360	0.0098740	0.0693774	1.0000000	0.4060654	1.0000000	0.6361477	0.5625759	0.7886137	0.1203910	0.0000000	0.8980051	0.4987308	0.6018905	0.9775675	0.8101805	0.2978241	0.3561239	0.0405286	0.7743153	0.0001173	0.3797060	0.0000538	0.7218751	0.7917184	0.6113049	0.8338363	0.9218784	0.9985732	0.9973436	0.5799288	0.9143275	0.0998191	0.5857225	0.4864810	0.0084550	0.7146840	0.1040873	0.9990342	0.8041225	0.8297429	0.9235240	0.1842754	0.3866566	0.0289973	0.5072592	1.0000000	1.0000000	0.3867699	0.1532800	0.2087819	0.9046295	0.1858301	0.0804758	0.3121304	0.2250686	0.4933015	0.8965607	0.1570664	0.0331261	0.4110451	0.4235804	0.6251286	0.1283134	0.8339135
0.5590385	0.1916576	0.0811208	0.1256946	0.5064504	0.2565349	0.4917359	0.9154782	0.9778049	0.5896409	0.9502313	0.9659715	0.9103035	0.6523466	0.8559188	0.9400783	0.0047643	0.0005629	1.0000000	0.0149016	0.5328620	0.8948224	0.4648129	0.8520626	0.0226179	0.9419591	0.2454930	0.7356790	0.7704549	0.9923821	0.1868396	0.5947584	0.9964644	0.6894799	0.7960606	0.7572317	0.0112687	0.0730919	1.0000000	0.1441636	1.0000000	0.0000000	0.2537406	0.7727012	0.2264232	0.0000000	0.9387086	0.4309202	0.7167910	0.9802951	0.4074170	0.7475794	0.2879690	0.0238163	0.7462092	0.0224166	0.3410695	0.0002812	0.4340554	0.7721242	0.5986363	0.9995430	0.4062353	0.9980820	0.9932842	0.5746171	0.7394226	0.6739035	0.5846205	0.4847749	0.0000000	0.7839444	0.2245089	0.9859318	0.7338816	0.5081133	0.8989201	0.4972849	0.3960851	0.1719882	0.2528627	0.8545126	1.0000000	0.3975592	0.1496045	0.3380112	0.8053791	0.0673954	0.0114702	0.2361055	0.0199129	0.3886755	0.9037219	0.0075622	0.0073216	0.8803093	0.0802825	0.8234123	0.1703954	0.8101983
0.5502403	0.1965577	0.0824178	0.1223034	0.5005431	0.2350253	0.5451520	0.7996128	0.3208012	0.5955474	0.9502026	0.9657437	0.9108125	0.6027683	0.8038566	0.9407946	0.0047641	0.0005605	0.9999999	0.0165611	0.5324107	0.8946370	0.4645762	0.8517786	0.0226179	0.8797360	0.2437106	0.7417493	0.7705132	0.9887836	0.2761066	0.0000000	0.9965507	0.7047922	0.8223582	0.7658740	0.0123350	0.0757328	1.0000000	0.1429495	1.0000000	0.6370399	0.2522995	0.7728492	0.2254450	0.0000000	0.9384642	0.4313646	0.7159639	0.9802812	0.6022811	0.7736496	0.1454348	0.0238427	0.7417071	0.0032224	0.8171769	0.0013073	0.8044775	0.7843816	0.5958134	0.9943161	0.7864355	0.9979118	0.9935263	0.5771814	0.7145882	0.2575369	0.5843149	0.3259662	0.0000000	0.8791873	0.2395503	0.9858293	0.7229763	0.5193069	0.9936420	0.5133941	0.4057586	0.5191962	0.2990218	0.8585579	1.0000000	0.3839201	0.1499790	0.3427595	0.4477197	0.0585712	0.0833519	0.2904289	0.1507596	0.3885483	0.8997186	0.0171574	0.0303087	0.8807059	0.0706475	0.8181245	0.1687048	0.8178852
0.6307901	0.1931222	0.0815018	0.1224461	0.5007960	0.3339475	0.5431223	0.8035473	0.3325507	0.5891117	0.9571778	0.9660812	0.9104624	0.7047577	0.9172046	0.9403078	0.0047642	0.0005611	0.9999999	0.0163387	0.5326926	0.8945390	0.4644482	0.8516194	0.0226179	0.8851833	0.2449578	0.7374809	0.7705058	0.9923386	0.1942340	0.5914310	0.9965394	0.5817342	0.7985207	0.7578248	0.0122169	0.0754613	1.0000000	0.1437906	1.0000000	0.6381343	0.2529419	0.4571237	1.0000000	0.0000000	0.9999771	0.0000000	0.7154876	0.9836299	0.7955027	0.7898314	0.2793515	0.0072821	0.7518658	0.0031650	0.3414491	0.0002185	0.8016220	0.7432157	0.6067260	0.7956990	0.7808692	0.8299089	0.9936086	0.5443978	0.7420071	0.2762684	0.5862642	0.3256240	0.0000000	0.8845861	0.2248984	0.9858970	0.7704846	0.8304496	0.8998591	0.4391849	0.3974234	0.1925294	0.2862248	0.9999993	1.0000000	0.3983409	0.1514891	0.3413364	0.2726971	0.0602114	0.0928984	0.2362358	0.1520302	0.3890143	0.9248263	0.0213078	0.0000229	0.8810820	0.3482964	0.8592584	0.1702790	0.8208585
0.6204753	0.0987968	0.0503228	0.1201896	0.4968110	0.3985193	0.5425306	0.8047006	0.3360560	0.5700394	0.9572199	0.9515007	0.7701009	0.6535750	0.8571053	0.0000000	0.0047641	0.0005595	1.0000000	0.0010454	0.9961436	0.8586201	0.4272562	0.8079174	0.0226179	0.8439439	0.8823276	0.7983457	0.0860500	0.9905554	0.0413870	0.4450376	0.3566801	0.5428664	0.7182586	0.7300387	0.0098655	0.0693854	1.0000000	0.4044582	1.0000000	0.6381343	0.5603672	0.4570413	1.0000000	0.7108904	0.9999781	0.0000000	0.6030956	0.9836300	0.7874446	0.3769873	0.3308421	0.0872960	0.8193850	0.0000576	0.1038824	0.0000295	0.7220104	0.6987100	0.6235232	0.7646498	0.9117573	0.8137956	0.9973213	0.8163254	0.8395804	0.3766422	0.5886308	0.4853251	0.3599618	0.9728441	0.0856648	0.9996213	0.8245578	0.8130695	0.9345649	0.0933715	0.3670484	0.0509177	0.5014764	1.0000000	1.0000000	0.3862476	0.1643387	0.2346961	0.9660757	0.2059156	0.0938088	0.1943148	0.2267434	0.5234016	0.9272403	0.3380208	0.0000386	0.4104259	0.8465307	0.6446098	0.1321967	0.6295370
0.6427746	0.2405011	0.0932775	0.1257262	0.5065140	0.3730364	0.4909883	0.9173300	1.0000000	0.5739521	0.9571794	0.9663227	0.9102444	0.7193437	0.9360326	0.9452886	0.0047643	0.0005634	1.0000000	0.0152275	0.5293722	0.8956982	0.4658838	0.8533331	0.0226179	0.9458707	0.2296503	0.7918984	0.0886628	0.9905775	0.0632766	0.4471032	0.3611882	0.5424497	0.7341627	0.7354210	0.0113012	0.0731901	1.0000000	0.1331969	1.0000000	0.0000000	0.2447773	0.4569429	1.0000000	0.7109121	0.9999996	0.0000000	0.7205185	0.9836310	0.3815767	0.7539502	0.2580764	0.0243055	0.7562755	0.0138761	0.2479278	0.0001393	0.4284663	0.7007432	0.6014800	0.9955687	0.4651240	0.8341630	0.9927709	0.5251254	0.5962694	0.8189733	0.5865287	0.4847305	0.0003573	0.9788162	0.2365390	0.9947005	0.7613227	0.4885557	0.8466325	0.3783447	0.3731617	0.2597899	0.2474062	0.9999990	1.0000000	0.3926474	0.1509077	0.3527300	0.8535997	0.0750535	0.0008388	0.1749586	0.0193319	0.3885682	0.9311221	0.0530365	0.0000080	0.8804160	0.2895173	0.8677357	0.1748400	0.5949758
