G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.1684921	0.6363453	0.2837617	0.1650216	0.1906555	0.0179986	0.3423371	0.4952298	0.6251190	0.7621584	0.3199836	0.1498315	0.2881894	0.5664471	0.2958359	0.3062275	0.3901668	0.3306273	0.0124603	0.6714995	0.0198411	0.0370594	0.0146422	0.4005087	0.2994879	0.1925698	0.3324469	0.6490348	0.6936418	0.2276431	0.2803536	0.2529191	0.2369557	0.4325574	0.4026442	0.0155067	0.1094873	0.0375506	0.4860285	0.5114866	0.2280164	0.7536707	0.6985739	0.1377038	0.3330352	0.1866314	0.4691116	0.4877085	0.9500689	0.5410308	0.5910556	0.0006279	0.2240534	0.0348873	0.3030363	0.6001483	0.3768427	0.6131545	0.6101495	0.6286489	0.2372959	0.1826383	0.0390579	0.2520126	0.4904441	0.0332817	0.0683516	0.3009683	0.2570038	0.5205752	0.3305740	0.0153065	0.2074119	0.4927357	0.3964872	0.0531269	0.6464221	0.2057703	0.2128042	0.2104277	0.5218987	0.5362664	0.6836346	0.5537586	0.5393395	0.2443991	0.4808943	0.2784625	0.2349200	0.6884913	0.2207185	0.0420249	0.1995715	0.2579484	0.2835471	0.1984423	0.5673627	0.4110754	0.7090536
0.7674629	0.0000000	0.7411521	0.3235636	0.1403004	0.4416124	0.0095379	0.4576556	0.6007224	0.7311489	0.7137587	0.4117027	0.2026478	0.4093752	0.6406451	0.3822941	0.4413034	0.3730757	0.2317461	0.0054107	0.6041838	0.0204492	0.0428025	0.0127901	0.5542529	0.1857745	0.2375119	0.3320781	0.6969211	0.5834089	0.1457606	0.1603467	0.2535081	0.3703413	0.5275366	0.3502538	0.0073075	0.0698677	0.0812492	0.5115785	0.5942980	0.2342603	0.5877798	0.4453417	0.4110977	0.3489373	0.1314169	0.4489139	0.5013016	0.4819036	0.5927490	0.7430663	0.0076354	0.2351974	0.3822003	0.4383354	0.5866314	0.3514860	0.8825433	0.6599348	0.6862844	0.1744351	0.2700776	0.0345745	0.3413233	0.4672214	0.0246174	0.0289384	0.2012056	0.2476913	0.5841709	0.2400404	0.0076262	0.2303944	0.3662323	0.5160189	0.1088150	0.6722348	0.1540542	0.4092431	0.3297960	0.3664721	0.6554017	0.7462161	0.4774727	0.6200565	0.2864919	0.6193391	0.3127191	0.1914994	0.7245105	0.1969083	0.0460154	0.2054831	0.2390041	0.3506634	0.2276493	0.6180444	0.3311172	0.6599137
0.5045528	0.3073133	0.0000000	0.3324413	0.1683344	0.3659064	0.0347929	0.3360585	0.1801878	0.7460095	0.8233831	0.2676120	0.1101568	0.1222327	0.5614900	0.0407527	0.2438822	0.3252798	0.6635523	0.0189972	0.7965972	0.0122971	0.0439485	0.0116505	0.5818381	0.2564872	0.2575811	0.3915320	0.6443271	0.5471737	0.2358620	0.2495825	0.1420375	0.1934920	0.3300255	0.3359280	0.0226795	0.1106983	0.0897802	0.5195556	0.3376961	0.2710233	0.6694031	0.5645986	0.2676776	0.3167503	0.3632599	0.3349326	0.4589154	0.8440903	0.5498185	0.5132775	0.1297079	0.1761000	0.4239306	0.0074849	0.6399413	0.2317144	0.8488408	0.6332861	0.5529486	0.2606292	0.3807686	0.2857665	0.1649669	0.3356254	0.0292462	0.2903142	0.1711784	0.3268353	0.5762830	0.7026978	0.3413168	0.1428418	0.6391872	0.4051111	0.0037998	0.7323607	0.0440473	0.3424389	0.2119659	0.3053358	0.6918314	0.6701172	0.6931612	0.3695810	0.2312777	0.5473581	0.1016989	0.2337388	0.4584801	0.0013518	0.3391461	0.4286442	0.2625500	0.1421512	0.2044421	0.5517440	0.3654741	0.8017780
0.5813694	0.4142547	0.6876769	0.0000000	0.1757836	0.3430838	0.0194864	0.3703033	0.3549651	0.7271203	0.6741013	0.3359863	0.1104111	0.0448673	0.5960944	0.2919464	0.2128122	0.5489774	0.2067419	0.0156160	0.7290229	0.0231100	0.0254302	0.0061933	0.4428514	0.2232736	0.1894709	0.3434285	0.6202992	0.6327617	0.2857249	0.2024282	0.3345255	0.2471556	0.3165616	0.3375256	0.0130134	0.1496264	0.0905465	0.4374443	0.3663256	0.2265593	0.5863634	0.6536492	0.0973602	0.3970864	0.1536629	0.4021563	0.5317610	0.6930443	0.5978832	0.6523488	0.0025745	0.1780376	0.4122465	0.2717825	0.6076891	0.3518705	0.6643049	0.7381470	0.8614011	0.1254144	0.2792695	0.3605358	0.1669698	0.5988564	0.0678240	0.2685331	0.2281935	0.3969241	0.3518172	0.4047952	0.0472194	0.1954004	0.3964165	0.4939504	0.1890208	0.7648304	0.1758710	0.3858538	0.1790296	0.5148501	0.6516646	0.6582456	0.6624629	0.5401858	0.3391872	0.4987399	0.2318021	0.4087926	0.6375233	0.4105839	0.0239511	0.4101139	0.3699717	0.0970883	0.2785601	0.6587469	0.4259551	0.6125526
0.4495786	0.3313216	0.7016610	0.3908583	0.0000000	0.4436766	0.0100569	0.3295380	0.3107981	0.7801665	0.8409650	0.3705476	0.1104228	0.0289512	0.6303597	0.1894919	0.2148946	0.4210884	0.3165543	0.0049072	0.7433529	0.0200561	0.0425107	0.0032446	0.4562279	0.3097121	0.2602546	0.3480957	0.6351021	0.7432741	0.2345784	0.1978985	0.1992291	0.2453487	0.4335169	0.4965762	0.0070331	0.1185338	0.0524709	0.4818116	0.4294925	0.2929093	0.5497758	0.5537308	0.1763369	0.3156921	0.4477064	0.3360224	0.4751256	0.7274220	0.6349405	0.6752505	0.0042571	0.2715352	0.3863973	0.2970274	0.7288162	0.2591925	0.6643845	0.7749118	0.7851369	0.1637279	0.2833674	0.0303174	0.1657897	0.4763016	0.0463066	0.0104519	0.1876497	0.4149799	0.6003007	0.4318998	0.0052549	0.1838821	0.5035820	0.4305693	0.1884180	0.5591612	0.1398712	0.3928052	0.2570566	0.3899902	0.7265739	0.6904485	0.7244155	0.4613911	0.2323394	0.5447712	0.1180560	0.1107475	0.6331876	0.2156289	0.0319598	0.3628812	0.3228922	0.2395096	0.2603177	0.6075550	0.3301154	0.7034646
0.6490302	0.4728778	0.7277234	0.4151493	0.2122335	0.0000000	0.0057903	0.2036198	0.2637644	0.6493620	0.6786624	0.4284282	0.1665396	0.0588313	0.5893690	0.3335492	0.2555337	0.3720595	0.3850951	0.0080732	0.7946783	0.0344609	0.0331578	0.0098896	0.4658837	0.2504236	0.1682701	0.3711473	0.6256448	0.7850515	0.1974621	0.2525364	0.2176089	0.1535979	0.4741493	0.4964101	0.0252350	0.1492638	0.0444588	0.6051450	0.3616711	0.2587990	0.7603711	0.5783111	0.1311950	0.3901704	0.1162930	0.4199097	0.5613097	0.7411663	0.6573810	0.7852701	0.0032098	0.1643519	0.3816579	0.3267496	0.6930960	0.3027878	0.6357243	0.7325889	0.5760570	0.1367352	0.1898438	0.0183800	0.2681110	0.5390814	0.3123231	0.0059308	0.2677265	0.4017149	0.5453505	0.4333821	0.0053559	0.1394305	0.3651170	0.4182296	0.1013904	0.6544577	0.0832948	0.5582958	0.2646950	0.5266118	0.6739100	0.5624143	0.6383782	0.4980951	0.3115110	0.3455368	0.3132874	0.1465372	0.7398370	0.1505153	0.0333424	0.3498145	0.3137325	0.2915298	0.1679377	0.7603388	0.4587391	0.7178681
0.6357439	0.5395111	0.6021821	0.3698233	0.1355707	0.3821677	0.0000000	0.3653921	0.4404746	0.6343189	0.6883224	0.3530158	0.1394083	0.0613393	0.7835859	0.2854213	0.2799047	0.3387489	0.2400644	0.0042209	0.7686369	0.0202276	0.0532493	0.0208135	0.4134280	0.3167243	0.2477534	0.4261236	0.6465613	0.7672951	0.2365493	0.3755496	0.2092318	0.2393672	0.4262078	0.5427826	0.0198951	0.1072173	0.0343437	0.5347292	0.4456661	0.2222655	0.6411285	0.5732173	0.2076394	0.3402332	0.1455207	0.4049815	0.6604733	0.6700460	0.6038642	0.7621292	0.0076152	0.3254624	0.3939688	0.3316583	0.6374159	0.4055498	0.7195426	0.6390285	0.8439409	0.1250109	0.2152132	0.0363399	0.1452839	0.4900957	0.0418696	0.0176387	0.2437231	0.5079788	0.4578268	0.3625768	0.0251733	0.1500415	0.4070662	0.3912141	0.0988818	0.6409618	0.1051127	0.3554060	0.3063891	0.4692455	0.5426416	0.6460717	0.6019967	0.5010613	0.2555294	0.5041827	0.3451999	0.1107668	0.6212051	0.2690879	0.0266160	0.2977247	0.2770804	0.3220401	0.2533603	0.6970636	0.3147810	0.5897644
0.4290879	0.4564748	0.7888743	0.2451831	0.2347039	0.1426130	0.0045489	0.0000000	0.4351888	0.6572387	0.6809405	0.2902164	0.1268461	0.0802971	0.6896156	0.3504244	0.3285236	0.3424293	0.2718049	0.0060021	0.5786118	0.0150276	0.0500620	0.0053524	0.3602472	0.2176290	0.2318205	0.4901280	0.5258751	0.6678454	0.2322136	0.2019452	0.1992807	0.2329522	0.3592727	0.5521639	0.0044678	0.1153331	0.0281621	0.4608301	0.4766443	0.2986828	0.5170482	0.4422298	0.2035066	0.3495270	0.1597144	0.5789548	0.5694407	0.6201115	0.5710555	0.5612240	0.0013123	0.1614118	0.4327292	0.3537404	0.6807938	0.4077077	0.4747713	0.7463006	0.6905330	0.1303111	0.2074583	0.0339906	0.1317462	0.5889438	0.3966331	0.0506049	0.2328414	0.2423402	0.5816639	0.5106216	0.0100194	0.1899776	0.4634687	0.4538315	0.0917948	0.6193230	0.1519283	0.4127813	0.2709636	0.4752979	0.5183224	0.6733910	0.6775116	0.5865308	0.5136027	0.3464408	0.2708241	0.1816165	0.7986748	0.1026050	0.0384569	0.3556942	0.3011969	0.3533992	0.2300883	0.5970453	0.3047181	0.7798216
0.4372487	0.4750570	0.5933665	0.2963075	0.6992103	0.4234492	0.0259327	0.3751067	0.0000000	0.6801339	0.5644663	0.3797315	0.1213344	0.0415819	0.6775646	0.2468144	0.3772443	0.3510592	0.2788450	0.0280613	0.6281722	0.0159645	0.0381637	0.0082108	0.4357044	0.2057240	0.1891751	0.4123989	0.6392515	0.6510963	0.1927732	0.2162625	0.2518396	0.2205649	0.4412269	0.3897252	0.0358468	0.1276439	0.0881077	0.4119395	0.3629977	0.2615690	0.8005380	0.4674967	0.1032148	0.3685497	0.3203239	0.3050690	0.4347541	0.7677047	0.6671649	0.7049207	0.0038614	0.1955014	0.4253406	0.3601715	0.7775488	0.2519458	0.4193737	0.7536305	0.8054789	0.1076479	0.1988763	0.0539833	0.2178567	0.5141581	0.0286555	0.0399070	0.3085444	0.3738862	0.5979003	0.4754814	0.0084159	0.1669931	0.3796114	0.3718740	0.0564235	0.6816923	0.2180351	0.3780476	0.2720072	0.4683675	0.6376758	0.7513332	0.5788699	0.6458597	0.2367641	0.4440416	0.1620094	0.2128774	0.7920733	0.1479154	0.0362614	0.3322208	0.2892618	0.3006172	0.2216537	0.6568661	0.4004142	0.7335966
0.5231041	0.4282304	0.6776447	0.2817987	0.2207592	0.4249989	0.0111806	0.3297566	0.3686185	0.0000000	0.8231333	0.3477908	0.2132292	0.0156975	0.5490274	0.3429035	0.3262167	0.3571798	0.2760372	0.0256385	0.5954872	0.0397549	0.0495735	0.0212337	0.3724478	0.2664546	0.1637099	0.3071917	0.5123542	0.7593541	0.1738381	0.1745812	0.3145635	0.2354223	0.4824894	0.3862664	0.0141059	0.1518239	0.6265318	0.3725593	0.3261226	0.2597924	0.7006652	0.5114622	0.1667227	0.4786790	0.2190037	0.3544595	0.4706555	0.6473555	0.5370218	0.6799332	0.0006643	0.2262147	0.3351735	0.2180438	0.6668329	0.3902560	0.5559943	0.6845161	0.5800528	0.1820223	0.1959125	0.0297243	0.1302748	0.5447125	0.0652345	0.0209027	0.3335359	0.5477677	0.6304152	0.2980768	0.0075448	0.1075561	0.3094048	0.4601400	0.0865420	0.7068693	0.1594727	0.4526623	0.2025921	0.5320711	0.5625105	0.6683506	0.6055322	0.5841002	0.2225806	0.4951836	0.2780016	0.0572754	0.8365708	0.2167015	0.0226855	0.2725055	0.2176956	0.2740974	0.3843386	0.7646896	0.3701683	0.5804490
