G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.0000063	0.6292544	0.0408267	0.2767288	0.9958683	0.1029385	0.0034426	0.4173768	0.2591466	0.8213761	0.4815203	0.8976863	0.2712852	0.7758042	0.0337228	0.7293100	0.4179439	0.6672335	0.6209656	0.9650956	0.1233880	0.6292267	0.9728261	0.2858905	0.6330597	0.3567345	0.3686028	0.0361730	0.0599806	0.0162101	0.1053614	0.5826574	0.9632620	0.4623533	0.3389204	0.0082177	0.8753275	0.1972155	0.2067343	0.1805132	0.6921147	0.6417280	0.3247801	0.5082273	0.8760709	0.9629282	0.9048527	0.7886685	0.9810039	0.1944591	0.8185215	0.5292054	0.1828666	0.7476944	0.5992161	0.0605663	0.6297217	0.0532918	0.0003309	0.0625998	0.0993668	0.3369397	0.2273482	0.2359235	0.2487284	0.8550136	0.1408401	0.7249870	0.0694389	0.1830706	0.6522502	0.7779743	0.1916846	0.6849546	0.5014425	0.1114677	0.8597077	0.9400727	0.8367696	0.0000718	0.9991026	0.6768957	0.0237142	0.8386282	0.4711599	0.0902599	0.6654463	0.7394080	0.9379732	0.6997250	0.5026292	0.5387083	0.6815346	0.9569801	0.1543614	0.2428673	0.9542596	0.6741927	0.4368654	0.9660008
0.4728399	0.0000000	0.0444186	0.2942699	0.9954294	0.1185109	0.0031034	0.4131235	0.2574656	0.8324623	0.4820399	0.8629421	0.1296983	0.7394765	0.0333126	0.7010309	0.4287745	0.6124691	0.6612116	0.2542145	0.1385239	0.6057484	0.9610391	0.3137198	0.6331080	0.2373934	0.3685971	0.0361715	0.0396521	0.0184963	0.0191697	0.5425482	0.9060838	0.2368231	0.4428296	0.0105171	0.8753365	0.1972067	0.2067286	0.1428483	0.6919745	0.6420159	0.3519484	0.5769139	0.8572181	0.9309861	0.9048588	0.7887014	0.5808429	0.1944280	0.9597936	0.5708438	0.4492620	0.6952671	0.8586080	0.0153146	0.6993537	0.0804413	0.0021216	0.0741825	0.0084587	0.3075474	0.2501320	0.1120060	0.7046882	0.9045685	0.1209482	0.3762499	0.1164782	0.1657388	0.0515512	0.6506274	0.1511948	0.6177546	0.4277484	0.1114737	0.8219756	0.7390129	0.7788968	0.3137992	0.9950418	0.6675327	0.5114608	0.7659168	0.4896280	0.1849795	0.6657393	0.1131899	0.9197638	0.6979235	0.5026412	0.5387971	0.5812713	0.9436972	0.2906299	0.5853804	0.8997155	0.6788829	0.4303481	0.9886872
0.0877034	0.6372096	0.0000001	0.2765882	0.9958729	0.1028132	0.0034376	0.4173466	0.2591349	0.8214490	0.4815172	0.8978415	0.2741417	0.7758944	0.0337231	0.7294157	0.4179264	0.6674906	0.6209385	0.9654331	0.1233401	0.6292911	0.9728575	0.2858057	0.6330778	0.3582105	0.3686007	0.0361724	0.0606054	0.0162003	0.1058265	0.5827147	0.9633512	0.4631408	0.3386777	0.0082148	0.8753308	0.1972122	0.2067321	0.1809854	0.6921173	0.6417225	0.3243967	0.5079723	0.8762703	0.9632945	0.9048516	0.7886646	0.9810211	0.1944474	0.8174844	0.5288927	0.1802687	0.7477241	0.6176520	0.0613618	0.6277147	0.0524854	0.0003293	0.0625055	0.1077634	0.3372019	0.2273207	0.2351617	0.2491316	0.8548013	0.1418826	0.7379195	0.0660437	0.1828410	0.6502051	0.7801902	0.1932048	0.6859064	0.5017987	0.1114306	0.8597925	0.9411483	0.8344784	0.0000672	0.9991217	0.6769647	0.0236919	0.8383809	0.4709165	0.0878352	0.6654355	0.2036187	0.9363435	0.6997265	0.5026292	0.5387078	0.6837332	0.9569505	0.1526920	0.2428950	0.9552273	0.6740843	0.4372441	0.9659977
0.0900446	0.6314251	0.0327240	0.0000053	0.9958695	0.1029050	0.0034412	0.4173690	0.2591435	0.8213958	0.4815203	0.8977275	0.2720577	0.7758373	0.0337230	0.7293331	0.4179382	0.6672953	0.6209535	0.9651814	0.1233742	0.6292403	0.9728344	0.2858678	0.6330778	0.3571339	0.3686007	0.0361724	0.0601481	0.0162075	0.1054850	0.5826718	0.9632859	0.4625671	0.3388539	0.0082170	0.8753308	0.1972122	0.2067321	0.1806398	0.6921172	0.6417233	0.3246751	0.5081587	0.8761253	0.9630282	0.9048516	0.7886646	0.9810097	0.1944474	0.8182405	0.5291207	0.1821635	0.7477038	0.6183213	0.0607826	0.6291876	0.0530730	0.0003305	0.0625741	0.1015631	0.3370058	0.2273387	0.2357185	0.2488458	0.8549585	0.1411207	0.7281547	0.0684974	0.1830088	0.6518558	0.7785775	0.1921021	0.6852253	0.5015523	0.1114506	0.8597287	0.9404565	0.8361592	0.0000705	0.9991078	0.6769138	0.0237084	0.8385645	0.4710922	0.0895915	0.6654403	0.7367041	0.9375295	0.6997246	0.5026292	0.5387079	0.6821845	0.9569727	0.1539087	0.2428704	0.9545198	0.6741629	0.4369664	0.9659994
0.0900250	0.6314612	0.0327373	0.0956070	0.0000000	0.1105010	0.0026821	0.4886999	0.2882338	0.6814345	0.9686626	0.8539677	0.2725537	0.7758621	0.0337241	0.8467556	0.4179340	0.7791532	0.6208640	0.9879547	0.1235985	0.6299141	0.9689969	0.2957068	0.6330990	0.3573892	0.3685982	0.0361718	0.0602562	0.0146952	0.1055649	0.5826823	0.9633012	0.4627030	0.3388116	0.0082164	0.8753348	0.1972084	0.2067296	0.1807184	0.6921173	0.6417243	0.3256796	0.5039984	0.8761603	0.9630925	0.9048505	0.7886608	0.9821192	0.1944338	0.8107354	0.5285820	0.4527991	0.7691817	0.6018391	0.0606670	0.6285019	0.0558401	0.0003302	0.0638479	0.1020954	0.3397789	0.2274245	0.2141984	0.2760585	0.8513135	0.1411199	0.5723591	0.0638439	0.1827753	0.6521729	0.8601834	0.1929258	0.6929250	0.5017171	0.1114498	0.9153327	0.9400658	0.8376444	0.0000715	0.9991076	0.6769250	0.0409401	0.8398331	0.4711210	0.0836763	0.6586672	0.7298137	0.9373783	0.6998880	0.5026302	0.5387359	0.6813696	0.9543287	0.1536184	0.2302746	0.9537462	0.6744495	0.4384010	0.9658986
0.0900891	0.6313445	0.0329618	0.1532051	1.0000000	0.0000000	0.0034465	0.4169718	0.2589699	0.8225750	0.4783411	0.8981338	0.2720388	0.7758154	0.0337227	0.7282828	0.4179437	0.6666418	0.6209695	0.9649455	0.1233742	0.6292432	0.9728641	0.2857834	0.6330469	0.3571262	0.3686043	0.0361734	0.0601442	0.0162187	0.1054534	0.5826654	0.9632803	0.4625449	0.3388557	0.0082173	0.8753251	0.1972178	0.2067358	0.1806329	0.6921131	0.6417308	0.3246613	0.5082117	0.8761227	0.9630256	0.9048534	0.7886711	0.9809952	0.1944673	0.8183173	0.5291348	0.1811452	0.7475056	0.6184284	0.0607839	0.6292201	0.0530672	0.0003305	0.0625693	0.1014707	0.3369810	0.2273468	0.2359557	0.2485978	0.8550113	0.1411142	0.7287489	0.0685870	0.1830132	0.6518644	0.7772616	0.1121718	0.6851339	0.5015370	0.1114525	0.8862283	0.9404562	0.8361576	0.0000706	0.9991076	0.6769143	0.0236456	0.8385546	0.4710952	0.0896538	0.6654702	0.7368558	0.9375472	0.6994660	0.5026292	0.5387082	0.6821818	0.9569877	0.1539190	0.2429056	0.9545167	0.6741618	0.4369572	0.9660008
0.0909476	0.6292493	0.0408247	0.2767180	0.9958686	0.1029295	0.0000000	0.4173763	0.2591464	0.8213768	0.4815192	0.8976879	0.2712903	0.7757963	0.0337227	0.7293146	0.4179450	0.6672413	0.6209706	0.9650989	0.1233886	0.6292309	0.9728264	0.2858898	0.6330469	0.3567390	0.3686043	0.0361734	0.0599822	0.0162101	0.1053646	0.5826580	0.9632626	0.4623569	0.3389197	0.0082177	0.8753251	0.1972178	0.2067358	0.1805156	0.6921130	0.6417311	0.3247795	0.5082261	0.8760712	0.9629286	0.9048534	0.7886711	0.9810026	0.1944673	0.8185209	0.5292044	0.1828594	0.7476928	0.6185661	0.0605695	0.6297162	0.0532924	0.0003309	0.0625996	0.0993665	0.3369437	0.2273504	0.2359049	0.2487941	0.8550121	0.1408434	0.7249841	0.0694422	0.4004847	0.6522506	0.7779798	0.1916809	0.6849458	0.5014632	0.1114683	0.8597145	0.9400747	0.8367602	0.0000718	0.9991026	0.6768965	0.0237139	0.8386252	0.4711604	0.0902616	0.6654464	0.7394113	0.9379745	0.6997257	0.5026316	0.5387085	0.6815381	0.9569798	0.1543570	0.2428698	0.9542635	0.6741924	0.4368668	0.9660012
0.0922349	0.6263479	0.0508648	0.3169726	0.9951229	0.1397575	0.1954329	0.0000000	0.2591826	0.8211332	0.4820990	0.8975541	0.2702435	0.7757189	0.0324713	0.7714410	0.4017076	0.8110714	0.9674688	0.0021647	0.1241425	0.6279511	0.9728107	0.2859348	0.6330892	0.3562052	0.3685993	0.0361721	0.0597622	0.3567811	0.1052434	0.5826465	0.9632385	0.4621052	0.3390078	0.0082183	0.8753330	0.1972102	0.2067308	0.1803513	0.6921103	0.6417424	0.3249323	0.5082867	0.8760016	0.9627926	0.9048516	0.7886648	0.5630657	0.1944401	0.8186836	0.5295310	0.7834635	0.7080569	0.5720460	0.0602803	0.6653605	0.0024644	0.0024973	0.0608746	0.1050633	0.2044706	0.2452830	0.5304046	0.2910840	0.8550496	0.1402911	0.7208693	0.0129685	0.2591436	0.6556927	0.7771645	0.1954404	0.6878645	0.5013451	0.1114972	0.8320109	0.6580849	0.8375556	0.0000736	0.9990957	0.6768708	0.0001606	0.8312247	0.4712500	0.1894250	0.6654409	0.7410733	0.8447385	0.7002003	0.4905601	0.5387081	0.6736827	0.9569894	0.1549556	0.3805562	0.9539311	0.6696400	0.2972512	0.9900226
0.0921409	0.6265965	0.0500513	0.3144841	0.9951468	0.1373560	0.1880208	0.0302376	0.0000000	0.8211405	0.4820811	0.8975593	0.2703255	0.7757262	0.0324713	0.7715475	0.4041247	0.8111974	0.9674698	0.0021644	0.1240228	0.6281479	0.9728108	0.2859336	0.6330964	0.3562403	0.3685985	0.0361719	0.0597766	0.3124385	0.1052401	0.5826454	0.9632380	0.4621117	0.3390023	0.0082183	0.8753343	0.1972088	0.2067299	0.1803579	0.6921127	0.6417373	0.3249194	0.5082879	0.8760053	0.9628025	0.9048510	0.7886628	0.5630659	0.1944354	0.8186945	0.5294914	0.7725531	0.7080751	0.5720791	0.0602983	0.6603325	0.0024234	0.0021805	0.0608739	0.1044235	0.2045177	0.2452831	0.5301839	0.2943617	0.8550528	0.1403441	0.7211756	0.0132697	0.2332588	0.6556332	0.7772483	0.1953108	0.6477940	0.5013455	0.1114937	0.8340700	0.6581319	0.8195316	0.0000734	0.9990962	0.6768717	0.0001614	0.8314226	0.4712422	0.1846649	0.6759432	0.7409754	0.8446805	0.7001576	0.4912829	0.5387079	0.6737514	0.9569885	0.1549169	0.6753221	0.9539468	0.6696361	0.3002807	0.9858964
0.0909596	0.6291919	0.0411028	0.2783334	0.9958175	0.1043468	0.0385544	0.9685912	0.9999987	0.0000088	0.4815603	0.8976769	0.2712487	0.7758195	0.0337245	0.7292788	0.4125381	0.6671487	0.6208384	0.9999988	0.1236179	0.6288271	0.9728249	0.2858935	0.6330892	0.3567132	0.3685993	0.0361721	0.0599723	0.1662185	0.1053525	0.5826557	0.9632603	0.4623411	0.3389238	0.0082178	0.8753330	0.1972102	0.2067308	0.1805029	0.6921161	0.6417276	0.3247849	0.5082310	0.8760688	0.9629242	0.9048511	0.7886630	0.9826439	0.1944401	0.8184764	0.5292814	0.1810687	0.7477201	0.5822471	0.0605534	0.4031315	0.0025768	0.0003329	0.0724605	0.0993962	0.3392245	0.2273249	0.4583977	0.2376289	0.8550175	0.1407664	0.7248909	0.0196498	0.1879235	0.6522555	0.8956893	0.1919515	0.6866397	0.5202873	0.1114674	0.8588186	0.9408287	0.8870819	0.0000719	0.9991025	0.6768935	0.2420079	0.8460819	0.4711586	0.0702404	0.0849105	0.2019911	0.9380732	0.6997356	0.5026715	0.5387079	0.6817433	0.9569810	0.1543838	0.0897272	0.9542443	0.6741987	0.4311645	0.9656988
0.0906866	0.6298875	0.0383331	0.2601342	0.9965425	0.0887146	0.0043029	0.3759439	0.2429388	0.9535931	0.0000011	0.9930991	0.2706173	0.7758089	0.0337417	0.5667378	0.4179421	0.6109901	0.6194823	0.9326642	0.1230010	0.6280630	0.9793465	0.2666972	0.6330892	0.3563785	0.3685993	0.0361721	0.0598331	0.0182231	0.1052430	0.5826429	0.9632392	0.4621544	0.3389802	0.0082184	0.8753330	0.1972102	0.2067308	0.1803987	0.6921230	0.6417104	0.3229385	0.5157435	0.8760227	0.9628415	0.9048508	0.7886612	0.9791293	0.1944401	0.8348418	0.5303207	0.2975603	0.7114014	0.6077450	0.0608232	0.6302905	0.0495143	0.0003312	0.0620424	0.0990906	0.3327317	0.2272330	0.2930485	0.2689624	0.8614009	0.1409173	0.7667804	0.0696933	0.1852867	0.0491117	0.2891019	0.1891117	0.6808625	0.5014958	0.1114608	0.8679848	0.9410043	0.8367697	0.0000698	0.9991046	0.6768773	0.0164760	0.8378892	0.4710848	0.0950642	0.0298064	0.7410894	0.9377914	0.6996190	0.5026278	0.5386603	0.6832316	0.9579704	0.1547644	0.2452995	0.9557456	0.6736814	0.4362317	0.9660868
0.1155076	0.5775264	0.0979006	0.3948539	0.9948452	0.2260766	0.0025912	0.4385522	0.2676089	0.7718200	0.5001273	0.0000001	0.3379413	0.7769868	0.0337454	0.7368888	0.4176800	0.6745095	0.6191656	0.9852158	0.1386222	0.6769112	0.6682679	0.6788783	0.6330964	0.3857005	0.3685985	0.0361719	0.0763488	0.0153766	0.1128531	0.5835667	0.9646301	0.4747038	0.3351737	0.0081713	0.8753343	0.1972088	0.2067299	0.1896390	0.6919773	0.6419800	0.4344714	0.0669867	0.8796661	0.9696124	0.9048460	0.7886389	0.9819674	0.1944354	0.9231256	0.5084938	0.2101317	0.7931323	0.6500601	0.0172943	0.6070024	0.0781273	0.0003071	0.0612200	0.1053535	0.5356837	0.2376211	0.2163958	0.2928318	0.5655903	0.1569860	0.7627732	0.1063297	0.1882056	0.6632976	0.3594349	0.3434447	0.5793291	0.4919106	0.1114533	0.7362567	0.8310173	0.7616839	0.0004154	0.9988912	0.6782042	0.0004039	0.8493321	0.4784938	0.0309039	0.6639366	0.7643799	0.9482599	0.7032361	0.5026304	0.5419876	0.5198388	0.9557239	0.1226886	0.6768827	0.8611858	0.7244081	0.4366135	0.9662653
