G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G66A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3347038	0.0870846	0.7382381	0.8671557	0.5407772	0.0134245	0.1312682	0.7449227	0.0000000	0.9474305	0.1732825	1.0279795	0.4361652	0.8652085	0.0344915	0.2205689	0.7061919	1.0253423	0.0293646	0.0102645	0.4211658	0.4106487	0.2589326	0.8479589	0.5090117	0.1197120	0.4687942	0.6960093	0.8385416	0.1968064	0.2556904	0.0681910	0.3943470	0.0585414	0.1125901	0.1852672	0.0620044	0.6175074	0.5053308	0.0000000	0.0021524	0.4440117	0.3493760	0.1712404	0.6009223	0.1324355	0.2567607	0.6966278	0.6352174	0.2866922	0.8153167	0.2357846	0.3159758	0.5265385	0.3031296	0.5059152	0.4288771	0.0050782	0.9785873	0.0151565	0.5257427	0.0979819	0.1684557	0.4519767	0.1530709	0.5003045	0.2771091	0.6700416	0.2980455	0.6086614	0.8255348	0.6393752	0.3860771	0.5101791	0.0041831	0.0240416	0.6944160	0.0353680	1.0341595	0.6235955	0.2300764	0.4648007	0.0047061	0.8249087	0.5078792	0.6570535	1.0186861	0.9689275	0.6235524	0.5022934	0.9402630	0.8178526	0.5818959	0.9861784	0.0003681	0.4297574	0.1859374	0.3019112	0.4916059	0.0061480
0.4615801	0.1166978	0.8435845	0.8187245	0.4867174	0.0287619	0.2176941	0.6720908	0.0000000	0.9848547	0.1029002	1.0327557	0.0000000	0.7801029	0.0278628	0.2753096	0.8245575	1.0574484	0.0636213	0.0008266	0.5218572	0.3276526	0.2440933	0.7637222	0.4921028	0.2272350	0.6108689	0.5685126	0.7874537	0.1592767	0.3022428	0.0606193	0.4412325	0.0458704	0.1283600	0.2006533	0.0571935	0.5822993	0.5611066	0.2157473	0.0025955	0.4924467	0.2888245	0.1507445	0.6379464	0.1000833	0.2550856	0.7323182	0.5883876	0.3115350	0.8663626	0.1926313	0.6541965	0.5925438	0.3628735	0.4625396	0.4134435	0.0077700	0.9687218	0.5839146	0.6066589	0.0988990	0.2311125	0.0440682	0.0974339	0.5070128	0.3359478	0.6319583	0.3906348	0.6396322	0.8152523	0.6946726	0.3567268	0.2617450	0.0053620	0.5932567	0.6105758	0.0152481	0.9863565	0.5480440	0.2304328	0.5331744	0.5312041	0.7798279	1.0015514	0.6122425	0.9284168	0.9655576	0.5585245	0.7100224	0.8631317	0.9450645	0.4495488	0.9614407	0.0013531	0.2742210	0.2401777	0.4485382	0.2871837	0.0011405
0.4209364	0.1132343	0.8245393	0.9065238	0.4820111	0.0162903	0.1487617	0.6739699	0.0000000	0.9176251	0.1348763	0.9673078	0.4118098	0.8841294	0.0000000	0.2638662	0.6903527	0.9019008	0.0533430	0.0115425	0.4617386	0.3045355	0.2839036	0.7811639	0.4573757	0.1527994	0.5250224	0.7414824	0.8356566	0.2618979	0.2365126	0.0604829	0.4967579	0.0485361	0.1451335	0.1894657	0.0588666	0.5990185	0.5474625	0.2388846	0.0033229	0.3326976	0.4218087	0.1285888	0.6950809	0.1043483	0.3314179	0.7197634	0.6678352	0.2748193	0.8319171	0.2150732	0.6720463	0.4852208	0.3587090	0.4819634	0.3597001	0.0044630	0.9589137	0.0932087	0.5978216	0.0985444	0.1923678	0.0433607	0.1324324	0.4773957	0.2932736	0.6811496	0.3351904	0.5779019	0.8130398	0.6430760	0.4788386	0.4661295	0.0004218	0.0287903	0.7208048	0.0333274	0.9715090	0.5495418	0.2280902	0.4666488	0.0028283	0.6776073	1.0341450	0.5639767	1.0331681	0.9226431	0.5343217	0.5314631	0.9217689	0.9069524	0.3046077	0.9733925	0.0004716	0.2881512	0.1701506	0.3333675	0.4385755	0.0007064
0.4324357	0.1306105	0.7760666	0.8048929	0.4886766	0.0127679	0.1213084	0.6836494	0.0648605	0.9027547	0.1246399	1.0842456	0.0000000	0.7453783	0.0561001	0.2893937	0.7077987	0.9626512	0.0521243	0.0236417	0.4979528	0.3595189	0.2882318	0.6721609	0.4120584	0.1972469	0.7154188	0.6112321	0.7997853	0.1727116	0.3006438	0.0591885	0.4269874	0.0407932	0.1093874	0.2160724	0.0601806	0.6341155	0.5033980	0.0000000	0.0060733	0.3198489	0.3094883	0.1290717	0.5821254	0.0764745	0.3246154	0.6524907	0.7110706	0.2303194	0.8458883	0.1917139	0.3153959	0.5605699	0.5642533	0.9019784	0.4725304	0.1923689	0.9317312	0.3630048	0.5552083	0.1047506	0.2522165	0.5096338	0.1634668	0.4784645	0.2005431	0.6020190	0.2997510	0.6479207	0.8618449	0.6119309	0.4364479	0.2651910	0.0047852	0.5462382	0.6209271	0.0173448	0.9469646	0.5386732	0.2790457	0.4649599	0.5569242	0.8096252	0.4892555	0.6048434	0.9521684	0.9541122	0.5358108	0.6168639	0.8836286	0.9287059	0.9057362	0.9560808	0.0002673	0.4637512	0.2064846	0.5225866	0.5817221	0.0035273
0.4404642	0.0883699	0.8657657	0.8253185	0.4914842	0.0190290	0.1745836	0.7319217	0.0379702	1.0008099	0.0819082	1.0204752	0.4543606	0.7568508	0.0000000	0.2715620	0.6733420	1.0793500	0.0750178	0.0073251	0.4902349	0.3282630	0.3309183	0.7908112	0.4186360	0.1848712	0.5695932	0.4900817	0.8804247	0.2525597	0.2591647	0.0647252	0.5089532	0.0399054	0.1332518	0.1818993	0.0697683	0.6212459	0.4848613	0.0000000	0.0048478	0.5235622	0.2333867	0.1304021	0.6124201	0.1277108	0.2675850	0.6870215	0.7135009	0.3132408	0.8988138	0.1766111	0.4024007	0.4581247	0.6072721	0.9173712	0.4293293	0.1950048	0.9287625	0.0152152	0.5304670	0.0947768	0.2309805	0.5542544	0.1593520	0.5021324	0.3302117	0.7779818	0.3328229	0.5927345	0.9070176	0.6260206	0.4104993	0.4912271	0.0023360	0.0244852	0.6937742	0.0340858	0.8971920	0.5037191	0.2661052	0.4599581	0.0014274	0.8444152	0.5157958	0.7113263	0.9709073	1.0639288	0.5063824	0.4658229	0.8080828	0.8900108	0.5801073	1.0302630	0.0004976	0.4489276	0.1818441	0.3161301	0.2305022	0.0022413
0.4403348	0.1844435	0.6332597	0.2730304	0.4694951	0.0161228	0.8835693	0.0349968	1.0854028	0.9496527	0.1638416	0.9533779	0.3279451	0.7228877	0.1037951	0.3955280	0.0000000	0.0000000	0.0632977	0.0012399	0.3039069	0.1962336	0.3062176	0.8642159	0.4396395	0.3181459	0.7879452	0.9849455	0.4898420	0.0494969	0.2156129	0.0625742	0.5042040	0.0727598	0.1284579	0.2583188	0.0714794	0.6125648	0.4462881	0.6327991	0.0076432	0.3146696	0.1693812	0.0827649	0.6171686	0.0915963	0.0172182	0.0510911	0.7758026	0.2740124	1.0025147	0.0951130	0.6876716	0.2375269	0.8615297	0.9561038	0.6674719	0.3684301	0.9321145	0.0665788	0.1131437	0.3562655	0.2593891	0.0044194	0.1027558	0.4957238	0.6160260	0.9984558	0.2904244	0.7489888	0.7825089	0.2985411	0.0738991	0.2469874	0.0014714	0.1663677	0.4475821	0.0341406	0.8936510	0.6479515	0.3049545	0.0385755	0.0024007	0.7851651	1.0498665	0.1687960	0.5651652	0.5266503	0.5633699	0.5460720	0.3312587	0.4770260	0.3241024	0.9632379	0.0013795	0.1050492	0.5559012	0.5194197	0.8887163	0.5753792
0.4742404	0.0876547	0.7874162	0.8788675	0.4658085	0.0238289	0.1694839	0.7547984	0.0469589	0.9017860	0.0475636	0.9683123	0.3962973	0.8044400	0.0344269	0.2351923	0.7923417	1.0456459	0.0419588	0.0057728	0.5471241	0.3361457	0.2913831	0.6459103	0.4869349	0.1642495	0.5642651	0.5625249	0.8674930	0.1870423	0.2315538	0.0462139	0.4436595	0.0544432	0.1109065	0.1618089	0.0595574	0.5568196	0.4883179	0.0000000	0.0050489	0.3403643	0.4636241	0.1189773	0.5732998	0.1055226	0.0195685	0.0000000	0.6007853	0.3016917	0.8836931	0.2191052	0.3697179	0.4202050	0.5892546	0.9285164	0.3930527	0.2270465	0.9488566	0.0226299	0.5459497	0.1144245	0.1684479	0.5404493	0.0988701	0.4898084	0.5191242	0.6850256	0.3401564	0.6398923	0.8713000	0.6580101	0.1481208	0.2886306	0.0036489	0.0263074	0.6231540	0.0337107	0.9511372	0.6084513	0.3198139	0.4863012	0.0034816	0.7535849	0.5438004	0.7819395	0.9561645	1.0299487	0.5571763	0.5192556	0.9882192	0.8401416	0.7734985	1.0281774	0.0001829	0.4546190	0.3544858	0.4808812	0.3504797	0.6497142
0.3987819	0.1007687	0.8154477	0.8646856	0.4278292	0.0137276	0.1478800	0.6843415	0.0000000	0.9790790	0.0517374	1.0598298	0.4183293	0.7623035	0.0492899	0.2429084	0.7110637	1.0333455	0.0373183	0.0047409	0.5272465	0.2703004	0.2676048	0.7776731	0.5446256	0.2287476	0.6260807	0.5626267	0.7697164	0.0923820	0.2308391	0.0650188	0.4922938	0.0514257	0.1247704	0.1793814	0.0490037	0.6443244	0.6042520	0.2756859	0.0019360	0.4517076	0.2573388	0.1385386	0.6182694	0.0767019	0.0158782	0.0000000	0.7268290	0.3034866	0.8482726	0.2335720	0.7166644	0.4237569	0.3255230	0.5076374	0.3731174	0.0050396	0.9696836	0.0092960	0.5714878	0.1001093	0.1411655	0.0471151	0.1674433	0.4496851	0.6434576	0.7124097	0.3287581	0.5730325	0.8979220	0.6480758	0.1237134	0.2484099	0.0069240	0.0958867	0.6018170	0.0409630	1.0145192	0.5922825	0.3180393	0.4598528	0.0060056	0.7739254	1.0021343	0.6254377	0.9424538	0.9827236	0.5305011	0.5174523	0.9635389	0.8707465	0.4295602	1.0466593	0.0047464	0.2901820	0.3889639	0.4514867	0.2196790	0.6566461
0.3752323	0.0908610	0.8514727	0.8287532	0.4531591	0.0150559	0.1523184	0.6952886	0.0715569	0.9824040	0.1626118	1.0588442	0.0000000	0.8103022	0.0000000	0.2381837	0.6871730	0.9580956	0.0521195	0.0071197	0.4853909	0.3590494	0.3043086	0.7078762	0.4837086	0.1774268	0.5453423	0.5507558	0.8090879	0.1288998	0.2463694	0.0415873	0.4510239	0.0441324	0.1608371	0.1366213	0.0685745	0.6236932	0.5394335	0.2878828	0.0014956	0.3301478	0.4147234	0.1765623	0.5909985	0.1456353	0.2771374	0.7006275	0.5808016	0.3083129	0.8906064	0.1644753	0.7396041	0.6775619	0.7271475	0.9084304	0.5093127	0.1660388	0.9687725	0.5090399	0.5543010	0.1131566	0.1881986	0.0283042	0.1239125	0.5218236	0.2385490	0.7362893	0.3930078	0.6056034	0.8113771	0.6095043	0.3863938	0.2668891	0.0021253	0.5765538	0.5583490	0.0348328	0.9649234	0.6051883	0.2308776	0.4494194	0.5579686	0.8355549	0.9486658	0.6234134	1.0077353	1.0036921	0.5352008	0.6914345	0.8028484	0.8359148	0.4321957	0.8933391	0.0008821	0.2628659	0.1931665	0.4786430	0.4252973	0.0004556
0.4233062	0.0675427	0.9121473	0.8960239	0.4822589	0.0179316	0.1660353	0.7279844	0.0566878	1.0841506	0.0268038	1.0585038	0.4319570	0.8774316	0.0000000	0.2476001	0.8024719	1.0434061	0.0502196	0.0162411	0.5532229	0.2889752	0.2725480	0.5974979	0.4286646	0.1375499	0.4350987	0.4867393	0.8662742	0.1365661	0.2394615	0.0791538	0.4551307	0.0396790	0.0870969	0.1865145	0.0456933	0.5890068	0.5420798	0.2874783	0.0014965	0.4717912	0.3175709	0.1269847	0.5674146	0.0968702	0.0206787	0.0000000	0.6839946	0.2698562	0.9048381	0.1994217	0.6121843	0.5195504	0.5744917	0.9931934	0.4022306	0.1878578	0.9354315	0.0145041	0.6195469	0.0887613	0.1969131	0.0701656	0.2010828	0.4994882	0.5742920	0.7014598	0.2910423	0.6409715	0.8605017	0.6312365	0.0848811	0.2517695	0.0065985	0.1573989	0.6326817	0.0348758	0.9902406	0.5422788	0.2814322	0.5810703	0.0032134	0.8211272	0.9717502	0.4892981	0.9598190	0.9621273	0.5234475	0.4998877	0.8778709	0.9474630	0.3668683	1.1216149	0.0006848	0.2270025	0.3460534	0.4655607	0.2913277	0.7203855
