G2	G1	+
G14	G2	-
G47	G2	+
G2	G3	+
G16	G3	+
G49	G3	+
G41	G3	-
G4	G3	+
G46	G3	-
G5	G4	-
G3	G4	-
G43	G4	+
G48	G5	+
G6	G5	+
G41	G5	+
G45	G5	-
G7	G6	-
G33	G6	-
G1	G6	+
G11	G6	-
G49	G6	+
G43	G6	+
G19	G6	-
G5	G7	-
G47	G7	-
G8	G7	-
G32	G7	+
G9	G8	-
G33	G9	+
G34	G9	-
G10	G9	-
G6	G9	+
G11	G10	+
G18	G11	-
G43	G11	+
G4	G11	+
G13	G11	+
G19	G11	-
G40	G12	+
G8	G12	-
G13	G12	+
G14	G13	-
G45	G13	-
G45	G14	+
G15	G14	-
G16	G15	+
G48	G15	+
G45	G15	-
G2	G15	+
G17	G16	+
G41	G16	+
G18	G17	+
G19	G18	-
G11	G18	+
G4	G19	-
G22	G19	+
G5	G19	+
G16	G19	-
G21	G20	+
G14	G21	-
G12	G21	-
G22	G21	+
G45	G21	-
G33	G22	-
G5	G22	-
G23	G22	+
G6	G22	+
G24	G23	+
G17	G24	+
G25	G24	+
G10	G24	+
G26	G24	-
G10	G25	-
G26	G25	+
G47	G26	+
G20	G26	+
G3	G26	+
G27	G26	-
G32	G26	-
G18	G26	-
G6	G27	-
G5	G27	-
G49	G27	-
G28	G27	-
G29	G27	+
G22	G27	+
G33	G27	+
G29	G28	-
G30	G29	+
G6	G30	+
G31	G30	+
G1	G31	-
G25	G31	+
G32	G31	-
G15	G32	+
G33	G32	+
G31	G32	+
G13	G32	-
G2	G32	-
G45	G33	+
G11	G33	+
G49	G33	-
G6	G33	-
G22	G33	-
G34	G33	+
G41	G34	+
G35	G34	+
G14	G34	+
G5	G34	+
G45	G34	-
G39	G35	-
G38	G36	-
G31	G36	-
G16	G37	+
G38	G37	+
G27	G37	+
G1	G37	-
G50	G37	+
G36	G38	+
G39	G38	-
G31	G38	+
G16	G39	-
G46	G39	-
G40	G39	-
G45	G39	+
G32	G39	-
G13	G39	-
G31	G39	-
G36	G39	+
G28	G40	-
G41	G40	-
G17	G40	-
G45	G40	-
G14	G40	-
G29	G40	-
G1	G41	-
G14	G41	+
G37	G41	+
G42	G41	-
G1	G42	-
G43	G42	-
G41	G42	+
G44	G43	+
G32	G44	-
G2	G45	-
G1	G45	+
G33	G46	-
G47	G46	+
G33	G49	-
G29	G50	+
G28	G50	+
G9	G51	-
G42	G51	-
G38	G51	-
G27	G51	+
G1	G51	-
G6	G51	-
G36	G51	-
G43	G51	-
G84	G51	-
G19	G51	+
G86	G51	+
G10	G51	+
G18	G51	+
G33	G51	+
G8	G51	+
G25	G51	+
G50	G51	-
G30	G51	+
G48	G51	+
G22	G51	+
G19	G52	-
G22	G52	-
G48	G52	-
G6	G52	-
G33	G52	-
G27	G52	-
G8	G52	+
G50	G52	+
G43	G52	-
G86	G52	-
G15	G52	-
G10	G52	+
G16	G52	+
G9	G52	+
G36	G52	-
G38	G52	+
G8	G53	-
G22	G53	-
G86	G53	-
G33	G53	+
G43	G53	-
G19	G53	-
G48	G53	-
G84	G53	+
G40	G53	+
G15	G53	+
G6	G53	+
G16	G53	-
G27	G53	-
G50	G53	-
G38	G53	-
G9	G53	-
G10	G53	-
G36	G53	-
G48	G54	-
G38	G54	-
G19	G54	-
G8	G54	-
G36	G54	-
G16	G54	-
G21	G54	-
G18	G54	-
G84	G54	+
G86	G54	-
G9	G54	-
G30	G54	-
G43	G54	-
G50	G54	-
G22	G54	+
G27	G54	+
G6	G54	+
G33	G54	+
G6	G55	-
G30	G55	-
G27	G55	-
G21	G55	+
G38	G55	+
G9	G55	+
G84	G55	+
G86	G55	+
G16	G55	+
G36	G55	-
G22	G55	+
G43	G55	+
G48	G55	-
G8	G55	-
G18	G55	+
G33	G55	-
G11	G56	-
