"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G65A	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
750	0.1713419	0.3750310	0.7002527	0.1512653	0.3180832	0.2900345	0.5178371	0.1056434	0.4711339	0.1405047	0.6972046	0.5158075	0.6255042	0.2293849	0.0763297	0.0177146	0.5257312	0.1618810	0.1162848	0.1006104	0.2919289	0.5834700	0.2062090	0.6683261	0.3662968	0.0219115	0.1328999	0.0823274	0.6718627	0.0695258	0.1494935	0.1714720	0.7018360	0.2237592	0.1884965	0.7323778	0.4887292	0.3478367	0.7532707	0.1822108	0.4100128	0.6417772	0.1218278	0.0607416	0.4864243	0.8054445	0.5492943	0.0442588	0.1280115	0.6473182	0.5189588	0.0366354	0.7776917	0.6309806	0.5361547	0.5237119	0.7284821	0.0196494	0.1953458	0.1230019	0.5690120	0.4350473	0.0074762	0.0002000	0.3784649	0.6064972	0.5163674	0.0004523	0.5177246	0.2198722	0.1187256	0.3649819	0.3922271	0.0976952	0.0087051	0.5435341	0.5514757	0.0104915	0.0837204	0.0921665	0.6526545	0.5263372	0.4900985	0.0764962	0.0316012	0.3792395	0.7059999	0.2196202	0.5564609	0.1796472	0.1938673	0.0709681	0.4567405	0.6279631	0.0020717	0.0621763	0.7174769	0.3289603	0.5392181	0.4952356
800	0.1478380	0.4263916	0.6412887	0.1129644	0.3820158	0.2789752	0.5047662	0.1546819	0.3739654	0.0658114	0.6411951	0.8049716	0.5837797	0.2043818	0.0610644	0.0339998	0.4076134	0.1691872	0.0429967	0.1400295	0.2740464	0.4164583	0.1715772	0.5299885	0.4048555	0.0707284	0.2492704	0.0642800	0.5975672	0.0639212	0.2064618	0.1680900	0.5617346	0.1955189	0.1052594	0.5746610	0.5115804	0.3481316	0.6977370	0.2315306	0.4280076	0.6280934	0.0722639	0.0406052	0.3777589	0.6133765	0.7170031	0.0476289	0.1711818	0.6474199	0.5228656	0.0439951	0.5473066	0.6525746	0.7011026	0.5007735	0.6405826	0.0033490	0.1778119	0.1153587	0.5798689	0.4440858	0.0017448	0.0034075	0.4023763	0.6565394	0.6019709	0.0005625	0.6455386	0.1373215	0.0916957	0.3933156	0.4064001	0.0724443	0.0059535	0.5675337	0.5624890	0.0184561	0.0990939	0.0603690	0.5009161	0.5731461	0.5562937	0.0640739	0.0575621	0.2477897	0.6826705	0.1862231	0.5790472	0.1515754	0.2095720	0.1277652	0.3500726	0.6390864	0.0005300	0.0359212	0.7126621	0.4285408	0.4751587	0.6062755
850	0.2928704	0.3435723	0.7574257	0.1217902	0.2848392	0.2488401	0.4093311	0.1202377	0.4832126	0.0980776	0.5962235	0.5192099	0.6499993	0.1642934	0.0996805	0.0610559	0.4699995	0.1618623	0.0542677	0.1189264	0.3423651	0.4311417	0.2343234	0.5916853	0.4075468	0.1197989	0.2321186	0.0655632	0.4813732	0.0700651	0.1627189	0.1811515	0.5609572	0.2282296	0.1075881	0.6971493	0.5375235	0.3505884	0.7091334	0.3722468	0.2485949	0.6969613	0.0547047	0.0171099	0.4140716	0.6943832	0.6492439	0.0572081	0.1313954	0.6266061	0.6374621	0.0297728	0.6378626	0.7358899	0.6769109	0.5523877	0.6602471	0.0119107	0.2105503	0.0789287	0.5754312	0.3999119	0.0052013	0.0309039	0.3410976	0.6150586	0.4140362	0.0080770	0.6325454	0.1923642	0.0738059	0.3049262	0.3819989	0.0401628	0.0018131	0.5773391	0.6710853	0.0093327	0.0619070	0.0722398	0.5436411	0.5637327	0.5794534	0.0445530	0.0415844	0.1503122	0.6586664	0.2412749	0.6282682	0.1861945	0.1274274	0.0973515	0.3385634	0.6462235	0.0027159	0.0413041	0.6619372	0.3724663	0.6886211	0.6144536
900	0.2673319	0.4627780	0.6643202	0.1541593	0.2889347	0.2857093	0.5828757	0.0644664	0.3580956	0.0932912	0.7410889	0.7150321	0.6184210	0.1374676	0.0633894	0.0768123	0.5447594	0.1841887	0.0344773	0.1235041	0.2754385	0.4741908	0.2691681	0.4721983	0.4065250	0.0626244	0.2336827	0.1099649	0.4593548	0.0513569	0.1398174	0.1519725	0.7371220	0.1741866	0.1113929	0.6863567	0.5971678	0.3377390	0.6048352	0.2591877	0.2923378	0.7059080	0.0505356	0.0132331	0.4360541	0.6533861	0.7344355	0.0352727	0.1394877	0.5797903	0.5946610	0.0085920	0.5868146	0.7011636	0.6134642	0.5464652	0.6973674	0.0157636	0.1788650	0.1349355	0.6270983	0.4029040	0.0081823	0.0067394	0.3813672	0.6952772	0.4636368	0.0029907	0.6246978	0.1936167	0.0958726	0.3067773	0.3985222	0.0474285	0.0000690	0.5519609	0.5946868	0.0059816	0.0846205	0.0511998	0.4497694	0.4895832	0.5888385	0.0797954	0.0431339	0.0865403	0.5148700	0.3109001	0.4566644	0.1544101	0.1877605	0.0901886	0.3432665	0.6684561	0.0049709	0.0609055	0.7702893	0.3459057	0.5754376	0.4984280
950	0.2264220	0.3847122	0.6360661	0.1482073	0.2364221	0.3135078	0.5633714	0.1336453	0.5078077	0.1400185	0.7981196	0.6419393	0.5714199	0.1565682	0.0645191	0.0779705	0.4443184	0.1628423	0.0972404	0.1293810	0.2682753	0.5133410	0.2089197	0.4735883	0.3904841	0.0902993	0.2377561	0.1288300	0.4402541	0.0483113	0.1649368	0.1762408	0.6762233	0.1627343	0.0870678	0.6207131	0.4809468	0.3287059	0.6082903	0.2471769	0.3986061	0.7164795	0.0569550	0.0039572	0.5015793	0.6476306	0.6582144	0.0396918	0.1105286	0.7467718	0.6230260	0.0140255	0.5064741	0.7229352	0.7114650	0.6115246	0.6508787	0.0104839	0.1727480	0.0942828	0.6024782	0.3213357	0.0001953	0.0146962	0.3496036	0.4470815	0.4657340	0.0012394	0.5638882	0.1659895	0.1687620	0.3386148	0.3403185	0.0343308	0.0032338	0.6552647	0.7220450	0.0117242	0.1303785	0.0671999	0.3763004	0.6131171	0.5957835	0.1199769	0.0611054	0.1646794	0.6955235	0.2832753	0.4709242	0.1411178	0.1841366	0.1277591	0.3934210	0.6597169	0.0012261	0.0747194	0.5418607	0.3286772	0.5301287	0.5322634
1000	0.2131773	0.4078729	0.6600510	0.1565738	0.2321710	0.3007263	0.4911290	0.1139698	0.4953062	0.1506819	0.6436638	0.6312403	0.5300206	0.0747795	0.0676981	0.1903446	0.4696070	0.2180716	0.0995588	0.1798237	0.2163459	0.4460462	0.1542555	0.3603155	0.4641146	0.0570069	0.2178177	0.1125339	0.4186705	0.0364273	0.1719941	0.1433754	0.6976102	0.1196861	0.1146420	0.5668042	0.5777197	0.2981998	0.7146333	0.4196951	0.4409727	0.8228177	0.0589530	0.0096785	0.5169023	0.5962219	0.6230217	0.0367243	0.1361373	0.6484841	0.5435429	0.0104237	0.5266911	0.6306150	0.6124224	0.5493838	0.6052829	0.0028673	0.1906059	0.1067590	0.6035999	0.4078701	0.0054416	0.0147087	0.4217237	0.7448416	0.3810950	0.0044870	0.5765061	0.1601729	0.1379324	0.3723582	0.3544358	0.0474261	0.0304004	0.5547415	0.5919689	0.0213996	0.0838526	0.0781714	0.3166386	0.6016664	0.5058278	0.1158569	0.0313579	0.0891791	0.6824554	0.3549363	0.5458466	0.1176921	0.2245581	0.1382578	0.3233823	0.7757093	0.0019837	0.0692664	0.6345644	0.4997185	0.4678506	0.5716534

0	0.2569200	0.4093626	0.7985979	0.1528808	0.3206902	0.3327183	0.4964788	0.1414011	0.5834728	0.1408979	0.7321377	0.5025312	0.6412043	0.1142389	0.0771659	0.0389283	0.5938413	0.1865043	0.0681196	0.1231206	0.1999490	0.3728231	0.1032221	0.6001774	0.4439230	0.1142578	0.2021384	0.0598689	0.5425228	0.0861278	0.2167409	0.1529089	0.6167015	0.2329628	0.1298400	0.5937014	0.4570162	0.3538997	0.7015545	0.3074334	0.4161575	0.6173132	0.0592837	0.0112411	0.5626628	0.6615723	0.7183444	0.0402219	0.1093464	0.5478711	0.5180916	0.0029667	0.5768026	0.7041811	0.7269815	0.5103557	0.6227994	0.0239753	0.1438224	0.0896673	0.6338135	0.2881231	0.0093861	0.0256416	0.3368145	0.6609940	0.4489621	0.0048246	0.6244784	0.1270079	0.1244843	0.4148254	0.3243091	0.1363169	0.0018083	0.6862397	0.6213795	0.0161283	0.1347278	0.0839693	0.4060864	0.6012323	0.5040416	0.0739380	0.0489038	0.1774989	0.7098876	0.2741810	0.6225241	0.0977687	0.1848285	0.0851186	0.3932817	0.6324545	0.0010808	0.1112751	0.6376366	0.4377743	0.6268014	0.5992130
50	0.1264065	0.3857425	0.7194187	0.0767144	0.3076323	0.2975057	0.4324570	0.1251383	0.2385821	0.2182663	0.6848368	0.2549286	0.7182905	0.5229271	0.2336333	0.1141973	0.5602081	0.1651459	0.4249443	0.2880796	0.2173983	0.4715670	0.1671780	0.4224380	0.3708014	0.1118758	0.0393088	0.0510026	0.5329487	0.1037321	0.1961707	0.2494995	0.7255117	0.2491474	0.1433778	0.7021341	0.6246315	0.3355936	0.6695144	0.1160675	0.4294911	0.8004435	0.0665194	0.0016732	0.2009512	0.7498261	0.5779030	0.0373381	0.1807832	0.7881848	0.7607581	0.0457138	0.7303469	0.4779137	0.6994885	0.4977899	0.6731764	0.0235285	0.3280617	0.0799956	0.5130089	0.2338414	0.0008259	0.2437146	0.3751042	0.4978773	0.4794748	0.3459236	0.6060492	0.1062797	0.1192784	0.1438301	0.3540738	0.1099544	0.0082737	0.5565930	0.6794959	0.0027805	0.0745835	0.0949800	0.4632792	0.5470358	0.2878099	0.0840146	0.0654871	0.1596799	0.7554011	0.3294399	0.3935781	0.1632772	0.1720072	0.0786135	0.3001486	0.3608641	0.0005945	0.0077453	0.6032257	0.4667590	0.4603921	0.4195749
100	0.1358826	0.3805195	0.7044140	0.2308741	0.3299514	0.2772311	0.5084748	0.0898096	0.2149454	0.3748673	0.5936456	0.2271609	0.7303156	0.6998081	0.2393491	0.0243304	0.5584635	0.2136324	0.5159362	0.3044404	0.2655397	0.3517536	0.0375314	0.5161524	0.3524737	0.0529779	0.0254998	0.0865917	0.5151919	0.1052829	0.1972596	0.3138988	0.6100147	0.3392383	0.1415030	0.6166375	0.6295001	0.2777778	0.5513215	0.0877490	0.5708724	0.6246352	0.0458578	0.0005228	0.1236435	0.6164601	0.5520313	0.0260590	0.1364747	0.6998842	0.6327163	0.0071861	0.6466159	0.3682038	0.7190982	0.5757702	0.6982143	0.0094427	0.1581541	0.0715247	0.4970984	0.1145470	0.0121893	0.2183008	0.4663236	0.7628109	0.4169749	0.3794240	0.5602164	0.2477900	0.1721396	0.1319804	0.4896420	0.1684498	0.0050097	0.6737876	0.6410130	0.0077801	0.1265929	0.1280601	0.5595119	0.5274023	0.2813794	0.0561914	0.0312671	0.2811936	0.7312396	0.1895468	0.4659647	0.0912364	0.1797805	0.0421653	0.2571350	0.1458308	0.0080304	0.0048415	0.7739068	0.3844188	0.5236183	0.4835296
150	0.1076460	0.2991822	0.6330311	0.1491514	0.3612533	0.1814130	0.5698214	0.1204711	0.1355102	0.5594922	0.6671618	0.1822358	0.6978513	0.5753487	0.2895097	0.0290691	0.6652290	0.1641076	0.5517243	0.3369747	0.2214672	0.4049221	0.0442234	0.5346436	0.3573024	0.0276996	0.0056407	0.0709274	0.5974087	0.0526552	0.0965483	0.2681710	0.6609284	0.2489053	0.1521339	0.5984491	0.7861685	0.3588555	0.6088959	0.1168331	0.5370807	0.6677234	0.0473045	0.0004815	0.1207868	0.6131987	0.5740936	0.0364486	0.1114689	0.7526795	0.6833828	0.0079655	0.6953502	0.3309263	0.7811636	0.5341168	0.6998886	0.0301525	0.1845709	0.0381982	0.3978757	0.0799800	0.0034730	0.3690305	0.4076363	0.6676197	0.4512911	0.3481710	0.5039682	0.2242307	0.2426048	0.1058609	0.4211064	0.1847412	0.0072286	0.6421546	0.8286485	0.0135714	0.0575892	0.0936538	0.4656306	0.5689578	0.2046143	0.0284204	0.0754855	0.3327974	0.5995612	0.2652969	0.3813921	0.0816318	0.1755455	0.0734619	0.3724027	0.1360102	0.0083472	0.0000000	0.7262031	0.4284609	0.5507429	0.4296673
200	0.1582903	0.3457000	0.6391436	0.1399940	0.3476705	0.1662963	0.6074364	0.1102230	0.0871806	0.5546489	0.5902085	0.1772978	0.6739022	0.5813193	0.2281725	0.0361400	0.5555262	0.1808042	0.6760405	0.3116889	0.2568536	0.4344293	0.1523174	0.5972893	0.4614578	0.0442385	0.0007285	0.0465959	0.5628978	0.0604714	0.1176032	0.2600365	0.6128607	0.2640448	0.1855755	0.6639278	0.6887543	0.3501919	0.7347295	0.0506351	0.7000175	0.7421823	0.0438893	0.0000679	0.1528631	0.7341465	0.4443027	0.0480497	0.1383062	0.7503060	0.5845027	0.0351712	0.5736144	0.3526739	0.5517459	0.5814445	0.6538746	0.0150456	0.2209716	0.0392769	0.4524092	0.0967356	0.0056899	0.2785456	0.3605037	0.6020249	0.4013116	0.3390520	0.5981018	0.1748798	0.2104043	0.0928024	0.5046690	0.2446707	0.0055759	0.6216732	0.7001440	0.0079314	0.1349551	0.1283176	0.3172551	0.5820053	0.1767059	0.0591054	0.0555723	0.3446145	0.6438465	0.2741352	0.3475083	0.1431269	0.3233085	0.0587465	0.3253877	0.0823247	0.0033978	0.0018769	0.6989358	0.4309864	0.5725321	0.4707530
250	0.1121497	0.3019849	0.5427986	0.1863300	0.3334737	0.1514288	0.4966657	0.1130078	0.0393205	0.5725642	0.5452009	0.1913219	0.7467404	0.5560096	0.2206012	0.0604930	0.5609392	0.1776930	0.6402551	0.3342736	0.1616840	0.3683941	0.2829232	0.5643287	0.3537762	0.0137638	0.0001637	0.0249907	0.5006833	0.0384315	0.1198725	0.2478060	0.5585260	0.2363664	0.2539233	0.7725787	0.6591372	0.3067695	0.6560074	0.0380909	0.4980713	0.6834498	0.0509160	0.0007408	0.1123017	0.5701946	0.4881135	0.0295079	0.1158982	0.7562449	0.4285317	0.0238403	0.6870416	0.3284054	0.6069163	0.4916025	0.6009160	0.0291833	0.2817934	0.0241236	0.4222439	0.1149658	0.0149071	0.3601788	0.3349482	0.6472789	0.5333426	0.2667473	0.6095365	0.2424868	0.2078702	0.1161505	0.6051809	0.2376670	0.0266767	0.6772565	0.6050103	0.0188939	0.0966048	0.0976652	0.3599960	0.4369667	0.1378050	0.0571836	0.0501654	0.2841525	0.6408397	0.2430263	0.3027852	0.1459921	0.2834508	0.0504998	0.3127101	0.1285975	0.0054200	0.0060069	0.7067907	0.4572748	0.5779430	0.4622935
300	0.1847348	0.4513549	0.6150465	0.1107572	0.4217104	0.1003117	0.5921762	0.1434292	0.0555837	0.5939021	0.4983796	0.2214954	0.7081541	0.6065378	0.2673296	0.0222460	0.5496242	0.1844195	0.7722076	0.3172801	0.1853617	0.4570715	0.2618037	0.5333464	0.4121006	0.0045434	0.0010620	0.0256775	0.5763364	0.0373638	0.0723754	0.2763517	0.6322072	0.2710091	0.2352590	0.5677048	0.6385466	0.3809609	0.6917278	0.0633475	0.5803379	0.6426048	0.0415471	0.0000208	0.0713282	0.7307932	0.4816080	0.0937190	0.1562340	0.7009294	0.5412224	0.0123499	0.6610372	0.4066392	0.7764316	0.4473698	0.6838628	0.0119573	0.3551061	0.0104959	0.2877348	0.1348015	0.0191355	0.3537261	0.3695935	0.6356397	0.4220623	0.3344033	0.5126823	0.2339382	0.2168813	0.1524680	0.5083809	0.2724556	0.0312173	0.5845273	0.7597808	0.0079855	0.0970860	0.0863383	0.3224578	0.6368189	0.2070213	0.0691702	0.0711424	0.3528622	0.6461448	0.2288176	0.2858470	0.1767992	0.1888738	0.0372903	0.3474392	0.0950083	0.0037666	0.0076356	0.5140601	0.5997117	0.6243286	0.5195184
350	0.1249487	0.3618820	0.5961936	0.0868660	0.3835959	0.0872771	0.6450013	0.1226553	0.0620362	0.5756976	0.4428437	0.2195943	0.6742672	0.5875260	0.2216396	0.0121063	0.4900375	0.1789631	0.7072538	0.3563447	0.2240179	0.4206213	0.2256535	0.5982169	0.3790725	0.0058182	0.0041816	0.0098797	0.4816948	0.0293978	0.1079348	0.2072798	0.6346748	0.2774710	0.2250718	0.5598502	0.6250766	0.3771969	0.6840537	0.0562091	0.5468329	0.6512196	0.0383384	0.0000399	0.0972219	0.7588992	0.3844883	0.0206827	0.1531736	0.7838718	0.4152184	0.0236462	0.5549746	0.3690662	0.7469835	0.6009396	0.6460128	0.0254725	0.2837050	0.0174899	0.2984724	0.2166184	0.0627452	0.3249370	0.3425629	0.6509131	0.4402126	0.2824188	0.5281727	0.1881472	0.2122410	0.1024914	0.5968384	0.2843168	0.0076753	0.6044254	0.6457759	0.0024866	0.1756393	0.0913869	0.4870813	0.5979939	0.2395038	0.0699788	0.1125513	0.3376949	0.6787602	0.2587493	0.2043701	0.1821776	0.2162642	0.0524516	0.4183610	0.1691157	0.0068340	0.0087432	0.6542924	0.4992828	0.5773455	0.5128596
400	0.0940798	0.3452680	0.6113489	0.1279734	0.4257954	0.1060045	0.5292744	0.0863674	0.0563272	0.5794173	0.3679319	0.1517789	0.8069381	0.5467279	0.2294599	0.0104937	0.4096974	0.2045260	0.5917796	0.2520925	0.2604656	0.4017223	0.3247042	0.6000922	0.4194618	0.0043264	0.0031544	0.0276868	0.4076120	0.0133442	0.0634854	0.3263492	0.6527160	0.2424801	0.2411026	0.6850803	0.7620225	0.3483846	0.7682304	0.0630946	0.4249629	0.7019753	0.0385126	0.0000968	0.0774218	0.6011664	0.3300742	0.0457805	0.0871041	0.7223058	0.5209909	0.0154544	0.7090264	0.4300452	0.6824446	0.5247589	0.6230133	0.0248661	0.2597995	0.0259230	0.3390728	0.1824895	0.1033610	0.3661184	0.4170471	0.5634597	0.4815117	0.3529696	0.4141228	0.1917545	0.2291479	0.1221265	0.5535278	0.2591409	0.0298297	0.5510816	0.6425442	0.0097255	0.1349514	0.1208639	0.4608981	0.5214291	0.1868572	0.0765452	0.1157041	0.3333932	0.7232776	0.2647484	0.3225327	0.1819540	0.2863020	0.0164305	0.4008410	0.1926765	0.0234760	0.0187380	0.6277311	0.4565734	0.6497356	0.5528562
450	0.1603563	0.3430275	0.7398025	0.1267552	0.5108788	0.1113178	0.4997371	0.1236952	0.0300823	0.5292776	0.5922108	0.2452008	0.7365123	0.5869159	0.2224414	0.0087518	0.4735026	0.2588816	0.6194632	0.2977713	0.1916644	0.3708523	0.3904623	0.5658539	0.3549953	0.0116135	0.0184748	0.0374264	0.4564861	0.0464721	0.0611041	0.2629191	0.6490865	0.2457952	0.2487441	0.7150815	0.6784543	0.2606168	0.5720781	0.0964190	0.4777639	0.6609577	0.0533988	0.0000000	0.1122916	0.6394175	0.2959963	0.0537735	0.1367687	0.7499524	0.5558514	0.0139514	0.6851837	0.3200609	0.6442089	0.6904457	0.5985164	0.0533894	0.2805212	0.0189994	0.4415746	0.2236807	0.1541952	0.3191701	0.4701490	0.5306580	0.4449950	0.3025224	0.3952162	0.2214172	0.2415518	0.0918909	0.5445585	0.2335439	0.0536452	0.4493437	0.6041712	0.0128748	0.1104667	0.1715777	0.6455322	0.4971066	0.2048611	0.0715522	0.1261120	0.3515205	0.6798319	0.2814830	0.2774619	0.1966931	0.2212935	0.0219353	0.3663479	0.2078811	0.0415720	0.0003261	0.7662138	0.4141221	0.6768981	0.6056311
500	0.1153643	0.3433540	0.6890828	0.1366341	0.4984492	0.0922962	0.6128262	0.0979169	0.0685776	0.5797022	0.6138400	0.2385632	0.6949964	0.5594547	0.1888732	0.0212073	0.5439328	0.2289134	0.6623883	0.3128741	0.2341791	0.3369029	0.3169784	0.6180524	0.3542508	0.0040117	0.0046708	0.0811613	0.4346919	0.0078297	0.0767117	0.2758885	0.6277392	0.2186778	0.2480974	0.6628292	0.6315269	0.4269303	0.7550701	0.0977519	0.5270470	0.6637540	0.0230751	0.0000802	0.1037360	0.5601898	0.3411405	0.0274656	0.1412571	0.7629212	0.5489938	0.0179480	0.6941999	0.2789155	0.6409502	0.5724925	0.6619921	0.0405208	0.2930856	0.0145506	0.3825051	0.2898759	0.1339443	0.3459634	0.3682310	0.4591957	0.4458110	0.3068524	0.4097524	0.1673930	0.2116578	0.1689135	0.5234004	0.2390192	0.0412989	0.5299280	0.6843087	0.0103062	0.1013432	0.1034516	0.4742537	0.5714263	0.1752324	0.0633720	0.0945154	0.2785967	0.6727207	0.2146878	0.2889284	0.1356669	0.2032505	0.0446518	0.3404580	0.1915851	0.0206786	0.0045783	0.6921246	0.4784942	0.4826610	0.5258710
550	0.1575044	0.3439962	0.6889172	0.1084045	0.5311223	0.1193551	0.7290226	0.1627883	0.0444218	0.5365206	0.6355866	0.5170493	0.5842731	0.3538598	0.1136569	0.0057151	0.6845550	0.3116599	0.1779165	0.1208966	0.3019530	0.4704731	0.3938386	0.5587591	0.3842348	0.0032247	0.0257653	0.0650229	0.2947926	0.0325875	0.0810159	0.1701835	0.6368713	0.2667715	0.1536772	0.7769454	0.4852169	0.2774169	0.5792511	0.1366025	0.6614196	0.6743199	0.0433480	0.0230879	0.3725666	0.5256166	0.3870509	0.0819752	0.0939047	0.7534813	0.7539011	0.0295552	0.5666013	0.6028687	0.6229293	0.6032031	0.7220094	0.0555997	0.3122900	0.0322142	0.5014623	0.4406729	0.0638896	0.0952138	0.3696507	0.5101025	0.4399163	0.0160297	0.4807526	0.1827862	0.1933633	0.3520220	0.4761547	0.1503566	0.0254495	0.5935515	0.5503880	0.0234985	0.1043459	0.1294550	0.4552557	0.5421423	0.1817371	0.0742738	0.0569164	0.3013718	0.6254123	0.1850096	0.3774235	0.1809693	0.1644689	0.0340708	0.3989800	0.5640924	0.0063567	0.0644160	0.6612767	0.6327049	0.6487140	0.5503641
600	0.2330768	0.2920772	0.6256152	0.0990553	0.3838092	0.2517962	0.5912638	0.0902382	0.0808103	0.2466328	0.7585192	0.5043392	0.5077667	0.3962366	0.1020770	0.0147304	0.6524411	0.3048836	0.1127080	0.1195996	0.2435182	0.3953402	0.3239764	0.4506318	0.5509887	0.0034619	0.0473979	0.1542538	0.3103506	0.0171564	0.1015344	0.1704253	0.8288285	0.2774986	0.1486886	0.6289252	0.4885990	0.2980928	0.7321872	0.0872755	0.6103240	0.6164067	0.0409989	0.0052041	0.4320694	0.6771984	0.5174398	0.0532529	0.0938902	0.7023876	0.5407049	0.0310048	0.6816820	0.5707821	0.6067265	0.6536116	0.5912523	0.0425449	0.2649813	0.0719856	0.4363114	0.4132570	0.0213608	0.0256526	0.3953147	0.4895989	0.5233731	0.0000263	0.5004900	0.1747408	0.1704415	0.3813698	0.4949374	0.0500433	0.0158941	0.7106958	0.7169490	0.0114665	0.0750441	0.1145999	0.4855267	0.5031972	0.2223075	0.0621945	0.0527829	0.2209525	0.5474752	0.2580765	0.6259265	0.3132785	0.2910278	0.0462589	0.3663473	0.6004078	0.0164493	0.0529093	0.6730200	0.5244354	0.5853575	0.6227272
650	0.1778069	0.4256895	0.5832214	0.0812507	0.2764267	0.3161447	0.5300220	0.1094587	0.1814716	0.1622387	0.7420366	0.4658205	0.5929410	0.2753560	0.0732488	0.0223672	0.4728355	0.2692255	0.0801876	0.1508908	0.2451118	0.4537679	0.4181621	0.5790719	0.4048470	0.0232380	0.1009520	0.2466927	0.2816648	0.0178830	0.1226985	0.1461654	0.5285267	0.2288315	0.1288376	0.5537345	0.4647176	0.3215064	0.6000347	0.1440447	0.5839004	0.6749146	0.0450222	0.0159035	0.4898910	0.7537885	0.4644832	0.0375429	0.1586433	0.7865495	0.5237089	0.0187826	0.5899645	0.6463018	0.6792361	0.5400668	0.5930498	0.0147129	0.2233007	0.0771262	0.7354708	0.4274117	0.0157481	0.0097929	0.4499642	0.3869010	0.4638208	0.0014712	0.7057120	0.1689496	0.2031977	0.3412188	0.4492293	0.0534333	0.0232055	0.4689143	0.6350968	0.0672890	0.1306217	0.1533739	0.4353827	0.6820763	0.1924184	0.0568261	0.0497975	0.0847252	0.8023899	0.2453163	0.5518393	0.2410121	0.2343432	0.0480724	0.3163307	0.6110116	0.0049439	0.1007527	0.4931455	0.5773954	0.5469688	0.5892347
700	0.2490502	0.2536555	0.6505000	0.1514515	0.2929062	0.2626376	0.5136774	0.0876909	0.3401311	0.1459191	0.8019228	0.4831146	0.5807440	0.2619750	0.0846741	0.0558975	0.6661878	0.2237120	0.0190101	0.1190389	0.2358225	0.4167627	0.4054298	0.6302318	0.4011926	0.0696626	0.2454644	0.2394369	0.2851579	0.0291867	0.2337754	0.2218941	0.5657694	0.1982016	0.0895728	0.6568593	0.6012188	0.3003442	0.5330266	0.1411571	0.4527053	0.6877573	0.0439766	0.0113998	0.4828009	0.6956849	0.6684320	0.0292212	0.1680824	0.5767420	0.6003805	0.0377186	0.6085286	0.6463042	0.6243324	0.5128793	0.6191611	0.0238735	0.2486249	0.1199243	0.6100170	0.4834202	0.0097524	0.0040717	0.3431685	0.4663051	0.4877942	0.0016407	0.6107034	0.1689438	0.1774923	0.3055347	0.4868475	0.0554078	0.0253094	0.5894184	0.5942456	0.0357579	0.0888916	0.0695787	0.3479131	0.5271679	0.3124394	0.0701657	0.0381588	0.0618641	0.8058909	0.1993989	0.6823562	0.1486224	0.1991497	0.0697867	0.4452991	0.7428736	0.0037919	0.0346197	0.5951331	0.5663065	0.5627391	0.5208882
750	0.1628285	0.3286707	0.7830124	0.1654525	0.3313198	0.2700544	0.5883206	0.1131999	0.5276950	0.1204647	0.6376190	0.6251415	0.7064257	0.1952103	0.0984376	0.0500494	0.5915133	0.2485730	0.0743491	0.1219981	0.3425024	0.5392234	0.3324174	0.4730160	0.5257763	0.0632812	0.1165077	0.1979573	0.5067124	0.0523254	0.1986275	0.1530702	0.7414466	0.1714877	0.1359551	0.7539322	0.5671498	0.2758237	0.6778760	0.1925505	0.3897707	0.6729201	0.0438844	0.0074221	0.4263222	0.6319820	0.7206504	0.0565295	0.1927668	0.7472213	0.6075495	0.0076963	0.6505060	0.6251687	0.7935471	0.5981761	0.6093520	0.0325182	0.1386019	0.0736178	0.6685346	0.6334678	0.0045909	0.0067152	0.4600811	0.5948179	0.4633588	0.0003975	0.6725796	0.1581365	0.1802188	0.3545236	0.3930621	0.0887422	0.0235343	0.5918445	0.6678287	0.0294234	0.1330869	0.0835601	0.3314419	0.4939927	0.4715675	0.0717830	0.0391209	0.0674765	0.7818650	0.2114458	0.6579598	0.1840066	0.1551884	0.0856045	0.4445466	0.7821342	0.0123593	0.0366179	0.6484997	0.4985370	0.5641277	0.5001603
