G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2194726	0.1886745	0.1533770	0.1343498	0.2710901	0.2279740	0.1078323	0.0704735	0.3148485	0.1351779	0.0306737	0.4960810	0.2639333	0.4963714	0.3368544	0.0236287	0.2062506	0.2848786	0.0451416	0.5950620	0.4262101	0.4905550	0.0001718	0.2654473	0.5286656	0.3756874	0.0004175	0.0011757	0.3642284	0.2412084	0.3305777	0.0804969	0.5633090	0.5651366	0.4344149	0.1440821	0.2621288	0.1930408	0.2198933	0.2946320	0.0135215	0.3001665	0.0666969	0.6255561	0.3011205	0.0979958	0.3197733	0.0019886	0.3225461	0.4147587	0.7208657	0.5809052	0.4792235	0.5789381	0.7688340	0.4675229	0.1067683	0.0114034	0.5046655	0.5935535	0.1164691	0.2593768	0.5683915	0.2533002	0.3028456	0.0015845	0.6301122	0.1611764	0.5564380	0.6132781	0.6288003	0.2348719	0.1405779	0.0095922	0.6794121	0.5702378	0.5625382	0.4598057	0.3067646	0.4648097	0.4663885	0.1309594	0.5704667	0.0783013	0.1743887	0.7922269	0.1556229	0.3727733	0.5567566	0.3125665	0.0829854	0.3126553	0.3010129	0.3848412	0.3662146	0.1902911	0.2786793	0.5738767	0.2988361	0.0226725
0.2769168	0.4667677	0.5884042	0.2435703	0.2992059	0.3218229	0.2128800	0.0615359	0.3629856	0.1061873	0.2863790	0.6594981	0.0187127	0.1526722	0.2639978	0.0579807	0.1475085	0.3252283	0.0402514	0.5541761	0.2867998	0.6899856	0.0120852	0.1391648	0.6364158	0.4420728	0.0002737	0.0378013	0.0873136	0.3414542	0.6172827	0.1751795	0.4175161	0.3878903	0.1031102	0.4707067	0.5190615	0.2119769	0.0006178	0.2863512	0.0660746	0.6187701	0.0000670	0.5983161	0.6209190	0.1886773	0.3126652	0.0005191	0.5517085	0.0692673	0.7111240	0.4464859	0.4098735	0.6671180	0.5358743	0.5373280	0.1892946	0.0012981	0.4423679	0.5510502	0.0001601	0.2777568	0.4767461	0.3830870	0.1578068	0.0026334	0.5337975	0.1048176	0.0054432	0.5109001	0.7197333	0.2870888	0.0022113	0.0267356	0.5174936	0.5532332	0.5300856	0.4424724	0.4271527	0.5166923	0.3050181	0.2060353	0.6028159	0.4907928	0.0180480	0.0978133	0.1217716	0.1998912	0.2137195	0.2917299	0.5919092	0.1170006	0.3235349	0.6741893	0.5841056	0.3046349	0.1899681	0.4717031	0.1907498	0.1941331
0.5106612	0.5528290	0.5497423	0.2499559	0.3623190	0.2398547	0.2135024	0.1758741	0.2875259	0.0247890	0.1521315	0.7469342	0.0947737	0.4456696	0.6902723	0.3464914	0.3956093	0.1791712	0.0917655	0.6386770	0.3432887	0.5809268	0.0034145	0.1094363	0.5043795	0.2627174	0.1258667	0.1716059	0.5606508	0.2729892	0.4707431	0.2585157	0.4410279	0.0977302	0.1800750	0.3708009	0.3385353	0.4049560	0.1718323	0.1555001	0.4404422	0.4541986	0.0088518	0.4253848	0.5467149	0.0395045	0.1836614	0.0099434	0.3844044	0.1698168	0.5498134	0.5908296	0.6593550	0.5418677	0.5463788	0.4511575	0.4562935	0.1311651	0.6191249	0.1620252	0.0314184	0.2406359	0.3990340	0.3672082	0.4321865	0.3812227	0.2297872	0.0922663	0.1326024	0.5752969	0.4565102	0.6818103	0.0380611	0.1063043	0.6482674	0.5421048	0.4776725	0.3550692	0.1634595	0.5697903	0.2981948	0.1080682	0.2172332	0.2705518	0.1535496	0.2262431	0.0454376	0.2028102	0.4877408	0.5441499	0.5792815	0.2087622	0.1245737	0.7511401	0.5279755	0.3763785	0.0498230	0.4062948	0.1920742	0.0003444
0.5434756	0.4476122	0.4338685	0.2258169	0.5777554	0.3160717	0.2140943	0.0081824	0.3509527	0.2177836	0.3270755	0.5328835	0.0433309	0.1035389	0.2395785	0.0752673	0.3899034	0.2425930	0.1300641	0.5800020	0.2967309	0.6896224	0.0056656	0.1199269	0.5584650	0.4417794	0.0002129	0.0549414	0.2163030	0.2683924	0.5640510	0.1256460	0.3332928	0.2712792	0.6230697	0.0745516	0.0979765	0.2856414	0.0040289	0.1646454	0.2660582	0.4632822	0.1358052	0.4848436	0.2292123	0.2780913	0.2463399	0.0001476	0.2405490	0.1056054	0.6791244	0.4593434	0.0349076	0.4579404	0.3594763	0.5204705	0.4400164	0.2193255	0.5513367	0.3993930	0.2029722	0.2856777	0.6608904	0.3313716	0.2644932	0.3081651	0.4829462	0.0329858	0.0277160	0.4354342	0.6390700	0.1325951	0.1714316	0.0002375	0.4212713	0.5581854	0.3726327	0.4436707	0.0939321	0.5733009	0.4111538	0.4130778	0.4133312	0.1048556	0.1856110	0.4811700	0.1459355	0.3734522	0.0275636	0.2940534	0.2806692	0.0219624	0.6279693	0.5689438	0.4574522	0.3912484	0.3653725	0.3600906	0.1929439	0.0006136
0.5529671	0.4744350	0.4586175	0.2950544	0.5650901	0.2630888	0.1111826	0.1218684	0.2475034	0.1413792	0.1551931	0.5822366	0.0241744	0.4766890	0.6806532	0.4280388	0.3733085	0.1479166	0.0014625	0.5971014	0.3687446	0.6184965	0.3857725	0.0579150	0.6076456	0.1643003	0.2502230	0.1219617	0.2477762	0.3479350	0.4430692	0.4121253	0.4073543	0.1153051	0.1298753	0.3537846	0.4448579	0.1230540	0.4784690	0.0642488	0.4225255	0.6427919	0.0013445	0.3911241	0.6603731	0.0529419	0.3420564	0.0338939	0.4914683	0.0792398	0.6748153	0.0612920	0.3964962	0.6904757	0.1874922	0.4936408	0.0960944	0.4195015	0.5924870	0.1731108	0.0172295	0.1422374	0.2766491	0.3376145	0.4665237	0.1979352	0.2890397	0.2468950	0.3061974	0.4752099	0.6894983	0.3663486	0.0018193	0.0019242	0.4230164	0.5093311	0.7342789	0.6938783	0.4178812	0.4059137	0.3766525	0.3124843	0.1735381	0.0426698	0.0049154	0.5345989	0.0002642	0.2914094	0.2820150	0.6100358	0.1851889	0.0864375	0.1105369	0.6738821	0.5924513	0.4427206	0.1087560	0.3868218	0.2902369	0.0000280
0.0016441	0.6956290	0.5320188	0.0085798	0.0713744	0.4377492	0.0397454	0.0252951	0.3237641	0.1272870	0.1544386	0.6681179	0.0033616	0.2952728	0.1945445	0.0483287	0.4052028	0.2436107	0.1295495	0.7674927	0.3146844	0.5476189	0.1141295	0.0197012	0.6101520	0.6004670	0.4028970	0.3767455	0.1989054	0.3096459	0.5308174	0.4134347	0.3239467	0.3854469	0.1197891	0.3456849	0.3766778	0.4095059	0.2474862	0.6746905	0.0909838	0.4994657	0.0171510	0.5201070	0.6043567	0.3272395	0.2232098	0.0001092	0.3447809	0.0321525	0.6270463	0.4578446	0.3484044	0.5850258	0.5964137	0.3492521	0.0861879	0.0012680	0.1993629	0.5560131	0.3042420	0.1665316	0.1495854	0.0246586	0.0420196	0.1816314	0.0730236	0.3926388	0.0196358	0.3520163	0.7246951	0.4136191	0.0379315	0.1583788	0.4973870	0.8573772	0.2361215	0.1633859	0.1190953	0.5944403	0.3280375	0.3733532	0.3188204	0.5656915	0.2361327	0.6439105	0.1253280	0.0330331	0.1865721	0.3632863	0.0773297	0.1425542	0.1185591	0.6264739	0.6951722	0.6222628	0.1086816	0.4236621	0.4317740	0.0823047
0.0925406	0.5585082	0.6021817	0.0649875	0.1890393	0.3677669	0.2350903	0.0764181	0.2759229	0.1015033	0.3626425	0.6048180	0.0095652	0.5513406	0.4447884	0.0072823	0.2861741	0.0844257	0.0024482	0.6280737	0.3672701	0.4918982	0.2964635	0.0415979	0.3621495	0.4619639	0.0059918	0.1028292	0.2525591	0.4301494	0.5924943	0.1527063	0.4694826	0.2562698	0.1958400	0.3178063	0.2882067	0.0972846	0.3187066	0.4597705	0.0712086	0.6035932	0.1614513	0.5515721	0.4071838	0.0694514	0.2722092	0.0004227	0.6200373	0.0589612	0.6056380	0.3601120	0.2973996	0.6430179	0.5805724	0.2619710	0.4435354	0.0052663	0.3361966	0.4164046	0.0734180	0.2577827	0.2807237	0.0414801	0.1768868	0.0237132	0.1535589	0.0032399	0.2479019	0.6172778	0.5631709	0.1077775	0.0546683	0.0004536	0.5216077	0.5666195	0.5776795	0.2146025	0.1479279	0.3876017	0.6758179	0.1702090	0.6478701	0.1940903	0.1133162	0.5063963	0.0047860	0.0980407	0.4275405	0.2664558	0.3636190	0.3048596	0.1166645	0.5454763	0.6714739	0.5952324	0.2263341	0.3980213	0.1156864	0.0004315
0.2169521	0.4542927	0.4151245	0.0619443	0.2622066	0.0888958	0.4000308	0.1195701	0.1794413	0.1487052	0.3114625	0.6108974	0.3326509	0.6316072	0.6263442	0.2524011	0.3413277	0.3535825	0.0155789	0.5217901	0.3786539	0.3906123	0.1073666	0.1042483	0.6257557	0.6099855	0.1027837	0.0028444	0.5689555	0.4320286	0.7060255	0.2124817	0.5563785	0.3205632	0.0504252	0.5723990	0.4514979	0.4457177	0.2986099	0.1730176	0.1979935	0.6398075	0.2110321	0.4717687	0.5880323	0.0910842	0.3606101	0.1612126	0.4438073	0.6417023	0.5037740	0.1300095	0.4633749	0.6027236	0.5701182	0.5436643	0.1806991	0.0067465	0.5523135	0.1446558	0.0528929	0.1374947	0.2187260	0.0419739	0.5280899	0.4545896	0.4463044	0.1525573	0.4939017	0.4675043	0.6111587	0.4972469	0.0057327	0.0242517	0.7783495	0.6615705	0.3148601	0.5506168	0.2550953	0.5527154	0.1898896	0.1563077	0.1990505	0.3508951	0.0112992	0.3765200	0.0017562	0.2348211	0.5409357	0.3942726	0.1429513	0.5760173	0.5615686	0.7424388	0.3522685	0.5394245	0.2988266	0.3973141	0.3664835	0.1879341
0.4305959	0.5080809	0.5136878	0.2074451	0.4097826	0.2156731	0.2869895	0.1509667	0.3047730	0.0363764	0.3399198	0.5014808	0.1510532	0.5668716	0.6426784	0.3357326	0.0843921	0.4620396	0.0533611	0.5825180	0.2977647	0.6885052	0.2803401	0.2863306	0.1404492	0.2480824	0.1597497	0.0089254	0.4271841	0.2554970	0.3712227	0.0002558	0.4169609	0.3851399	0.0498651	0.3209461	0.4890649	0.2818543	0.0059930	0.2848449	0.3220389	0.6621912	0.1104537	0.6239616	0.1028251	0.3063370	0.0345980	0.0119869	0.5247571	0.1419896	0.4666238	0.1836583	0.4985297	0.6708010	0.4451740	0.3478712	0.1712972	0.0986856	0.7910836	0.4651535	0.0696957	0.0992216	0.3690764	0.0923654	0.6432527	0.3820484	0.2546864	0.0816977	0.3750403	0.6406690	0.7504775	0.3462807	0.0462049	0.0003252	0.6030820	0.7228612	0.2642141	0.5935828	0.3212676	0.6505315	0.3776453	0.0517913	0.2796523	0.2947206	0.3309421	0.3847837	0.0167947	0.0160507	0.7076887	0.0538154	0.1430426	0.3922773	0.6463405	0.6380911	0.4501641	0.4559458	0.2714552	0.4911515	0.0752776	0.0067326
0.0989652	0.4292847	0.4732320	0.0800273	0.0975776	0.0663240	0.5360420	0.4372577	0.1432305	0.1992919	0.3716562	0.5636857	0.3747093	0.3017272	0.5891046	0.1432627	0.1992526	0.2600607	0.0669271	0.5463878	0.3427332	0.4925966	0.1213228	0.1163342	0.4855714	0.5440045	0.0000554	0.0021772	0.4638428	0.2893896	0.3757568	0.3075380	0.5902450	0.6868308	0.1459913	0.4832105	0.2451248	0.5242846	0.0086292	0.3176676	0.1332312	0.5378639	0.3239989	0.3186543	0.1128910	0.1757100	0.3623846	0.1294079	0.5710504	0.6720619	0.6462704	0.2092497	0.4102728	0.3132088	0.7017639	0.4341670	0.2506759	0.0053197	0.6294020	0.2402064	0.2054976	0.1727367	0.7354168	0.1079638	0.6351028	0.2256325	0.1759221	0.3850546	0.4096520	0.4800298	0.4827175	0.4332388	0.0045334	0.0029791	0.4827964	0.7236959	0.2995168	0.4309881	0.2334486	0.4096711	0.5236065	0.4099615	0.3988503	0.5623008	0.1274419	0.3958959	0.0009379	0.1151498	0.2937092	0.4338434	0.3307965	0.2469341	0.4982727	0.6492367	0.5104379	0.1281871	0.5154693	0.3889207	0.2236948	0.0010979
0.4398138	0.3501862	0.2122790	0.2308898	0.2927020	0.0912352	0.2301144	0.0515413	0.2819184	0.2470142	0.5098264	0.4019954	0.0377678	0.2977044	0.7509608	0.4766652	0.1178379	0.3901604	0.0052186	0.5824504	0.3504341	0.6260580	0.2362450	0.1545613	0.5293028	0.5197925	0.0001814	0.0089656	0.5921572	0.2290919	0.3378037	0.0003337	0.4992503	0.1626797	0.1533359	0.2829588	0.3265414	0.4832978	0.0004677	0.3178494	0.1178254	0.6976124	0.0000305	0.3807948	0.6906271	0.0836806	0.5061979	0.1096388	0.5566885	0.5524327	0.6349372	0.0470600	0.6366225	0.4975571	0.5003694	0.5860183	0.5052875	0.1212678	0.4890663	0.1116059	0.2223991	0.0364705	0.0957452	0.1047055	0.2026073	0.2784162	0.7213830	0.4456182	0.3681129	0.5435143	0.3887703	0.5063089	0.2507978	0.1138886	0.4440309	0.6000016	0.4228441	0.3037008	0.2609725	0.5320953	0.6083475	0.5404378	0.3661876	0.4052645	0.0041610	0.1846716	0.0422182	0.2474556	0.5971650	0.1273216	0.3180380	0.3721557	0.1718502	0.5605552	0.6176344	0.5008379	0.4495326	0.6991453	0.3633581	0.0001500
0.3861533	0.4472098	0.4788741	0.2603805	0.2900408	0.1250472	0.3221150	0.1514939	0.2669810	0.1995279	0.4952119	0.5449037	0.4648456	0.4975036	0.5651314	0.5200803	0.1891308	0.2804538	0.0750426	0.6117553	0.2818176	0.6285652	0.0223654	0.0735548	0.7189171	0.5442069	0.0000038	0.0083207	0.4584482	0.3344950	0.5363104	0.2606727	0.4392364	0.1318828	0.3633369	0.2658264	0.2883832	0.5982118	0.1908104	0.1359334	0.2976606	0.5830830	0.0006045	0.6812448	0.5612965	0.0580170	0.1271704	0.0838328	0.5885181	0.3879764	0.5849016	0.2483882	0.4778085	0.6626142	0.3457893	0.5745817	0.2330478	0.3405294	0.6506615	0.3401462	0.0921211	0.2050601	0.4035425	0.1059704	0.5570156	0.4658607	0.6226363	0.2084647	0.5060022	0.5356828	0.6440534	0.3566921	0.0072947	0.0016187	0.5383192	0.6284094	0.5283733	0.3999456	0.5910767	0.7150108	0.6445139	0.5534962	0.1882540	0.4770838	0.1338205	0.4413550	0.1209078	0.1630183	0.5369647	0.5333427	0.4877017	0.3380945	0.0986223	0.6057037	0.5332030	0.6074445	0.0482434	0.5233003	0.2183699	0.0833537
0.5350663	0.4644935	0.6833648	0.2422296	0.3280990	0.3566788	0.1823261	0.0744716	0.3327812	0.1331061	0.1466950	0.5835989	0.2889119	0.2807294	0.3831674	0.0551878	0.4447751	0.0834076	0.0587172	0.6691332	0.2796551	0.5271947	0.0061959	0.1230421	0.7059866	0.3592864	0.0874276	0.1250835	0.3177635	0.2327867	0.2678116	0.3705419	0.5127523	0.5421383	0.1219191	0.3410615	0.0692819	0.3752116	0.1104349	0.3452411	0.0472624	0.6160031	0.0009017	0.6655284	0.6117467	0.0519866	0.3988471	0.1154949	0.2016424	0.0877791	0.6869204	0.5579458	0.5046185	0.4224417	0.6170924	0.4905902	0.4327898	0.0066995	0.6432482	0.7440181	0.0215318	0.3902488	0.3625808	0.4129509	0.2141642	0.0090654	0.4623635	0.1035470	0.4393590	0.6625659	0.6102085	0.2541734	0.0557886	0.1742790	0.6831060	0.3994155	0.6277623	0.4615650	0.0888031	0.6611142	0.5463704	0.3046575	0.2208292	0.0517792	0.0021757	0.3743855	0.0674432	0.4433716	0.5661764	0.5255789	0.2073190	0.4374080	0.2161152	0.5596858	0.4415436	0.5636136	0.7199405	0.3383525	0.4259062	0.0000278
0.0854692	0.5649277	0.5138081	0.0615578	0.1532199	0.3305157	0.2157761	0.0786670	0.2949135	0.0234841	0.1263935	0.5876960	0.0692597	0.0010461	0.0004221	0.0006489	0.3713022	0.2231127	0.0493228	0.6195684	0.5117555	0.4940004	0.0017292	0.1225613	0.5142734	0.2325782	0.2004799	0.3424886	0.5323468	0.1266852	0.1642667	0.3546075	0.6503148	0.3551543	0.2749053	0.3005855	0.2982662	0.1776020	0.0211406	0.5035362	0.0080900	0.6600499	0.0011691	0.4574522	0.6378303	0.0223531	0.2878634	0.0063863	0.5920038	0.0664348	0.4701642	0.3941852	0.4576911	0.6172267	0.5023199	0.0956296	0.0291899	0.0770700	0.6794554	0.4541747	0.0845185	0.3630687	0.5744304	0.5706400	0.4734891	0.1986363	0.6236459	0.1832986	0.0117862	0.4973054	0.5631664	0.4647415	0.0294145	0.0417949	0.4768974	0.7490913	0.5965752	0.4838946	0.2727770	0.7382000	0.6817274	0.3700994	0.4882360	0.6490323	0.1376509	0.2980869	0.0219757	0.5113772	0.1654274	0.6170362	0.0129306	0.2778141	0.6836375	0.4256481	0.6569284	0.2557952	0.3079433	0.5078487	0.4830095	0.1066598
0.5269047	0.4764807	0.4377696	0.2115111	0.4396145	0.4209718	0.0389213	0.0213341	0.5484557	0.2116723	0.2461970	0.5740192	0.1976392	0.4306184	0.1310902	0.0426100	0.1670386	0.2960719	0.0128680	0.7162385	0.4369742	0.4352117	0.0430607	0.2626413	0.2568122	0.3551618	0.1039870	0.0017761	0.2670897	0.3117325	0.2821651	0.0029041	0.3993922	0.2003307	0.2480796	0.1859995	0.1535704	0.8177962	0.2163005	0.4181905	0.1483097	0.5290192	0.0011705	0.4606820	0.5641214	0.3311906	0.4828317	0.2163996	0.4165548	0.0575318	0.3926674	0.3788184	0.5660124	0.4846648	0.4616449	0.4760334	0.1353518	0.0057684	0.5290473	0.4387386	0.0009200	0.1050650	0.2475775	0.2714142	0.3804740	0.1987066	0.1991648	0.2505542	0.2717213	0.4884305	0.6450807	0.3125144	0.0132222	0.0278125	0.4271255	0.3210322	0.5026277	0.5322546	0.3307539	0.5208268	0.5917912	0.2237481	0.4191772	0.3252619	0.0640383	0.3973206	0.0839820	0.0566715	0.4374953	0.1015119	0.3286388	0.2087085	0.1758129	0.5785507	0.5036097	0.5098122	0.3731533	0.6345550	0.4017675	0.0222246
0.4477059	0.3823032	0.6179272	0.2046290	0.4459305	0.3784058	0.0270218	0.0157526	0.5435717	0.0000077	0.3215341	0.3969073	0.2100663	0.2990242	0.7025344	0.3353360	0.3143093	0.1881874	0.0112994	0.6301590	0.4106966	0.6384112	0.2787008	0.1306617	0.5565414	0.3148710	0.2136297	0.1279856	0.2283131	0.3289811	0.4931920	0.1059247	0.3827996	0.0678829	0.5773176	0.0041308	0.1893984	0.3325603	0.0028324	0.4557977	0.0690749	0.5961361	0.1826304	0.4913830	0.2602592	0.0582848	0.4508106	0.2927540	0.2221392	0.0741892	0.3421785	0.3068290	0.6053779	0.3388612	0.3262810	0.3560618	0.5329750	0.1722889	0.7340456	0.4600601	0.3338097	0.1246512	0.4557157	0.2615855	0.3076347	0.2291149	0.2169320	0.1585263	0.3408567	0.0437666	0.6317301	0.5631694	0.1225212	0.0446230	0.6705074	0.6671002	0.3601164	0.3619536	0.0812286	0.5017338	0.3012852	0.4230399	0.2977365	0.1588682	0.1221059	0.3300130	0.1373319	0.0981374	0.7424348	0.1802403	0.3103825	0.0808668	0.3578189	0.4294976	0.7304601	0.5788701	0.3020700	0.2643822	0.4055998	0.0667539
0.1630777	0.4110276	0.3411531	0.1806145	0.2850706	0.3300554	0.2692716	0.1104088	0.2801809	0.0743375	0.1804597	0.1123024	0.0001895	0.3734858	0.7310255	0.2023675	0.4826589	0.0057742	0.0002922	0.6410722	0.4045716	0.4645486	0.2502778	0.1084875	0.4861064	0.3624871	0.0065304	0.0001827	0.2966993	0.1471538	0.2790412	0.4929896	0.7413874	0.3173781	0.1041311	0.3439635	0.3270948	0.5860315	0.3276680	0.5658696	0.1299525	0.6112305	0.2732523	0.6106877	0.3359603	0.2033125	0.3924033	0.3465826	0.5469795	0.1354144	0.5970688	0.0206028	0.5480043	0.6564786	0.6476438	0.2023466	0.2529795	0.1352518	0.5395610	0.1874279	0.4391506	0.1247246	0.1894522	0.3559036	0.2354085	0.2032821	0.3189952	0.4325145	0.2263292	0.4259947	0.6641448	0.5601152	0.3179832	0.1287135	0.6692628	0.4034425	0.4919504	0.3887249	0.4166081	0.5789806	0.5301620	0.2493844	0.3350513	0.1312575	0.1034510	0.0964007	0.1719255	0.0813951	0.0878829	0.5278862	0.5793184	0.4413245	0.3810831	0.3715378	0.3291771	0.5197449	0.2576005	0.1371615	0.2800356	0.0005773
0.3730731	0.5596078	0.4342104	0.0453583	0.1918515	0.4789035	0.0015769	0.0263943	0.3307818	0.1700174	0.1023750	0.2246341	0.1676654	0.2484586	0.6857123	0.3842754	0.8331517	0.0011293	0.1390129	0.5406820	0.4119295	0.6225260	0.1148308	0.2022517	0.1181199	0.2353410	0.0524704	0.0013083	0.2808189	0.2112849	0.2197584	0.4561910	0.3587286	0.1505150	0.3459016	0.1878491	0.1005760	0.5102004	0.0001356	0.2892112	0.1121085	0.6325607	0.1323020	0.5857463	0.2495591	0.0481890	0.0918424	0.2906093	0.1518622	0.0166701	0.5322619	0.0829945	0.5731079	0.7387303	0.1061173	0.2473092	0.1077662	0.1755843	0.4601884	0.2198568	0.1228658	0.1099734	0.3254979	0.4034225	0.4161777	0.1865199	0.4438131	0.0221310	0.0735987	0.5764832	0.4061492	0.5464413	0.3240097	0.2001634	0.5611351	0.7036081	0.5561280	0.4587699	0.1969202	0.4417431	0.4468487	0.4760243	0.2119912	0.4861429	0.3690717	0.1928223	0.0001274	0.1700232	0.3103835	0.4453333	0.1192335	0.1672289	0.3265603	0.6692141	0.4170024	0.6185053	0.2707028	0.3986038	0.3367607	0.1557069
0.2768433	0.3183093	0.2698063	0.1011297	0.1363382	0.0248110	0.0240811	0.0301832	0.3587152	0.3952601	0.2747320	0.2101268	0.5341561	0.2563926	0.5789169	0.1851015	0.1564935	0.2762641	0.1043371	0.4661154	0.2775328	0.6189811	0.0231266	0.1181836	0.4323827	0.3155076	0.1912522	0.0477232	0.3866078	0.1861080	0.2522456	0.1593705	0.4486582	0.3366005	0.1026649	0.3349414	0.4113963	0.2142152	0.0447767	0.4966207	0.3709128	0.5549724	0.3275477	0.5755634	0.2872754	0.3015967	0.2155501	0.3128397	0.3282882	0.5658640	0.6395889	0.4580018	0.4265428	0.5970712	0.5098988	0.5123396	0.1404805	0.2153962	0.6223197	0.2670803	0.3881356	0.1247476	0.2655281	0.0955331	0.5633077	0.4487961	0.4962205	0.2978893	0.4165858	0.6696236	0.7318442	0.4869320	0.0022238	0.0119023	0.6700355	0.5915962	0.3896285	0.3689380	0.1109828	0.4289380	0.5289068	0.3574105	0.2682617	0.4807902	0.3651252	0.1632974	0.0005046	0.0913926	0.5905462	0.3714907	0.4140135	0.4118710	0.1171117	0.5818979	0.6013258	0.2152962	0.4187617	0.3359255	0.1045557	0.0653122
0.5386433	0.4295214	0.5985775	0.3852216	0.5638092	0.1751131	0.3094760	0.0761004	0.3999972	0.0983604	0.0815334	0.6305457	0.1473559	0.4003043	0.6327046	0.4887851	0.4647255	0.0731226	0.0026173	0.5534615	0.3447137	0.6910338	0.0234204	0.1525985	0.2441944	0.3135473	0.1534276	0.0429538	0.2513421	0.3328932	0.6330841	0.6144551	0.5208077	0.2462076	0.3837181	0.1028546	0.1463210	0.6646915	0.2412302	0.0520574	0.2379843	0.5021670	0.2807964	0.2948773	0.4008190	0.2436245	0.1781546	0.1806371	0.5523473	0.1241360	0.4474916	0.3484177	0.4973948	0.6563482	0.3330565	0.3025651	0.3024933	0.0362704	0.6177099	0.2476012	0.0907291	0.1594062	0.4690324	0.1558947	0.4018616	0.4322882	0.5254778	0.1195099	0.5244504	0.4828146	0.3419879	0.4594096	0.1617954	0.2851062	0.6879773	0.5730866	0.3384667	0.2376439	0.3327982	0.4923591	0.4245912	0.3679431	0.2656583	0.1057378	0.0997681	0.4528279	0.0000455	0.2631682	0.3404003	0.2745658	0.2035298	0.2166781	0.0006639	0.7187503	0.5791354	0.4327510	0.4234179	0.2298864	0.3711832	0.0002147
0.3633179	0.3671699	0.4499902	0.2092055	0.3151968	0.3072987	0.2466477	0.0362447	0.3549160	0.1152302	0.0502523	0.7248281	0.0038087	0.6012638	0.6010862	0.4666155	0.4950818	0.0000485	0.1337001	0.6644231	0.3808943	0.6715626	0.2149781	0.1851586	0.2662970	0.1189568	0.0000346	0.0003489	0.3605516	0.2532778	0.4772266	0.4642977	0.5349369	0.1146139	0.2409146	0.2270257	0.2522061	0.4399552	0.3698927	0.5284706	0.3284285	0.5759415	0.0008646	0.5437808	0.4335763	0.2569917	0.2717151	0.0044162	0.5701998	0.1618073	0.6927715	0.1206206	0.4973659	0.5171842	0.4399992	0.2683323	0.0654704	0.1583962	0.5407730	0.1253953	0.2468067	0.2124478	0.1279343	0.2751058	0.3502430	0.4265590	0.1942667	0.0959943	0.1516983	0.5494457	0.4458183	0.3081195	0.0474536	0.1219618	0.6860835	0.5217129	0.4751507	0.5411320	0.3128866	0.6259955	0.3521499	0.3438925	0.3805504	0.0781521	0.3482477	0.1238101	0.0218694	0.0225948	0.1625436	0.3862613	0.4945492	0.1306354	0.2111842	0.7257424	0.6581234	0.5987512	0.1108550	0.1096505	0.3583875	0.0003987
