G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G71A	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.5936317	0.3480372	0.2658296	0.3712795	0.6465334	0.3695271	0.1543798	0.1220673	0.4716906	0.3350366	0.0379492	0.9178796	0.4788702	0.6333890	0.5548275	0.0787190	0.4743525	0.3674541	0.0886097	0.9405788	0.5990303	0.7322466	0.0000168	0.4324528	0.7100588	0.3775184	0.0000000	0.0005383	0.3934189	0.3098785	0.5509724	0.3624779	0.8976644	0.5495609	0.9628460	0.0429754	0.2780993	0.5315348	0.3265010	0.4067917	0.0254784	0.4583366	0.1389012	0.8725292	0.4384020	0.2068760	0.5482309	0.0016733	0.4446844	0.2122825	0.9946448	0.3742491	0.8760701	0.7212655	0.8693504	0.6888395	0.1922487	0.0468949	0.8481400	0.6871661	0.1787967	0.3895484	0.9233550	0.5724038	0.6536446	0.0068709	0.8911109	0.1952825	0.7543864	0.6612476	0.7626354	0.3776311	0.2518176	0.0027596	0.9539166	0.9566821	0.6087581	0.7625496	0.6108968	0.9217625	0.5885369	0.1007456	0.8179226	0.1197284	0.1266571	0.9999999	0.1832317	0.6168381	0.8857731	0.8418476	0.1089378	0.4496708	0.3708340	0.5946282	0.6814006	0.3873954	0.4624814	0.8801864	0.5746877	0.0429567
0.4643180	0.8192184	0.9594657	0.2861172	0.3235147	0.2371985	0.5964658	0.2522112	0.3893049	0.0641887	0.4718801	0.9999987	0.0254427	0.2408410	0.3669082	0.0356056	0.4225124	0.3984558	0.0901438	0.8947701	0.5093410	0.9779817	0.0071140	0.1608106	0.8579707	0.7369618	0.0001416	0.1037993	0.2618104	0.4860908	0.9061143	0.3475348	0.6085268	0.6482534	0.2120687	0.7411132	0.7789427	0.3590761	0.0080081	0.4403051	0.0618406	0.9612118	0.0000178	0.8447524	0.9531268	0.2151138	0.5666124	0.0045765	0.7740493	0.5335498	0.9824500	0.7420014	0.7277006	0.9644016	0.8784657	0.8538970	0.1922567	0.0039769	0.6475590	0.9027206	0.0004518	0.5310655	0.6724215	0.4310581	0.3101455	0.0054225	0.7423699	0.1089689	0.0017298	0.8069038	0.9944403	0.6143947	0.0102961	0.0754089	0.9006954	0.9876559	0.8801325	0.6686879	0.6450621	0.9133201	0.4254834	0.3443109	0.8542260	0.7413723	0.0529504	0.1903261	0.3205560	0.2803071	0.3466829	0.8430781	0.9520577	0.1923446	0.4844380	1.0000000	0.8490699	0.4345303	0.3544758	0.8363512	0.2998145	0.2633164
0.8559102	0.8259880	0.9526720	0.5388204	0.8584082	0.4566695	0.4013619	0.2302442	0.4161322	0.1232144	0.2767174	0.9999992	0.1977749	0.7986975	0.9965396	0.5110578	0.6657801	0.2512474	0.1480231	0.9344232	0.4924575	0.9988011	0.0078970	0.1670968	0.6341073	0.4593907	0.1898321	0.2885710	0.5065606	0.3589138	0.6384067	0.4921875	0.6890740	0.2479301	0.2862691	0.5541105	0.5154211	0.5053142	0.3546730	0.1712809	0.7110001	0.8532361	0.0000495	0.6172333	0.9185187	0.0623593	0.2776417	0.0044148	0.6434357	0.1252005	0.7996943	0.8581148	0.9310700	0.7454395	0.7788883	0.6268395	0.7074353	0.1056191	0.9435411	0.2457851	0.0484446	0.2460957	0.7025421	0.8127656	0.6763367	0.4287383	0.5226069	0.1798225	0.3828282	0.8066770	0.8190230	0.9170397	0.0259729	0.1639556	0.9855873	0.9999647	0.6790369	0.6077361	0.2376607	0.9907855	0.4864600	0.1948796	0.3641914	0.3357617	0.1124323	0.4173551	0.0381232	0.2882477	0.7389733	0.8985708	0.8488320	0.4039269	0.2396675	1.0000000	0.7203175	0.7305688	0.0555511	0.7500201	0.3164506	0.0001994
0.8027086	0.7108578	0.7337901	0.4864208	0.7866600	0.4590701	0.2566213	0.0190189	0.6135393	0.2259937	0.5475201	1.0000000	0.0886306	0.3391471	0.4434958	0.0988337	0.5756814	0.3144396	0.2406319	0.8473034	0.4922276	0.9990934	0.0122688	0.1516968	0.7977797	0.6437057	0.0000286	0.0755120	0.3953924	0.4772639	0.8850902	0.2764525	0.5992969	0.3350982	0.8446743	0.1058096	0.1312215	0.3965005	0.0130366	0.2470579	0.5105763	0.6662507	0.1770944	0.8711259	0.3493461	0.3847680	0.3291830	0.0000271	0.2997335	0.1235497	0.9932282	0.7971105	0.0954676	0.7537833	0.5228008	0.7743335	0.6679784	0.3301332	0.7365848	0.5740443	0.2482970	0.4342313	0.9519530	0.4037448	0.5760115	0.5707057	0.5651140	0.0693171	0.0607433	0.5576524	0.9899432	0.1480961	0.2854832	0.0004540	0.7147772	0.9931709	0.7795026	0.6532814	0.1904886	0.8027730	0.5639796	0.6774287	0.6896801	0.1485235	0.3074236	0.8075872	0.2300297	0.6737216	0.0679426	0.7003636	0.5183965	0.0434764	0.9490504	1.0000000	0.6025344	0.7004039	0.6084320	0.5845446	0.2727142	0.0000347
0.6985099	0.6289739	0.6984252	0.4697450	0.7652139	0.4012433	0.2610912	0.1679168	0.4549746	0.2211551	0.1421512	0.8292562	0.0360991	0.8044000	0.9975659	0.6276214	0.7202897	0.2475056	0.0028517	0.9386465	0.5798901	0.8946269	0.7535751	0.0549470	0.7741726	0.1664952	0.3454214	0.1171960	0.4487288	0.4883636	0.7497643	0.5534467	0.6781821	0.2689334	0.3052563	0.4646364	0.5673840	0.1501467	0.8648310	0.1123402	0.6841881	0.9988471	0.0043312	0.5991633	0.7063093	0.0629319	0.4359333	0.0608266	0.7220246	0.1732949	0.9999815	0.1044909	0.6910784	0.9424897	0.3581498	0.7258182	0.1331100	0.5257304	0.8459702	0.1327142	0.0238149	0.2171756	0.4248926	0.5987656	0.7008914	0.3660638	0.3950693	0.4831849	0.5074164	0.7459705	0.8622477	0.6142250	0.0001346	0.0002918	0.5093637	0.7157445	0.9618881	0.9220804	0.6319114	0.5970358	0.5358430	0.3600209	0.2261233	0.1062499	0.0085137	0.8182197	0.0002448	0.3182303	0.4340984	0.9585234	0.1949228	0.0750093	0.1680665	1.0000000	0.7920707	0.5439702	0.1742465	0.5401988	0.4379838	0.0000280
0.0006631	0.8943588	0.9402544	0.0085823	0.1122452	0.6302604	0.0690533	0.0794346	0.4492765	0.1402961	0.2679197	1.0000000	0.0009806	0.6361954	0.2873833	0.0805753	0.6183865	0.2941011	0.1734037	0.8805295	0.5734957	0.9018998	0.1726574	0.0366962	0.9390465	0.9664523	0.5332659	0.5221884	0.3078115	0.4768979	0.8842240	0.6786104	0.6355193	0.5627678	0.1850708	0.5467905	0.6167668	0.6211212	0.4166038	0.9876342	0.1820953	0.6790559	0.0176975	0.7821067	0.9435548	0.4773298	0.3614321	0.0002995	0.6572172	0.0584933	0.9675573	0.6026863	0.8530761	0.9651425	0.7337164	0.6752630	0.1091851	0.0012486	0.3603957	0.8511437	0.5446093	0.2109449	0.3409389	0.0437354	0.0655630	0.3250731	0.0871703	0.5445367	0.0303605	0.5908276	0.9955152	0.7013904	0.0211360	0.2712115	0.7052811	0.9981449	0.2927156	0.2202521	0.1575601	0.8172267	0.4393551	0.6425810	0.4834999	0.8212268	0.4101340	1.0000000	0.2010572	0.0729717	0.2677761	0.5693295	0.2307665	0.2567518	0.1127728	1.0000000	0.9968801	0.8378671	0.1792120	0.5690956	0.6671656	0.1938096
0.0215407	0.8721156	0.9634432	0.0607899	0.2886310	0.4913044	0.2516180	0.0778577	0.5634039	0.2032422	0.5280995	1.0000000	0.0073482	0.8631133	0.6594080	0.0088863	0.4316370	0.1080402	0.0007117	0.9548852	0.6788920	0.8567554	0.3147608	0.0803950	0.6668939	0.7135773	0.0021674	0.1787803	0.3865168	0.5397157	0.8446982	0.2280036	0.6724392	0.4675789	0.3048644	0.5173178	0.3762496	0.1919927	0.6242491	0.5869555	0.0654786	0.9813716	0.1854279	0.8394755	0.6367311	0.1713974	0.5051272	0.0003417	0.9611361	0.1248721	0.9949825	0.5950119	0.5137485	0.9406437	0.7602215	0.4766665	0.7450902	0.0252958	0.5905146	0.5719498	0.1193892	0.4455057	0.3113916	0.0509351	0.2859482	0.0100633	0.2332320	0.0085087	0.3532129	0.8909030	0.7232814	0.1617359	0.1324311	0.0000557	0.8515059	0.9120062	0.8322757	0.3560149	0.1780235	0.4905016	0.8787705	0.3834451	0.8117168	0.2283713	0.1224495	0.7032635	0.0001093	0.2030593	0.4302649	0.5163885	0.5093588	0.4351495	0.1809096	1.0000000	0.9836530	0.9289013	0.4681519	0.6486647	0.1265782	0.0003050
0.2109737	0.5916959	0.6122594	0.0915745	0.3309759	0.2454072	0.4205403	0.1895443	0.3831608	0.1468477	0.5174678	0.9465753	0.4514122	0.9893577	0.9829934	0.4279044	0.3073884	0.4777517	0.0259006	0.8475883	0.5104669	0.6570457	0.1814894	0.1622043	0.9086949	0.8315789	0.1910123	0.0012260	0.6589514	0.5246795	0.9175124	0.2519113	0.7537058	0.5708210	0.0964014	0.8634048	0.8804757	0.4264011	0.5867710	0.2194693	0.2801605	0.8827885	0.2255555	0.8196432	0.8704206	0.1256314	0.5435739	0.2107149	0.7365473	0.6591982	0.7106693	0.2215731	0.8021655	0.9618526	0.9228778	0.7867905	0.3103031	0.0153687	0.8479970	0.3049206	0.0777997	0.2296603	0.4761092	0.0796666	0.8117934	0.6717781	0.7100079	0.3600732	0.7319397	0.7289931	0.9828770	0.7626692	0.0006582	0.0365727	0.9827557	0.9967498	0.5010044	0.9235034	0.3768521	0.8772347	0.3179151	0.2330452	0.3052011	0.6783727	0.0107847	0.4949193	0.0023180	0.2918901	0.8024667	0.6729112	0.2729583	0.7070363	0.7334320	1.0000000	0.5575721	0.8617897	0.3183974	0.5156987	0.4507246	0.3046394
0.6551993	0.8074911	0.9175087	0.3659301	0.5538911	0.2660802	0.5677758	0.3246381	0.3605470	0.0584042	0.5747213	0.7980737	0.2428588	0.8157121	0.9957409	0.4953678	0.0981491	0.6258391	0.0885079	0.8904975	0.4802469	0.9331130	0.4737257	0.3580867	0.1679523	0.2819357	0.1889224	0.0423264	0.5966172	0.4077524	0.5990713	0.0005708	0.6566111	0.5971525	0.0837785	0.6269312	0.6376217	0.5283745	0.0021738	0.4078741	0.4303498	0.8553991	0.1493069	0.9146198	0.1448431	0.3503585	0.0766892	0.0092864	0.7120114	0.3547864	0.6816849	0.1957866	0.7772579	0.9240197	0.7533517	0.6651647	0.2657739	0.2106968	0.9457877	0.6790643	0.0798063	0.1505464	0.5394708	0.1500286	0.8318093	0.5704120	0.4193976	0.0891548	0.6578022	0.9420854	0.9030341	0.5749097	0.0835678	0.0003112	0.7633103	0.9979166	0.4204513	0.8444395	0.5367131	0.9766626	0.6205724	0.0448617	0.4695692	0.3447431	0.5674928	0.5067445	0.0140661	0.0361654	1.0000000	0.1081252	0.2181273	0.5547662	0.9615792	1.0000000	0.7572420	0.9010450	0.3867031	0.7946451	0.0876644	0.0012992
0.1239537	0.6430263	0.6533564	0.1168053	0.1259861	0.1339140	0.7487618	0.4598671	0.2976067	0.3025388	0.6365553	0.8977182	0.3734317	0.3504501	0.6917951	0.0956572	0.3394258	0.3558136	0.0944217	0.8441073	0.4204363	0.8159659	0.1682135	0.2313607	0.9061769	0.8270322	0.0000000	0.0011502	0.7560813	0.4011365	0.7202284	0.4610297	0.9979231	0.9412228	0.2273484	0.7195694	0.5296097	0.7165003	0.0074442	0.5203215	0.1484012	0.8107780	0.4123753	0.5970371	0.2298900	0.2559417	0.5025205	0.2455613	0.8356320	0.8807838	0.8906752	0.2467749	0.5974311	0.5993436	0.9877212	0.6521679	0.4393137	0.0066951	0.9696085	0.4265864	0.2486438	0.2882946	0.9403608	0.1722251	0.8993137	0.2208434	0.2122559	0.6631749	0.6079831	0.7231330	0.7727910	0.7023782	0.0067484	0.0039457	0.7638825	0.9838845	0.5607322	0.7466415	0.3600825	0.6485020	0.6795737	0.4871011	0.6389582	0.8105579	0.3031016	0.5520833	0.0004150	0.1675761	0.3917223	0.6569575	0.5670650	0.2856646	0.7194045	0.9917091	0.6945724	0.2786018	0.8220527	0.6554104	0.2970500	0.0000119
