G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3596930	0.0327338	0.5476067	0.5790876	0.0188365	0.2939748	0.5794697	0.5583137	0.0418968	0.1316796	0.6141238	0.4416395	0.3803544	0.6163181	0.5944797	0.1564629	0.2177719	0.1747646	0.5768515	0.3742268	0.3718083	0.0929574	0.4261426	0.0511449	0.1761019	0.4898365	0.6230714	0.3987109	0.3992192	0.3173783	0.7840811	0.3488121	0.0562763	0.6807497	0.6282169	0.2186517	0.2206523	0.5668285	0.5842119	0.6041106	0.9633437	0.6169087	0.5406343	0.1572195	0.7649770	0.5811753	0.2347907	0.6877822	0.5381591	0.8231720	0.4619356	0.2402775	0.0455184	0.1686203	0.8028566	0.6905684	0.1045866	0.2148997	0.0146245	0.0013437	0.5735729	0.2870024	0.0017891	0.3994493	0.7619806	0.2068212	0.4753653	0.3246052	0.4800525	0.2641176	0.1357589	0.3514180	0.5744822	0.4627722	0.1002128	0.5268898	0.0306067	0.0958200	0.0003433	0.4273710	0.0657496	0.4149202	0.3568235	0.3122802	0.0341868	0.3771941	0.0403679	0.4035276	0.4713282	0.2674417	0.0066159	0.0951516	0.6548573	0.4255024	0.0638712	0.6680347	0.0424597	0.4080857	0.1187330	0.1763653
0.7786347	0.0048721	0.5762865	0.7172048	0.0401919	0.1954242	0.6717536	0.6257087	0.0795906	0.0917043	0.6788911	0.5705728	0.3681552	0.7366162	0.6714044	0.2534884	0.1856976	0.1744666	0.5969760	0.3996001	0.3943792	0.0512500	0.4065896	0.0427812	0.1638078	0.4450024	0.7059504	0.4213528	0.3919266	0.3021711	0.6685595	0.5948305	0.0807040	0.5819532	0.6120366	0.2948691	0.2900604	0.7057965	0.6064925	0.6233207	0.5995796	0.7094322	0.5684753	0.1308352	0.8593629	0.7470749	0.2237512	0.6034553	0.5235306	0.8137148	0.5364400	0.3879551	0.1235661	0.2552610	0.7074953	0.6891480	0.0433143	0.1556671	0.0007827	0.0111781	0.5695505	0.1974293	0.0092894	0.3915817	0.8019656	0.2186009	0.6882399	0.3576621	0.4645184	0.1747968	0.1358182	0.3211327	0.3403455	0.4596116	0.1180576	0.4988008	0.0310377	0.0809667	0.0019868	0.3969926	0.0964825	0.4472575	0.3396141	0.2775271	0.0653697	0.4533210	0.0252065	0.2467699	0.4836217	0.2485539	0.0122730	0.1213056	0.5675016	0.4143644	0.0356975	0.5231496	0.0264357	0.3432390	0.1075029	0.2154569
0.6613181	0.0184381	0.3678245	0.8571939	0.0177765	0.2924451	0.6655893	0.4400861	0.1188413	0.1344438	0.4985100	0.5278942	0.3732983	0.7150326	0.6447441	0.1806575	0.2800116	0.1721481	0.7016600	0.2547317	0.3762848	0.1202212	0.3584290	0.0645590	0.1985057	0.5432895	0.6849608	0.3552861	0.3853162	0.3759525	0.7433511	0.4114408	0.1150746	0.6842585	0.5369507	0.1681132	0.1702483	0.6164665	0.5210243	0.6281309	0.6337544	0.6481594	0.7517457	0.1264930	0.6374657	0.5865184	0.1600010	0.6864509	0.5628614	0.5503714	0.4466721	0.2419496	0.1067646	0.1403883	0.7031039	0.6567172	0.0242530	0.1332515	0.0103400	0.0201020	0.5297735	0.2362046	0.0845643	0.4118458	0.7526960	0.2498640	0.4936533	0.3888441	0.6119356	0.2331708	0.1322955	0.3482901	0.4480676	0.5789753	0.1305910	0.6744878	0.0273573	0.0456896	0.0046531	0.2902555	0.0636901	0.4010665	0.2296084	0.5271742	0.0523268	0.3574317	0.0511568	0.2857284	0.5338466	0.5899901	0.0554093	0.1524924	0.6362304	0.1751952	0.1486945	0.6273170	0.0253875	0.4687633	0.1879214	0.0630345
0.6623888	0.0197081	0.7006423	0.4070965	0.0293285	0.2048310	0.6564265	0.6474712	0.1123849	0.0879629	0.6554201	0.4866877	0.3143987	0.7267997	0.8209386	0.2537019	0.2208162	0.0907267	0.5158907	0.3148261	0.3975502	0.0611252	0.4598249	0.0120397	0.1792134	0.6359452	0.7905054	0.3808584	0.3603997	0.3897061	0.6790195	0.4932419	0.1056702	0.6265766	0.5277772	0.2671931	0.2526275	0.6821259	0.6954819	0.5241546	0.6997825	0.4693789	0.6060505	0.1089701	0.6745670	0.8494181	0.2337898	0.6839530	0.6034381	0.6065674	0.4133333	0.3299927	0.0818899	0.2133512	0.6812864	0.7058701	0.1115729	0.2046680	0.0001865	0.0125442	0.6321430	0.3059202	0.0040920	0.3955881	0.7643497	0.1745314	0.4387474	0.3099040	0.6276325	0.2533479	0.1575563	0.2997212	0.4854097	0.5612119	0.1756238	0.4733765	0.0548566	0.0971743	0.0012101	0.3417316	0.0615987	0.4590520	0.3488936	0.2617965	0.0562594	0.3596442	0.0394300	0.3245045	0.5851359	0.4797700	0.0256975	0.1226697	0.5345186	0.3478431	0.0389140	0.8660354	0.0260522	0.3355351	0.2461904	0.1260627
0.7396961	0.0124397	0.7530364	0.6419002	0.0247963	0.2234249	0.6698562	0.5531298	0.0628951	0.1271736	0.6758737	0.5740991	0.4181390	0.7503260	0.6991257	0.1838630	0.1811427	0.1305581	0.6180198	0.3208593	0.3108464	0.0838597	0.3662986	0.0974612	0.2479420	0.5339686	0.6315412	0.3910707	0.4543701	0.2972332	0.7618467	0.4916216	0.0999341	0.5886026	0.5499795	0.2271012	0.1901409	0.5612684	0.5866836	0.4835852	0.6322739	0.6177511	0.5414270	0.1584931	0.7629943	0.6835896	0.3433552	0.6283649	0.3942774	0.7371586	0.4168077	0.3228081	0.1061575	0.1473467	0.7207880	0.7202874	0.0549948	0.1941789	0.0046706	0.0350721	0.7451983	0.2848584	0.0037312	0.4138031	0.6366409	0.3258203	0.7024251	0.3549190	0.4919476	0.2197193	0.1597201	0.3501932	0.4248601	0.5146889	0.0947127	0.4462168	0.0247607	0.0727567	0.0028961	0.3740248	0.0980594	0.4195647	0.4968825	0.3938932	0.0692946	0.3075670	0.0236203	0.2776972	0.5039643	0.2709845	0.0183721	0.0852485	0.6406707	0.4017598	0.0469452	0.6245240	0.0249210	0.3089265	0.1471993	0.1576153
0.7405217	0.0149190	0.5637462	0.7391837	0.0146822	0.1345066	0.7121863	0.6316323	0.0766931	0.1753582	0.5265646	0.4822711	0.3016606	0.7272566	0.6097976	0.2521817	0.3210409	0.2198335	0.6452070	0.3083793	0.2725852	0.0332827	0.3874850	0.0290314	0.1081012	0.5877231	0.6738142	0.4035235	0.3832424	0.4203455	0.6028576	0.4086902	0.0923573	0.8148098	0.6247048	0.2507513	0.2044140	0.6057528	0.6853930	0.5269588	0.6592244	0.7248472	0.7293561	0.0912361	0.6781320	0.6049732	0.3350728	0.6115961	0.7065311	0.8002793	0.5519151	0.3355156	0.0795684	0.1071619	0.6309232	0.7010177	0.1555869	0.1916617	0.0015445	0.0018276	0.6439178	0.2673553	0.0060975	0.3948176	0.6987513	0.2854657	0.5772416	0.4212069	0.5731937	0.2849290	0.1315185	0.3128919	0.4353596	0.5928352	0.1258734	0.6650284	0.0157085	0.0443862	0.0005941	0.2746984	0.0405323	0.4593733	0.3766500	0.3008807	0.0285854	0.3771437	0.0415756	0.2732436	0.6437471	0.4745109	0.0072266	0.1033220	0.5833439	0.3475208	0.0511282	0.5455251	0.0099363	0.4415856	0.1286077	0.1075487
0.6549754	0.0304838	0.5935956	0.5585503	0.0046089	0.1847021	0.3438881	0.5738701	0.1378290	0.1618055	0.7764138	0.4993483	0.2790004	0.6698680	0.6106854	0.1729855	0.2002138	0.1446763	0.6824422	0.3289477	0.3836882	0.1230082	0.3599061	0.0797275	0.2109406	0.4542990	0.7688963	0.4634405	0.4765542	0.4528953	0.6167905	0.4673347	0.0732610	0.5694914	0.3495625	0.1323141	0.2736946	0.7315526	0.4562115	0.4042675	0.6428986	0.5727962	0.7128021	0.1549387	0.7260730	0.6492095	0.2321904	0.7466851	0.5495216	0.6344089	0.6239835	0.3334381	0.0498838	0.1511300	0.8146482	0.7048606	0.0418115	0.1784426	0.0012725	0.0337302	0.5941070	0.2748148	0.0069502	0.4754385	0.7632106	0.3702499	0.4347508	0.3526648	0.6187299	0.2690512	0.1924314	0.3285129	0.4179985	0.6100161	0.0607848	0.4713298	0.0231255	0.0900099	0.0005161	0.4293654	0.1111460	0.4397424	0.4757264	0.3628270	0.0527807	0.3598850	0.0108043	0.3145769	0.5300555	0.3114723	0.0496084	0.0807620	0.6191827	0.3567472	0.0617472	0.6600774	0.0373290	0.4197703	0.1263696	0.0995557
0.5664413	0.0327320	0.6878194	0.6356386	0.0279083	0.2866007	0.6899609	0.3470424	0.1025152	0.1269170	0.5827413	0.6509229	0.3766376	0.8051464	0.5848253	0.1833180	0.2289553	0.2809309	0.6001329	0.3195274	0.2845062	0.0721318	0.4749935	0.0199318	0.1324956	0.4689869	0.7537612	0.4386613	0.4893050	0.3786728	0.6667971	0.3948743	0.0644750	0.7350598	0.8267768	0.2074162	0.1536667	0.7354049	0.5698722	0.4658373	0.7118355	0.4861439	0.6083042	0.3117365	0.7054122	0.6414284	0.1986039	0.6923163	0.5916489	0.8632458	0.4528638	0.3110466	0.0891363	0.1458686	0.6940060	0.7154377	0.1297844	0.1318906	0.0030652	0.0075981	0.5637665	0.3049296	0.0097877	0.3451741	0.6738560	0.2993897	0.4655723	0.3043393	0.5773578	0.2241556	0.1339899	0.2703108	0.4574968	0.5188226	0.1552458	0.4819378	0.0200633	0.0574237	0.0037030	0.3128894	0.0411393	0.4637989	0.4126129	0.3496449	0.1261226	0.4062896	0.0582844	0.3180281	0.6508451	0.1730754	0.0130747	0.1345839	0.5242948	0.3344897	0.0629355	0.7676429	0.0282067	0.4087847	0.1302824	0.1799247
0.5822378	0.0478782	0.6528487	0.7149321	0.0605605	0.2395105	0.5660751	0.4985087	0.0745153	0.1371498	0.6065078	0.5514660	0.2983042	0.6536546	0.7547701	0.1712208	0.1785660	0.1768085	0.7060741	0.3090421	0.2732493	0.0472945	0.4375438	0.0631498	0.1360145	0.4597128	0.7564973	0.3924949	0.3648185	0.4280294	0.6924303	0.5144740	0.1207032	0.5082600	0.5513638	0.1832539	0.2658313	0.6801107	0.4836070	0.5710310	0.7022283	0.6080466	0.6451844	0.1522234	0.6921433	0.7183834	0.2927777	0.7091129	0.4433737	0.6348156	0.5564080	0.3598839	0.1004601	0.2035236	0.6313766	0.8177653	0.0856793	0.1514556	0.0006606	0.0284744	0.5692638	0.2770919	0.0044154	0.5368334	0.7118442	0.3533995	0.7092353	0.4302516	0.6362435	0.1571540	0.1426718	0.3797592	0.3393842	0.4700734	0.1101938	0.6048628	0.0065568	0.1125480	0.0097397	0.4807810	0.1065030	0.4897855	0.4896706	0.2195398	0.0144509	0.3323152	0.0687866	0.2791877	0.5026798	0.3503193	0.0256955	0.0748027	0.4949926	0.3039094	0.0498471	0.6399543	0.0242688	0.4512610	0.1645527	0.1667130
0.7738327	0.0288924	0.6056122	0.7455785	0.0216318	0.2434424	0.6118834	0.7476565	0.0288230	0.1482976	0.6078693	0.5856949	0.3031759	0.7662155	0.7197142	0.2139942	0.1524425	0.2023997	0.4700032	0.2566157	0.2205312	0.0896603	0.5294820	0.0279005	0.2396606	0.5070558	0.6667625	0.3916664	0.4137835	0.3863331	0.7049040	0.5316918	0.1271031	0.7595149	0.5687873	0.2940155	0.2683811	0.5005281	0.5429735	0.4682328	0.6256959	0.6470353	0.6158579	0.1679982	0.6504246	0.6186677	0.1754363	0.5991076	0.5944163	0.7057691	0.3753073	0.3368283	0.0569180	0.1869580	0.7176000	0.5725373	0.0988584	0.1339216	0.0053843	0.0069923	0.6709127	0.2656891	0.0064264	0.4884335	0.7379975	0.2024558	0.5723652	0.3660488	0.5320205	0.2426101	0.1464656	0.3581088	0.3238769	0.4027777	0.0567390	0.6446641	0.0166538	0.0735016	0.0025768	0.4142433	0.0769346	0.4653489	0.3878999	0.3144484	0.0364977	0.5105392	0.0189453	0.3181719	0.6188822	0.4224855	0.0230894	0.0950913	0.6468846	0.2362109	0.0742439	0.6534233	0.0533027	0.4403135	0.1583458	0.1084341
