G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	1.0436017	0.1733262	0.9397890	0.8591188	0.4128138	0.2673664	0.6526221	0.5003557	0.9292865	0.9987789	1.0357211	1.1191408	0.1794024	0.8064469	1.0707449	0.3552309	0.6228644	0.5580899	0.0411134	0.1125903	0.4971525	1.0121568	0.7714702	0.4137185	0.5308395	0.3664407	0.3965917	1.0288969	0.6166723	1.0381564	0.1685017	0.4017600	0.9323065	0.9433839	0.8876056	0.7663103	0.7704815	0.5951581	0.3145712	0.7774193	0.9574343	0.8940809	0.9539221	0.0704521	0.6188769	1.0079761	1.0271286	0.7212400	0.6404591	0.9071726	0.5613545	0.0038112	0.3148073	0.0332346	0.0565294	0.2813811	0.9813112	0.4176855	0.1909982	0.6933988	0.5229930	0.7504223	0.0016610	0.9388805	0.5151939	0.9628519	0.2447867	1.0237850	0.0214437	0.1892540	0.3263055	0.5790090	0.9731085	0.3913271	0.4915799	0.8845714	0.0036831	0.1355787	1.0194815	0.9285459	0.7297426	0.3120375	0.2018974	0.7443941	1.0330761	0.3902444	0.7252987	0.3860103	0.3242817	0.4955029	0.0244530	0.7867633	0.4408808	1.0729881	0.2582682	0.9644654	0.4621783	0.0405909	0.3839085
0.0343708	0.0000000	0.0207633	0.9761853	0.4916601	0.4235854	0.4727259	0.5429407	0.6124202	0.7820863	0.9620177	0.8926892	0.5523935	0.9469734	0.1259019	1.0477708	0.4405483	0.6552221	0.4794471	0.0232702	0.0686942	0.5456597	1.0424096	0.8869887	0.6138645	0.4644773	0.5688680	0.4500047	0.9883332	0.4494744	0.7679989	0.3453881	0.4372984	0.1433919	0.9375177	0.8613533	0.6755500	0.7258704	0.4369394	0.1722546	0.7186007	0.9516359	0.8767623	1.0398962	1.0355343	0.6021532	0.9829718	1.0552028	0.7670035	0.6696442	0.8772168	1.0117005	0.0007567	0.4453180	0.0120570	0.0961902	0.3052200	1.0359679	0.1743982	0.7881757	0.5809838	0.6370708	0.7714629	0.0006595	0.9865322	0.5427608	0.7134926	0.6019734	0.9023556	0.0773327	0.1837502	0.5107533	0.4024492	1.0081735	0.3917456	0.3658121	0.7854357	0.0011144	0.1345813	1.0046127	0.9256399	0.7210013	0.2633556	0.1496054	0.6777041	0.9489674	0.3680648	0.8010938	0.5070210	0.3525009	0.5286998	0.5220176	0.6298884	0.5194760	1.0178767	0.1769043	0.9847597	0.8699703	0.1348524	0.3755124
0.5100596	0.8924999	0.0000000	1.0393136	0.8101393	0.4256501	0.2526926	0.6736190	0.4467238	0.7077253	1.0128811	0.9649780	1.0395281	0.3595854	0.7438265	0.9794542	0.4406801	0.6111215	0.4922199	0.0192444	0.0812119	0.5018017	1.0354431	0.8150542	0.5353644	0.4453541	0.2924387	0.4012344	1.1302387	0.6567597	1.0474835	0.1324952	0.4129228	0.6718083	0.7328077	0.9324157	0.3257785	0.6216799	0.6984717	0.3310071	0.2986612	0.9318010	0.9634913	1.0707498	0.2872986	0.6586328	1.0161599	1.0489607	0.6801182	0.6657187	0.7937186	0.5852447	0.0007528	0.2723876	0.0601357	0.0338880	0.0564626	0.9429707	0.4557838	0.2043258	0.8148525	0.4548835	0.7025724	0.0001760	0.9341141	0.5859184	0.8944028	0.1866175	0.9934099	0.0251602	0.2342113	0.2206046	0.5863291	1.0997799	0.3788414	0.5288743	0.8648722	0.0038652	0.1516646	1.0974883	0.9838767	0.8580084	0.2861720	0.2871295	0.7840275	1.1028730	0.4971672	0.6787237	0.4457171	0.3618956	0.6912707	0.0234422	0.6888684	0.5015050	1.0332680	0.2470340	0.7508777	0.5701689	0.0494979	0.1937920
0.5042603	1.0021552	0.1866570	0.0000000	0.7362969	0.4266374	0.2204387	0.7563182	0.4694799	0.7097622	0.8878123	1.0016476	1.0139455	0.3562774	0.7212759	0.9775233	0.4932205	0.5702290	0.6351808	0.0238630	0.0945770	0.4848717	0.9701243	0.7884473	0.6175775	0.4221411	0.3971023	0.4487150	1.0801102	0.5872093	1.0340853	0.1452955	0.4489498	0.6362068	0.8950443	0.7833208	0.3598603	0.6214196	0.6908302	0.4106649	0.2559116	0.8593881	0.9206775	1.0468517	0.2932457	0.6709612	1.1256429	0.9898803	0.7409484	0.6812960	0.8439856	0.6200989	0.0016190	0.3670985	0.0958693	0.3035697	0.0188638	0.9365547	0.4157011	0.2462142	0.6431049	0.5683147	0.1305802	0.0004959	0.8819581	0.2393888	0.9399246	0.1835661	0.9706505	0.0430014	0.1881070	0.3062420	0.5679751	1.0925590	0.4504747	0.5051118	0.9794249	0.0074993	0.1546692	0.5974779	0.9771164	0.7214681	0.3738200	0.3430128	0.7710410	1.0442291	0.4338830	0.2368876	0.3389384	0.3793061	0.5488018	0.0179528	0.7535473	0.5160267	1.0820137	0.5909322	0.8534088	0.6973757	0.0493707	0.1545058
0.5555922	0.9987739	0.1838657	0.9947247	0.0000000	0.5121491	0.5301743	0.7228890	0.4696928	0.7805008	1.0229715	1.0158854	1.1363246	0.3172603	0.8473354	1.0719587	0.4987416	0.6384124	0.4297508	0.1140376	0.2607248	0.9177666	1.0404252	0.8015731	0.5745844	0.5357901	0.4862764	0.3984855	1.0045545	0.5950754	1.0118863	0.0741693	0.0910765	0.0196691	0.6164787	1.0068834	0.2708513	0.4398692	0.7807550	0.3818664	0.2246670	0.9988560	0.8640836	1.0660304	0.2660493	1.0185046	1.0111682	0.9507154	0.9938180	0.6321681	0.9460089	0.5679918	0.0033069	0.3378670	0.0627567	0.0126093	0.0744325	1.0031993	0.0104801	0.5620103	0.8624434	0.5123411	0.9074253	0.2670394	1.0066687	0.9865248	0.7517365	0.7074019	1.0388375	0.5677856	0.2558777	0.4955462	0.5643335	1.0122120	0.3533938	0.3254994	0.7974467	0.0016644	0.2411793	1.0085526	0.7010700	0.8289688	0.3367539	0.3437900	0.7549642	1.0481091	0.7158723	0.7551318	0.3658871	0.4239968	0.7633081	0.0208335	0.4848806	0.4464904	0.6820496	0.1014115	1.0494476	0.7568373	0.0926416	0.1961301
0.4960714	0.9237995	0.1787632	0.8758686	0.5003815	0.0000000	0.2936519	0.8567276	0.2033781	0.8627165	0.9532221	0.9750939	0.9692729	0.3309969	0.7876477	0.9174217	0.5386955	0.6172078	0.3851450	0.0439347	0.0462359	0.3141927	0.9801407	0.7850403	0.4118475	0.4261016	0.3379041	0.8875838	0.3264674	0.0513808	1.0323560	0.1564148	0.6682930	0.6459173	0.8825600	0.8641395	0.3979345	0.7864885	0.5684138	0.3263235	0.2787119	0.8136005	0.8723547	0.9473985	0.2693248	0.5920246	0.9191811	1.0814034	0.6198718	0.6737961	0.2777261	0.6613398	0.0013054	0.4979981	0.2319370	0.0124883	0.0677213	0.8254906	0.2198555	0.3604462	0.7505624	0.4870215	0.6038692	0.0031119	0.9656608	0.4498809	0.9232210	0.4272578	0.9855181	0.0882258	0.2411478	0.4251431	0.5508227	1.0189627	0.6427273	0.5744980	0.8637601	0.0086577	0.1911784	1.0144310	0.7787489	0.6362557	0.3269365	0.2403093	0.6727363	1.0136631	0.4045627	0.7881275	0.0944940	0.3367844	0.1345773	0.0251180	0.6703826	0.5167071	0.4933954	0.1725206	0.7660473	0.7709607	0.0368535	0.0752721
0.5381853	0.8729133	0.1687704	0.9231770	0.7393707	0.4634474	0.0000000	0.6613942	0.5341196	0.8597873	0.9513107	0.9993453	1.0385555	0.4218883	0.6563441	0.9254624	0.4578169	0.6796915	0.4849701	0.0500096	0.1432105	0.4872080	0.9857894	0.8654334	0.4947026	0.4829499	0.3379012	0.4378873	0.9579803	0.6138918	0.9503860	0.1654959	0.3940119	0.7434439	0.8645214	0.9010795	0.3448822	0.6572075	0.7310125	0.3440595	0.2770971	0.8730029	0.9047019	1.0954529	0.2686952	0.7046397	1.0120803	0.9588070	0.7473138	0.5362280	0.7790016	0.6977674	0.0059624	0.3604070	0.0469610	0.0371238	0.0788702	0.9605111	0.3997374	0.5121409	0.6240229	0.1327158	0.7040242	0.0016571	0.9112579	0.2588381	1.0026575	0.0718376	1.0448205	0.0306360	0.2220171	0.1809984	0.4393796	1.0626836	0.3360044	0.4518916	0.9124661	0.0018033	0.2222726	1.0119747	0.9951173	0.7332704	0.3209530	0.2561878	0.7541817	1.0197865	0.5978133	0.7687786	0.5299573	0.4167239	0.7167650	0.0103315	0.6988237	0.6026816	0.9224022	0.1960997	0.8153485	0.8460283	0.0590479	0.1616218
0.4980165	0.9112143	0.1972546	0.8757511	0.7236842	0.4110298	0.5786099	0.0000000	0.4687453	0.7078346	0.8865749	0.9572477	1.0407039	0.3274494	0.6899085	0.9850906	0.5254053	0.5803163	0.5397020	0.0498783	0.1182063	0.4666087	0.9999253	0.8518773	0.5035428	0.4798574	0.4480943	0.4879103	0.9844553	0.5252221	1.0444483	0.1560858	0.4545322	0.6968728	0.8360834	0.9132594	0.4098156	0.7957931	0.4746583	0.2923055	0.2596024	0.9970658	0.8767851	0.9889012	0.2908807	0.6779220	1.0591949	0.9943879	0.8144411	0.6896572	0.9985383	0.6815918	0.0004322	0.4144319	0.3301978	0.0350436	0.0608998	0.9327036	0.3538752	0.2284320	0.6944170	0.5385713	0.7130694	0.0000671	0.9105808	0.6512393	0.8755685	0.4593407	0.9852089	0.0436930	0.1864076	0.4934965	0.4250899	1.0485788	0.3869062	0.2997370	0.7599974	0.0074998	0.1293569	1.0714695	0.7448920	0.7512558	0.3876662	0.2394141	0.7360771	0.9702787	0.4979548	0.7131576	0.3590672	0.3564056	0.5114620	0.0496005	0.6948680	0.5238670	1.0159561	0.2247525	0.8396021	0.8560289	0.0617797	0.1571768
0.6011217	1.0089743	0.2082202	0.8716649	0.7453047	0.4415681	0.2726324	1.0933153	0.0000000	0.8833943	0.9719402	0.8881375	0.9931543	0.3367793	0.7631711	1.0328693	0.4716767	0.6489897	0.5420793	0.0183711	0.1107370	0.5007040	0.9369157	0.8645365	0.5113472	0.4671547	0.3529851	0.4541388	1.0088530	0.5743231	1.0178802	0.1399588	0.4187650	0.7604501	0.8610291	0.8593043	0.4374150	0.6264992	0.6922200	0.3241415	0.2334272	0.8853559	0.8654122	0.9066172	0.2944798	0.6279220	1.0906314	0.9901435	0.7764624	0.6655656	0.8920392	0.5362296	0.0014338	0.6073274	0.0090534	0.0021614	0.0342480	0.6803674	0.7333536	0.2873856	0.8150378	0.5377825	0.6912586	0.0215585	0.9014642	0.4458467	1.0620106	0.1769933	0.9008551	0.0491013	0.1918842	0.4927555	0.6082777	1.0027342	0.4060298	0.4612835	0.8067044	0.0052053	0.1701524	0.9837143	0.9106772	0.7843017	0.2863631	0.3116736	0.2080656	1.0367214	0.1634706	0.8045429	0.0802021	0.4007167	0.5671201	0.0144937	0.7606908	0.5654923	0.9545029	0.2562233	0.9043512	0.7141707	0.0670646	0.1517919
0.5368352	1.0012900	0.1902601	0.8156648	0.7383118	0.4903034	0.2361217	0.6897920	0.5551831	0.0000000	1.1296500	1.0021974	1.0626019	0.3247559	0.7498718	1.0180616	0.5174406	0.6938037	0.5836429	0.0372929	0.1167908	0.5536265	0.8399210	0.2267689	1.0445347	0.5250704	0.3206500	0.4370165	1.0193258	0.5989081	0.9325596	0.1896020	0.4447388	0.6529119	0.7428534	0.9149119	0.2984544	0.5403815	0.6678095	0.3342241	0.2423481	0.9090103	0.8389269	1.0755611	0.3412493	0.6972995	0.9725891	1.0243586	0.7901154	0.6397265	0.8858017	0.5881425	0.0011369	0.3892822	0.0718241	0.0334590	0.0317406	0.9057718	0.3235378	0.2029151	0.7293881	0.8767719	0.6604820	0.0275274	0.9469231	0.5386885	0.9481370	0.1574064	1.1169405	0.0638266	0.2483766	0.2216615	0.4994318	1.0472915	0.3551259	0.4234019	0.8508583	0.0013700	0.1911800	0.9314500	0.9652867	0.8104292	0.2527944	0.3359689	1.0178401	1.0502149	0.4783129	0.6680679	0.4771924	0.4011334	0.6457643	0.0195997	0.7544311	0.4949142	0.9428562	0.2045221	0.8079152	0.7868453	0.0382210	0.2031097
