G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1659064	0.8062360	0.7732479	0.7117819	0.3025514	0.4778564	0.3290909	0.5056310	0.4389215	0.0249988	0.1485294	0.9989634	0.9999758	0.0375610	0.5441032	0.3767808	0.6044161	0.7055895	0.4445530	0.2567132	0.5456382	1.0000000	0.0000000	0.0000000	0.0770282	0.0092145	0.3957412	0.2781305	0.3607002	0.3497681	0.1070948	0.8768478	0.5418685	0.9603624	0.9996444	0.0131674	1.0000000	0.0007230	0.5286297	0.0272090	0.0624527	0.8549607	0.5700880	0.8939412	0.0745788	0.7266873	0.9999875	0.9999993	0.5558985	0.8670475	0.0708185	0.9412632	0.6510474	0.8961635	0.1897311	0.0934201	0.0493825	0.4674611	0.1037834	0.7232701	0.4154982	0.4662476	0.2600681	0.4329070	0.2545670	0.6035767	0.1705947	0.0681927	0.7734175	0.7128515	0.8392509	0.3421040	0.4059692	0.8656579	0.3462790	0.6551125	0.7324567	0.9974732	0.5312573	0.9715042	0.0049286	0.1026500	0.4545099	0.3043788	0.1110253	0.4038379	0.7374807	0.0922499	0.9318333	0.9648140	0.3131385	0.8555205	0.6031191	0.9133644	0.5256532	0.1252770	0.0219484	0.6195648	0.0395126	0.4121584
0.1640899	0.8139676	0.7249693	0.7017403	0.3243310	0.4687196	0.3291570	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800243	0.3107589	0.0000000	0.1071875	0.9041000	0.6442424	0.9603103	0.9986559	0.0122509	1.0000000	0.0002095	0.8508330	0.0177936	0.0328498	0.9395383	0.5214559	0.8939401	0.0745795	0.0000000	0.9999875	0.9999999	0.6023837	0.7855683	0.1051429	0.6310810	0.3465479	0.9055949	0.5861655	0.0421961	0.5426398	0.6945687	0.0900986	0.0362181	0.5218184	0.6830093	0.2759904	0.5072475	0.3650272	0.2290256	0.1785811	0.1243017	0.8469960	0.1552214	0.2971389	0.6722307	0.4058741	0.8466889	0.6102548	0.6781085	0.7455813	0.9999891	0.7087995	0.9790160	0.0015487	0.1951738	0.9322489	0.6556982	0.1862492	0.9362679	0.5101683	0.7827382	0.9206196	0.5705005	0.4727736	0.6759287	0.5989822	0.9999965	0.3847079	0.1621463	0.5193802	0.6834922	0.0411858	0.4731011
0.0753629	0.6644077	0.4681452	0.6980062	0.4371734	0.6360107	0.7407658	0.0105396	0.7707141	0.0370408	0.1504652	0.0000000	0.9999758	0.0375610	0.5441033	0.4040447	0.5830366	0.7368191	0.4518280	0.2610383	0.5011915	0.9455412	0.0742474	0.0000000	0.9999999	0.8098075	0.4064897	0.2735854	0.6474250	0.0231462	0.1768912	0.6612323	0.2407623	0.9603057	0.9985683	0.0041797	0.9489290	0.4602918	0.5463817	0.0550058	0.0645448	0.8518963	0.6584012	0.4625504	0.5766363	0.5785225	0.9999875	0.9999992	0.5472957	0.8830635	0.0092831	0.8191037	0.4538431	0.7116870	0.8696963	0.1015816	0.0327661	0.6964043	0.0174583	0.9225757	0.0023831	0.6717475	0.2518758	0.3857763	0.0751147	0.7097667	0.1259847	0.0848179	0.9010764	0.6252243	0.8545462	0.4399659	0.0059323	0.4822947	0.8440811	0.6861247	0.4836260	0.9999306	0.5334354	0.8700034	0.2654915	0.1959733	0.0160335	0.2156206	0.6626323	0.6101108	0.6931109	0.1060401	0.8130701	0.9928799	0.2187495	0.8389378	0.6026565	0.9986760	0.0105654	0.1608240	0.0162221	0.2906051	0.0377990	0.1169393
0.1561258	0.7282300	0.6546008	0.4436309	0.3546242	0.5658483	0.3290909	0.5056132	0.4389298	0.0396711	0.1484324	0.9989634	0.7894267	0.3679660	0.0000000	0.3767808	0.6044148	0.7055907	0.0000000	0.1576086	0.5456381	1.0000000	0.0830393	0.3052289	0.0770282	0.0092145	0.0006862	0.4801486	0.6834702	0.1456128	0.1857425	0.9075424	0.6604153	0.9603103	0.9986546	0.0121554	1.0000000	0.0002338	0.8113305	0.0176428	0.0296965	0.9555794	0.8080610	0.8939408	0.0745791	0.6483356	0.9999875	0.9999999	0.6192473	0.7577043	0.5730645	0.9065103	0.5035905	0.6347731	0.2931092	0.2721043	0.5573197	0.7082570	0.0633538	0.4184323	0.5077736	0.6657518	0.2603357	0.5150709	0.2601771	0.0691086	0.1643036	0.1251284	0.9546565	0.7143051	0.8671506	0.4250941	0.0069064	0.8446830	0.6246320	0.6869338	0.4133911	0.9998081	0.7220547	0.8097057	0.0013420	0.7264859	0.9322544	0.8756069	0.0570320	0.9362784	0.4780083	0.1083156	0.9218669	0.5720333	0.4765192	0.6740400	0.5989795	0.9999984	0.0105382	0.5937160	0.0000606	0.6756467	0.0419271	0.4796244
0.0567158	0.5374723	0.2922105	0.7114755	0.5401205	0.7831619	0.8919339	0.0107160	0.7707131	0.0249988	0.1485294	0.0000000	0.9996371	0.0729200	0.5434344	0.3767808	0.6044161	0.7055894	0.2536426	0.1530137	0.5456382	1.0000000	0.0000000	0.1221935	0.9999999	0.8064859	0.1852625	0.3900610	0.6474250	0.0158853	0.1732636	0.5535874	0.1792796	0.9603571	0.9995443	0.0041159	0.9506303	0.4574954	0.8415912	0.0179046	0.0288066	0.9589869	0.7477734	0.4625563	0.5766226	0.5758293	0.9999875	1.0000000	0.6287648	0.7424090	0.0043781	0.8720385	0.4873814	0.7116912	0.8693106	0.0424604	0.0338789	0.8376790	0.0193949	0.9087345	0.0025544	0.4662329	0.2452443	0.3857996	0.0621212	0.6891379	0.1175270	0.0719497	0.9198286	0.6423331	0.8631818	0.4153185	0.4060329	0.4764441	0.3525659	0.6820044	0.4292060	0.9995515	0.7984072	0.9388686	0.2632779	0.2808526	0.0049590	0.2005114	0.5686313	0.6070183	0.6488853	0.1052287	0.7209879	0.9867555	0.4022700	0.6984231	0.6031060	0.9668688	0.0105379	0.2380220	0.0099308	0.2905851	0.0464826	0.0654785
0.0937788	0.8211659	0.7404558	0.6982730	0.3174850	0.4601656	1.0000000	0.0000000	0.5045122	0.0370408	0.1504652	0.9989634	0.9999758	0.0375610	0.5441033	0.4040447	0.5830366	0.7368192	0.4673134	0.2704081	0.5011915	0.9455412	0.0742474	0.0000000	0.0770282	0.0092145	0.2326005	0.3622051	0.3079832	0.3927147	0.1005920	0.7185270	0.2857801	0.9603228	0.9988928	0.0040498	1.0000000	0.0007123	0.5314118	0.0713376	0.0690294	0.8412124	0.5065829	0.8939402	0.0745795	0.7100080	0.9999875	0.9999990	0.5403271	0.8962944	0.0319939	0.7043271	0.7487300	0.7504856	0.2990689	0.0460552	0.0480300	0.4813723	0.1010043	0.6806277	0.1092203	0.6717475	0.2740931	0.3904725	0.1067400	0.6484417	0.1800932	0.0791529	0.8303601	0.7674930	0.8274790	0.5756624	0.0009884	0.8510087	0.5151632	0.6887978	0.7910824	0.9997033	0.6626999	0.9622536	0.0432580	0.0262560	0.4656854	0.2943355	0.1175985	0.4038378	0.7464101	0.0912882	0.8401083	0.9630500	0.1505910	0.7863763	0.6026565	0.9985084	0.5256518	0.1239023	0.0223141	0.2135208	0.0358844	0.4311473
0.0969011	0.9789721	0.3927276	0.0280965	0.4761361	0.1905924	0.9999811	0.0089121	0.5045105	0.0373997	0.1484642	0.9989634	0.7894267	0.3679660	0.0000000	0.3767808	0.0508848	1.0000000	0.9101380	1.0000000	0.0000000	1.0000000	0.0755383	0.3052289	0.0770282	0.0092145	0.0007161	0.4816498	0.6474250	0.4249029	0.4003161	0.7393036	0.3053534	0.9603212	0.9988619	0.0040484	1.0000000	0.0001609	0.9624007	0.9994408	0.5017713	0.7275450	0.4327845	0.8939402	0.0745795	0.7806117	0.9999875	0.9998521	0.4911221	0.9973796	0.0910773	0.8351831	0.7171770	0.1963034	0.2688241	0.0526708	0.6566021	0.7620405	0.0923112	0.5419385	0.2328868	0.6345307	0.2607778	0.3618357	0.1996896	0.4952489	0.3047737	0.1110176	0.2238313	0.2423120	0.7935875	0.6749232	0.0681658	0.7135457	0.4800721	0.7458102	0.5120204	0.9999003	0.9954749	0.2883151	0.0420610	0.1255736	0.9318194	0.9033197	0.2317750	0.9354353	0.9240202	0.2369517	0.8377597	0.1051116	0.2267077	0.6559333	0.5991552	0.9999982	0.0109255	0.2359942	0.0000195	0.5984330	0.0107805	0.4348897
0.1538783	0.7282300	0.5891641	0.4436099	0.3825485	0.5658483	0.3291570	0.4657235	0.4501587	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.0000000	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800318	0.3503427	0.3797361	0.1164571	0.8434983	0.4560985	0.9603103	0.9986560	0.0144471	1.0000000	0.0002095	0.8508330	0.0177937	0.0328515	0.9397027	0.5289784	0.8939401	0.0745795	0.0000000	0.9999875	0.9999999	0.6023837	0.7855683	0.0228028	0.6155452	0.7118042	0.5230044	0.3119602	0.0488080	0.5590499	0.2963653	0.0670261	0.0362165	0.5218135	0.6830116	0.2760761	0.4101793	0.2876462	0.2096042	0.1785818	0.1185221	0.9860531	0.7162417	0.2976615	0.7810732	0.4059760	0.8454184	0.6102600	0.6486721	0.7095342	0.9934303	0.7357203	0.9831724	0.0074422	0.4313102	0.9322655	0.6556980	0.0653952	0.9362669	0.4620000	0.8008232	0.9107243	0.5705005	0.4925182	0.6726389	0.5989822	0.9999966	0.3847079	0.5938929	0.5160528	0.5985441	0.0411742	0.4731011
0.4886558	0.9789367	0.3932910	0.0361285	0.4758235	0.1906968	0.9999832	0.0087263	0.5415370	0.3105109	0.9996989	0.9989634	0.7894267	0.3679660	0.5116733	1.0000000	0.0890431	0.9992228	0.9101243	0.9999132	0.0213771	0.0000000	0.0755385	0.3052289	0.0770282	0.0092145	0.0001426	0.4800221	0.0000000	0.9348181	0.3970109	0.2569950	0.0707521	0.9585812	0.9670382	0.0045443	1.0000000	0.0001583	0.9703768	0.9992988	0.4594273	0.6791569	0.1966944	0.8939401	0.0745795	0.6206628	0.9999875	0.9998709	0.4910636	0.9973791	0.0011194	0.4794407	0.8677622	0.7128060	0.0701755	0.2298340	0.0550935	0.5656069	0.3658154	0.4592848	0.2347129	0.6450161	0.2166419	0.3933146	0.1101805	0.7782578	0.2900161	0.3164407	0.1930486	0.5510330	0.4480921	0.9570817	0.0671291	0.3385278	0.1831413	0.7381234	0.7965811	0.9970048	0.9943631	0.3763621	0.0674564	0.0677438	0.9316930	0.6827117	0.9463355	0.9352740	0.9233762	0.5309331	0.9986984	0.1059848	0.7482120	0.6573983	0.5991552	0.9999939	0.3358031	0.2579817	0.0044742	0.1347724	0.0120359	0.0246791
0.1640899	0.8139676	0.7249693	0.7017403	0.3243310	0.4687196	0.3291570	0.4657397	0.4501543	0.0396564	0.1507049	0.9989634	0.7894267	0.3679660	0.5116734	0.4076558	0.5800815	0.7409612	0.2902245	0.1722730	0.4953803	0.9386487	0.0829335	0.3052289	0.0770282	0.0092145	0.0005927	0.4800243	0.3107593	0.0000000	0.1027954	0.0891696	0.0000000	0.9603103	0.9986560	0.9609746	1.0000000	0.0002095	0.8508330	0.0177942	0.0328612	0.9406099	0.5785064	0.9988436	0.0015223	0.4903710	0.9999875	0.9999999	0.6023837	0.7855683	0.0044961	0.7831143	0.2557500	0.8055870	0.4378783	0.0505544	0.0695222	0.7932804	0.0898971	0.2244275	0.5012583	0.6830071	0.2759866	0.3886876	0.0881019	0.5787782	0.1785811	0.1244609	0.3150896	0.5608074	0.8262082	0.2133529	0.9671856	0.8472234	0.6102548	0.1139246	0.7455782	0.8294906	0.7087995	0.9411511	0.0445002	0.1951731	0.9820935	0.6824354	0.1862645	0.9359788	0.6389900	0.0924872	0.8976894	0.5705005	0.9637575	0.6743809	0.5989822	0.9999971	0.3847079	0.1758288	0.0087298	0.6834921	0.0411092	0.4691719
