G2	G1	-
G38	G2	+
G37	G2	-
G50	G2	-
G26	G2	-
G36	G2	-
G3	G2	-
G44	G3	+
G38	G3	+
G43	G3	+
G36	G3	-
G4	G3	-
G14	G3	+
G37	G3	+
G5	G4	-
G7	G5	-
G48	G5	-
G6	G5	+
G48	G6	-
G7	G6	+
G1	G7	+
G28	G7	+
G13	G7	+
G41	G7	-
G8	G7	+
G34	G7	+
G14	G8	-
G36	G8	-
G10	G8	-
G44	G8	-
G3	G8	+
G43	G8	+
G30	G8	+
G9	G8	+
G10	G9	+
G11	G10	-
G37	G11	-
G38	G11	-
G44	G11	-
G36	G11	-
G12	G11	+
G13	G12	+
G39	G12	+
G6	G12	+
G40	G13	+
G14	G13	-
G12	G13	+
G36	G13	-
G3	G14	+
G15	G14	+
G30	G14	+
G49	G14	+
G26	G14	+
G44	G14	-
G16	G15	-
G36	G15	-
G26	G15	-
G22	G15	+
G43	G15	+
G20	G16	+
G12	G17	-
G19	G17	-
G39	G18	+
G19	G18	+
G31	G18	-
G33	G18	+
G8	G18	-
G35	G19	-
G12	G19	-
G20	G19	-
G17	G19	+
G33	G20	-
G12	G20	-
G21	G20	-
G13	G20	-
G17	G20	+
G26	G20	+
G27	G20	-
G9	G21	+
G32	G21	+
G10	G21	-
G22	G21	-
G26	G21	-
G23	G22	-
G36	G22	-
G39	G22	+
G18	G22	+
G24	G23	+
G39	G23	+
G22	G23	-
G25	G24	+
G37	G24	+
G36	G25	+
G13	G25	-
G37	G25	+
G39	G26	+
G40	G26	+
G28	G27	+
G14	G27	+
G38	G28	+
G38	G29	+
G37	G29	+
G36	G30	+
G14	G30	+
G10	G31	-
G9	G31	-
G35	G31	-
G35	G32	-
G34	G33	-
G35	G34	+
G36	G35	+
G14	G36	-
G37	G36	-
G29	G36	+
G30	G36	-
G38	G37	+
G34	G37	-
G39	G38	+
G40	G39	+
G28	G40	-
G42	G41	+
G37	G41	+
G34	G41	+
G22	G41	+
G40	G41	-
G30	G41	+
G38	G41	+
G27	G41	+
G24	G42	-
G34	G42	-
G41	G42	+
G43	G42	+
G44	G43	-
G29	G43	-
G26	G43	-
G22	G43	+
G49	G44	+
G24	G44	+
G14	G44	+
G45	G44	-
G30	G44	-
G39	G44	-
G35	G45	-
G46	G45	-
G13	G45	-
G43	G45	-
G28	G45	+
G47	G46	-
G44	G47	+
G36	G47	+
G15	G47	-
G14	G47	+
G48	G47	-
G49	G48	+
G24	G49	-
G42	G49	+
G21	G50	-
G46	G50	+
G43	G51	-
G14	G51	-
G23	G51	+
G27	G51	+
G42	G51	-
G36	G51	-
G40	G51	-
G44	G51	-
G3	G51	+
G45	G51	-
G37	G51	-
G22	G51	-
G13	G51	-
G38	G51	-
G43	G52	-
G23	G52	-
G27	G52	-
G45	G52	+
G14	G52	-
G42	G52	-
G40	G52	+
G44	G52	-
G22	G52	-
G36	G52	-
G3	G52	+
G38	G52	+
G37	G52	+
G13	G52	-
G14	G53	-
G3	G53	-
G17	G53	-
G23	G53	-
G29	G53	-
G46	G53	-
G35	G53	-
G48	G53	+
G11	G53	+
G6	G53	-
G44	G53	-
G24	G53	+
G33	G53	+
G39	G53	+
G19	G53	-
G8	G53	+
G47	G53	-
G31	G53	-
G2	G54	-
G29	G54	+
G3	G54	+
G14	G54	+
G46	G54	+
G35	G54	-
G11	G54	+
G47	G54	+
G24	G54	-
G8	G54	+
