G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0030649	0.7681435	0.0427543	0.8320039	0.3324444	0.4516867	0.0249243	0.4965074	0.9981040	0.0468337	0.3776516	0.7873310	0.0179724	0.9999966	0.0237937	0.6152438	0.9404836	0.1914975	0.1283720	0.5274590	0.0020946	0.0444494	0.1001633	0.5120727	1.0000000	0.2834552	0.6668613	0.5393958	0.9554443	0.6805738	0.6418614	0.2454820	0.9999983	0.0776778	0.6632160	0.1752223	0.9514767	0.4718073	0.1511396	0.8911341	0.2596034	0.6020241	0.9897956	0.2959649	0.6363665	0.4346357	0.6012119	1.0000000	0.5767539	0.1872647	0.5416855	0.0422001	0.7548293	0.9978819	0.4829852	0.1398722	0.0598854	0.4756700	0.4761691	0.2561839	0.2914314	0.4398458	0.0749904	0.1628304	0.1606600	0.5300262	0.9999794	0.8171739	0.9948227	0.5924793	0.7154151	0.1412938	0.3038032	0.3119470	0.6384286	0.4807053	0.5048934	0.5340842	0.8154996	0.8712000	0.5484558	0.4707215	0.3645624	0.5676625	0.3492484	0.2515694	0.5659197	0.9065531	0.6386099	0.4230169	0.6643992	0.3355529	0.2874969	0.9525005	0.8191167	0.5898032	0.6215420	0.0031718	0.5602654	0.3526765
0.0061295	0.3790362	0.0427543	0.8320039	0.3292250	0.4516504	0.0249134	0.4965058	0.9981071	0.0467952	0.3782149	0.7873314	0.0179724	0.9999966	0.0237937	0.7895005	0.9646978	0.1915299	0.1276976	0.5274587	0.0020862	0.0443408	0.0909047	0.5402167	1.0000000	0.2834712	0.6668573	0.5393827	0.9550342	0.6774977	0.6343550	0.2425647	0.9999983	0.0777637	0.6614386	0.1752742	0.9512584	0.4723825	0.1510091	0.8894449	0.2596280	0.6020523	0.9898275	0.2962780	0.6363603	0.4444103	0.6011746	1.0000000	0.5764595	0.1874084	0.5416794	0.0417384	0.7543354	0.9979375	0.4829078	0.1429653	0.0790980	0.4778164	0.4906918	0.2499418	0.2960894	0.4456699	0.1153931	0.1505918	0.1612150	0.5325763	0.9999795	0.8235561	0.9945756	0.5923910	0.7153999	0.1442586	0.2893011	0.3138381	0.6384187	0.4810254	0.5067180	0.5303135	0.8158353	0.8473670	0.5505396	0.4706917	0.3669548	0.5676791	0.3492672	0.2794359	0.5655927	0.9062876	0.6436307	0.3993106	0.6674925	0.3440633	0.2836896	0.9525834	0.8192552	0.5876606	0.6209878	0.0032388	0.5610617	0.3526765
0.0061291	0.8962932	0.0213771	0.8320040	0.3336912	0.4517513	0.0249286	0.4965080	0.9981028	0.0468492	0.3774264	0.7873308	0.0179724	0.9999966	0.0236516	0.5762418	0.9314876	0.1915300	0.1281186	0.5257707	0.0020911	0.0444041	0.1041432	0.5015061	1.0000000	0.2834708	0.6668629	0.5394010	0.9556001	0.6817557	0.6447535	0.2466168	0.9999983	0.0776440	0.6638172	0.1751891	0.9516163	0.4714389	0.1508567	0.8920463	0.2596194	0.6020430	0.9898175	0.2957645	0.6363687	0.4307250	0.6012265	1.0000000	0.5769423	0.1872061	0.5416838	0.0423865	0.7546867	0.9978489	0.4823186	0.1388503	0.0555602	0.4743767	0.4622875	0.2565039	0.2974208	0.4372008	0.0624317	0.1642052	0.1604272	0.5289715	0.9999794	0.8146783	0.9949381	0.7274626	0.7154043	0.1401780	0.3101627	0.3126445	0.6384326	0.4805733	0.5042380	0.5357210	0.8153619	0.8756729	0.5478696	0.4707259	0.3637393	0.5676507	0.3492415	0.2413594	0.5660522	0.9066543	0.6386422	0.4583813	0.6632144	0.3321361	0.2889320	0.9526046	0.8194751	0.5902893	0.6219766	0.0031426	0.5590774	0.3526764
0.0061295	0.5726935	0.0427543	0.4160021	0.4478941	0.4496537	0.0236738	0.4963166	0.9984794	0.0422093	0.6208029	0.7873816	0.0179724	0.9999966	0.0237937	0.6623652	0.8754831	0.3826563	0.1118980	0.5274228	0.0019858	0.0429994	0.1336986	0.4415549	1.0000000	0.2835895	0.6651225	0.5337715	0.9564791	0.6884912	0.6612678	0.2419198	0.9999947	0.0949139	0.4632650	0.1749278	0.9527063	0.4685134	0.1499318	0.8647681	0.2630581	0.6060603	0.9944174	0.2941438	0.6362679	0.6250370	0.5927765	1.0000000	0.5784851	0.1879842	0.5416207	0.0198422	0.7499944	0.9989811	0.2778399	0.0795849	0.0167777	0.5976653	0.4553458	0.3597794	0.2362019	0.4728798	0.0183257	0.2508776	0.3127949	0.5130365	0.9999536	0.8249691	0.9821325	0.7074328	0.6144212	0.0311234	0.0762143	0.4333354	0.4335455	0.6322485	0.7975497	0.3963006	0.8142727	0.8379886	0.3807098	0.4715200	0.4156892	0.5399158	0.3519615	0.1833237	0.4947748	0.9152246	0.6879609	0.4128584	0.8069449	0.4791312	0.1495775	0.9394071	0.7404759	0.6569018	0.5866677	0.0036308	0.5701288	0.6851513
0.0061295	0.8882846	0.0427543	0.8320040	0.1987993	0.4510868	0.0246853	0.4964729	0.9981719	0.0459849	0.3914409	0.7873401	0.0179724	0.9999966	0.0237937	0.6058273	0.9384750	0.1915259	0.1183992	0.5274518	0.0019815	0.0429419	0.1006579	0.5107113	1.0000000	0.2834769	0.6667728	0.5391083	0.9554542	0.6806572	0.6420713	0.2436138	0.9999980	0.0794696	0.6607836	0.1752472	0.9513742	0.4720670	0.1521784	0.9145585	0.2602354	0.6027641	0.9906405	0.2961161	0.6364211	0.3068338	0.6003462	1.0000000	0.5766088	0.1861065	0.5416124	0.0467276	0.7501880	0.9964969	0.5344994	0.1582406	0.0855477	0.4611713	0.4856318	0.1086949	0.2857135	0.4398197	0.0732270	0.1638237	0.1725528	0.4905313	0.9999804	0.8212170	0.9980277	0.5920851	0.7154310	0.3111646	0.5663496	0.3390148	0.6382188	0.4886431	0.5218974	0.5702816	0.8153436	0.8754202	0.5282782	0.4680809	0.3527142	0.5676346	0.3492769	0.2521083	0.5608046	0.9037008	0.6723032	0.4253028	0.5779272	0.2188846	0.0585655	0.9533600	0.8069352	0.5365451	0.6198638	0.0002008	0.5486421	0.3526766
0.0061295	0.7682138	0.0427543	0.8320039	0.3324664	0.2258439	0.0249243	0.4965074	0.9981040	0.0468340	0.3776475	0.7873310	0.0179724	0.9999966	0.0237937	0.6152139	0.9404729	0.1915302	0.1283768	0.5274590	0.0020947	0.0444505	0.1001628	0.5120739	1.0000000	0.2834709	0.6668613	0.5393959	0.9554443	0.6805730	0.6418589	0.2454552	0.9999983	0.0776771	0.6632255	0.1752223	0.9514766	0.4718074	0.1511402	0.8911466	0.2596031	0.6020237	0.9897952	0.2959650	0.6363665	0.4345682	0.6012119	1.0000000	0.5767539	0.1588765	0.5416878	0.0422032	0.7550068	0.9978815	0.4829837	0.1398793	0.0599094	0.4756960	0.4761654	0.2562378	0.2970140	0.4467090	0.0749912	0.1628325	0.1606554	0.5300081	0.9999794	0.8172267	0.9948236	0.5924798	0.7154152	0.1412593	0.3140683	0.3119319	0.6384286	0.4807029	0.5048822	0.5341102	0.8155059	0.8712033	0.5484146	0.4707218	0.3645513	0.5676625	0.3492483	0.2515772	0.5659433	0.9065546	0.6386141	0.4230223	0.6643762	0.3354920	0.2875196	0.9524997	0.8191149	0.5898206	0.6215464	0.0031713	0.5602604	0.3526765
0.0061295	0.7682154	0.0427543	0.8320039	0.3324671	0.4516869	0.0124622	0.4965074	0.9981040	0.0468340	0.3776475	0.7873310	0.0179724	0.9999966	0.0237937	0.6152150	0.9404732	0.1915302	0.1283769	0.5274590	0.0020947	0.0444504	0.1001627	0.5120741	1.0000000	0.2834709	0.6668613	0.5393958	0.9554442	0.6805729	0.6418589	0.2454552	0.9999983	0.0776772	0.6632254	0.1752223	0.9514766	0.4718075	0.1511402	0.8911468	0.2596031	0.6020237	0.9897952	0.2959650	0.6363665	0.4345663	0.6012119	1.0000000	0.5767538	0.1872642	0.5416856	0.0422032	0.7548328	0.9978815	0.4829836	0.1398795	0.0599098	0.4756961	0.4761658	0.2562354	0.2970139	0.4398453	0.0749930	0.1628325	0.1606556	0.5300078	0.9999794	0.8172267	0.9948236	0.5924798	0.7154152	0.1412601	0.3039094	0.3119332	0.6384286	0.4807031	0.5048828	0.5341106	0.8155041	0.8712032	0.5484144	0.4707216	0.3645510	0.5676625	0.3492483	0.2515775	0.5659221	0.9065546	0.6386143	0.4230221	0.6643752	0.3354916	0.2875186	0.9524997	0.8191147	0.5898198	0.6215463	0.0031713	0.5602602	0.3526765
0.0061295	0.7682132	0.0427543	0.8320039	0.3324661	0.4516870	0.0249243	0.2482571	0.9981040	0.0468340	0.3776476	0.7873310	0.0179724	0.9999966	0.0237937	0.6152141	0.9404728	0.1915302	0.1283766	0.5274590	0.0020947	0.0444505	0.1001628	0.5120737	1.0000000	0.2834709	0.6668613	0.5393959	0.9554443	0.6805730	0.6418590	0.2454552	0.9999983	0.0776771	0.6632254	0.1752223	0.9514767	0.4718074	0.1511402	0.8911465	0.2596031	0.6020237	0.9897952	0.2959649	0.6363665	0.4345672	0.6012119	1.0000000	0.5767539	0.2012237	0.5416881	0.0487979	0.7549727	0.9978815	0.4829839	0.1398793	0.0599091	0.4756960	0.4761654	0.2562371	0.2970140	0.4398338	0.0749907	0.1413320	0.1606554	0.5300083	0.9999794	0.8172268	0.9948236	0.5924796	0.7005080	0.1412597	0.3002421	0.3119320	0.8169349	0.4807029	0.5048822	0.5341099	0.7919445	0.8712033	0.5484147	0.4707217	0.3645514	0.5676461	0.3492483	0.2515769	0.5660782	0.8870124	0.6386139	0.4230224	0.6643763	0.3354927	0.2875190	0.9723906	0.8191151	0.5898203	0.6215398	0.0031713	0.5602606	0.3526632
0.0061295	0.7692731	0.0427543	0.8315249	0.3236935	0.4531873	0.0250438	0.8015997	0.4990350	0.0472526	0.3718379	0.6947608	0.0179724	0.9999966	0.0237937	0.5549160	0.9315711	0.1916811	0.1286586	0.5274627	0.0020955	0.0444514	0.0907489	0.5407293	1.0000000	0.2834680	0.6669038	0.5395342	0.9444567	0.6101439	0.4699234	0.2437876	0.9999977	0.0814193	0.6698147	0.1738576	0.9572096	0.4564614	0.0629614	0.8912977	0.2599117	0.6023996	0.9902315	0.2875122	0.6363708	0.4334245	0.6016032	1.0000000	0.5848670	0.1716605	0.5417048	0.0430295	0.7504306	0.9978243	0.4888611	0.1659997	0.0604314	0.5154624	0.4759938	0.2464046	0.2939341	0.4441983	0.1162858	0.1662097	0.1462109	0.5297045	0.9999786	0.8207825	0.9950774	0.5930907	0.7761374	0.1492069	0.3091644	0.3372530	0.3704776	0.4773523	0.4936302	0.5341443	0.8968974	0.8581243	0.5480816	0.5027465	0.3668020	0.5672374	0.3165662	0.2771365	0.5545961	0.9133901	0.6303647	0.5735014	0.5419643	0.1076856	0.2788562	0.9447833	0.8215789	0.5842880	0.6852300	0.0030504	0.5607921	0.3533636
0.0061295	0.7681500	0.0427543	0.8320047	0.3324613	0.4302755	0.0199056	0.4957931	0.9995178	0.0234166	0.3776613	0.7875210	0.0179724	0.9999966	0.0237937	0.6153012	0.9404685	0.1915299	0.1283353	0.5273444	0.0020987	0.0445149	0.1001879	0.5120021	1.0000000	0.2836072	0.6648049	0.5327281	0.9554602	0.6807088	0.6422021	0.2454604	0.9999983	0.0777329	0.6631985	0.1752245	0.9514652	0.4718408	0.1512678	0.8911518	0.2596040	0.6020249	0.9897967	0.2959811	0.6363665	0.4346455	0.6006116	1.0000000	0.5767412	0.1838752	0.5416934	0.0422218	0.7565188	0.9979021	0.4829285	0.1398929	0.0599071	0.4756411	0.4761801	0.2560912	0.2970233	0.4410128	0.0749204	0.1628436	0.1606939	0.5300350	0.9999794	0.8172188	0.9948238	0.5847310	0.7166327	0.1412938	0.2711125	0.3122364	0.6323617	0.4807119	0.5049105	0.5340524	0.8154081	0.8712300	0.5485505	0.4706706	0.3645576	0.5672984	0.3493085	0.2515224	0.5584301	0.9068035	0.6386228	0.4228088	0.6645744	0.3362625	0.2875151	0.9513337	0.8191435	0.5897945	0.6214450	0.0031720	0.5603200	0.3526621
