G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.9843858	0.1585786	0.8551997	0.9423324	0.4123534	0.2570101	0.6668129	0.4524980	0.8159149	0.9778398	0.9463345	0.9999804	0.1870113	0.8011280	1.0000000	0.5000589	0.6604071	0.5014162	0.0352474	0.1052136	0.4705124	0.9826720	0.8321820	0.4756550	0.4746642	0.3629744	0.4602753	0.9980906	0.5658454	0.9868747	0.1587960	0.4505713	0.9453875	0.8666613	0.8217532	0.7034426	0.7352220	0.5430075	0.3285683	0.7076704	1.0000000	0.8525165	0.9957580	0.0957403	0.6466506	1.0000000	1.0000000	0.7338524	0.6120745	0.8269918	0.6181552	0.0005090	0.3239832	0.0213278	0.0485539	0.2729894	0.9537563	0.4267691	0.2185308	0.7389029	0.5206899	0.7399881	0.0000047	0.8756257	0.5348593	0.9800727	0.1842733	0.9999264	0.0156452	0.1951832	0.2574795	0.5387045	0.9999763	0.3830529	0.4653448	0.9494108	0.0033318	0.1193175	0.9891425	0.9432717	0.7573150	0.3294073	0.1586603	0.7273896	1.0000000	0.4136319	0.7067002	0.3840265	0.3677619	0.5475089	0.0210943	0.7255597	0.5020348	0.9824932	0.2085408	0.9368991	0.5554540	0.0489505	0.3615461
0.0306784	0.0000000	0.0189342	0.9989016	0.4870247	0.4066657	0.5214228	0.5573150	0.6485809	0.8005022	0.9636856	0.8892014	0.5409825	0.9390468	0.1182110	1.0000000	0.5035700	0.6657563	0.4885185	0.0346413	0.0436670	0.5235155	0.9834572	0.8522200	0.4777262	0.4527751	0.4846028	0.4619842	0.9949136	0.4231817	0.6308682	0.3575096	0.4381776	0.1430235	0.9539166	0.9119782	0.6919079	0.6977000	0.3899243	0.1756335	0.7244891	0.9998412	0.8388639	0.9476450	1.0000000	0.6477194	1.0000000	1.0000000	0.7408974	0.6121184	0.8358726	0.9763897	0.0002077	0.3673898	0.0245389	0.0970838	0.3058221	0.9739543	0.2009119	0.6756934	0.4977459	0.5709460	0.7867706	0.0000730	0.9534920	0.5686591	0.6507939	0.5652594	0.9999485	0.0616657	0.2202992	0.4642576	0.4292044	0.9999960	0.3866609	0.4011648	0.7578737	0.0033513	0.2859512	0.9889009	0.9285095	0.7220898	0.2707166	0.1540308	0.7346224	1.0000000	0.4333889	0.7607661	0.4859584	0.2988504	0.5331002	0.5319865	0.6563085	0.5057046	0.9773564	0.2214756	0.9500471	0.8647742	0.0748612	0.3708605
0.5396547	0.9466429	0.0000015	0.9997306	0.7592966	0.4222040	0.2408112	0.6630877	0.4583324	0.8183044	0.9801575	0.9465520	0.9965452	0.3276226	0.7346395	0.9999999	0.4986331	0.6583185	0.5053617	0.0353658	0.1087666	0.4971055	0.9826810	0.8324119	0.4742995	0.4744125	0.3887288	0.4602466	0.9981423	0.5704247	0.9893048	0.1470087	0.4468175	0.6554742	0.8269174	0.8385596	0.3582882	0.6738080	0.5935409	0.3286759	0.2515082	0.9304853	0.8527594	0.9966712	0.2826565	0.6469623	1.0000000	1.0000000	0.7360044	0.6120727	0.8231122	0.6121152	0.0004542	0.3499855	0.0478943	0.0234586	0.0569652	0.9548735	0.3735934	0.2214933	0.7542638	0.5107337	0.6975747	0.0000092	0.9087308	0.5804597	0.9741751	0.1863952	0.9999435	0.0278856	0.1971114	0.2568887	0.5372087	0.9999738	0.3869138	0.4537609	0.8870909	0.0024288	0.1533730	0.9888210	0.9424418	0.7597095	0.3072243	0.2457452	0.7297845	1.0000000	0.4474820	0.7120219	0.4137387	0.3752261	0.5724443	0.0165674	0.6771597	0.5021924	0.9794250	0.2252950	0.8204549	0.6424078	0.0543312	0.1776256
0.5396547	0.9466433	0.1566496	0.0000000	0.7101127	0.3408683	0.2437928	0.6875981	0.4202271	0.7715109	0.9395863	0.9488400	0.9965453	0.3276219	0.7346399	0.9999998	0.4317136	0.5646066	0.6301370	0.0347521	0.0756384	0.4191155	0.9826754	0.8322666	0.5027288	0.4745716	0.4256357	0.4606006	0.9974837	0.5212286	0.9891841	0.1487671	0.4800428	0.6554772	0.8342461	0.8355961	0.3620041	0.6843187	0.5845876	0.3399160	0.2516399	0.9305798	0.8527262	0.9965451	0.2826560	0.6446352	1.0000000	1.0000000	0.7175625	0.6120858	0.8625822	0.6063603	0.0003404	0.3875784	0.0517856	0.3162218	0.0155770	0.9473629	0.3709605	0.2683007	0.6419233	0.5228889	0.1310258	0.0000134	0.9244928	0.2022030	0.9748665	0.2217268	0.9999326	0.0228418	0.1901593	0.2748644	0.6144266	0.9999773	0.4540793	0.4352655	0.8840963	0.0024427	0.1203600	0.6076845	0.9422815	0.7477618	0.3815467	0.2970241	0.7320800	1.0000000	0.4413599	0.2788849	0.3642852	0.3741146	0.4599750	0.0167499	0.6755141	0.5021228	0.9792586	0.6093814	0.7806116	0.7590409	0.0659834	0.1916609
0.5396547	0.9466433	0.1816374	0.9997344	0.0000000	0.5931668	0.5234659	0.6271659	0.5176073	0.8204208	0.9821959	0.9470337	0.9965453	0.3276219	0.7346399	0.9999999	0.5209951	0.6925484	0.4412364	0.0948161	0.2633723	0.8644299	0.9823658	0.8244019	0.4759413	0.4833022	0.5040979	0.4600774	0.9984533	0.6021756	0.9978606	0.0811169	0.0689980	0.0260243	0.5962282	0.8861650	0.2976676	0.5109079	0.8348789	0.3238899	0.2485832	0.9282765	0.8535067	0.9994885	0.2826560	0.9910627	1.0000000	1.0000000	0.9706124	0.6120637	0.8779769	0.5859625	0.0000165	0.3541687	0.0716148	0.0280872	0.0632934	0.9925128	0.0110434	0.4382247	0.7677134	0.5671741	0.7654309	0.2797031	0.9940259	0.9698665	0.7252137	0.6981023	0.9999488	0.4844775	0.2697784	0.5238321	0.4885585	0.9999995	0.3226221	0.3057565	0.7870723	0.0006105	0.1628863	0.9648585	0.7522945	0.7803998	0.2731621	0.2349196	0.7360157	1.0000000	0.5667319	0.6995819	0.4428123	0.3863928	0.7084735	0.0184757	0.4353844	0.5022259	0.6874549	0.0719891	0.9277096	0.7777438	0.0927696	0.1781795
0.5396547	0.9466433	0.1931003	0.8943595	0.4974108	0.0000000	0.2574841	0.8363149	0.2197980	0.8214692	0.9832244	0.9354191	0.9965453	0.3276219	0.7346399	0.9999999	0.5372612	0.7187794	0.3691694	0.0346364	0.0348661	0.2987650	0.9826610	0.8318982	0.4727017	0.4749781	0.3331368	0.9559325	0.3442434	0.0727557	0.9874570	0.1526729	0.5799709	0.6554768	0.8458876	0.8310471	0.3938563	0.7013262	0.5702857	0.3202035	0.2526239	0.9312875	0.8526474	0.9962507	0.2826560	0.6409241	1.0000000	1.0000000	0.6653870	0.6682073	0.2971852	0.5808075	0.0010728	0.4563388	0.1420551	0.0097318	0.0638802	0.8676013	0.2342995	0.2840945	0.7951667	0.4901246	0.5681683	0.0000866	0.9161149	0.4478716	0.9710386	0.3885865	0.9997499	0.0611293	0.2445245	0.4137959	0.5471070	0.9999626	0.6128154	0.5308754	0.8721149	0.0047123	0.1638929	0.9955178	0.7259813	0.6072003	0.2734832	0.2260910	0.6724887	1.0000000	0.4315286	0.7345086	0.0964094	0.3717101	0.1199536	0.0161497	0.6110495	0.5022486	0.5697926	0.1743563	0.7088113	0.7885175	0.0294513	0.0792890
0.5396547	0.9466429	0.1906716	0.8426687	0.7606394	0.4246705	0.0000000	0.6623288	0.4595683	0.8154162	0.9773682	0.9466083	0.9965452	0.3276226	0.7346395	0.9999999	0.4980819	0.6573475	0.5064373	0.0353986	0.1098139	0.4994701	0.9826679	0.8320817	0.4759693	0.4747721	0.3872181	0.4602420	0.9981521	0.5713372	0.9893450	0.1469522	0.4458091	0.6554742	0.8267747	0.8385992	0.3582147	0.6736136	0.5937473	0.3287677	0.2515058	0.9304838	0.8527602	0.9966748	0.2826565	0.6470445	1.0000000	1.0000000	0.7365522	0.6120733	0.8233970	0.6118437	0.0004583	0.3486696	0.0481466	0.0231263	0.0470734	0.9551088	0.3736159	0.6759039	0.6535144	0.1303028	0.6931555	0.0000000	0.9088430	0.2473869	0.9740752	0.0953332	0.9999443	0.0282322	0.1976115	0.2310946	0.5370012	0.9806807	0.3860606	0.4541424	0.9496654	0.0024633	0.1480397	0.9887091	0.9424224	0.7599712	0.3077556	0.2464599	0.7299140	1.0000000	0.4475688	0.6929868	0.4149254	0.3931296	0.5775251	0.0076027	0.6778821	0.5021918	0.9514799	0.2314572	0.8215215	0.7864441	0.0539127	0.1772618
0.5396546	0.9466431	0.1906886	0.8429147	0.7592484	0.4221186	0.5811450	0.0000015	0.4584687	0.8154553	0.9774083	0.9992184	0.9965453	0.3276221	0.7346397	0.9999999	0.4983476	0.6578622	0.5054776	0.0353548	0.1084527	0.4970168	0.9826685	0.8320986	0.4759456	0.4747534	0.3887687	0.4602469	0.9981419	0.5703960	0.9893287	0.1470117	0.4468578	0.6554766	0.8269323	0.8385493	0.3582947	0.6738364	0.5935203	0.3287281	0.2515084	0.9304853	0.8527593	0.9966709	0.2826560	0.6469583	1.0000000	1.0000000	0.7359769	0.6120727	0.8226207	0.6117289	0.0018665	0.3499074	0.4091432	0.0416483	0.0471181	0.9281320	0.3735841	0.2215055	0.7383344	0.5694694	0.7466187	0.0000113	0.9058266	0.5999348	0.9764646	0.4817874	0.9999317	0.0362318	0.1970638	0.4731283	0.4196015	0.9999988	0.3815396	0.3292644	0.7740454	0.0024516	0.1461894	0.9888211	0.7519045	0.7596998	0.3072465	0.2463590	0.7376380	1.0000000	0.4474705	0.7024329	0.4138431	0.3687535	0.5358637	0.0436730	0.6775693	0.5021920	0.9800348	0.2310485	0.8203851	0.7864537	0.0543460	0.1775956
0.5396546	0.9466431	0.1906864	0.8428841	0.7594210	0.4224347	0.2401039	0.9999907	0.0000006	0.8154503	0.9774034	0.9330850	0.9965453	0.3276221	0.7346397	0.9999999	0.4983114	0.6577956	0.5055981	0.0353709	0.1089399	0.4973208	0.9826684	0.8320962	0.4759488	0.4747561	0.3885788	0.4602462	0.9981432	0.5705139	0.9893308	0.1470043	0.4467277	0.6554766	0.8269114	0.8385562	0.3582840	0.6738069	0.5935492	0.3287338	0.2515080	0.9304851	0.8527595	0.9966714	0.2826560	0.6469690	1.0000000	1.0000000	0.7360491	0.6120728	0.9466997	0.5609167	0.0004919	0.6432616	0.0065007	0.0034960	0.0471415	0.6308910	0.6949205	0.2747387	0.7383008	0.5124450	0.6952796	0.0319172	0.9087781	0.4146256	0.9741720	0.1858763	0.9013518	0.0435521	0.1971652	0.5094186	0.6043727	0.9999712	0.3868764	0.4402243	0.7856834	0.0024531	0.1463428	0.9888075	0.9388988	0.7597340	0.3069917	0.2463738	0.1990502	1.0000000	0.1541938	0.6945250	0.0907543	0.3752566	0.5788686	0.0165182	0.6776077	0.5021920	0.9801223	0.2311009	0.8205272	0.7864522	0.0542933	0.1776130
0.5396547	0.9466433	0.1906775	0.8427546	0.7602353	0.4240436	0.2410736	0.6067678	0.5535500	0.0000000	0.9774750	0.9497054	0.9965453	0.3276219	0.7346399	0.9999999	0.4991645	0.6591377	0.5034070	0.0352809	0.1062229	0.4915623	0.8655403	0.2763887	1.0000000	0.4748161	0.3809881	0.4602412	0.9981538	0.5715539	0.9909221	0.1470018	0.4461482	0.6554772	0.8271253	0.8380080	0.3584163	0.6746605	0.5933264	0.3285764	0.2515130	0.9304891	0.8527592	0.9966711	0.2826559	0.6470111	1.0000000	1.0000000	0.7363284	0.6120730	0.8041900	0.5610012	0.0005352	0.2882265	0.0790810	0.0292492	0.0393301	0.9361650	0.3746732	0.1975251	0.7389571	0.9085981	0.6944162	0.0148087	0.9084853	0.5201613	0.9741570	0.1859507	0.9999614	0.0427699	0.1982608	0.3302139	0.4895261	0.9999738	0.3854018	0.4651485	0.8866434	0.0024249	0.1508527	0.9885714	0.9202426	0.7596769	0.2775758	0.3817557	0.9984274	1.0000000	0.4469538	0.7228970	0.4824874	0.3751864	0.5677188	0.0165927	0.8062342	0.5021929	0.9789601	0.2294194	0.8177427	0.7864499	0.0520960	0.1789791
