G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.4739521	0.0000000	0.1255942	0.4209772	0.9948273	0.2617589	0.0012307	0.4553556	0.2743848	0.7382493	0.4895493	0.3164321	0.0000000	0.6022745	0.0333431	0.6837949	0.4480255	0.5829597	0.6573887	0.0858071	0.1903864	0.6179996	0.7238424	0.6027197	0.6331057	0.0378699	0.3685974	0.0361716	0.0386924	0.0174045	0.0065697	0.4376954	0.7724833	0.1177313	0.9988975	0.0198534	0.8753360	0.1972072	0.2067288	0.0974938	0.6916942	0.6421594	0.7987048	0.3906789	0.5332215	0.6524303	0.9048694	0.7887523	0.7081594	0.1944295	0.9795744	0.6502363	0.4676628	0.7270976	0.9373707	0.0414208	0.7800793	0.1458578	0.0095680	0.1512779	0.0000486	0.2846110	0.2576788	0.1063426	0.6883094	0.7287235	0.2332821	0.3450262	0.0105062	0.1784828	0.0610255	0.3884466	0.1273948	0.6668711	0.3693328	0.1115390	0.6363940	0.3412549	0.6619897	0.3129769	0.9948643	0.6368183	0.2098173	0.6584461	0.4638021	0.0638911	0.6621776	0.0199943	0.9657493	0.6846055	0.5026395	0.5411890	0.4817077	0.8805084	0.4812528	0.4291962	0.7454680	0.9202117	0.4249053	0.9588642
0.1522690	0.5194856	0.1256346	0.4210500	0.9948273	0.2618733	0.0096373	0.3810103	0.2449142	0.9336923	0.4895489	0.3164326	0.0000000	0.6020627	0.0333433	0.6836995	0.4480161	0.5829239	0.6573965	0.0294715	0.1903909	0.6179796	0.7238465	0.6027178	0.6331026	0.0378700	0.3685977	0.0361717	0.0386924	0.0206153	0.0065697	0.4377027	0.7724835	0.1177313	0.9988975	0.0198526	0.8753354	0.1972077	0.2067292	0.0975107	0.6916017	0.6424015	0.0000000	0.6826888	0.1131276	0.1073661	0.9048752	0.7887803	0.9575437	0.1944315	0.8387394	0.6401331	0.2613957	0.7471580	0.6007969	0.0616666	0.7815489	0.1154444	0.0146596	0.4256663	0.0000442	0.2793661	0.2745569	0.0762773	0.5304248	0.9498749	0.6356592	0.3451478	0.0659733	0.0004658	0.6493451	0.2960932	0.3209967	0.7931242	0.4251802	0.1115618	0.6770712	0.0710128	0.5011419	0.0005503	0.9987157	0.6368523	0.0078422	0.6938920	0.4638046	0.2798166	0.6682712	0.0205056	0.9577580	0.6846156	0.5026306	0.5411900	0.4817204	0.8805084	0.4812596	0.0459106	0.6468682	0.6546207	0.4319127	0.4993553
0.4735753	0.0000000	0.0512366	0.3179144	0.9951150	0.1406189	0.0093282	0.3887800	0.2479369	0.9056952	0.4826115	0.8056944	0.0911145	0.6685917	0.0324754	0.7552052	0.4444010	0.7398237	0.9612432	0.0244523	0.1543518	0.5848640	0.9356311	0.3587648	0.6331063	0.1815782	0.3685973	0.0361716	0.0387527	0.0200937	0.0073727	0.4634663	0.8038451	0.1335732	0.6537600	0.0169733	0.8753361	0.1972071	0.2067288	0.1267676	0.6917272	0.6422591	0.0000000	0.5938980	0.6331231	0.7152158	0.9048739	0.7887743	0.6580869	0.1944291	0.9691680	0.6267873	0.4486369	0.7052739	0.5141017	0.0314340	0.7603380	0.1206697	0.0103847	0.1102731	0.0006957	0.3064758	0.2478771	0.0540911	0.7240685	0.9139472	0.6036312	0.3737893	0.0539408	0.0807166	0.0467553	0.3884466	0.1467342	0.6644228	0.4272601	0.1115318	0.7840410	0.4120957	0.7071569	0.3136406	0.9950312	0.6584403	0.4079469	0.6816716	0.4638060	0.2504139	0.6674222	0.0852098	0.9525333	0.6919228	0.5026444	0.5389973	0.5474531	0.9151148	0.3508648	0.4319933	0.8539686	0.6522625	0.4320628	0.9702984
0.0367079	0.8494905	0.1255950	0.4209779	0.9948273	0.2617598	0.0016030	0.4315348	0.2647729	0.7874045	0.4895492	0.3164321	0.0000000	0.6022456	0.0333431	0.6837984	0.4480248	0.5829648	0.6573959	0.0618349	0.1903865	0.6179996	0.7238424	0.6027197	0.6331057	0.0378699	0.3685974	0.0361716	0.0386924	0.0180890	0.0065697	0.4376954	0.7724833	0.1177313	0.9988975	0.0198534	0.8753360	0.1972072	0.2067288	0.0974961	0.6916815	0.6421926	0.6573688	0.6826989	0.1130201	0.0000000	0.9048701	0.7887561	0.9575946	0.1944295	0.8248929	0.6312396	0.1536972	0.7487389	0.6700783	0.0628673	0.7806704	0.0530387	0.0146059	0.4924067	0.0000440	0.2358740	0.2745606	0.0752304	0.5305078	0.9498774	0.2646135	0.7774050	0.0123864	0.0010548	0.6499413	0.2842866	0.3210284	0.8977944	0.3815201	0.1115421	0.6771347	0.0566437	0.6844405	0.0000403	0.9994443	0.6368532	0.0121628	0.6935005	0.4638030	0.0950795	0.6648431	0.0220235	0.8902342	0.6846056	0.5026316	0.5411892	0.4832437	0.8805084	0.4812596	0.0401302	0.6436150	0.6546207	0.4318074	0.4369937
0.0372015	0.8495494	0.1255989	0.4209811	0.9948273	0.2617645	0.0012328	0.4553104	0.2743663	0.7383348	0.4895500	0.3164056	0.0000000	0.6022030	0.0333431	0.6837952	0.4480269	0.5829598	0.6573901	0.0857698	0.1904052	0.6179993	0.7237879	0.6027859	0.6331057	0.0378699	0.3685974	0.0361716	0.0000000	0.0174056	0.0065695	0.4376841	0.7724697	0.1177252	0.9994914	0.0198548	0.8753360	0.1972072	0.2067288	0.0974934	0.6916941	0.6421594	0.7986439	0.3906558	0.5332215	0.6524303	0.9048694	0.7887523	0.7081593	0.1944295	0.8551514	0.6325233	0.1536869	0.7270923	0.6324364	0.0414131	0.7800923	0.0559738	0.0144860	0.1512625	0.0000484	0.2838368	0.2576854	0.0909778	0.6883062	0.7285205	0.2333131	0.8308995	0.0005644	0.1782619	0.6568321	0.2858945	0.0805097	0.8952759	0.3693385	0.1115394	0.6771199	0.3412126	0.9609448	0.0000403	0.9994443	0.6368183	0.0086135	0.7727138	0.4638082	0.0127595	0.6627806	0.0216223	0.8582571	0.6845843	0.5026316	0.5411897	0.4817069	0.8804593	0.4812528	0.1901546	0.6883024	0.9201950	0.4249094	0.9325146
0.1512287	0.5194856	0.1020888	0.3993412	0.9947718	0.2318708	0.0010516	0.6908928	0.3922913	0.4628235	0.4890543	0.3369048	0.0000000	0.8873873	0.0338067	0.7673659	0.4128890	0.7825206	0.6145337	0.9584696	0.0079015	0.6973982	0.9410869	0.3504388	0.6331049	0.0378699	0.3685975	0.0361716	0.0386924	0.0095397	0.5439390	0.5991225	0.9881049	1.0000000	0.0000000	0.0074128	0.8753359	0.1972073	0.2067289	0.0891938	0.7457061	0.5233979	0.8716899	0.2664740	0.5322997	0.6518798	0.9016414	0.7735202	0.9839569	0.1944300	0.7846342	0.5567180	0.2031813	0.8333592	0.6676941	0.0513806	0.6578361	0.1207244	0.0000331	0.2732740	0.3787474	0.2373443	0.2116664	0.2877068	0.2782987	0.6067511	0.3887455	0.8008293	0.0040853	0.1294263	0.6530503	0.3340633	0.1353678	0.7918861	0.6225514	0.0991295	0.7295381	0.7927859	0.7479338	0.0002227	0.9987668	0.6368190	0.0425884	0.7725113	0.4638078	0.0957724	0.6069385	0.0199960	0.9588692	0.7053908	0.5026313	0.5382863	0.5107426	0.9999939	0.4812509	0.5737456	0.7953997	0.9370381	0.3677184	0.9200084
0.0371935	0.8496028	0.1255937	0.4209769	0.9948272	0.2617583	0.0009269	0.4850372	0.2866743	0.6871989	0.4895493	0.3164321	0.0000000	0.6022976	0.0333433	0.6837850	0.4480259	0.5829457	0.6573695	0.1261870	0.1903864	0.6179996	0.7238424	0.6027197	0.6331057	0.0378699	0.3685974	0.0361716	0.0386924	0.0169216	0.0065697	0.4376954	0.7724833	0.1177313	0.9988975	0.0198534	0.8753360	0.1972072	0.2067288	0.0974919	0.6917043	0.6421329	0.9901925	0.0000000	0.5332224	0.6524308	0.9048687	0.7887493	0.7083051	0.1944295	0.9795744	0.6346435	0.1536795	0.7765303	0.6354736	0.0424353	0.7791893	0.0581560	0.0140373	0.1619071	0.0000490	0.3290992	0.2323600	0.0919158	0.6869117	0.5653662	0.2331751	0.9076779	0.0005742	0.2048960	0.6588730	0.2878062	0.0804991	0.8940432	0.3561053	0.1115365	0.6771266	0.3944852	0.7783541	0.0000403	0.9994444	0.6368532	0.0000198	0.7724189	0.4638009	0.0047567	0.6597147	0.0213397	0.8582863	0.6846054	0.5026316	0.5411889	0.4821673	0.8805084	0.4812528	0.2733543	0.7454681	0.9512175	0.4187477	0.9325020
0.4723686	0.0000000	0.0422648	0.2843651	0.9955920	0.1095628	0.0022000	0.4675501	0.2793956	0.7160773	0.4818113	0.8826040	0.1589999	0.8873140	0.0337341	0.7659243	0.4128911	0.7835122	0.6200130	0.5070833	0.0079008	0.6974008	0.9959534	0.1785779	0.6330964	0.2717556	0.3685985	0.0361719	0.0655616	0.0068024	0.5439383	0.5991221	0.9881049	1.0000000	0.0000000	0.0074128	0.8753343	0.1972088	0.2067299	0.1436521	0.7456102	0.5235523	0.4066043	0.3431212	0.5322890	0.6518713	0.9016483	0.7735495	0.8659852	0.1944354	0.9137771	0.5093902	0.4563116	0.8192317	0.8631272	0.0561382	0.6618875	0.0953713	0.0000383	0.1204339	0.3768803	0.3267578	0.2129239	0.2453265	0.2441760	0.6742499	0.4741103	0.3770114	0.2330210	0.1028680	0.0467867	0.6133845	0.1225694	0.6217231	0.6853324	0.0991451	0.8398294	0.7738987	0.3908708	0.3140400	0.9950545	0.6819629	0.5477466	0.6508631	0.4920337	0.2236860	0.6609920	0.1334883	0.9864543	0.7016260	0.5026319	0.5378746	0.5755446	0.9985604	0.2534094	0.8215503	0.9383462	0.7039496	0.4292345	0.9587431
0.4725014	0.0000000	0.0411915	0.2787005	0.9958070	0.1046416	0.0046960	0.4414839	0.2687695	0.7657604	0.4815830	0.8952577	0.2375969	0.7745308	0.0337172	0.7272539	0.4182917	0.6626675	0.6213396	0.9706726	0.1241635	0.6280410	0.9723003	0.2872893	0.6330932	0.3372116	0.3685988	0.0361720	0.0531670	0.0156333	0.0976290	0.5815642	0.9616958	0.4491587	0.3430170	0.0082736	0.8753337	0.1972094	0.2067303	0.1742227	0.6921398	0.6416737	0.4677873	0.0000000	0.8732741	0.9578759	0.9048495	0.7886552	0.9812942	0.1944375	0.9455298	0.5281469	0.4525169	0.8145987	0.8979023	0.0119418	0.6729362	0.0845422	0.0003515	0.0646302	0.0427540	0.5348876	0.1918953	0.2974887	0.2799166	0.5653069	0.1226440	0.3773795	0.2552486	0.1846088	0.0525891	0.3884470	0.0098921	0.5103989	0.4778081	0.1114274	0.8399703	0.8405477	0.6552860	0.3138956	0.9950461	0.6759111	0.5148359	0.7813237	0.5227075	0.0271890	0.6634668	0.1829608	0.9925664	0.6996763	0.5026370	0.5387114	0.4973346	0.9570960	0.1766846	0.9907164	0.9419785	0.7468295	0.4161115	0.9898254
0.4728126	0.0000000	0.0469598	0.3041429	0.9952693	0.1275711	0.0034541	0.4034197	0.2536525	0.8594502	0.4822809	0.8415598	0.1099231	0.7096024	0.0325324	0.7492679	0.4374616	0.7203110	0.8937510	0.0563414	0.1461635	0.5945376	0.9515183	0.3323083	0.6331078	0.2103332	0.3685971	0.0361715	0.0389715	0.0191999	0.0100392	0.5032306	0.8538357	0.1692968	0.5258095	0.0133470	0.8753364	0.1972068	0.2067286	0.1348429	0.6918662	0.6421289	0.3069229	0.8121751	0.1130201	0.0000000	0.9048654	0.7887333	0.9575947	0.1944281	0.9640665	0.5943367	0.4484017	0.7838207	0.7838969	0.0756410	0.7286437	0.0968374	0.0053925	0.4629137	0.0023628	0.2454602	0.2555148	0.0544944	0.6231919	0.9756244	0.4929530	0.3753368	0.3672501	0.0003871	0.0435563	0.3884466	0.2291902	0.6348186	0.4195740	0.1114965	0.8059250	0.3782919	0.4739105	0.3137305	0.9950380	0.6634652	0.4813941	0.5359820	0.4640289	0.4309301	0.6664504	0.0990111	0.9916455	0.6958789	0.5026425	0.5388709	0.5982773	0.9318950	0.3203146	0.3391739	0.7801848	0.6546240	0.4322123	0.4934579
