G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.7780383	0.5138381	0.6278351	0.8943789	0.2431533	0.5422603	0.7436582	0.9007221	0.8548336	0.2852547	0.8146310	0.7564331	0.5979874	0.3367509	0.1842119	0.0425266	0.6400581	0.0128420	0.1193038	0.0194794	0.4481068	0.5547838	0.0558494	0.7283145	0.0016452	0.9999684	0.0206678	0.1903304	0.8274811	0.9437845	0.2275144	0.0776986	0.2074851	0.1827624	0.5594310	0.0886652	0.8002845	0.4314588	0.5237225	0.6287767	0.6554024	0.9931784	0.1855132	0.1878362	0.5833814	0.9994693	0.0775868	0.9635154	0.1330413	0.6957886	0.2792724	0.9970443	0.5477315	0.9911151	0.1109560	0.6995091	0.5893968	0.7021051	0.9813489	0.3132926	0.6966557	0.4215738	0.4624037	0.9999652	0.1336663	0.0917671	0.4537352	0.5791392	0.4888172	0.0690601	0.0057804	0.9804273	0.9988569	0.6663289	0.6993435	0.0066106	0.5575385	0.3139266	0.6726727	0.8269231	0.1635812	0.7408660	0.9999352	0.1689870	0.0035538	0.3714288	1.0000000	0.8014843	0.9995797	0.6408083	0.8613017	0.0195075	0.1042084	0.2823590	0.3145783	0.4898144	0.3344384	0.9772011	0.9535815	0.4349930
0.9299355	0.6235106	0.9982267	0.0801353	0.0000006	0.3454081	0.7822077	0.7927616	0.8664736	0.3119694	0.8157295	0.7950833	0.7278418	0.4300073	0.0002319	0.1026986	0.9041831	0.0817532	0.5563715	0.0108807	0.2762589	0.5931244	0.2146161	0.3698663	0.0286079	1.0000000	0.2664907	0.3157535	0.5481813	0.5081904	0.0023549	0.0608696	0.2292811	0.5151523	0.1216183	0.3777364	0.8197881	0.2539347	0.6520351	0.4410166	0.4092869	0.9812660	0.1449444	0.1792823	0.8740426	0.9999690	0.0536792	0.9030395	0.0000000	1.0000000	0.4871317	0.9973618	0.4707635	0.7599787	0.5649627	0.5822162	0.9999869	0.4656835	0.6333209	0.8110705	0.2983531	0.0294453	0.1270066	0.9976060	0.1813976	0.2403424	0.3046338	0.8208181	0.1283766	0.0521774	0.0740735	0.5113287	0.7799683	0.5416146	0.9649270	0.3469401	0.8856468	0.0983842	0.7299303	0.9046366	0.5593058	0.4504031	0.9716003	0.6940045	0.2342076	0.3839379	0.9244669	0.5579407	0.9999951	0.6558559	0.9059957	0.4467560	0.6179635	0.1804711	0.7503447	0.4167331	0.6656832	0.9518682	0.9498619	0.1812469
0.6468694	0.0646447	0.6389568	0.0000000	0.0000000	0.7613106	0.9732285	0.3274713	0.8533936	0.1966651	0.8961191	0.9017216	0.7892802	0.2319187	0.0000003	0.0267760	0.9809287	0.0588043	0.1284716	0.1620579	0.1186769	0.9069044	0.9315900	0.0788035	0.0039813	0.8748910	0.5514454	0.0784873	0.9003916	0.8641664	0.0816774	0.0380851	0.2752010	0.1542535	0.2399192	0.2858496	0.7268729	0.8465790	0.0584462	0.3047578	0.3583451	0.8410029	0.0016938	0.6778562	0.1236988	0.9794195	0.1878713	0.9510581	0.1035167	0.9729847	0.4856358	0.8372374	0.9863930	0.6761194	0.2430390	0.5850722	0.7960779	0.4202144	0.5485134	0.9992081	0.5941121	0.0048322	0.0125601	0.9051247	0.0603972	0.0793040	0.5897420	0.2539666	0.2046393	0.0142827	0.0726547	0.6844407	0.7407789	0.6021311	0.6702537	0.0000006	0.9552927	0.7081792	0.4568727	0.4809591	0.9041981	0.7741981	0.8605325	0.7292662	0.0077307	0.2559700	0.9999893	0.7433412	0.6620664	0.9950807	0.9992789	0.5137335	0.6589710	0.4021716	0.8777638	0.7125833	0.5369148	0.9939843	0.9408159	0.2356506
0.9703053	0.9958161	0.5443165	0.9995539	0.7985390	0.2856992	0.6744343	0.3342837	0.7820497	0.3370734	0.7690195	0.6195373	0.5575688	0.6307930	0.5027702	0.3312614	0.3681806	0.0417965	0.7613859	0.1673291	0.6116809	0.5612207	0.3046763	0.3053098	0.0308147	0.8799156	0.2244393	0.2766338	0.6401852	0.4935543	0.1676188	0.2892782	0.0478128	0.1594982	0.7283043	0.1252525	0.7033523	0.2577643	0.6890851	0.3727847	0.5654717	0.9662313	0.0009854	0.8822870	0.0275079	0.9999994	0.0192445	0.7624199	0.2377603	1.0000000	0.4948030	0.8098139	0.6134725	0.6835727	0.4793577	0.6798037	0.9654960	0.7695241	0.9778194	0.9992327	0.7019298	0.1432572	0.1870962	0.9008210	0.0142754	0.1319107	0.3980050	0.6496695	0.7929065	0.0581433	0.0089104	0.8790318	0.5021906	0.7178423	0.7690339	0.2589296	0.8706433	0.2123859	0.5515312	0.4114650	0.0606708	0.6842102	0.9274175	0.9425115	0.0330791	0.4974113	0.6660266	0.8665739	0.9999808	0.7093758	0.4350175	0.6084196	0.6769686	0.0595963	0.4044284	0.5453241	0.0001287	0.9638606	0.8176805	0.5346233
0.5350272	0.9999540	0.7887563	0.9999312	0.9343794	0.9336076	0.6893739	0.5260151	0.6920795	0.3722660	0.7668788	0.4388938	0.4218707	0.9757117	0.9608990	0.9998655	0.0073934	0.0244685	0.4441791	0.0805393	0.2784807	0.3637375	0.0748957	0.3643579	0.0287423	0.9891977	0.0997828	0.1939852	0.7969300	0.4817911	0.0005292	0.0320227	0.2823128	0.4413598	1.0000000	0.0018551	0.8652777	0.3345935	0.3577155	0.2477388	0.5260849	0.7304936	0.0582734	0.9999780	0.0031873	0.6974988	0.0074692	0.9637462	0.1474609	0.7164129	0.8284505	0.9828950	0.9907531	0.6577830	0.0111899	0.5786643	0.9842275	0.0973254	0.8628501	0.8812780	0.4223167	0.0452562	0.3091172	0.9077376	0.0303339	0.0640694	0.0945933	0.6539605	0.6614013	0.3199562	0.0579224	0.9985332	0.8789408	0.1387174	0.4104127	0.0922185	0.8862708	0.3107103	0.4275580	0.5442741	0.4303960	0.7525680	0.5686385	0.3557916	0.2326392	0.5676242	0.6468324	0.7956164	0.9711542	0.8919643	0.8044120	0.0936676	0.6325611	0.5796052	0.8492505	0.5854765	0.5735779	0.9556745	0.8463349	0.7600103
0.8683625	0.2670811	0.2777918	0.9907986	0.2508076	0.4036508	0.8623317	0.8078852	0.8706263	0.1745619	0.8322231	0.8444538	0.7914088	0.4265373	0.0000000	0.0151362	0.8615570	0.0702684	0.1329915	0.4161795	0.0532716	0.6468741	0.1737924	0.4121459	0.0015738	0.9999985	0.3266593	0.3158724	0.6272912	0.7840608	0.0167389	0.1419880	0.1579761	0.0452529	0.8656246	0.1226883	0.8342578	0.4962440	0.4548796	0.6986270	0.3502230	0.7477421	0.5454255	0.0971730	0.8169977	0.9424358	0.0721304	0.9663258	0.1339452	0.9033878	0.3033393	0.7539485	0.7306343	0.9192302	0.1624499	0.5503304	0.9929577	0.7099755	0.8366780	0.8521853	0.8669147	0.0605099	0.1076905	0.9999876	0.1487522	0.2977997	0.7206066	0.7595438	0.7325972	0.1527469	0.0025187	0.7443664	0.8447773	0.6053894	0.3799608	0.3038791	0.8139694	0.0893328	0.3665369	0.9762389	0.4734001	0.4994410	0.9289189	0.1962872	0.2930099	0.6660682	0.8527261	0.6558351	0.5326949	0.8275986	0.8893589	0.5687687	0.9992508	0.6339869	0.5403725	0.5375917	0.5746100	0.9990413	0.6032572	0.2246177
0.8475829	1.0000000	1.0000000	0.9998734	0.9353987	0.5108984	0.6946466	0.7859837	0.8118037	0.2270806	0.8533258	0.7125422	0.6144590	0.5372893	0.8914480	0.8640850	0.0333019	0.0104729	0.1838853	0.0756905	0.1138268	0.6596659	0.1291361	0.4066358	0.0044202	0.8731985	0.1319238	0.4080741	0.3435730	0.9996455	0.3634656	0.0132854	0.4058010	0.0285367	0.0521921	0.6379229	0.6533198	0.1130456	0.9848154	0.9089519	0.8874483	0.9722503	0.0396308	0.2800704	0.4754530	0.9910885	0.0014387	0.8022919	0.3794197	0.6567379	0.6470103	0.7518055	0.9874712	0.7544634	0.1165521	0.3427412	0.9360692	0.3226258	0.9722622	0.7733019	0.3376015	0.0015053	0.0457479	0.9999507	0.0396374	0.2273704	0.6170118	0.6066263	0.9917706	0.1934958	0.1360822	0.7228135	0.9152185	0.2439062	0.9192803	0.0242869	0.7777498	0.4040657	0.6603890	0.8806844	0.3629365	0.7192969	0.7442747	0.3334102	0.0422175	0.4083723	0.5376931	0.6740850	0.6396049	0.8487786	0.1309760	0.3212509	0.6170500	0.0083930	0.7001838	0.4322162	0.6506074	0.9732803	0.8401087	0.3953539
0.9976585	0.2148592	0.9978644	0.2038391	0.0000004	0.2171015	0.7838492	0.8910198	0.7970679	0.2584772	0.8672340	0.6633597	0.5741307	0.4485045	0.0001888	0.0984324	0.9502903	0.0495168	0.1689162	0.0011230	0.1041975	0.5144414	0.0484161	0.5456347	0.0302393	0.9029883	0.0244235	0.2450909	0.6529662	0.6897693	0.2106069	0.4627962	0.0317845	0.4280397	0.0378487	0.4277608	0.9089878	0.3586409	0.4261666	0.1676540	0.3622035	0.6600334	0.0890291	0.2072375	0.7678280	0.9999985	0.0946687	0.7319559	0.2297126	0.8900309	0.5478951	0.9939764	0.8288182	0.7440428	0.5981566	0.6525908	0.8784851	0.4838374	0.8055203	0.3528834	0.1689898	0.0066475	0.5680602	0.9238096	0.1630605	0.0564915	0.4818923	0.9721762	0.5976996	0.0444501	0.0414156	0.3794946	0.9984544	0.6742056	0.9914316	0.0074175	0.9386070	0.0533693	0.4543172	0.5707651	0.2731199	0.6625782	0.9575419	0.2332747	0.2074065	0.4659240	1.0000000	0.4173110	0.9999987	0.6591985	0.8410953	0.8535195	0.1379421	0.3149655	0.6221472	0.5139016	0.0000000	0.9314829	0.9387597	0.1760644
0.9355206	0.2583650	0.9971923	0.4231769	0.1031575	0.8726410	0.7038301	0.4657381	0.8214081	0.2714315	0.8042632	0.7487799	0.6826551	0.1844405	0.0002044	0.1000596	0.9318007	0.0061097	0.6278369	0.2452848	0.2720942	0.5720792	0.0769698	0.6171608	0.0286079	0.9999995	0.0290467	0.1671627	0.7284087	0.4933508	0.0003136	0.0256154	0.2002807	0.4169467	0.9045135	0.0383077	0.3893770	0.8207638	0.0000709	0.0009303	0.0093953	0.8795038	0.0928451	0.2942482	0.5758857	0.9880169	0.1301945	0.7422756	0.1219656	0.9083066	0.9977725	0.9862668	0.9917281	0.9927793	0.4297468	0.3602550	0.9992620	0.3027523	0.8469866	0.5917295	0.6775399	0.0137730	0.0949972	0.8892271	0.8031223	0.0697822	0.2310697	0.9822968	0.2573733	0.4960196	0.0478432	0.8299790	0.9863181	0.7461910	0.4296613	0.0794901	0.4416460	0.0466157	0.7733842	0.7254962	0.6160919	0.5467708	0.7357251	0.0180277	0.0121068	0.9985190	0.7633302	0.4846526	0.6657182	0.6282465	0.9643476	0.0104051	0.1806022	0.1594610	0.5207500	0.5760118	0.1520385	0.9975274	0.6272874	0.0078587
0.5958440	0.9995911	0.9999923	0.9048583	0.6938805	0.2135516	0.6274493	0.5285234	0.8074093	0.3232254	0.7215555	0.4710070	0.4598757	0.7543142	0.3547017	0.3823670	0.2704151	0.2794121	0.5190516	0.1754520	0.3965794	0.4255495	0.1783646	0.4068171	0.0301127	0.9086123	0.1059395	0.2131574	0.8007572	0.6669084	0.0000855	0.0146705	0.1348683	0.0509406	0.9999951	0.0075802	0.8062746	0.1583938	0.9560583	0.6403259	0.6855394	0.9683102	0.0008079	0.9912197	0.0440334	0.9999976	0.0125279	0.6693414	0.0755530	0.4188065	0.5048663	0.9980903	0.9000223	0.9574503	0.5858322	0.4368644	0.9714297	0.6043982	0.8275192	0.8842637	0.6705653	0.2274931	0.0684396	0.9998367	0.0142036	0.2376429	0.3229061	0.4403812	0.9257707	0.3625711	0.0341838	0.7779904	0.4704209	0.5385672	0.3627800	0.0726324	0.8137092	0.0726776	0.5560128	0.8469107	0.1332916	0.4244170	0.9565432	0.7935718	0.1295406	0.3281013	0.6355685	0.8140556	0.9998244	0.7528007	0.7859058	0.7031723	0.9691642	0.2376872	0.8629343	0.1161629	0.0193463	0.9411598	0.3627567	0.8293526
0.9999990	0.0319798	0.3307573	0.1489607	0.0000000	0.4372371	0.7071677	0.1236400	0.8188621	0.3540177	0.7809190	0.6300949	0.5977835	0.2678372	0.0000008	0.0320926	0.9602443	0.6704487	0.4421747	0.6555989	0.5026139	0.8264156	0.3562733	0.2779594	0.0308882	0.8772222	0.3759699	0.1802715	0.7585357	0.8260287	0.1762494	0.0158117	0.3813262	0.1523237	0.2883128	0.2649863	0.2848426	0.6297951	0.3395321	0.3853787	0.2846819	0.8148419	0.0583553	0.9698016	0.0767773	0.7744376	0.1554750	0.8801265	0.0591344	0.9049291	0.4590319	0.9524538	0.7143439	0.9148829	0.5499849	0.6362039	0.5902200	0.9112536	0.4580916	0.3859791	0.6697193	0.0188675	0.0034018	0.8996578	0.2947445	0.1448326	0.8546706	0.4721009	0.3227887	0.1040615	0.0372566	0.3386797	0.9600507	0.8920438	0.9376457	0.0129999	0.9469845	0.1432001	0.4482392	0.2082183	0.0756176	0.2880399	0.9990986	0.8107914	0.0147585	0.7632411	0.9452978	0.6659477	0.5818815	0.9375788	0.6146132	0.0481572	0.9969390	0.0790511	0.7244467	0.3201298	0.0000000	0.9761741	0.9963420	0.0419751
0.6404882	0.9700672	0.2225539	0.9999089	0.8933922	0.4327713	0.7935747	0.5259022	0.8519735	0.2003494	0.9038946	0.8935557	0.8264809	0.5317393	0.5652119	0.6240383	0.2173388	0.0267420	0.4736788	0.6386297	0.0727895	0.9624441	0.3428530	0.1104955	0.0286914	0.9932036	0.2545812	0.2625970	0.8920632	0.5870551	0.0009073	0.0404049	0.2690625	0.0663934	0.3360979	0.1820344	0.5037942	0.4243680	0.5318942	0.6588311	0.4826390	0.7457322	0.0582753	0.9992151	0.0152569	0.7058080	0.0052010	0.9395574	0.0000000	0.9888477	0.5984149	0.9985179	0.9108294	0.7829174	0.7234920	0.4130411	0.9556530	0.8874187	0.7035332	0.6597151	0.7166259	0.3669100	0.4145036	0.9107223	0.2192855	0.3928740	0.6999681	0.5900855	0.6597364	0.1270025	0.0007902	0.9605404	0.9828910	0.3984977	0.6714544	0.1843906	0.8830278	0.4210640	0.4911045	0.7550703	0.3477323	0.6512078	0.6327565	0.4907227	0.1501503	0.5836601	0.6755970	0.9836237	0.9999998	0.6792125	0.5116323	0.7960361	0.8061148	0.0419055	0.5155814	0.2949946	0.9412362	1.0000000	0.9108526	0.9038045
