G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
0.3420151	0.0000000	0.2136005	0.3142205	0.6791659	0.1107081	0.0001767	0.2606284	0.1628410	0.4603288	0.3300818	0.2550536	0.0000000	0.3784398	0.0181221	0.5666677	0.3129179	0.3879732	0.4009109	0.0453779	0.0734208	0.5206291	0.4467176	0.5170915	0.4866407	0.0352925	0.2874996	0.0400859	0.0669900	0.0236627	0.0019838	0.2729888	0.5352341	0.1039302	0.5885060	0.0133709	0.7409449	0.1574733	0.1121320	0.1305908	0.5097779	0.4697578	0.5452246	0.2461893	0.3685442	0.4006757	0.5472754	0.4986447	0.4273361	0.1051797	0.6967030	0.4108116	0.3504164	0.4579186	0.6153212	0.0457548	0.4735303	0.0979219	0.0016656	0.0743138	0.0054549	0.2208620	0.1990077	0.1359239	0.5772164	0.5524695	0.1276389	0.2538550	0.0231625	0.1086972	0.0473375	0.2719109	0.1191822	0.3586352	0.3127324	0.0501943	0.3523856	0.1975920	0.5087454	0.1903283	0.6666345	0.4725323	0.1157591	0.3618902	0.2850069	0.0548398	0.4936456	0.0162416	0.5999371	0.4554108	0.2798848	0.3858208	0.3102810	0.6466820	0.2645230	0.3187133	0.5665937	0.6009418	0.2883886	0.6577540
0.1174562	0.3050681	0.1561439	0.3330937	0.7473979	0.1720707	0.0175884	0.3143936	0.1982637	0.7279469	0.3277386	0.2557319	0.0000000	0.3872394	0.0445419	0.4020344	0.2989746	0.3708629	0.3806889	0.3878718	0.0721279	0.4617186	0.5559334	0.5107085	0.5570010	0.0338817	0.2622161	0.0307227	0.0165147	0.0130277	0.0051634	0.4021745	0.5063487	0.0416450	0.6623143	0.0379295	0.6802523	0.1342789	0.1296111	0.1446705	0.5310053	0.4581541	0.0000000	0.4680486	0.0767461	0.0848184	0.7587510	0.5993152	0.7518252	0.1022627	0.5360836	0.3484148	0.1603927	0.4677763	0.4751893	0.0621806	0.5145550	0.1349647	0.0102773	0.3413576	0.0000577	0.1567300	0.1586108	0.0773584	0.3762123	0.6543266	0.4100985	0.2599081	0.0611143	0.0018613	0.3375981	0.2426131	0.1634424	0.5421643	0.2942549	0.1024936	0.6010827	0.3781411	0.2633713	0.0061147	0.6144309	0.3860149	0.0066686	0.5710267	0.3538345	0.1954121	0.4388015	0.1395001	0.5460213	0.3700460	0.4199555	0.3905491	0.3828069	0.6379346	0.4289968	0.0416045	0.4430149	0.4517067	0.3094872	0.2916594
0.3425116	0.0000000	0.0349504	0.2670566	0.6226374	0.1026594	0.0180254	0.2723348	0.1903671	0.6520811	0.3431760	0.4406380	0.0488485	0.4606638	0.0221002	0.4713972	0.2754824	0.4689451	0.4387924	0.0502551	0.1133307	0.4616774	0.6751020	0.2974122	0.4062154	0.0757580	0.2693676	0.0381049	0.0394379	0.0291573	0.0078198	0.2924258	0.4944411	0.0938796	0.7441281	0.0054742	0.6182968	0.1515917	0.2018666	0.0686514	0.3851715	0.5315999	0.0000000	0.4123964	0.3150736	0.4858745	0.4744872	0.5549199	0.4746713	0.0915719	0.5742437	0.4778148	0.2840942	0.4992221	0.4437186	0.0179098	0.4844197	0.0654712	0.0239945	0.1335477	0.0004889	0.2546528	0.1715343	0.1014737	0.4183473	0.6770158	0.4773066	0.2681727	0.0246785	0.0420194	0.0525228	0.2495170	0.1188796	0.4545366	0.3419691	0.0575028	0.5249822	0.2865965	0.4217857	0.3165218	0.6557175	0.4464008	0.1466414	0.4440518	0.3533500	0.1112003	0.5056525	0.0191057	0.6935677	0.4132220	0.3410691	0.3959090	0.3028063	0.5991841	0.2480259	0.1754989	0.6362237	0.4446828	0.2539494	0.6484549
0.0360611	0.6678430	0.0903715	0.3072123	0.6580351	0.1510340	0.0006265	0.3992302	0.2114214	0.5986784	0.4141837	0.2678818	0.0000000	0.4233733	0.0507937	0.4272523	0.2462039	0.3885020	0.4355218	0.0619581	0.0815628	0.4263625	0.5515696	0.4233970	0.4851804	0.0362939	0.1991938	0.0334647	0.0300195	0.0046189	0.0221412	0.3669139	0.4823287	0.0756806	0.6132060	0.0247522	0.5459778	0.1685994	0.1579443	0.0538826	0.5084829	0.3734712	0.4675744	0.4975228	0.0687348	0.0000000	0.5523208	0.5444899	0.6063362	0.1213851	0.6213620	0.3502643	0.0826712	0.4634029	0.4313638	0.0336371	0.5994265	0.0756931	0.0037244	0.3979097	0.0012775	0.1190867	0.1576604	0.0392258	0.4136813	0.5348172	0.1890417	0.5516050	0.0056406	0.0022059	0.3724727	0.2081668	0.1899089	0.5243228	0.2704588	0.0910945	0.5130401	0.0579059	0.4477905	0.0012469	0.7070864	0.4392727	0.0179387	0.3986229	0.2872395	0.0566718	0.3427687	0.0158710	0.6995084	0.6381858	0.3038550	0.4324461	0.3135641	0.6067255	0.3473019	0.0531029	0.4714860	0.3542720	0.3190459	0.2690954
0.0144426	0.6605850	0.1190027	0.2017058	0.6543075	0.1995311	0.0001840	0.3659388	0.1905116	0.4657739	0.4389315	0.2604010	0.0000000	0.4807715	0.0308230	0.4776899	0.3049359	0.3983324	0.4535403	0.2377169	0.1651946	0.4561126	0.5905911	0.4054105	0.4750927	0.0317417	0.1942881	0.0207376	0.0000000	0.0069162	0.0045598	0.3559125	0.5639747	0.1102383	0.6820195	0.0072372	0.6096918	0.1260194	0.0905318	0.0867754	0.4329219	0.3607888	0.4111840	0.3150422	0.4118360	0.4386086	0.6297471	0.3831435	0.5640382	0.1480158	0.5560277	0.3823241	0.1174213	0.5643595	0.4465882	0.0252877	0.4487789	0.0572151	0.0228665	0.1025971	0.0035245	0.2105808	0.1734732	0.0639147	0.5404597	0.4324105	0.1590980	0.6116419	0.0086145	0.0966318	0.4441891	0.2240477	0.0244036	0.7078493	0.1847046	0.1063840	0.5002048	0.4556116	0.6514815	0.0007957	0.7978909	0.4899067	0.0087458	0.6329701	0.3141390	0.0170493	0.4297077	0.0341342	0.4572840	0.5003191	0.3509868	0.4064190	0.2467618	0.5716784	0.3494957	0.1129726	0.4439665	0.6096474	0.2307739	0.6608452
0.1027120	0.4258612	0.0405965	0.2419833	0.6255045	0.1535795	0.0033184	0.4527853	0.3011397	0.3455830	0.3695010	0.2594920	0.0000000	0.4631588	0.0460597	0.5373515	0.2643544	0.5905178	0.3899960	0.5115454	0.0095063	0.5321013	0.6092452	0.2111446	0.3470098	0.0412428	0.2662362	0.0257114	0.0285375	0.0156065	0.3893262	0.4976033	0.6779365	0.6979840	0.0000000	0.0016080	0.5675715	0.1835716	0.1230910	0.0549593	0.4593833	0.4010363	0.5900846	0.2213650	0.3841616	0.5238308	0.5617311	0.6479548	0.6876385	0.2297051	0.5305353	0.4153409	0.1424334	0.5096802	0.4719639	0.0524372	0.3754010	0.0665218	0.0000985	0.1745307	0.2514443	0.1419893	0.1589386	0.1755623	0.2946355	0.5533585	0.2396730	0.4997503	0.0019871	0.1257533	0.5135626	0.2239194	0.0920819	0.4816339	0.5117527	0.0559984	0.4558525	0.5164670	0.4090288	0.0006841	0.6563397	0.3832711	0.0347830	0.6568661	0.2981817	0.0825141	0.4270916	0.0132691	0.6826476	0.4669779	0.4090425	0.3537695	0.3238195	0.7571795	0.3044861	0.4368528	0.6066141	0.7607011	0.3139269	0.6507423
0.0211780	0.6925271	0.1107177	0.3323665	0.6323873	0.1305844	0.0003739	0.2687235	0.2307178	0.4043153	0.3126979	0.1931837	0.0000000	0.4257824	0.0259759	0.4823951	0.2972109	0.3673924	0.4703010	0.0100086	0.1395268	0.4308221	0.5560182	0.5056815	0.4685726	0.0348619	0.2996084	0.0116833	0.0321685	0.0167920	0.0009821	0.2468390	0.4819402	0.0748724	0.7075525	0.0076303	0.5760221	0.1343168	0.1561553	0.0587795	0.4972002	0.3655849	0.6369018	0.0000000	0.3747271	0.4541461	0.6034142	0.5204896	0.4259945	0.1088787	0.6156363	0.5389462	0.2123884	0.5322625	0.3044318	0.0323496	0.6827236	0.0837639	0.0194120	0.0770860	0.0002793	0.2526719	0.1505271	0.1213238	0.5085355	0.3496742	0.1244044	0.6103395	0.0065642	0.0883754	0.4305501	0.2388149	0.0825981	0.7308176	0.3242118	0.0616524	0.4462564	0.2529893	0.5999048	0.0004009	0.7407251	0.4166580	0.0065243	0.6358338	0.2849725	0.0035160	0.4565296	0.0087251	0.5704805	0.3952274	0.3176295	0.3207389	0.2331082	0.5849961	0.2625551	0.1784675	0.5454143	0.6203137	0.2152628	0.5548602
0.3405420	0.0000000	0.0412444	0.1719534	0.6677151	0.0577607	0.0033283	0.3920366	0.1797056	0.4817837	0.2607214	0.4538265	0.1689787	0.6247336	0.0367804	0.4465628	0.3358472	0.5341306	0.6381592	0.1498670	0.0029870	0.5750274	0.6909630	0.1103668	0.2989101	0.1810284	0.2189621	0.0336474	0.0350965	0.0026219	0.3279157	0.4563765	0.7701492	0.7776786	0.0000000	0.0080796	0.5948169	0.1575723	0.1723318	0.1328779	0.5212185	0.3836670	0.4456403	0.3196461	0.3995451	0.4563356	0.6389094	0.5654430	0.5380924	0.1578113	0.6680484	0.3808911	0.3368507	0.5602939	0.5638713	0.0590489	0.4275553	0.0633400	0.0021759	0.1002624	0.1983053	0.2312754	0.1689085	0.1545768	0.2323150	0.3930594	0.3846608	0.2260753	0.1519110	0.0763017	0.0354762	0.4422772	0.1085285	0.4102760	0.3789404	0.0832740	0.5040535	0.3062447	0.2641836	0.1717739	0.7170654	0.4084153	0.3821155	0.4370521	0.3360468	0.1523400	0.4357531	0.1163030	0.6342540	0.5028040	0.3299976	0.4033563	0.3463786	0.6519945	0.2172303	0.4620952	0.7127128	0.4229242	0.3403262	0.6495008
0.3002813	0.0000000	0.0502236	0.2328371	0.6412640	0.0455767	0.0023004	0.3375334	0.1667647	0.5095176	0.4240613	0.7255992	0.1080090	0.4783817	0.0215801	0.4665496	0.3303700	0.4286899	0.4103341	0.5956375	0.1037111	0.3599377	0.7466197	0.1754304	0.4500638	0.2540423	0.1930974	0.0081243	0.0682020	0.0088787	0.0288766	0.5131536	0.7100576	0.1872354	0.2499656	0.0045997	0.6976952	0.0961269	0.1729545	0.1845164	0.5681346	0.3757094	0.3523045	0.0000000	0.6347505	0.7544743	0.5579693	0.5360550	0.5350542	0.1167191	0.7926800	0.2957102	0.3707608	0.5874577	0.5321928	0.0116787	0.4223361	0.0341866	0.0190377	0.0288567	0.0129982	0.3617672	0.1375941	0.2118991	0.2480174	0.3054058	0.0673901	0.3069312	0.1862575	0.1174721	0.0566103	0.2648361	0.0094004	0.3384928	0.3100215	0.0733244	0.6682650	0.6901166	0.5352232	0.2175559	0.5393823	0.4792942	0.3791959	0.5008273	0.2978484	0.0308823	0.4932922	0.1672835	0.6967940	0.5729885	0.3420068	0.3944561	0.3538709	0.6976484	0.1489556	0.8665903	0.6709352	0.5263893	0.3420232	0.6370304
0.3502163	0.0000000	0.0387059	0.2589182	0.6919261	0.0917276	0.0048592	0.2761220	0.1391040	0.5699907	0.2701751	0.5037726	0.1432308	0.6265515	0.0124231	0.5796091	0.3588574	0.6388443	0.3914598	0.3314710	0.0989570	0.5426188	0.6681551	0.3441914	0.3187656	0.1762942	0.2531178	0.0228023	0.0147193	0.0124582	0.0206388	0.3888300	0.6861574	0.1117599	0.3165751	0.0009698	0.6902345	0.1495649	0.1218696	0.1137010	0.4257638	0.5174470	0.1345843	0.5748723	0.0946124	0.0000000	0.6889787	0.4983577	0.6832682	0.3124861	0.6584881	0.4147754	0.2664451	0.5281311	0.4014038	0.0937924	0.5581806	0.1077444	0.0068484	0.2620386	0.0051697	0.2278873	0.1759914	0.0325284	0.2765809	0.6824542	0.4373138	0.2877578	0.2912560	0.0008239	0.0516574	0.3711201	0.1455571	0.3641267	0.3167423	0.0757066	0.6241843	0.6771008	0.2812432	0.1936615	0.4751867	0.4708747	0.3035351	0.3940489	0.2704113	0.3239643	0.4299424	0.1263126	0.6673398	0.5722770	0.3786204	0.4007132	0.6677894	0.5481570	0.1589433	0.2397732	0.6073043	0.3879442	0.2594611	0.3021429
