G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0061295	1.0000000	0.0427543	0.8320039	0.3597742	0.4571141	0.0253512	0.4965692	0.9979825	0.0483143	0.3592108	0.7873146	0.0179724	0.9999966	0.0237937	0.5445700	0.9226624	0.1914852	0.0000000	0.5274724	0.0014803	0.0341539	0.1079741	0.4920507	1.0000000	0.2834603	0.6670177	0.5399042	0.9557319	0.6827546	0.6471957	0.2457460	0.9999986	0.0748476	0.6920135	0.1752879	0.9512051	0.4724868	0.1555394	0.9988819	0.2606286	0.6032244	0.9911667	0.2963491	0.6364446	0.0000000	0.6025161	1.0000000	0.5763882	0.1834416	0.5412450	0.6602319	0.7198975	0.5734164	0.7503406	0.1838185	0.0845075	0.4740438	0.4913618	0.0539038	0.3069885	0.4315720	0.0521168	0.1637571	0.1351067	0.3706197	0.9999772	0.3676003	0.9983942	0.5943445	0.7155644	0.0046648	0.7707844	0.4606229	0.6387932	0.1235460	0.4637428	0.6094631	0.8144322	0.8786011	0.5166893	0.4701934	0.3499574	0.5676799	0.3489935	0.2411801	0.5784107	0.9131052	0.6473247	0.4395969	0.6295506	0.0576448	0.3190247	0.9999933	0.7989512	0.5308120	0.6293797	0.0000034	0.5137024	0.3526766
0.0061295	1.0000000	0.0427543	0.8320039	0.3597742	0.4348916	0.0253512	0.4965692	0.9979825	0.0483143	0.3592108	0.7873146	0.0179724	0.9999966	0.0237937	0.5446016	0.9226591	0.1915721	0.2205598	0.5274724	0.0048569	0.0659459	0.1443983	0.4252229	1.0000000	0.2834603	0.6670177	0.5399042	0.9571184	0.6935389	0.6737487	0.3712095	0.7982891	0.6544899	0.0000001	0.1748924	0.9528699	0.4679952	0.1523275	0.9188822	0.2494485	0.5900689	0.9763300	0.2938929	0.6364446	0.0000000	0.6025161	1.0000000	0.5787108	0.1830171	0.5430969	0.2423402	0.5477270	0.9997942	0.1978042	0.0218911	0.0842143	0.4615092	0.4907563	0.4669774	0.3322698	0.4244230	0.0116188	0.1656124	0.0155164	0.3804103	0.9999772	0.1162078	0.9987599	0.5796199	0.7000312	0.2906360	0.8278404	0.4606229	0.6004392	0.1232184	0.8459665	0.5644705	0.8139478	0.8786658	0.5149792	0.4734091	0.3507207	0.5678418	0.5477320	0.6366961	0.1735860	0.4240870	0.6467597	0.4927988	0.6300953	0.0565804	0.8529229	0.7967301	0.5029415	0.6991639	0.5512398	0.4220340	0.5889140	0.0514463
0.0061295	0.7969297	0.0427543	0.8320039	0.3409577	0.4546879	0.0249565	0.4965120	0.9980948	0.0469473	0.3760176	0.7873298	0.0179724	0.9999966	0.0237937	0.6037805	0.9380351	0.1914852	0.0000000	0.5274600	0.0014870	0.0343077	0.1315141	0.4451539	1.0000000	0.2834701	0.6668731	0.5394344	0.9568312	0.6912605	0.6681114	0.3642019	0.7877931	0.6620244	0.0000000	0.1750948	0.9520135	0.4703158	0.1554368	0.9987553	0.2610336	0.6036988	0.9917099	0.2951531	0.6363825	0.4062382	0.6013200	1.0000000	0.5775199	0.1828727	0.5412523	0.7668399	0.4332334	0.8373513	0.7468735	0.0208596	0.0689889	0.4660992	0.4907571	0.0458589	0.3175602	0.4340190	0.0190351	0.1617430	0.0172564	0.5199563	0.9999793	0.6102703	0.9954878	0.5796199	0.6998467	0.4827077	0.5038867	0.4350944	0.5985227	0.4791827	0.8662045	0.5462799	0.8131524	0.8723320	0.5428771	0.4702620	0.3607631	0.5675599	0.5477636	0.6457135	0.1736043	0.4274157	0.6400069	0.4828469	0.6564496	0.3117073	0.8223392	1.0000000	0.5723394	0.5307929	0.5486112	0.4265836	0.5150750	0.0508397
0.0061295	1.0000000	0.0427543	0.8320040	0.0000000	0.4526862	0.0246042	0.4964612	0.9981949	0.0456934	0.3969704	0.7873433	0.0179724	0.9999966	0.0237937	0.5937766	0.9357645	0.1914992	0.0493313	0.5274493	0.0015523	0.0357355	0.1017486	0.5077605	1.0000000	0.2834790	0.6667427	0.5390102	0.9554948	0.6809696	0.6428416	0.2434474	0.9999979	0.0801448	0.6586764	0.1750601	0.9521602	0.4700334	0.1450883	0.7747503	0.2613878	0.6041152	0.9921879	0.2950057	0.6364446	0.0000000	0.6000227	1.0000000	0.5776590	0.1929632	0.5413064	0.0514761	0.7250496	0.9820691	0.7416842	0.1774600	0.0828660	0.4448971	0.4912801	0.0536309	0.2793209	0.4392485	0.0694376	0.1639004	0.1662078	0.3711055	0.9999806	0.3735217	0.9983706	0.5919168	0.7154013	0.0045502	0.7516934	0.4405003	0.6381469	0.1509050	0.5290084	0.6014846	0.8159162	0.8786412	0.5176504	0.0377402	0.3503987	0.5675271	0.3492932	0.2513592	0.5548423	0.9026870	0.7154115	0.4237656	0.5495609	0.0571028	0.0089574	0.9806576	0.7848303	0.5307240	0.6244229	0.0000041	0.5219936	0.3526766
0.0061295	1.0000000	0.0427543	0.8320039	0.3597742	0.4434604	0.0253512	0.4965692	0.9979825	0.0483143	0.3592108	0.7873146	0.0179724	0.9999966	0.0237937	0.5445682	0.9226509	0.1915597	0.1942125	0.5274724	0.0010243	0.0000000	0.1065925	0.4953855	1.0000000	0.2834603	0.6670177	0.5399042	0.9556508	0.6821381	0.6456882	0.2384104	0.9999986	0.0746894	0.7257760	0.1752216	0.9514816	0.4717805	0.1527198	0.9263649	0.2536745	0.5950572	0.9819064	0.2959620	0.6364446	0.0000000	0.6025161	1.0000000	0.5767550	0.1843146	0.5406758	0.0513719	0.5691637	0.9959117	0.5012562	0.1863914	0.0842154	0.4744927	0.4914448	0.4401088	0.3057597	0.4286111	0.0555121	0.0166609	0.1299730	0.3622665	0.9999772	0.3864535	0.9983595	0.5957765	0.7160334	0.0014451	0.7067710	0.1147326	0.6387924	0.1232184	0.4453119	0.6150245	0.8152998	0.8786115	0.5171757	0.4722816	0.3500883	0.5678514	0.3486992	0.2439654	0.5774587	0.9143916	0.6472353	0.4377948	0.6294858	0.0581057	0.3177859	0.9436744	0.8121244	0.6298485	0.6454438	0.0000028	0.1830363	0.3526764
0.0061295	1.0000000	0.0427543	0.8314438	0.0007583	0.8099645	0.7604995	0.8327175	0.4504502	1.0000000	0.0000000	0.6820809	0.0179724	0.9999966	0.0237950	0.5148164	0.9190546	0.1917233	0.1667143	0.7989803	0.0018930	0.0416587	0.1891340	0.3735780	1.0000000	0.2802980	0.7174444	0.7312835	0.9470461	0.6248429	0.5066811	0.5513340	1.0000000	0.0008796	0.9999999	0.1728712	0.9614549	0.4438984	0.0407413	0.6163449	0.2257579	0.5616303	0.9455742	0.2805868	0.6364404	0.0000000	0.6985829	1.0000000	0.5916212	0.2512474	0.5415906	0.0347841	0.4955344	0.5862136	0.8836082	0.2491064	0.0402849	0.4513781	0.4918406	0.0533198	0.4990371	0.2528291	0.0027114	0.1524246	0.0045169	0.3728684	0.9997757	0.0220556	0.9969963	0.8740768	0.4830985	0.3137513	0.7588171	0.0367298	0.5663622	0.0042814	0.0429728	0.5715954	0.9035877	0.8650443	0.4380160	0.0601814	0.3546424	0.8196818	0.3087726	0.1340072	0.9124733	0.9476258	0.4939076	0.6066080	0.3841184	0.0569402	0.0032234	0.9991261	0.7409485	0.5307415	0.8275039	0.0000008	0.6006891	0.3533948
0.0061295	1.0000000	0.0427543	0.8320039	0.3597755	0.4570555	0.0253512	0.4965692	0.9979825	0.0483143	0.3592105	0.7873146	0.0179724	0.9999966	0.0237937	0.5445698	0.9226604	0.1914995	0.0500089	0.0000000	0.0015382	0.0354380	0.1079672	0.4920647	1.0000000	0.2834603	0.6670177	0.5399042	0.9557306	0.6827497	0.6471884	0.2457137	0.9999986	0.0748472	0.6920969	0.1752646	0.9513035	0.4722331	0.1546630	0.9751418	0.2605983	0.6031892	0.9911266	0.2962109	0.6364446	0.0000000	0.6025161	1.0000000	0.5765181	0.1843980	0.5412932	0.0571128	0.7245770	0.9801918	0.3851236	0.1837565	0.1602901	0.4432243	0.4913620	0.0539032	0.3220872	0.4315601	0.0521546	0.4895058	0.6287937	0.3709940	0.9999790	0.3676868	1.0000000	0.5943477	0.7155659	0.3233694	0.7613435	0.4554732	0.6387932	0.1235463	0.4636948	0.6165266	0.8145986	0.8741268	0.5584500	0.4702139	0.3500026	0.5676733	0.3489918	0.2410610	0.5776325	0.9131059	0.6472943	0.4389772	0.6295599	0.0576129	0.3188917	0.9826452	0.8324259	0.5307720	0.6300588	0.0000034	0.4378135	0.3526766
0.0061295	0.5977727	0.0427543	0.0000000	0.5230016	0.4512634	0.0236203	0.4962987	0.9985145	0.0420003	0.7249966	0.7873863	0.0179724	0.9999966	0.0237936	0.6301037	0.7430855	0.5497337	0.1102283	0.5274214	0.0019623	0.0426716	0.3058023	0.2954489	1.0000000	0.2836772	0.6638430	0.5296675	0.9589029	0.7081554	0.7103630	0.3072695	0.7059325	0.7160703	0.0000000	0.1730160	0.9607832	0.4344141	0.1537255	0.9542209	0.2640872	0.6072599	0.9957981	0.2752305	0.6363290	0.5994350	0.5911150	1.0000000	0.5970448	0.1838139	0.5416527	0.0006141	0.4566847	0.9193781	0.1188666	0.0028221	0.0312621	0.5810374	0.4278720	0.4289407	0.2212508	0.4857014	0.0001965	0.2933243	0.0194582	0.3731669	0.9924553	0.6903136	0.9806980	0.7407476	0.4271821	0.1001298	0.0503231	0.4882880	0.3825870	0.6918057	0.9903688	0.3802126	0.8017972	0.6673736	0.2534039	0.4715344	0.3940268	0.5395264	0.5476644	0.5193958	0.0053142	0.9354772	0.6942953	0.5037910	0.8081790	0.4630729	0.3028045	0.8605283	0.6465076	0.6958803	0.5860204	0.4261576	0.5343323	0.0478571
0.0061295	0.8949913	0.0427543	0.8320040	0.0000000	0.4522492	0.0246042	0.4964612	0.9981949	0.0456934	0.3969704	0.7873433	0.0179724	0.9999966	0.0237937	0.6194125	0.9413361	0.1915139	0.0887516	0.5274493	0.0017261	0.0390180	0.1277669	0.4515944	1.0000000	0.2834790	0.6667427	0.5390102	0.9567290	0.6904602	0.6661338	0.3588880	0.7762362	0.6701869	0.0000001	0.1747816	0.9533300	0.4668937	0.1416246	0.7218850	0.2611600	0.6038501	0.9918855	0.2932819	0.6364237	0.2985011	0.6000226	1.0000000	0.5792975	0.1951979	0.5414437	0.2353859	0.4537133	0.9998050	0.7416841	0.0281776	0.0857043	0.4369636	0.4886986	0.0458145	0.2811690	0.4369622	0.0221493	0.1634057	0.0148748	0.4866397	0.9999806	0.1315579	0.9986469	0.5796199	0.6999319	0.8823207	0.6961208	0.4323281	0.5983578	0.1505804	0.8880649	0.5744424	0.8155411	0.8757245	0.5275749	0.0378099	0.3532979	0.5674215	0.5477534	0.6338642	0.1634335	0.4272207	0.6800353	0.4745976	0.5604935	0.2115218	0.4438779	0.8885496	0.5498598	0.5306158	0.5602557	0.4228240	0.5354385	0.0500092
0.0061295	0.8895921	0.0427543	0.8314438	0.0007583	0.7814054	0.7604995	0.8327202	0.4504503	1.0000000	0.0000000	0.6820806	0.0179724	0.9999966	0.0237950	0.5411407	0.9278459	0.1917798	0.2838999	0.7989859	0.0071985	0.0764539	0.2665670	0.3165671	0.9999999	0.2802979	0.7174444	0.7312835	0.9485439	0.6338181	0.5286730	0.8594872	0.9758451	0.4313678	0.0000000	0.1716961	0.9665070	0.4271428	0.0341333	0.5229923	0.2038764	0.5340011	0.9168752	0.2712090	0.6364183	0.3052234	0.6985830	1.0000000	0.6010663	0.2549752	0.5442085	0.1100115	0.5577946	0.9996662	0.8835749	0.0107576	0.0415441	0.4123000	0.3557997	0.0453824	0.5046380	0.4795468	0.0005167	0.1526902	0.0055927	0.4985225	0.9997757	0.0028820	0.9988756	0.5798221	0.3591924	0.7901957	0.8976393	0.4350662	0.5573099	0.2881556	0.5458077	0.4486490	0.9039128	0.8621505	0.4467516	0.0639887	0.3594918	0.8195121	0.5475387	0.3122366	0.2660543	0.4247340	0.4913591	0.6020116	0.4008766	0.0728744	0.5338907	0.8834623	0.3892976	0.5288417	0.6376448	0.4206910	0.6398471	0.7273235
