G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.1673313	0.3057060	0.7313686	0.2180307	0.3609247	0.0939535	0.1615084	0.2817992	0.4363607	0.2944263	0.6024188	0.1802782	0.3985475	0.0473365	0.0567674	0.5937686	0.0462154	0.0504751	0.1071268	0.0088740	0.0733087	0.6337737	0.2980541	0.5573668	0.0701469	0.0638258	0.1519705	0.0053800	0.0636621	0.0390064	0.0220227	0.0183583	0.5704955	0.0967843	0.3869465	0.6493001	0.7495846	0.0424562	0.0525043	0.2492341	0.6207380	0.4073244	0.2837696	0.6287905	0.0073705	0.1119666	0.5882995	0.3878190	0.4917823	0.3336226	0.6811842	0.1826329	0.4383376	0.3830622	0.0045076	0.2555905	0.0044103	0.0700594	0.4485101	0.1347294	0.0191965	0.3073900	0.0698607	0.0239531	0.2916845	0.2623144	0.6739477	0.0926335	0.6014477	0.2320674	0.0005346	0.0451035	0.3437374	0.2059438	0.1723501	0.4983033	0.1977376	0.4032973	0.5262841	0.0021266	0.3245126	0.4321414	0.5803772	0.4765997	0.6679287	0.1874188	0.5455892	0.3725875	0.5156237	0.5441792	0.4725645	0.0510006	0.6517827	0.0093569	0.5189324	0.5622794	0.6182230	0.3619476	0.6208007	0.2509345
0.4940828	0.2311961	0.5121145	0.2871745	0.3223843	0.1213810	0.1204332	0.2287842	0.5348321	0.3283808	0.7163304	0.1816113	0.6615822	0.0506877	0.0829950	0.6487764	0.0914271	0.0376754	0.0687671	0.0156043	0.0735582	0.4870703	0.3534059	0.5069765	0.0629512	0.0646024	0.1475035	0.0244305	0.0452599	0.0562690	0.0321080	0.0073433	0.5469658	0.1275352	0.3823699	0.6991183	0.5764553	0.0454926	0.0497418	0.1833202	0.5556569	0.3314838	0.2529460	0.5456477	0.0075090	0.1118680	0.4965320	0.5785893	0.4259665	0.3436762	0.6420544	0.2651319	0.6242271	0.3485555	0.0007378	0.1482328	0.0007231	0.0950872	0.5389747	0.2015024	0.0469145	0.2406513	0.0587021	0.0096243	0.2337703	0.2319928	0.5839744	0.1141494	0.5220537	0.0815967	0.0060321	0.1070946	0.3267953	0.2396287	0.1882896	0.3097728	0.4013552	0.3030484	0.4823519	0.0112716	0.3538222	0.4576078	0.5136438	0.5210419	0.7250282	0.0411452	0.6556951	0.3567497	0.4968176	0.5013768	0.5442415	0.0667031	0.5755940	0.0161111	0.5172261	0.4516941	0.6680334	0.3976135	0.5387211	0.1112753
0.3101210	0.4974489	0.3214034	0.2054528	0.3935592	0.0956247	0.2301351	0.3782942	0.3993843	0.3280809	0.8002753	0.1874713	0.5578043	0.0426920	0.0874267	0.6859343	0.0633947	0.0508189	0.1234615	0.0164014	0.0887017	0.7477375	0.3135649	0.5990752	0.0556318	0.0718804	0.1457102	0.0076961	0.0676815	0.0462010	0.0455770	0.0144935	0.5934592	0.2489612	0.3472397	0.6038826	0.5881825	0.0361933	0.0534525	0.2691114	0.5076512	0.4842848	0.2505723	0.6219693	0.0204011	0.0930825	0.6214127	0.5201054	0.4043394	0.3154782	0.7000720	0.3395577	0.6739281	0.3911816	0.0006998	0.2775775	0.0049456	0.0402969	0.5442744	0.2189229	0.0602580	0.2117590	0.1067625	0.0091722	0.2792537	0.3692828	0.3892999	0.1519595	0.5818672	0.3055987	0.0003437	0.0518506	0.2691884	0.1658295	0.1026228	0.2845277	0.4609533	0.3809243	0.4572832	0.0016639	0.4092160	0.4909176	0.4073280	0.4718977	0.5792661	0.2048908	0.4918819	0.3009249	0.5235256	0.4256852	0.3988237	0.0355405	0.6277171	0.0206733	0.4000249	0.6281037	0.6613914	0.4680909	0.5371022	0.1410454
0.3515386	0.2983317	0.5754756	0.1175638	0.2876633	0.1297592	0.1507651	0.3162007	0.5413346	0.3890798	0.6718570	0.2000038	0.6063355	0.0304464	0.0400810	0.6772573	0.0256084	0.0375722	0.1086780	0.0169799	0.1035105	0.5858880	0.2554438	0.5993758	0.0403693	0.0486032	0.1215942	0.0030048	0.0530864	0.0581292	0.0889507	0.0162626	0.6117631	0.0168283	0.4009303	0.5882376	0.6308949	0.0455840	0.0664693	0.2404871	0.5991115	0.5120982	0.2658448	0.7272337	0.0043295	0.0947465	0.6960761	0.4247885	0.3782901	0.2124345	0.6479704	0.3334030	0.7126255	0.3593164	0.0000103	0.2003967	0.0006501	0.0796970	0.4788547	0.2343238	0.0180223	0.0716989	0.0155688	0.0027550	0.3258442	0.1749740	0.5869037	0.0983961	0.4923669	0.5427649	0.0060528	0.0872863	0.3570158	0.1877798	0.2055252	0.3371150	0.2267601	0.3997490	0.3580456	0.0013864	0.3479657	0.4090499	0.4910193	0.4538024	0.5804075	0.1871573	0.6500051	0.2705950	0.5336226	0.4983811	0.4347026	0.0599740	0.4889281	0.0028509	0.3671190	0.5255810	0.6704406	0.3923995	0.6167121	0.1641850
0.3964800	0.2037864	0.6843239	0.2530745	0.1677494	0.1318577	0.1805227	0.3002322	0.5078472	0.3252659	0.5465182	0.2135233	0.5114450	0.0500333	0.0392194	0.6190717	0.0863005	0.0347100	0.0845416	0.0289256	0.1214583	0.6721681	0.2508029	0.5192237	0.0838631	0.0737731	0.0915492	0.0145133	0.0445960	0.0633225	0.0542541	0.0151960	0.4518384	0.0662276	0.3362565	0.6440338	0.5204803	0.0903118	0.0639045	0.1672098	0.4927073	0.3788577	0.2300826	0.5000759	0.0087884	0.0967146	0.5439131	0.3447348	0.4132291	0.2091543	0.7011271	0.2074064	0.5606508	0.3683675	0.0009879	0.2045969	0.0012115	0.1125895	0.4827984	0.1822464	0.0211898	0.4157738	0.0278856	0.0126388	0.2496132	0.1770048	0.5619765	0.0351807	0.5961975	0.1968801	0.0030578	0.0658936	0.3336090	0.2463654	0.2580393	0.3249356	0.3277725	0.3992475	0.4147895	0.0020897	0.4309712	0.4816732	0.4804239	0.4420643	0.5898197	0.1669830	0.6965408	0.3403040	0.5747591	0.5082463	0.4489111	0.0190058	0.5896968	0.0026002	0.3902627	0.5757723	0.4901941	0.3512500	0.6319106	0.0918914
0.3641916	0.3267433	0.5664607	0.2153915	0.3466338	0.1186659	0.2510047	0.3683060	0.3834705	0.2692126	0.6522086	0.1659997	0.4532357	0.0190628	0.0561415	0.6144730	0.0473657	0.0561156	0.0982223	0.0363556	0.1140735	0.7483478	0.2614457	0.6311457	0.0576551	0.0571066	0.1869392	0.0036070	0.0590580	0.0508357	0.0505679	0.0051271	0.6355870	0.3154695	0.4317763	0.5099263	0.7115383	0.0727110	0.0619542	0.1740414	0.5123285	0.3772638	0.2479746	0.7238627	0.0345251	0.0720777	0.6427934	0.4917997	0.4211189	0.2761186	0.7086428	0.2121350	0.4825991	0.2969367	0.0004964	0.2107978	0.0017184	0.0906518	0.4866286	0.1289706	0.0206053	0.2364686	0.0940829	0.0278063	0.3079865	0.2833400	0.5027270	0.1191228	0.6397887	0.1697317	0.0183908	0.0642723	0.2664576	0.2129701	0.1031524	0.3663446	0.4376629	0.3400019	0.4336085	0.0059312	0.4398277	0.5670853	0.5929911	0.5095500	0.5622190	0.2381314	0.5008368	0.4200084	0.5122788	0.4598622	0.4023637	0.0304573	0.6532200	0.0282929	0.3418286	0.5223252	0.6010584	0.3310942	0.6746360	0.1270323
0.4207224	0.4455795	0.6685177	0.2919282	0.3297911	0.1017142	0.0481537	0.2815250	0.6553414	0.3470838	0.5390241	0.1556720	0.5890898	0.0273316	0.0998496	0.7319412	0.0549795	0.0310790	0.1354666	0.0159081	0.0827857	0.5961615	0.3321270	0.5187015	0.0876948	0.0477840	0.1283593	0.0284510	0.0568715	0.0704948	0.0722405	0.0097836	0.5541575	0.2005435	0.3611622	0.6247885	0.4446714	0.0519001	0.0517845	0.2054632	0.4941661	0.4125213	0.3020801	0.4872855	0.0307870	0.0705346	0.6002703	0.3650920	0.3646840	0.2601146	0.6942489	0.1842326	0.5372919	0.3703030	0.0034389	0.1419703	0.0013782	0.1109586	0.4623670	0.2006407	0.0261786	0.2029438	0.1013126	0.0036065	0.3718793	0.1932253	0.4925148	0.0923718	0.6419779	0.1956727	0.0068509	0.0846719	0.3007367	0.2216915	0.2013665	0.3884375	0.3797604	0.3089945	0.5255330	0.0061359	0.3850631	0.4109352	0.3772216	0.3837701	0.5993114	0.2079218	0.5918783	0.2678717	0.5290589	0.4541782	0.4476583	0.0153691	0.6178687	0.0106281	0.3372589	0.4534297	0.6923851	0.3424115	0.5789867	0.1967959
0.3294349	0.3154517	0.7052795	0.1730337	0.3117211	0.0931464	0.1802815	0.1667801	0.5044062	0.3111687	0.6109383	0.1730899	0.5614751	0.0290873	0.0309046	0.6695894	0.0614369	0.0369221	0.0503721	0.0111848	0.0749718	0.7328380	0.2846778	0.4901012	0.0667582	0.0844778	0.2152380	0.0091716	0.0604483	0.0256621	0.0430808	0.0303099	0.4701349	0.1644450	0.3551815	0.5781430	0.6301507	0.0786459	0.0715314	0.2090533	0.4477772	0.3674814	0.2304171	0.6291430	0.0113306	0.0757657	0.6627958	0.3330627	0.3377552	0.2868470	0.6706325	0.2484045	0.5548519	0.4456198	0.0041459	0.1476871	0.0035604	0.1535532	0.4646832	0.1574378	0.0973285	0.2161669	0.0373849	0.0106826	0.3133968	0.2480514	0.5253748	0.1141567	0.5731295	0.1159028	0.0021060	0.0843433	0.3519268	0.2120774	0.1469104	0.2877311	0.3704898	0.4285439	0.4451268	0.0008719	0.2804110	0.4572105	0.4041727	0.5403063	0.5671564	0.1584371	0.6879446	0.3332723	0.5703831	0.4936044	0.4891240	0.0310195	0.7287258	0.0057334	0.3488146	0.5221176	0.7661901	0.2983083	0.6982208	0.1645258
0.4129461	0.3396494	0.5689896	0.1900995	0.3981495	0.1027383	0.1729651	0.5214024	0.2009019	0.3831928	0.4967622	0.2052640	0.6029743	0.0576300	0.0580617	0.6409621	0.1134994	0.0253893	0.0835294	0.0057452	0.0862799	0.6894433	0.3099972	0.6385120	0.0744040	0.0587127	0.1168338	0.0066001	0.0442085	0.0652081	0.0585496	0.0106622	0.6207908	0.1271167	0.2435272	0.5596130	0.5115066	0.0665427	0.1329407	0.2242961	0.5957183	0.4076482	0.2777081	0.6492091	0.0233115	0.0976315	0.5993387	0.4626335	0.3706258	0.3777582	0.5821462	0.1906337	0.6165519	0.4830887	0.0022426	0.2450612	0.0004090	0.0688261	0.4361790	0.1603072	0.0219331	0.3111533	0.0376734	0.0136614	0.3357440	0.2578316	0.4764089	0.0756720	0.6637352	0.2358304	0.0020365	0.0467482	0.3744568	0.2436755	0.1596713	0.2091291	0.3859607	0.3243609	0.5247344	0.0060521	0.3066608	0.4976604	0.4121097	0.4779043	0.5982163	0.0847391	0.6837674	0.3787470	0.4522929	0.4489212	0.4008558	0.0575447	0.7108378	0.0069011	0.4019478	0.4305562	0.7860710	0.3429917	0.5533146	0.1728074
0.2902794	0.2898292	0.6504912	0.2958126	0.3277400	0.1650010	0.1567098	0.2560941	0.5629871	0.1452223	0.6579277	0.2086049	0.6010949	0.0548175	0.0581226	0.6186546	0.0554849	0.0534691	0.0906738	0.0180714	0.0553088	0.7234344	0.2830725	0.7061419	0.1122613	0.0514518	0.1342789	0.0169542	0.0396265	0.0332228	0.0479652	0.0121163	0.6138763	0.0505933	0.3459642	0.6521597	0.6713639	0.0272870	0.0758405	0.2048432	0.5222222	0.4492004	0.1969996	0.5830415	0.0058723	0.0870146	0.5696152	0.4218838	0.4578508	0.3103461	0.6028338	0.3062097	0.6098741	0.3319880	0.0021983	0.2260894	0.0000836	0.1168919	0.5137032	0.1788310	0.0256865	0.2964316	0.0519697	0.0067676	0.3436298	0.2638516	0.6563226	0.0881588	0.6544035	0.1184495	0.0018072	0.0839347	0.3588967	0.2241808	0.1650128	0.3613426	0.2600840	0.4026439	0.4223709	0.0020570	0.3039877	0.4249972	0.4902192	0.5168140	0.6226566	0.1827448	0.6029961	0.3363944	0.5370198	0.4725552	0.5561010	0.0340355	0.7175370	0.0123491	0.4226665	0.5000101	0.5568624	0.3858650	0.6290943	0.1743631
