crp	gadx	-	[GEA, HIBSCS]	Weak	
crp	gals	+	[AIBSCS, BCE, GEA, HIBSCS]	Weak	
crp	glcc	+	[AIBSCS, GEA]	Weak	
crp	glng	+	[HIBSCS]	Weak	
crp	glpr	+	[BPP, GEA, HIBSCS]	Strong	
crp	gutm	+	[AIBSCS, GEA]	Weak	
crp	hupa	+	[BPP, GEA]	Strong	
crp	hupb	+	[BPP, GEA]	Strong	
crp	hyfr	+	[GEA, HIBSCS]	Weak	
crp	idnr	+	[AIBSCS, GEA, HIBSCS]	Weak	
crp	laci	+	[BPP, GEA, HIBSCS]	Strong	
crp	lsrr	+	[BPP, GEA, HIBSCS, SM]	Strong	
crp	mali	+	[AIBSCS, BCE, BPP, GEA, SM]	Weak	
crp	malt	+	[BPP, GEA, HIBSCS]	Strong	
crp	mara	+	[AIBSCS, GEA, IMP]	Weak	
crp	marr	+	[AIBSCS, GEA, IMP]	Weak	
crp	maze	+	[BPP, HIBSCS, SM]	Strong	
crp	mazf	+	[BPP, HIBSCS, SM]	Strong	
crp	melr	+	[AIBSCS, BPP, GEA, HIBSCS]	Weak	
crp	mhpr	+	[BPP, GEA, HIBSCS]	Strong	
crp	mlc	+	[GEA, HIBSCS]	Weak	
crp	mtlr	+	[BPP, HIBSCS]	Strong	
crp	nagc	+-	[BCE, BPP, GEA, HIBSCS]	Weak	
crp	ompr	+	[BPP, HIBSCS, SM]	Strong	
crp	oxyr	+	[GEA, HIBSCS]	Weak	
crp	pdhr	+	[AIBSCS, GEA, HIBSCS]	Weak	
crp	prpr	+	[BPP, GEA, HIBSCS, SM]	Strong	
crp	puur	-	[HIBSCS, IEP]	Weak	
crp	rbsr	+	[AIBSCS, GEA]	Weak	
crp	rhar	+	[AIBSCS, BPP, GEA, HIBSCS, SM]	Weak	
crp	rhas	+	[AIBSCS, BPP, GEA, HIBSCS, SM]	Weak	
crp	srlr	+	[AIBSCS, GEA]	Weak	
crp	tdca	+	[BCE, BPP, GEA, HIBSCS, SM]	Weak	
crp	uxur	+	[GEA, HIBSCS]	Weak	
crp	xylr	+	[AIBSCS, GEA, HIBSCS]	Weak	
crp	yiaj	-	[BPP, GEA, HIBSCS]	Strong	
crp	zrar	+	[AIBSCS, GEA]	Weak	
cpxr	baer	+	[BPP, GEA, IC]	Strong	
cpxr	csgd	-	[BPP, GEA, HIBSCS]	Strong	
cpxr	mara	+	[BPP, GEA, HIBSCS]	Strong	
cpxr	marr	+	[BPP, GEA, HIBSCS]	Strong	
cra	beti	+	[GEA]	Weak	
cra	crp	+	[BPP, GEA, SM]	Strong	
cra	csgd	+	[AIBSCS, BPP, GEA, SM]	Weak	
cra	glcc	-	[AIBSCS, GEA]	Weak	
cra	mara	-	[AIBSCS, GEA]	Weak	
cra	marr	-	[AIBSCS, GEA]	Weak	
cra	mtlr	-	[BPP, GEA]	Strong	
cra	pdhr	-	[AIBSCS, GEA]	Weak	
csgd	fliz	-	[AIBSCS, BPP]	Weak	
cspa	hns	+	[BPP]	Strong	
cysb	cbl	+	[BPP, GEA]	Strong	
dan	ttdr	+	[BPP]	Strong	
dcur	dpia	+	[BPP, HIBSCS]	Strong	
dinj-yafq	dinj	-	[BPP, HIBSCS, SM]	Strong	
dinj-yafq	yafq	-	[BPP, HIBSCS, SM]	Strong	
dpia	appy	-	[GEA, HIBSCS]	Weak	
evga	gade	+	[BPP, GEA]	Strong	
evga	ydeo	+	[AIBSCS, BPP, GEA]	Weak	
exur	uxur	-	[AIBSCS, GEA]	Weak	
fnr	arca	+	[GEA, HIBSCS]	Weak	
fnr	cadc	+	[AIBSCS, GEA]	Weak	
fnr	caif	+	[BCE, GEA]	Weak	
fnr	dcur	+	[AIBSCS, GEA]	Weak	
fnr	dpia	-	[AIBSCS]	Weak	
fnr	fhla	+	[BCE, BPP, GEA]	Weak	
fnr	gadw	-	[AIBSCS, GEA]	Weak	
fnr	gadx	-	[AIBSCS, GEA]	Weak	
fnr	hyfr	-	[GEA, HIBSCS]	Weak	
fnr	nac	-	[GEA]	Weak	
fnr	narl	-	[BCE, BPP, HIBSCS]	Weak	
fnr	nikr	+	[GEA, HIBSCS, SM]	Weak	
fnr	pdhr	+-	[AIBSCS, BCE, GEA]	Weak	
fnr	soxr	-	[GEA]	Weak	
fnr	soxs	-	[GEA]	Weak	
fnr	tdca	+	[AIBSCS, GEA]	Weak	
fnr	yeil	-	[GEA, HIBSCS]	Weak	
fnr	yqji	+	[AIBSCS, GEA]	Weak	
fadr	accb	+	[AIBSCS, BPP, GEA]	Weak	
fadr	iclr	+	[BPP, GEA, SM]	Strong	
fhla	hyfr	+	[GEA]	Weak	
fis	crp	-	[BPP, GEA, HIBSCS]	Strong	
fis	gadx	-	[AIBSCS, GEA]	Weak	
fis	glcc	-	[AIBSCS, GEA]	Weak	
fis	glng	+	[AIBSCS, BPP, GEA]	Weak	
fis	hns	+	[BPP]	Strong	
fis	hupa	+	[BPP, GEA]	Strong	
fis	hupb	-	[BPP, GEA]	Strong	
fis	mara	+	[BPP, GEA, SM]	Strong	
fis	marr	+	[BPP, GEA, SM]	Strong	
fis	maze	+	[BPP, GEA, SM]	Strong	
fis	mazf	+	[BPP, GEA, SM]	Strong	
fis	mtlr	-	[AIBSCS, GEA]	Weak	
fis	xylr	-	[AIBSCS, GEA]	Weak	
flhdc	fliz	+	[BPP, GEA, HIBSCS, SM]	Strong	
fliz	csgd	-	[BPP, GEA]	Strong	
fliz	flhc	-	[BPP, GEA]	Strong	
fliz	flhd	-	[BPP, GEA]	Strong	
fliz	gade	-	[BPP, GEA, SM]	Strong	
fliz	mlra	-	[BPP, GEA, SM]	Strong	
fur	flhc	-	[AIBSCS]	Weak	
fur	flhd	-	[AIBSCS]	Weak	
fur	fnr	-	[GEA]	Weak	
fur	metj	-	[AIBSCS]	Weak	
fur	nac	-	[GEA]	Weak	
fur	purr	-	[AIBSCS]	Weak	
fur	soxr	-	[GEA]	Weak	
fur	soxs	-	[GEA]	Weak	
gade	gadw	+	[BPP, GEA]	Strong	
gade	gadx	+	[BPP, GEA]	Strong	
gade	lrp	+	[GEA]	Weak	
gade	rcsa	+	[BPP, GEA]	Strong	
gade-rcsb	gadx	+	[BPP, GEA, HIBSCS, SM]	Strong	
gadw	gade	+	[AIBSCS, GEA, HIBSCS]	Weak	
gadw	gadx	+-	[BPP, GEA, HIBSCS]	Strong	
gadx	gade	+	[AIBSCS, BPP, GEA, HIBSCS]	Weak	
gadx	gadw	+	[GEA]	Weak	
gadx	hns	+	[GEA]	Weak	
galr	gals	-	[GEA, HIBSCS]	Weak	
gals	galr	-	[GEA, HIBSCS]	Weak	
gntr	idnr	-	[AIBSCS, GEA, HIBSCS]	Weak	
gutm	srlr	+	[GEA]	Weak	
gutr	gutm	-	[GEA]	Weak	
gutr	srlr	-	[GEA]	Weak	
h-ns	adiy	-	[BPP]	Strong	
h-ns	appy	-	[BPP, GEA]	Strong	
h-ns	bglj	-	[BPP]	Strong	
h-ns	bola	-	[GEA]	Weak	
h-ns	cadc	-	[BPP]	Strong	
h-ns	caif	-	[GEA]	Weak	
h-ns	evga	-	[BPP]	Strong	
h-ns	flhc	+	[BPP, GEA]	Strong	
h-ns	flhd	+	[BPP, GEA]	Strong	
h-ns	fliz	+	[GEA, IMP]	Weak	
h-ns	gade	-	[BPP]	Strong	
h-ns	gadw	-	[BPP, GEA]	Strong	
h-ns	gadx	-	[BPP, GEA]	Strong	
h-ns	gutm	+	[GEA]	Weak	
h-ns	hdfr	-	[BPP]	Strong	
h-ns	hns	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	leuo	-	[BPP, GEA, HIBSCS]	Strong	
h-ns	lrp	-	[BPP, GEA]	Strong	
h-ns	maze	+	[GEA]	Weak	
h-ns	mazf	+	[GEA]	Weak	
h-ns	nhar	-	[GEA]	Weak	
h-ns	rcsa	-	[GEA]	Weak	
h-ns	rcsb	-	[BPP]	Strong	
h-ns	srlr	+	[GEA]	Weak	
h-ns	stpa	-	[BCE, BPP, GEA]	Weak	
h-ns	ydeo	-	[BPP]	Strong	
h-ns	yjjq	-	[BPP]	Strong	
hdfr	flhc	-	[BPP, GEA]	Strong	
hdfr	flhd	-	[BPP, GEA]	Strong	
hipab	hipa	-	[BPP, GEA, HIBSCS]	Strong	
hipab	hipb	-	[BPP, GEA, HIBSCS]	Strong	
hipab	maze	-	[BPP, GEA]	Strong	
hipab	mazf	-	[BPP, GEA]	Strong	
hipb	hipa	-	[BPP, GEA, HIBSCS]	Strong	
hipb	maze	-	[AIBSCS, BPP, GEA]	Weak	
hipb	mazf	-	[AIBSCS, BPP, GEA]	Weak	
ihf	csgd	+	[BPP, GEA]	Strong	
ihf	fhla	+	[BPP, GEA, HIBSCS]	Strong	
ihf	fis	+	[BPP, GEA, HIBSCS, SM]	Strong	
ihf	flhc	-	[HIBSCS]	Weak	
ihf	flhd	-	[HIBSCS]	Weak	
ihf	fnr	+	[BPP, GEA, SM]	Strong	
ihf	hipa	+	[HIBSCS]	Weak	
ihf	hipb	+	[HIBSCS]	Weak	
ihf	ihfa	-	[BPP, HIBSCS]	Strong	
ihf	ihfb	-	[BPP, GEA]	Strong	
ihf	ompr	-	[BPP, SM]	Strong	
ihf	tdca	+	[BCE, BPP, HIBSCS, SM]	Weak	
ihf	yeil	+	[GEA, HIBSCS]	Weak	
ihf	yiaj	-	[BPP, HIBSCS]	Strong	
leuo	bglj	+	[BPP]	Strong	
leuo	cadc	-	[GEA]	Weak	
leuo	yjjq	+	[BPP]	Strong	
lexa	dinj	-	[AIBSCS, GEA]	Weak	
lexa	uvry	-	[AIBSCS, GEA]	Weak	
lexa	yafq	-	[AIBSCS, GEA]	Weak	
lrha	flhc	-	[BPP, GEA]	Strong	
lrha	flhd	-	[BPP, GEA]	Strong	
lrp	aidb	-	[BPP, HIBSCS]	Strong	
lrp	malt	+	[GEA]	Weak	
lrp	stpa	+	[BCE, BPP, GEA, HIBSCS]	Weak	
lrp	yeil	+	[GEA, HIBSCS]	Weak	
mara	marr	+	[AIBSCS, BPP, GEA, HIBSCS]	Weak	
mara	puta	+	[GEA]	Weak	
mara	rob	-	[BPP, GEA, HIBSCS, SM]	Strong	
marr	mara	-	[AIBSCS, BPP, GEA, HIBSCS, SM]	Weak	
mata	ecpr	+	[BPP]	Strong	
mata	flhc	-	[BPP, GEA]	Strong	
mata	flhd	-	[BPP, GEA]	Strong	
mata	fliz	-	[BPP]	Strong	
maze	mazf	-	[BCE, GEA, SM]	Weak	
maze-mazf	maze	-	[BCE, GEA, SM]	Weak	
maze-mazf	mazf	-	[BCE, GEA, SM]	Weak	
metj	metr	-	[BPP]	Strong	
mlc	malt	-	[BCE, GEA, HIBSCS]	Weak	
mlra	cadc	+	[BPP, HIBSCS]	Strong	
mlra	csgd	+	[BPP, GEA]	Strong	
mode	narl	+	[BPP, GEA, HIBSCS]	Strong	
mqsa	mqsr	-	[BPP, HIBSCS, IHBCE]	Strong	
nac	asnc	-	[GEA, HIBSCS]	Weak	
nac	fear	+	[IHBCE]	Weak	
nagc	chbr	-	[AIBSCS, BPP, GEA, HIBSCS, SM]	Weak	
nagc	creb	-	[AIBSCS]	Weak	
narl	caif	-	[GEA]	Weak	
narl	dcur	-	[BPP, GEA, HIBSCS]	Strong	
narl	dpia	-	[AIBSCS]	Weak	
narl	nikr	-	[GEA]	Weak	
nsrr	dsdc	-	[GEA, HIBSCS]	Weak	
nsrr	fear	-	[GEA, HIBSCS]	Weak	
nsrr	fhla	-	[GEA, HIBSCS]	Weak	
nsrr	fliz	-	[GEA, HIBSCS, SM]	Weak	
nsrr	ihfa	-	[GEA, HIBSCS]	Weak	
nsrr	lrp	-	[GEA, HIBSCS]	Weak	
nsrr	norr	-	[GEA, HIBSCS]	Weak	
ntrc	cbl	+	[GEA]	Weak	
ntrc	glng	+	[BPP, GEA, HIBSCS, SM]	Strong	
ntrc	nac	+	[HIBSCS]	Weak	
ompr	bola	-	[BPP, HIBSCS]	Strong	
ompr	csgd	+	[BPP, GEA, HIBSCS]	Strong	
ompr	flhc	-	[HIBSCS]	Weak	
ompr	flhd	-	[HIBSCS]	Weak	
oxyr	fur	+	[BPP, GEA, HIBSCS]	Strong	
pdhr	mraz	-	[AIBSCS, BPP, GEA]	Weak	
phob	argp	+	[GEA, HIBSCS]	Weak	
phob	cra	-	[GEA]	Weak	
phob	cusr	+	[BPP, GEA, HIBSCS]	Strong	
phob	fear	-	[BPP, GEA, HIBSCS]	Strong	
phob	gadw	+	[GEA]	Weak	
phob	gadx	+	[GEA]	Weak	
phob	prpr	-	[BPP, GEA, HIBSCS]	Strong	
phob	ydfh	+	[BPP, GEA, HIBSCS]	Strong	
phop	cysb	+	[AIBSCS, HIBSCS]	Weak	
phop	gade	+	[GEA, HIBSCS]	Weak	
phop	gadw	+	[BPP, GEA, HIBSCS]	Strong	
phop	rsta	+	[AIBSCS, BPP, GEA, HIBSCS]	Weak	
phop	trer	-	[BPP, GEA, HIBSCS, SM]	Strong	
phop	ydeo	-	[GEA, HIBSCS, SM]	Weak	
qseb	flhc	+	[GEA]	Weak	
qseb	flhd	+	[GEA]	Weak	
rcda	csgd	+	[BPP, GEA, IC]	Strong	
rcsab	csgd	-	[GEA]	Weak	
rcsab	flhc	-	[BPP, GEA, SM]	Strong	
rcsab	flhd	-	[BPP, GEA, SM]	Strong	
rcsab	rcsa	+	[AIBSCS, BCE, BPP, GEA, SM]	Weak	
rcsb	gadx	-	[BPP, GEA, IHBCE, SM]	Strong	
rcsb	ydeo	+	[GEA]	Weak	
rcsb-bglj	leuo	+	[GEA, HIBSCS, SM]	Weak	
relb	rele	-	[BPP, GEA, HIBSCS]	Strong	
relb-rele	relb	-	[BPP, GEA, HIBSCS]	Strong	
relb-rele	rele	-	[BPP, GEA, HIBSCS]	Strong	
rhar	rhas	+	[BCE, BPP, GEA, HIBSCS]	Weak	
rhas	rhar	+	[BPP, GEA]	Strong	
rob	mara	+	[BPP, GEA, HIBSCS, SM]	Strong	
rob	marr	+	[BPP, GEA, HIBSCS, SM]	Strong	
rsta	csgd	-	[BPP, GEA, HIBSCS]	Strong	
rutr	gadw	-	[BPP, GEA]	Strong	
rutr	gadx	-	[BPP, GEA]	Strong	
rutr	nemr	-	[AIBSCS, BPP, GEA]	Weak	
sdia	gadw	+	[GEA]	Weak	
soxr	soxs	+	[BPP, GEA]	Strong	
soxs	fur	+	[BPP, GEA, HIBSCS]	Strong	
soxs	mara	+	[BPP, GEA, HIBSCS]	Strong	
soxs	marr	+	[BPP, GEA, HIBSCS]	Strong	
soxs	rob	-	[BPP, HIBSCS]	Strong	
stpa	leuo	-	[GEA]	Weak	
sutr	fliz	-	[AIBSCS, BPP, GEA]	Weak	
tdcr	tdca	+	[BCE, SM]	Weak	
torr	gadx	-	[AIBSCS, GEA]	Weak	
ydeo	gade	+	[BPP, GEA, IHBCE]	Strong	
ydeo	gadw	+	[BPP, GEA, IHBCE]	Strong	
yedw	cusr	+	[HIBSCS]	Weak	
yefm	yoeb	-	[BPP, GEA, HIBSCS]	Strong	
yefm-yoeb	yefm	-	[BPP, GEA, HIBSCS]	Strong	
yefm-yoeb	yoeb	-	[BPP, GEA, HIBSCS]	Strong	
yjjq	flhc	-	[AIBSCS, GEA, SM]	Weak	
yjjq	flhd	-	[AIBSCS, GEA, SM]	Weak	
accb	accc	-	[]	null	
acrr	acra	-	[BCE, BPP, GEA, HIBSCS]	Weak	
acrr	acrb	-	[BCE, BPP, GEA, HIBSCS]	Weak	
acrr	marb	-	[BPP, GEA, HIBSCS]	Strong	
acrr	micf	-	[AIBSCS]	Weak	
ada	alka	+	[BPP, GEA, HIBSCS, SM]	Strong	
ada	alkb	+	[BPP, GEA, HIBSCS, SM]	Strong	
adiy	adia	+	[BPP, GEA]	Strong	
adiy	gada	+	[BPP]	Strong	
adiy	gadb	+	[BPP]	Strong	
adiy	gadc	+	[BPP]	Strong	
adiy	gltb	+	[BPP]	Strong	
adiy	gltd	+	[BPP]	Strong	
adiy	gltf	+	[BPP]	Strong	
agar	agaa	-	[BPP, GEA, HIBSCS]	Strong	
agar	agab	-	[BPP, GEA, HIBSCS]	Strong	
agar	agac	-	[BPP, GEA, HIBSCS]	Strong	
agar	agad	-	[BPP, GEA, HIBSCS]	Strong	
agar	agai	-	[BPP, GEA, HIBSCS]	Strong	
agar	agas	-	[BPP, GEA, HIBSCS]	Strong	
agar	agav	-	[BPP, GEA, HIBSCS]	Strong	
agar	agaw	-	[BPP, GEA, HIBSCS]	Strong	
agar	kbay	-	[BPP, GEA, HIBSCS]	Strong	
agar	kbaz	-	[BPP, GEA, HIBSCS]	Strong	
allr	alla	-	[BCE, BPP, GEA, SM]	Weak	
allr	allb	-	[BCE, BPP, GEA, SM]	Weak	
allr	gcl	-	[BCE, BPP, GEA, SM]	Weak	
allr	glxk	-	[BCE, BPP, GEA, SM]	Weak	
allr	glxr	-	[BCE, BPP, GEA, SM]	Weak	
allr	hyi	-	[BCE, BPP, GEA, SM]	Weak	
allr	ybbw	-	[BCE, BPP, GEA, SM]	Weak	
allr	ybby	-	[BCE, BPP, GEA, SM]	Weak	
alls	allc	+	[BCE, HIBSCS]	Weak	
alls	alld	+	[BCE, HIBSCS]	Weak	
alls	alle	+	[BCE, HIBSCS]	Weak	
alsr	alsa	-	[GEA]	Weak	
alsr	alsb	-	[GEA]	Weak	
alsr	alsc	-	[GEA]	Weak	
alsr	alse	-	[GEA]	Weak	
alsr	rpib	-	[GEA]	Weak	
appy	appa	+	[GEA]	Weak	
appy	appb	+	[GEA]	Weak	
appy	appc	+	[GEA]	Weak	
appy	appx	+	[GEA]	Weak	
appy	hyaa	+	[GEA]	Weak	
appy	hyab	+	[GEA]	Weak	
appy	hyac	+	[GEA]	Weak	
appy	hyad	+	[GEA]	Weak	
appy	hyae	+	[GEA]	Weak	
appy	hyaf	+	[GEA]	Weak	
arac	araa	+	[BPP, GEA, HIBSCS, SM]	Strong	
arac	arab	+	[BPP, GEA, HIBSCS, SM]	Strong	
arac	arad	+	[BPP, GEA, HIBSCS, SM]	Strong	
arac	arae	+	[BPP, HIBSCS]	Strong	
arac	araf	+	[AIBSCS, BPP, HIBSCS, SM]	Weak	
arac	arag	+	[AIBSCS, BPP, HIBSCS, SM]	Weak	
arac	arah	+	[AIBSCS, BPP, HIBSCS, SM]	Weak	
arac	araj	+	[AIBSCS, BPP, HIBSCS]	Weak	
arac	xyla	-	[BCE, GEA, HIBSCS]	Weak	
arac	xylb	-	[BCE, GEA, HIBSCS]	Weak	
arac	ydem	-	[GEA]	Weak	
arac	yden	-	[GEA]	Weak	
arac	ygea	+	[BPP, HIBSCS]	Strong	
arca	acea	-	[RBM]	Weak	
arca	aceb	-	[RBM]	Weak	
arca	acee	-	[GEA]	Weak	
arca	acef	-	[GEA]	Weak	
arca	acek	-	[RBM]	Weak	
arca	acka	+	[GEA]	Weak	
arca	acna	-	[GEA, HIBSCS]	Weak	
arca	acnb	-	[GEA, HIBSCS]	Weak	
arca	alda	-	[AIBSCS, BPP, HIBSCS, SM]	Weak	
arca	appa	+	[GEA]	Weak	
arca	appb	+	[GEA]	Weak	
arca	appc	+	[GEA]	Weak	
arca	appx	+	[GEA]	Weak	
arca	arcz	-	[GEA, HIBSCS]	Weak	
arca	beta	-	[BCE, GEA]	Weak	
arca	betb	-	[BCE, GEA]	Weak	
arca	bett	-	[BCE, GEA]	Weak	
arca	cada	-	[AIBSCS, GEA]	Weak	
arca	cadb	-	[AIBSCS, GEA]	Weak	
arca	caia	+	[AIBSCS, GEA]	Weak	
arca	caib	+	[AIBSCS, GEA]	Weak	
arca	caic	+	[AIBSCS, GEA]	Weak	
arca	caid	+	[AIBSCS, GEA]	Weak	
arca	caie	+	[AIBSCS, GEA]	Weak	
arca	cait	+	[AIBSCS, GEA]	Weak	
arca	citc	-	[AIBSCS]	Weak	
arca	citd	-	[AIBSCS]	Weak	
arca	cite	-	[AIBSCS]	Weak	
arca	citf	-	[AIBSCS]	Weak	
arca	citg	-	[AIBSCS]	Weak	
arca	citx	-	[AIBSCS]	Weak	
arca	cyda	+	[AIBSCS, BCE, BPP, GEA, HIBSCS]	Weak	
arca	cydb	+	[AIBSCS, BCE, BPP, GEA, HIBSCS]	Weak	
arca	cydc	+	[GEA]	Weak	
arca	cydd	+	[GEA]	Weak	
arca	cyoa	-	[BCE, GEA]	Weak	
arca	cyob	-	[BCE, GEA]	Weak	
arca	cyoc	-	[BCE, GEA]	Weak	
arca	cyod	-	[BCE, GEA]	Weak	
arca	cyoe	-	[BCE, GEA]	Weak	
arca	dcta	-	[GEA]	Weak	
arca	dcuc	+	[GEA, HIBSCS]	Weak	
arca	dpib	+	[AIBSCS]	Weak	
arca	fada	-	[AIBSCS, BPP, GEA]	Weak	
arca	fadb	-	[AIBSCS, BPP, GEA]	Weak	
arca	fadd	-	[AIBSCS, BPP]	Weak	
arca	fade	-	[AIBSCS, BPP, GEA]	Weak	
arca	fadh	-	[GEA, HIBSCS]	Weak	
arca	fadi	-	[AIBSCS, BPP, GEA]	Weak	
arca	fadj	-	[AIBSCS, BPP, GEA]	Weak	
arca	fadl	-	[AIBSCS, BPP]	Weak	
arca	foca	+	[BPP, GEA, HIBSCS]	Strong	
arca	fuma	-	[GEA]	Weak	
arca	fumb	+	[GEA]	Weak	
arca	fumc	-	[GEA]	Weak	
arca	gada	+	[AIBSCS, GEA]	Weak	
arca	gata	-	[AIBSCS, GEA]	Weak	
arca	gatb	-	[AIBSCS, GEA]	Weak	
arca	gatc	-	[AIBSCS, GEA]	Weak	
arca	gatd	-	[AIBSCS, GEA]	Weak	
arca	gaty	-	[AIBSCS, GEA]	Weak	
arca	gatz	-	[AIBSCS, GEA]	Weak	
arca	glca	-	[AIBSCS, BPP, GEA]	Weak	
arca	glcb	-	[AIBSCS, BPP, GEA]	Weak	
arca	glcd	-	[AIBSCS, BPP, GEA]	Weak	
arca	glce	-	[AIBSCS, BPP, GEA]	Weak	
arca	glcf	-	[AIBSCS, BPP, GEA]	Weak	
arca	glcg	-	[AIBSCS, BPP, GEA]	Weak	
arca	glpa	-	[GEA]	Weak	
arca	glpb	-	[GEA]	Weak	
arca	glpc	-	[GEA]	Weak	
arca	glpd	-	[GEA]	Weak	
arca	glta	-	[BCE, GEA, HIBSCS]	Weak	
arca	grca	+	[GEA, HIBSCS]	Weak	
arca	hema	+	[GEA]	Weak	
arca	hyaa	+	[BPP, GEA, HIBSCS]	Strong	
arca	hyab	+	[BPP, GEA, HIBSCS]	Strong	
arca	hyac	+	[BPP, GEA, HIBSCS]	Strong	
arca	hyad	+	[BPP, GEA, HIBSCS]	Strong	
arca	hyae	+	[BPP, GEA, HIBSCS]	Strong	
arca	hyaf	+	[BPP, GEA, HIBSCS]	Strong	
arca	hyba	-	[GEA, HIBSCS]	Weak	
arca	hybb	-	[GEA, HIBSCS]	Weak	
arca	hybc	-	[GEA, HIBSCS]	Weak	
arca	hybd	-	[GEA, HIBSCS]	Weak	
arca	hybe	-	[GEA, HIBSCS]	Weak	
arca	hybf	-	[GEA, HIBSCS]	Weak	
arca	hybg	-	[GEA, HIBSCS]	Weak	
arca	hybo	-	[GEA, HIBSCS]	Weak	
arca	icd	-	[BPP, GEA, HIBSCS]	Strong	
arca	iram	+	[AIBSCS]	Weak	
arca	lldd	-	[AIBSCS, BPP, GEA, HIBSCS]	Weak	
arca	lldp	-	[AIBSCS, BPP, GEA, HIBSCS]	Weak	
arca	lpd	-	[AIBSCS, BPP, GEA]	Weak	
arca	mdh	-	[BCE, GEA]	Weak	
arca	moea	+	[BPP, GEA]	Strong	
arca	moeb	+	[BPP, GEA]	Strong	
arca	ndh	-	[AIBSCS, GEA]	Weak	
arca	nuoa	-	[BCE, GEA, SM]	Weak	
arca	nuob	-	[BCE, GEA, SM]	Weak	
arca	nuoc	-	[BCE, GEA, SM]	Weak	
arca	nuoe	-	[BCE, GEA, SM]	Weak	
arca	nuof	-	[BCE, GEA, SM]	Weak	
arca	nuog	-	[BCE, GEA, SM]	Weak	
arca	nuoh	-	[BCE, GEA, SM]	Weak	
arca	nuoi	-	[BCE, GEA, SM]	Weak	
arca	nuoj	-	[BCE, GEA, SM]	Weak	
arca	nuok	-	[BCE, GEA, SM]	Weak	
arca	nuol	-	[BCE, GEA, SM]	Weak	
arca	nuom	-	[BCE, GEA, SM]	Weak	
arca	nuon	-	[BCE, GEA, SM]	Weak	
arca	oppa	-	[AIBSCS, GEA]	Weak	
arca	oppb	-	[AIBSCS, GEA]	Weak	
arca	oppc	-	[AIBSCS, GEA]	Weak	
arca	oppd	-	[AIBSCS, GEA]	Weak	
arca	oppf	-	[AIBSCS, GEA]	Weak	
arca	pflb	+	[BPP, GEA, HIBSCS]	Strong	
arca	prfa	+	[GEA]	Weak	
arca	prmc	+	[GEA]	Weak	
arca	ptsg	-	[BPP, GEA]	Strong	
arca	puua	-	[AIBSCS, GEA]	Weak	
arca	puub	-	[AIBSCS, GEA]	Weak	
arca	puuc	-	[AIBSCS, GEA]	Weak	
arca	puud	-	[AIBSCS, GEA]	Weak	
arca	puue	-	[AIBSCS, GEA]	Weak	
arca	puup	-	[AIBSCS, GEA]	Weak	
arca	rhat	-	[AIBSCS, GEA]	Weak	
arca	rplb	-	[AIBSCS, GEA]	Weak	
arca	rplc	-	[AIBSCS, GEA]	Weak	
arca	rpld	-	[AIBSCS, GEA]	Weak	
arca	rplp	-	[AIBSCS, GEA]	Weak	
arca	rplv	-	[AIBSCS, GEA]	Weak	
arca	rplw	-	[AIBSCS, GEA]	Weak	
arca	rpmc	-	[AIBSCS, GEA]	Weak	
arca	rpos	-	[BPP, GEA]	Strong	
arca	rpsc	-	[AIBSCS, GEA]	Weak	
