Time	CBF1	GAL4	SWI5	GAL80	ASH1
30.0	0.0029809750000000085	0.020193013000000006	0.005208198000000012	0.010026765000000009	0.003974530000000014
40.0	0.0023026302176552766	0.014994016063586645	0.00988408389552089	0.006503299646897003	0.004890469890901242
50.0	0.002174652000000003	0.009162773000000013	0.013368672000000017	0.004128977000000004	0.006066163000000019
60.0	0.0030676347176785963	0.009431362600776379	0.013525714007594362	0.004403787089285268	0.0069570335598100295
70.0	0.004487103000000007	0.012048522000000011	0.01184153600000002	0.005299236000000006	0.008519592000000008
80.0	0.0057370091616303735	0.012163423033307915	0.010573203949101776	0.004872041620961959	0.011287729869858728
90.0	0.006280086000000011	0.011010318000000009	0.011438169000000012	0.005048253000000005	0.012603777000000007
100.0	0.005912002010799968	0.010702423015992016	0.014994369945998629	0.0075466721768669325	0.010664126960755109
110.0	0.005601387999999982	0.010783728999999988	0.01770131099999999	0.009387781999999992	0.010272989999999977
120.0	0.006315061295169737	0.010444180902724016	0.01674864789190372	0.0077651036715703095	0.015615525162120794
130.0	0.007839622999999983	0.010026764999999991	0.016345076999999993	0.005262630999999993	0.021792869999999985
140.0	0.009881058308520983	0.01006133712311187	0.020163965236386437	0.004942614636851795	0.023900654140761608
150.0	0.013003104999999978	0.010672189999999986	0.02271832099999998	0.006389859999999994	0.02609649699999998
160.0	0.017351969595746225	0.011673997604828434	0.018931449537550448	0.008345285656022479	0.03209721539983266
170.0	0.020545980999999984	0.012048521999999989	0.014528201999999981	0.009651707999999998	0.03479442599999999
0.0	0.0029399350000000146	0.004581387000000003	0.004044004000000032	0.004319259999999991	0.011719055000000027
10.0	0.004661468000000012	0.021642335000000016	0.006280086000000037	0.02090511800000001	0.010635267000000026
20.0	0.005004177305753026	0.02152795884582147	0.014943219614282669	0.01904465919229545	0.00918558386362958
30.0	0.004842608000000001	0.015463385000000003	0.021270532999999998	0.011477880000000006	0.009820417000000005
40.0	0.004736165695563108	0.012500557489353064	0.020441903964087762	0.007948135360190333	0.014130258436265109
50.0	0.004304317000000014	0.013696963999999992	0.02090511799999999	0.007494250999999998	0.020404059
60.0	0.0037902850369945923	0.017262446946766263	0.029235421904366263	0.007127896116943234	0.02556177089131
70.0	0.006872258000000007	0.018010724	0.03125	0.00645664300000001	0.024348893
80.0	0.015660847531458584	0.012377722848581858	0.015812006668447173	0.00583426279703676	0.014529457998494897
90.0	0.022561393999999995	0.006684336000000006	0.004726539	0.006003419000000007	0.008116087000000008
100.0	0.020632425962171082	0.007275734783906315	0.018223708546845057	0.00733034019490978	0.015481109239710442
110.0	0.015250495999999988	0.010709241000000003	0.037291741999999975	0.008286623	0.026187097999999985
120.0	0.01312576049485705	0.012182421015792911	0.04010242276917254	0.007525798423324145	0.028213082917663317
130.0	0.013984766999999974	0.011241668999999992	0.032803645999999936	0.006323766999999997	0.024013674999999964
140.0	0.016058757558400624	0.00883140290292203	0.02669881062646458	0.006271623111793634	0.01932292671463614
150.0	0.01858136099999998	0.007139307999999989	0.025737218999999967	0.007598866999999988	0.018517074999999973
160.0	0.02130231852154033	0.008608854497518924	0.0307953287249689	0.010048574754501284	0.025163227973791946
170.0	0.025033433999999993	0.015463385000000001	0.037812314999999985	0.012779719999999994	0.04094979399999996
0.0	0.00442532800000001	0.00596194999999998	0.005373210000000062	0.003619484999999996	0.017886315000000035
10.0	0.005758864000000009	0.039010330000000024	0.011010318000000035	0.023357020000000017	0.013508394000000017
20.0	0.005173379617258415	0.03473860082619414	0.02650708258615665	0.022166862984604765	0.00866765930419049
30.0	0.004186615000000001	0.018775563000000016	0.03742120999999996	0.01360235300000001	0.007758535
40.0	0.003907820392759288	0.010797662308535119	0.0347034983901504	0.008310218769243111	0.012986202428060244
50.0	0.004016070000000009	0.009322935	0.028458432000000016	0.0065467740000000035	0.01903766000000002
60.0	0.004080599686704462	0.00908756493966542	0.03048997197824172	0.006339250313422839	0.02101460098356859
70.0	0.004661468000000008	0.010858736000000008	0.04024630099999997	0.007188966000000009	0.023195681000000003
80.0	0.006220982360422913	0.015441673057803227	0.05236516057188268	0.008704961477065577	0.029650382762665482
90.0	0.007839623000000006	0.017762765	0.054598305999999965	0.009453079000000008	0.034434535
100.0	0.008482133621603929	0.013574487579121714	0.03912472498422742	0.008352335653314906	0.03174660196576951
110.0	0.008032138999999995	0.007812500000000003	0.022718320999999986	0.006777646000000002	0.02636924399999998
120.0	0.007027600278161379	0.006048346000709952	0.022134781866207525	0.006352522159674824	0.02403391799925639
130.0	0.007704942999999984	0.007213924000000006	0.029462016999999948	0.007238968999999997	0.02368307099999996
140.0	0.011867318265750501	0.008898131168038512	0.033209419925942306	0.009088506957985795	0.023387230162204745
150.0	0.017886314999999983	0.00995750499999999	0.03224009899999998	0.010972225999999991	0.024518252999999962
160.0	0.02302194578383653	0.009825325952135994	0.029263087180023052	0.011818066758381963	0.02968398797692441
170.0	0.02351947999999998	0.008974206000000014	0.032017400999999994	0.010561803000000007	0.04313491699999996
0.0	0.0030968130000000047	0.003284751999999981	0.002314634000000002	0.0037212420000000152	0.006108356999999996
10.0	0.004893219999999994	0.05995400700000005	0.010672189999999991	0.03874086600000002	0.022250784000000003
20.0	0.00533719519456499	0.05869720689453551	0.020370181513977553	0.057306028563177694	0.019213983089817598
30.0	0.0045340000000000024	0.03577263000000005	0.025382887000000014	0.05516893700000003	0.011398596000000025
40.0	0.0028881037201628048	0.019970326550712524	0.022223035971452913	0.03323216260684254	0.009551926537621498
50.0	0.001803481	0.013276328000000004	0.016401823000000017	0.010202030000000004	0.01151772800000002
60.0	0.0023748039247837994	0.011356316527614567	0.014196903850210892	0.0033399302594522315	0.013308578634696555
70.0	0.003460029000000002	0.011398596000000016	0.015953314000000017	0.006323767000000005	0.016515907000000007
80.0	0.0037869509557020074	0.01138317571382928	0.01988383650270364	0.009028651605348567	0.02251434854859238
90.0	0.003799433000000009	0.010934265000000023	0.02160486500000002	0.009702014000000007	0.02623251600000001
100.0	0.004168707502408204	0.010099272742068434	0.01801580726397468	0.008815525444153536	0.023330552670933997
110.0	0.004759414999999987	0.008974206000000024	0.013744516999999998	0.007365504000000001	0.018840747
120.0	0.005415853409665168	0.0076664226928971155	0.013486314191397715	0.006233535868037307	0.01811220626767169
130.0	0.006707541999999987	0.006280085999999984	0.014477937999999996	0.005317632999999999	0.018389167999999984
140.0	0.009080276858931055	0.005185290736343129	0.013639356970434453	0.004637049208697234	0.016571758383379213
150.0	0.01175973999999999	0.005819053000000015	0.014082037999999991	0.0056795800000000035	0.01628852799999999
160.0	0.013693449654610557	0.008865997861730375	0.01848954542686444	0.009137010547173766	0.02051377194881138
170.0	0.01393638299999999	0.010934265000000033	0.021642335	0.011048543000000022	0.022876338999999996
0	0.045279442	0.006301889000000001	0.094732285	0.012344395	0.053105312
10	0.009854511	0.006546774	0.01147788	0.021642335	0.05536047
20	0.003484096	0.024013675	0.014988501999999999	0.022173802000000003	0.008974206
30	0.03577263	0.004425328	0.00800435	0.01573368	0.016630784
40	0.02547101	0.004456108	0.007921558	0.009226505	0.020832792
50	0.030081076	0.004961527	0.007442484	0.008144264	0.027393928999999997
60	0.040246301	0.004597292	0.00638986	0.011048543000000001	0.01573368
70	0.038075321	0.008144264	0.0046132529999999995	0.009453079	0.010821168
80	0.033031814	0.0067075419999999995	0.0054671319999999995	0.006215129000000001	0.008608634
90	0.006569503000000001	0.011010318	0.027776334	0.011882647	0.039554894
100	0.022328032999999997	0.007520269	0.005154328	0.008519592	0.010452559
110	0.020688889	0.006944083	0.004364403	0.006730829	0.006172198
120	0.01674646	0.006638164	0.003606962	0.003140043	0.007546378
130	0.013840116999999999	0.007546378	0.003412394	0.00587987	0.006777646
140	0.010344445	0.0077854709999999995	0.00439476	0.008286623	0.006215129000000001
150	0.0073400209999999995	0.0070654640000000005	0.002771725	0.0060242609999999995	0.008820034000000001
160	0.008344261	0.012958118000000001	0.013602353000000001	0.014082038	0.010525261999999999
170	0.018135999	0.016458766	0.013888167	0.012647535	0.011280697
0	0.065607293	0.0067075419999999995	0.11383372900000001	0.00786684	0.034196678
10	0.013840116999999999	0.010166733	0.013888167	0.028359974	0.08218392299999999
20	0.006920059	0.018010724	0.02012315	0.009585039	0.006456643000000001
30	0.040526236	0.007468323000000001	0.006172198	0.012259127	0.024013675
40	0.037034149	0.00666121	0.012132326	0.006501553	0.015409886000000001
50	0.051653145	0.004910208	0.006968192	0.009551877	0.01135916
60	0.04869778599999999	0.00489322	0.008431471	0.008229383	0.020474897
70	0.070316155	0.005410584	0.005391865	0.0046938909999999995	0.005920768000000001
80	0.03179624	0.008286623	0.005819053	0.019505165	0.010972226000000002
90	0.040949794	0.008789519	0.008728806	0.005013382	0.007442484
100	0.02295576	0.009854511	0.006434305	0.017217266999999998	0.018010724
110	0.014833471	0.003228322	0.004487103	0.002714684	0.007921558
120	0.019170078	0.004349303	0.0045497409999999995	0.01147788	0.007468323000000001
130	0.020404059	0.007625248	0.006456643000000001	0.0046132529999999995	0.004425328
140	0.016515907	0.006730829	0.006615198	0.0035573040000000003	0.003682752
150	0.006730829	0.006592311	0.012958118000000001	0.004143310999999999	0.0015809420000000001
160	0.014936646000000001	0.008943158	0.011882647	0.0078125	0.010934265
170	0.011882647	0.008820034000000001	0.009923055	0.016345077	0.010821168
0	0.17739042	0.012430258000000001	0.184923439	0.017824433	0.111878134
10	0.079102796	0.026093866	0.11322210099999999	0.023016312	0.153773254
20	0.056328154000000005	0.01167851	0.01751822	0.016980231999999998	0.078020659
30	0.070805243	0.009752582	0.012799602	0.01612005	0.060694033
40	0.056523711	0.008638521	0.008912217	0.016688522	0.044966674000000005
50	0.052012420999999996	0.010026765	0.010096506	0.019103754	0.06359248099999999
60	0.071793647	0.012473412	0.008698606	0.0171577	0.06768594
70	0.07204289700000001	0.012735505	0.009226505	0.013602353000000001	0.045752678
80	0.072543995	0.013792233999999999	0.007625248	0.011882647	0.028855697000000003
90	0.069588851	0.011800567	0.005640348000000001	0.013230396	0.048361405999999996
100	0.03983002	0.010166733	0.004910208	0.010821168	0.018775563000000002
110	0.064480199	0.008649758	0.006150844	0.009863921	0.021549041
120	0.056523711	0.008868904	0.006968192	0.012580293999999999	0.018341698
130	0.049549009000000005	0.00932365	0.006280086	0.01304966	0.014479083
140	0.030081076	0.008991409	0.006345722	0.008772973	0.010670207
150	0.035648866	0.011408331	0.0051901790000000005	0.009669443	0.009298064
160	0.032302184	0.009042704	0.005370634	0.00800435	0.005920768000000001
170	0.023418395	0.009037481	0.005249081	0.006920059	0.012691444
0	0.11907975	0.024518252999999997	0.287174589	0.018389168	0.08747411699999999
10	0.064704058	0.039968299	0.16551111400000001	0.0168046	0.12158186800000001
20	0.045279442	0.013912253999999999	0.028359974	0.018325546	0.078291527
30	0.058541945	0.010237448	0.008134861	0.021626207999999997	0.074414883
40	0.070293203	0.011882647	0.017886315	0.026071907999999998	0.066981338
50	0.059021279	0.013589465	0.01089736	0.021334838999999998	0.087641805
60	0.05778008	0.018234109	0.014482816	0.021305763	0.08342511
70	0.078684403	0.012447027	0.010777815	0.014640868999999999	0.076176747
80	0.083666709	0.014149683	0.009359262	0.009693813	0.050351934
90	0.061675059000000004	0.01795851	0.012679569	0.016667049	0.041073765
100	0.055782078	0.018919411	0.006355935	0.020213683	0.028743877
110	0.043284671	0.010561803	0.00567958	0.014082038	0.018010724
120	0.042985682000000004	0.01020203	0.022097087	0.011280697	0.025559439
130	0.040107059	0.009012784	0.00579892	0.011638105	0.014731008
140	0.036146506	0.007651720999999999	0.006968192	0.014082038	0.01457864
150	0.026737345	0.010380358000000001	0.006896116999999999	0.014427849	0.012174447
160	0.020474897	0.01067219	0.006501553	0.013888167	0.008638521
170	0.017277041	0.011241669	0.007442484	0.013555292	0.010598471000000002
