Time	CBF1	GAL4	SWI5	GAL80	ASH1
0.0	0.00033816100000000327	0.007340021000000023	0.004565536000000036	0.006024261000000006	0.010166733000000034
10.0	0.00341239400000001	0.03050099299999999	0.007976656999999977	0.016232173000000003	0.006872257999999993
20.0	0.009505601826250593	0.04353521815297825	0.011713806952015548	0.0266251882863279	0.013092543870918391
30.0	0.018010723999999995	0.047202267999999964	0.029157281000000004	0.029769936999999982	0.020832792
40.0	0.026722623589031824	0.0427130536957171	0.0628743248826575	0.021682051081643543	0.023663225868164835
50.0	0.028261855999999967	0.03303181399999998	0.07883608799999994	0.010525261999999987	0.02119694299999999
60.0	0.017911326317622035	0.02197173968915317	0.050281917767354335	0.005205353262097827	0.016169418656422224
70.0	0.006777646000000039	0.014988502000000011	0.016120050000000042	0.005448217000000007	0.017762765000000014
80.0	0.005775293015480076	0.01564937279767019	0.017066888547925173	0.008668619244965125	0.03130314663114628
90.0	0.00922650500000002	0.018325546000000033	0.035402621000000044	0.012216713000000008	0.04024630100000003
100.0	0.00942458124545783	0.017179009870166205	0.044622897165945224	0.014044831258041714	0.030786733818992808
110.0	0.007139307999999982	0.01473100800000001	0.041521432000000004	0.014578640000000006	0.02194445100000004
120.0	0.005229588252688617	0.014380748596665128	0.030542945038294075	0.014617818597868064	0.03267703234288272
130.0	0.006434305000000008	0.014680043000000018	0.023438109000000033	0.013984767000000006	0.048866853
140.0	0.011714583493787682	0.01403860474317339	0.029818698680878587	0.012300191350486073	0.05281772168447645
150.0	0.015040538000000022	0.015145153000000008	0.043434943999999996	0.009355302000000015	0.04559438599999999
160.0	0.011925732772160745	0.020395815055641395	0.05558152673819167	0.005624358250187709	0.03327065954421148
170.0	0.011048543000000018	0.026737344999999996	0.063592481	0.004143311000000005	0.02319568100000003
0.0	0.002700059250000004	0.005292027500000008	0.004074346000000002	0.004421062000000004	0.01147011500000002
10.0	0.003582046999999995	0.010972225999999998	0.0013955019999999884	0.011202775000000005	0.006456642999999989
20.0	0.0035529157867003306	0.017868051394877103	0.002001081410322166	0.012343523948126756	0.004220108626585099
30.0	0.0029809750000000077	0.020193013000000006	0.005208198000000012	0.010026765000000009	0.003974530000000013
40.0	0.0023026302176552766	0.014994016063586649	0.00988408389552089	0.0065032996468970036	0.004890469890901241
50.0	0.0021746520000000035	0.009162773000000013	0.013368672000000017	0.004128977000000004	0.006066163000000019
60.0	0.003067634717678597	0.009431362600776379	0.01352571400759436	0.004403787089285267	0.00695703355981003
70.0	0.004487103000000007	0.012048522000000011	0.011841536000000017	0.005299236000000005	0.008519592000000008
80.0	0.0057370091616303735	0.012163423033307917	0.01057320394910178	0.004872041620961958	0.01128772986985873
90.0	0.006280086000000011	0.011010318000000009	0.011438169000000015	0.005048253000000005	0.012603777000000007
100.0	0.005912002010799969	0.010702423015992016	0.014994369945998632	0.0075466721768669325	0.010664126960755109
110.0	0.005601387999999984	0.01078372899999999	0.01770131099999999	0.009387781999999992	0.010272989999999978
120.0	0.006315061295169739	0.010444180902724016	0.016748647891903726	0.0077651036715703095	0.015615525162120798
130.0	0.007839622999999985	0.010026764999999995	0.016345077	0.005262630999999993	0.02179286999999999
140.0	0.009881058308520985	0.010061337123111873	0.02016396523638644	0.004942614636851794	0.02390065414076161
150.0	0.013003104999999978	0.01067218999999999	0.02271832099999998	0.006389859999999994	0.02609649699999998
160.0	0.017351969595746225	0.01167399760482844	0.018931449537550448	0.008345285656022477	0.032097215399832665
170.0	0.020545980999999984	0.012048521999999992	0.014528201999999981	0.009651707999999998	0.034794425999999996
0.0	0.0029399350000000116	0.004581386999999996	0.00404400400000003	0.004319259999999986	0.011719055000000016
10.0	0.004661468000000012	0.02164233500000002	0.006280086000000033	0.02090511800000001	0.010635267000000021
20.0	0.005004177305753026	0.02152795884582148	0.014943219614282669	0.01904465919229545	0.00918558386362958
30.0	0.004842608	0.015463385000000007	0.021270533	0.011477880000000006	0.009820417000000008
40.0	0.004736165695563106	0.012500557489353062	0.020441903964087765	0.007948135360190334	0.014130258436265114
50.0	0.0043043170000000115	0.01369696399999999	0.02090511799999999	0.007494250999999999	0.020404059000000002
60.0	0.0037902850369945906	0.017262446946766263	0.029235421904366263	0.007127896116943234	0.025561770891310003
70.0	0.006872258000000006	0.018010723999999995	0.03125	0.00645664300000001	0.024348893
80.0	0.015660847531458584	0.012377722848581858	0.015812006668447173	0.00583426279703676	0.014529457998494897
90.0	0.022561393999999995	0.006684336000000006	0.004726539	0.006003419000000007	0.008116087000000008
100.0	0.020632425962171082	0.007275734783906314	0.018223708546845057	0.00733034019490978	0.015481109239710442
110.0	0.015250495999999988	0.010709241000000003	0.037291741999999975	0.008286623	0.026187097999999985
120.0	0.01312576049485705	0.012182421015792913	0.04010242276917254	0.007525798423324146	0.028213082917663324
130.0	0.013984766999999974	0.011241668999999996	0.032803645999999936	0.006323766999999998	0.02401367499999997
140.0	0.016058757558400624	0.00883140290292203	0.02669881062646458	0.006271623111793633	0.019322926714636143
150.0	0.018581360999999984	0.007139307999999989	0.025737218999999967	0.0075988669999999875	0.018517074999999973
160.0	0.02130231852154033	0.00860885449751893	0.030795328724968894	0.010048574754501287	0.025163227973791946
170.0	0.02503343399999999	0.015463385000000001	0.03781231499999999	0.012779719999999998	0.04094979399999997
0.0	0.004425328000000008	0.00596194999999998	0.005373210000000059	0.0036194849999999926	0.01788631500000003
10.0	0.005758864000000011	0.03901033000000003	0.011010318000000036	0.023357020000000023	0.01350839400000002
20.0	0.005173379617258417	0.03473860082619415	0.026507082586156652	0.022166862984604768	0.008667659304190495
30.0	0.004186615000000002	0.018775563000000016	0.03742120999999997	0.013602353000000011	0.007758535000000004
40.0	0.003907820392759289	0.01079766230853512	0.0347034983901504	0.008310218769243108	0.012986202428060244
50.0	0.004016070000000007	0.009322935	0.028458432000000016	0.006546774	0.01903766000000002
60.0	0.004080599686704461	0.009087564939665421	0.03048997197824172	0.0063392503134228366	0.02101460098356859
70.0	0.004661468000000008	0.010858736000000008	0.04024630099999997	0.007188966000000008	0.023195681000000003
80.0	0.006220982360422913	0.015441673057803227	0.05236516057188268	0.008704961477065577	0.02965038276266548
90.0	0.007839623000000006	0.017762765	0.054598305999999965	0.009453079000000008	0.034434535
100.0	0.008482133621603929	0.013574487579121712	0.039124724984227414	0.008352335653314906	0.03174660196576951
110.0	0.008032138999999995	0.007812500000000003	0.022718320999999986	0.006777646000000003	0.02636924399999998
120.0	0.007027600278161378	0.006048346000709955	0.022134781866207525	0.006352522159674826	0.02403391799925639
130.0	0.007704942999999982	0.0072139240000000104	0.02946201699999995	0.007238968999999998	0.02368307099999996
140.0	0.0118673182657505	0.008898131168038512	0.03320941992594231	0.009088506957985795	0.023387230162204748
150.0	0.017886314999999983	0.009957504999999992	0.03224009899999998	0.010972225999999991	0.024518252999999962
160.0	0.02302194578383653	0.009825325952136003	0.029263087180023063	0.011818066758381969	0.029683987976924415
170.0	0.02351947999999998	0.008974206000000012	0.032017400999999994	0.010561803000000005	0.04313491699999997
0.0	0.0030968130000000073	0.0032847519999999845	0.0023146340000000038	0.0037212420000000152	0.0061083569999999966
10.0	0.004893219999999995	0.059954007000000066	0.010672189999999991	0.03874086600000002	0.022250784000000003
20.0	0.005337195194564992	0.05869720689453552	0.020370181513977553	0.057306028563177694	0.019213983089817598
30.0	0.004534000000000003	0.035772630000000055	0.025382887000000017	0.05516893700000003	0.011398596000000026
40.0	0.002888103720162806	0.01997032655071253	0.022223035971452917	0.033232162606842544	0.009551926537621498
50.0	0.001803481000000002	0.013276328000000007	0.01640182300000002	0.01020203000000001	0.011517728000000022
60.0	0.0023748039247838003	0.011356316527614568	0.01419690385021089	0.003339930259452235	0.013308578634696555
70.0	0.003460029000000003	0.01139859600000002	0.015953314000000014	0.006323767000000006	0.01651590700000001
80.0	0.0037869509557020083	0.011383175713829283	0.019883836502703638	0.009028651605348569	0.022514348548592387
90.0	0.00379943300000001	0.010934265000000026	0.021604865000000018	0.009702014000000007	0.02623251600000002
100.0	0.004168707502408204	0.010099272742068437	0.018015807263974677	0.008815525444153536	0.023330552670933997
110.0	0.004759414999999987	0.008974206000000026	0.013744516999999998	0.007365504	0.018840746999999998
120.0	0.005415853409665168	0.007666422692897118	0.013486314191397711	0.006233535868037305	0.018112206267671682
130.0	0.006707541999999988	0.006280085999999985	0.014477937999999989	0.005317632999999997	0.01838916799999998
140.0	0.009080276858931056	0.00518529073634313	0.01363935697043445	0.004637049208697233	0.016571758383379213
150.0	0.011759739999999994	0.005819053000000015	0.014082037999999988	0.0056795800000000035	0.01628852799999999
160.0	0.013693449654610562	0.008865997861730375	0.018489545426864436	0.009137010547173766	0.020513771948811377
170.0	0.013936382999999991	0.010934265000000033	0.021642335	0.011048543000000022	0.022876338999999996
