PCNA	CCNB1	1
PCNA	CCNA2	1
PCNA	E2F1	1
PCNA	CDKN3	1
PCNA	RFC4	1
PCNA	CCNE1	1
PCNA	CDC2	1
PCNA	CDC6	1
CCNB1	PCNA	1
CCNB1	CCNA2	1
CCNB1	E2F1	1
CCNB1	CDKN3	1
CCNB1	RFC4	1
CCNB1	CCNE1	1
CCNB1	CDC2	1
CCNB1	CDC6	1
CCNA2	PCNA	1
CCNA2	CCNB1	1
CCNA2	E2F1	1
CCNA2	CDKN3	1
CCNA2	RFC4	1
CCNA2	CCNE1	1
CCNA2	CDC2	1
CCNA2	CDC6	1
E2F1	PCNA	1
E2F1	CCNB1	1
E2F1	CCNA2	1
E2F1	CDKN3	1
E2F1	RFC4	1
E2F1	CCNE1	1
E2F1	CDC2	1
E2F1	CDC6	1
CDKN3	PCNA	1
CDKN3	CCNB1	1
CDKN3	CCNA2	1
CDKN3	E2F1	1
CDKN3	CCNE1	1
CDKN3	CDC2	1
CDKN3	CDC6	1
RFC4	PCNA	1
RFC4	CDC2	1
RFC4	CCNE1	1
RFC4	E2F1	1
RFC4	CDC6	1
CCNE1	PCNA	1
CCNE1	CCNB1	1
CCNE1	CCNA2	1
CCNE1	E2F1	1
CCNE1	CDKN3	1
CCNE1	RFC4	1
CCNE1	CDC2	1
CCNE1	CDC6	1
CDC2	PCNA	1
CDC2	CCNB1	1
CDC2	CCNA2	1
CDC2	E2F1	1
CDC2	CDKN3	1
CDC2	RFC4	1
CDC2	CCNE1	1
CDC2	CDC6	1
CDC6	PCNA	1
CDC6	CCNB1	1
CDC6	CCNA2	1
CDC6	E2F1	1
CDC6	CDKN3	1
CDC6	RFC4	1
CDC6	CCNE1	1
CDC6	CDC2	1
