BRCA1	PCNA	1
BRCA1	CCNB1	1
BRCA1	CCNE1	1
BRCA1	E2F1	1
BRCA1	STK15	1
PCNA	CDC25C	1
PCNA	CCNE1	1
PCNA	CCNA2	1
CCNB1	PCNA	1
CCNB1	CKS2	1
CCNB1	CCNF	1
CCNB1	CDC20	1
CCNA2	BRCA1	1
CCNA2	CKS2	1
CCNA2	PCNA	1
CCNA2	E2F1	1
CCNA2	CDC20	1
E2F1	CCNA2	1
E2F1	CDC20	1
BUB1B	PLK	1
BUB1B	CDC20	1
CDC25C	PCNA	1
CDC25C	CCNB1	1
CKS2	CCNB1	1
CDC25A	CCNB1	1
CDC25A	CCNE1	1
CCNE1	CDC25A	1
CCNE1	E2F1	1
DHFR	BRCA1	1
DHFR	PCNA	1
CCNF	BRCA1	1
CCNF	PCNA	1
CKS2	PCNA	1
CKS2	CCNB1	1
STK15	BRCA1	1
STK15	PLK	1
CDC20	CCNB1	1
CDC20	CCNA2	1
CDC20	E2F1	1
CDC20	BUB1B	1
CDC20	CDC25A	1
CDC20	STK15	1
CDC20	PLK	1
PLK	BRCA1	1
PLK	CDC25C	1
PLK	CDC20	1
PLK	STK15	1
PLK	BUB1B	1
TYMS	PCNA	1
TYMS	CCNB1	1
TYMS	CDC20	1
TYMS	BUB1B	1
