G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3294871	0.7155409	0.7102089	0.6892433	0.7458590	0.9105285	0.7863012	0.8060348	0.7359246	0.5280006
0.5855441	0.3183815	0.7570777	0.6785153	0.7326865	0.7476383	0.6516246	0.6764435	0.7002513	0.5309011
0.7596741	0.6043190	0.3975798	0.4589228	0.6944304	0.7655495	0.6353144	0.6361613	0.6713093	0.1298385
0.7878287	0.7202118	0.7518609	0.2605629	0.9037344	0.9398977	0.7941080	0.7766507	0.6267900	0.5515424
0.6914067	0.7281938	0.8907945	0.6012215	0.4251031	0.8312558	0.6453326	0.6426963	0.7854145	0.6576712
0.7170046	0.7303382	0.7486174	0.6988500	0.8501315	0.4093895	0.7563033	0.8460239	0.7442858	0.4270767
0.6508990	0.9012245	0.7515983	0.7462086	0.8137772	0.8246049	0.3517860	0.7366184	0.7001605	0.4851879
0.7063873	0.7956059	0.7539009	0.7702444	0.7394745	0.7251393	0.7621404	0.4344971	0.7681416	0.4449189
0.7101163	0.7499592	0.8469672	0.7133199	0.9803876	0.8307473	0.8689117	0.8816568	0.3719349	0.4574208
0.6907502	0.6620325	0.8990478	0.6333104	0.7963050	0.9007143	0.6244060	0.9266666	0.7811394	0.2457365
