G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.6110550	0.7044320	0.0005968	0.6563019	0.6914672	0.1356247	0.7408561	0.6511880	0.0504943	0.1689779
0.4792038	0.7019984	0.1409118	0.6732578	0.8158437	0.5377476	0.5595708	0.4363037	0.0505935	0.2751569
0.4819431	0.7332618	0.2044041	0.7532204	0.6673455	0.1906325	0.6540787	0.5730039	0.0302846	0.1959626
0.5745274	0.5593599	0.0597039	0.7108003	0.7582042	0.0641889	0.7296958	0.7461103	0.0172292	0.1399619
0.5678355	0.6931630	0.1230734	0.7453826	0.8243406	0.4154074	0.7489233	0.6631608	0.0339134	0.1481736
0.5567949	0.6407557	0.1356606	0.6772701	0.6046206	0.4585584	0.7599763	0.7613201	0.0253466	0.0930896
0.4761864	0.5183521	0.2385425	0.5698143	0.7007202	0.4992664	0.7752562	0.8522591	0.0410539	0.1545764
0.4883129	0.7974679	0.0010751	0.7748726	0.7074680	0.4166936	0.5909080	0.6523695	0.0322770	0.1935099
0.2323758	0.5233541	0.1110300	0.5509381	0.6384279	0.2730808	0.4237479	0.6205331	0.0262081	0.0822706
0.4351852	0.7381996	0.1108501	0.6675447	0.7423135	0.3078359	0.3911231	0.5648225	0.0577279	0.1379753
