G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0009693	0.9028895	1.0040149	1.0092191	1.0425298	0.9926862	1.0124532	1.0259109	0.8474498	0.6239995
0.4530488	0.0000000	1.0756884	0.8324250	0.0188656	0.6509522	0.6118604	0.0493071	0.5563183	0.5936792
0.0064138	0.0437652	0.0000000	0.0429294	0.0137581	0.0107771	0.0837888	0.0329515	0.0679238	0.0910623
0.8204303	0.9313095	0.9067802	0.0000000	1.0170067	0.9364297	0.9090779	1.1400467	0.8383480	0.4561390
0.9444496	0.8962015	0.9594431	0.8577127	0.0000000	1.0744407	0.9567067	0.9978284	0.9929908	0.4431200
0.8440099	1.0047927	1.0128413	0.9552287	1.0016268	0.0000000	1.1274760	0.9630166	0.9610898	0.5425203
0.8559158	0.9892270	0.9624074	0.7225640	1.0607226	0.9092349	0.0000000	0.9038133	0.9967353	0.5398258
0.8944105	0.9235317	1.0652201	0.7702904	1.0330624	1.0357694	0.9906613	0.0000000	0.8948241	0.6277320
0.9474022	1.0265673	1.0042631	0.8430862	0.9497695	0.9930070	0.9861508	0.9936344	0.0000000	0.6494370
0.9342409	1.0218312	1.1095002	0.8511641	1.0126503	0.9945059	0.8894787	1.1005547	0.9171821	0.0000000
