G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000069	1.0000000	0.0168864	0.2082348	1.0000000	0.4762760	0.1645041	0.1746646	1.0000000	0.4479540
0.5646565	0.0000000	0.0112515	0.4205077	1.0000000	0.1884063	0.5610871	0.3621767	1.0000000	0.9999546
0.1231333	1.0000000	0.0000055	0.2082348	1.0000000	0.4762760	0.1645041	0.1746646	1.0000000	0.4479540
0.1231333	1.0000000	0.0168864	0.0000018	1.0000000	0.4762760	0.1645041	0.1746646	1.0000000	0.4479540
0.1231333	1.0000000	0.7803822	0.2082348	0.0000001	0.7525566	0.1645041	0.1746646	1.0000000	0.4479540
0.1231333	1.0000000	0.0168864	0.2082348	1.0000000	0.0000043	0.1645041	0.1746646	1.0000000	0.4479540
0.1231333	1.0000000	0.0168864	0.2082348	1.0000000	0.4762760	0.0000059	0.1746646	1.0000000	0.4479540
0.1231333	1.0000000	0.0168864	0.2082348	1.0000000	0.4762760	0.1645041	0.0000035	1.0000000	0.4479540
0.4967928	1.0000000	0.0168864	0.6825637	1.0000000	0.4762760	0.5017188	0.6069220	0.0000000	0.9999970
0.1231333	1.0000000	0.0168864	0.2082348	1.0000000	0.4762760	0.1645041	0.1746646	1.0000000	0.0000030
