G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	1.0937182	0.5656989	0.9110440	0.9816960	0.7883935	0.7945749	0.6443074	0.8016864	0.7132150
0.0275510	0.0000000	0.0031178	0.0507535	0.0374410	0.0627026	0.0625902	0.0435438	0.0349847	0.0457859
0.4296048	0.9426314	0.0000000	0.4871582	0.0458751	0.6680572	0.5629217	0.4720893	0.7520554	0.0459045
0.6113979	1.0287943	0.5238569	0.0000000	1.0408193	0.7622951	0.8033551	0.6871143	0.7870121	0.6100060
0.5865941	1.0635807	0.6664156	0.9720367	0.0000000	0.8115785	0.7656827	0.7002020	0.8642599	0.7109584
0.5404841	1.0354756	0.6214201	0.9787852	0.9788627	0.0000000	0.9002031	0.6361638	0.7984798	0.6888279
0.5852899	0.9821636	0.6268221	0.9050613	1.0690549	0.8296053	0.0000000	0.6915922	0.8063173	0.6571126
0.6096716	1.1135238	0.6338052	0.9482399	0.9831224	0.8904209	0.7631738	0.0000000	0.8535003	0.7251029
0.5954273	1.0281232	0.5539401	0.9205735	1.0794613	0.7692358	0.8150267	0.5935255	0.0000000	0.6202780
0.5182646	1.0573240	0.6052168	0.9833890	1.0043165	0.8145342	0.7457442	0.6926080	0.8157414	0.0000000
