G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5041397	0.0810455	0.0342606	0.7332833	0.3289832	0.1780518	0.1239333	0.0496714	0.0645674	0.5553817
0.7487573	0.0176449	0.1436207	0.8093862	0.5241793	0.3435360	0.0970567	0.1065423	0.0144879	0.7213762
0.7309316	0.0003985	0.1254447	0.6787011	0.4217037	0.3068719	0.0581591	0.1083352	0.0283175	0.7582137
0.7520736	0.0748041	0.1328920	0.6060470	0.7427775	0.3760353	0.0757432	0.1634506	0.0013435	0.8105911
0.6821944	0.0671337	0.1294055	0.6195062	0.6389371	0.0954512	0.0363661	0.1493697	0.0376719	0.9248409
0.7186295	0.1285566	0.1445767	0.7496388	0.2807362	0.2700050	0.0895120	0.1158577	0.0140734	0.7794865
0.5715670	0.1182839	0.2205945	0.4219594	0.4876952	0.2969197	0.0562810	0.2274739	0.0023566	0.7081591
0.5355039	0.0289082	0.0876381	0.7549699	0.6274913	0.2790437	0.1781962	0.0971050	0.0512999	0.6065759
0.5715222	0.0197826	0.2398316	0.6928858	0.3999446	0.1901970	0.0258102	0.1325354	0.0487930	0.7505182
0.5142487	0.1199652	0.1408130	0.8598773	0.4665139	0.1618648	0.0153962	0.1610282	0.0161835	0.5157190
