"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.0335533	0.1514456	0.0643822	0.1814365	0.9529042	0.3618543	0.3528916	1.0236630	0.6561165	0.0181997
50	0.0090694	0.0129795	0.0370691	0.0800850	0.7380320	0.1996552	0.2837078	1.0008693	0.6179549	0.0113188
100	0.0051741	0.0261927	0.0461761	0.0640714	0.2744272	0.1338353	0.1550834	1.0496156	0.5866027	0.0064808
150	0.0077137	0.0993127	0.0336090	0.0776541	0.0895846	0.1787380	0.0885155	1.0229860	0.5712855	0.0015442
200	0.0050731	0.0904393	0.0364775	0.0658091	0.0842132	0.1763511	0.0853933	1.0099788	0.6479002	0.0018592
250	0.0071071	0.0303848	0.0512094	0.0750093	0.1750123	0.1660172	0.0838412	0.9949022	0.6146129	0.0015853
300	0.0073643	0.0504945	0.0554758	0.0323670	0.0889781	0.1558778	0.0655783	1.0051948	0.6712046	0.0022048
350	0.0010560	0.1156893	0.0572459	0.0242841	0.0505144	0.1395084	0.0549322	1.0049342	0.6154935	0.0043818
400	0.0044137	0.0710854	0.0367746	0.0981827	0.0342991	0.1445562	0.0577037	0.9247752	0.6830633	0.0043759
450	0.0071964	0.0914734	0.0482824	0.1006746	0.0223900	0.1973174	0.0301572	0.9825500	0.6747415	0.0029846
500	0.0185032	0.0873339	0.0297843	0.1159664	0.0345791	0.2090098	0.0820666	0.9806149	0.6311571	0.0018660
550	0.0453221	0.2060912	0.0399243	0.1256199	0.3780239	0.3352317	0.2381172	0.9664480	0.6122483	0.0072002
600	0.0647578	0.1391699	0.0494186	0.1373841	0.8000394	0.3885048	0.3611003	0.9874189	0.6667531	0.0111695
650	0.0778972	0.0962389	0.0540996	0.1665884	0.9062936	0.3893328	0.5002706	0.9960580	0.6492123	0.0323067
700	0.0492407	0.1227219	0.0680973	0.1185946	0.9893535	0.2648745	0.4578475	0.9299539	0.6306671	0.0186950
750	0.0461536	0.1960102	0.0542011	0.1017265	0.7392272	0.3177734	0.3067022	0.9627261	0.6336880	0.0123927
800	0.1085243	0.0682148	0.0617177	0.1538412	0.8010969	0.3754666	0.4074864	1.0434902	0.5315947	0.0185882
850	0.0483906	0.1425100	0.0552935	0.1190264	0.8024318	0.2922939	0.3369773	1.0057144	0.5632498	0.0005831
900	0.0399145	0.1526438	0.0497671	0.1364206	0.7244017	0.2306337	0.3381748	0.8739326	0.5842085	0.0137258
