G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0216055	0.2020928	0.0575570	0.1359731	0.4629880	0.2002735	0.2103973	0.8479893	0.4753253	0.0112931
0.0587949	0.0645657	0.0665218	0.0597320	0.5960057	0.1584147	0.2222916	0.7488091	0.3331249	0.0095926
0.0814815	0.0765967	0.0390102	0.1253326	0.7183570	0.3443950	0.3973401	0.6192569	0.4978224	0.0391787
0.0192488	0.0824016	0.0464351	0.0682057	0.6413932	0.3116536	0.3112650	0.6904357	0.4909451	0.0229388
0.0488455	0.1014716	0.0471152	0.1006248	0.4225942	0.2354081	0.2482274	0.7277652	0.5124079	0.0157041
0.0718891	0.1768177	0.0462251	0.1637345	0.7169945	0.2128682	0.3662902	0.7510198	0.4530603	0.0139534
0.0403000	0.0769762	0.0340116	0.0664314	0.6146391	0.2856870	0.1876492	0.8105683	0.5579438	0.0119965
0.3049250	0.2287965	0.0727227	0.2266314	0.0913468	0.1875742	0.3350303	0.5273727	0.5683533	0.0425825
0.0563074	0.1229010	0.0583604	0.1031224	0.6901432	0.3942421	0.3266455	0.8062556	0.1959501	0.0260623
0.0481516	0.2067715	0.0270024	0.0836127	0.5917546	0.2160829	0.1755775	0.7926485	0.4635025	0.0002739
