G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.4033062	0.6589640	0.3606390	0.5787191	0.4106534	0.8396098	0.8260101	0.5641719	0.3683211	0.6111545
0.4339939	0.3979073	0.2148723	0.3360301	0.7956764	0.7945080	0.8333442	0.4493696	0.2584087	0.5360727
0.6066750	0.5365852	0.2606595	0.4255388	0.3150473	0.8006524	0.6469534	0.4854083	0.3739436	0.5354391
0.7168099	0.7736922	0.3726712	0.2923160	0.6483052	0.7794485	0.7554402	0.5341888	0.3435917	0.6332326
0.8916832	0.9084075	0.4646396	0.5256036	0.2523253	0.6575899	0.6360126	0.6470711	0.2882764	0.6199762
0.7569581	0.8452149	0.3928261	0.5341169	0.3674006	0.4732059	0.7713371	0.6497602	0.2890842	0.7202027
0.6965618	0.8139045	0.5915914	0.6184163	0.4897836	0.7751843	0.5779534	0.4931678	0.2062327	0.6245155
0.6820240	0.6110387	0.3996297	0.4557780	0.5021641	0.7166240	0.8699705	0.2525687	0.4152952	0.8283898
0.7239075	0.7099341	0.3451192	0.5220535	0.4443180	0.8928910	0.7004077	0.5241290	0.1621751	0.6828821
0.8721562	0.9452167	0.4762150	0.5755023	0.4317273	0.8517088	0.6956123	0.5483749	0.3303646	0.3918186
