G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.5771654	0.6936817	0.3000655	0.5245031	0.0313682	0.1985625	0.4254106	0.6580856	0.2564140
0.6538905	0.0000000	0.0297886	0.1437531	0.3055912	0.0085765	0.0492245	0.4851170	0.6401651	0.2954236
0.3790459	0.7706497	0.0000000	0.6829233	0.6801776	0.3576060	0.5979489	0.6870131	0.6857239	0.6801491
0.0217253	0.7423582	0.6203647	0.0000000	0.3261225	0.0274398	0.1126573	0.4081105	0.6475580	0.3204266
0.0555898	0.6462146	0.7343857	0.2372256	0.0000000	0.0210323	0.1156461	0.4206295	0.6458363	0.2700592
0.0568072	0.6443009	0.6006102	0.2278555	0.4509720	0.0000000	0.1269417	0.3059190	0.5800499	0.2991473
0.0448866	0.5942313	0.6209048	0.3651797	0.6115351	0.0338076	0.0000000	0.3969985	0.6831457	0.3296068
0.0615748	0.6685802	0.7237353	0.1911565	0.3784256	0.0247665	0.1478244	0.0000000	0.6538204	0.2283466
0.0479664	0.7678192	0.5936043	0.2019882	0.4356350	0.0185711	0.0596985	0.2446186	0.0000000	0.0548379
0.0333055	0.6681697	0.6238021	0.1803879	0.3241248	0.0243886	0.1044026	0.4629857	0.7112822	0.0000000
