G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0831392	0.6750815	0.6381137	0.0715039	0.3757594	0.0023844	0.1195066	0.2709702	0.6411876	0.2837677
0.0292042	0.6074317	0.6642672	0.0248860	0.0993921	0.0003142	0.2641755	0.4100953	0.6498743	0.4851582
0.0429779	0.5033535	0.6678137	0.4374485	0.4212247	0.0115489	0.2760707	0.4855534	0.4730827	0.1651838
0.0954939	0.7062881	0.7012753	0.3104582	0.3371060	0.0738581	0.0918663	0.5558456	0.6181617	0.3623316
0.0251698	0.6301800	0.7207944	0.3133413	0.5097650	0.1456372	0.0723512	0.4716393	0.6706922	0.2038065
0.0504309	0.6342564	0.6840561	0.2351341	0.5124768	0.0812895	0.1220857	0.2782431	0.6959964	0.1496378
0.0465328	0.6442873	0.8762024	0.1619497	0.4352921	0.1726721	0.1646349	0.1528909	0.5309072	0.2461387
0.0663354	0.6620753	0.6067045	0.4975358	0.4359789	0.2914665	0.1175179	0.3832643	0.6268558	0.0401269
0.0104206	0.6250959	0.6524520	0.0416004	0.1925862	0.1130826	0.1708450	0.3816190	0.7005896	0.4448387
0.0314989	0.6840110	0.5960731	0.1994819	0.3203311	0.0586649	0.1131224	0.2239295	0.6934163	0.2294614
