G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.7743876	0.1264208	0.0695753	1.0000000	0.5221064	0.1947493	0.1606401	0.0982804	0.0751495	0.7604209
0.9200960	0.0004643	0.1616838	1.0000000	0.6345997	0.4099011	0.1244224	0.1042382	0.0153205	1.0000000
0.9502768	0.0004925	0.1447974	1.0000000	0.6274412	0.4097307	0.0945654	0.1326407	0.0265688	1.0000000
0.9824524	0.1445143	0.1590793	0.8433457	0.7588722	0.3667134	0.1123173	0.1526939	0.0074380	1.0000000
0.7709123	0.0614732	0.1646935	0.8282181	0.8065958	0.1837223	0.0496322	0.1336978	0.0471410	1.0000000
0.9681000	0.1252208	0.1453245	1.0000000	0.3285920	0.4096400	0.0828113	0.1273913	0.0138358	1.0000000
0.8593907	0.1721657	0.2376172	0.6629631	0.7967691	0.3149081	0.0298992	0.2590563	0.0050512	1.0000000
0.7411598	0.0507426	0.2030213	0.9978421	0.6895949	0.3705008	0.1697474	0.1444797	0.0653436	0.8788685
0.7851681	0.0172898	0.2163735	1.0000000	0.5367661	0.1982098	0.0416653	0.1615980	0.0447113	1.0000000
0.7760604	0.1018941	0.2204911	1.0000000	0.6760010	0.1744163	0.0231311	0.2042456	0.0132514	0.6804843
