G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8215963	0.8458273	0.5456516	1.1064166	0.8299662	0.1837777	1.0372665	0.2159753	1.0754606	1.0697826
0.6652910	0.7930272	0.4815619	1.0017773	0.8282083	0.2178308	1.0426797	0.1987756	1.0234373	0.8612972
1.0248759	0.5440996	0.0700200	0.7815221	0.4319526	0.0047991	0.0113898	0.0033801	0.4302682	0.7582993
0.8714951	0.9917095	0.7632685	0.8294154	0.8852127	0.1478919	0.9868524	0.4232865	1.0036145	1.0511604
0.3854603	0.8669299	0.8108957	0.9656510	0.9136015	0.1682433	1.0132615	0.4396350	1.0230495	0.9871118
0.9911723	0.8720031	0.6113944	1.0313036	0.8645399	0.0565414	1.0431764	0.4382339	0.9982249	0.9395366
0.7225293	0.9933851	0.9869438	0.8624789	1.0163840	0.6358797	1.0214450	0.4105941	0.9822108	0.9219478
0.8850096	0.9392092	0.5209643	0.9922848	0.7516988	0.5776464	1.0035874	0.2906355	0.9984443	0.9280451
0.8861278	0.8839182	0.5726589	0.9780203	0.7834180	0.2207149	0.9871216	0.4028650	0.9350582	0.9339359
0.7951213	0.8700507	0.5335705	1.0674288	0.8076068	0.5196308	0.9474112	0.4196363	0.9831426	0.8991618
