G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.3484841	0.5185979	0.1171869	0.5588903	0.4282942	0.0075902	0.0083593	0.0145332	0.0016885
0.8231233	0.0000000	0.5877861	0.9572488	0.8381366	0.2784228	0.9164440	0.3056697	1.0429253	0.9351407
1.0423075	0.6309613	0.0000000	0.0859443	0.4803530	0.0041043	0.0005623	0.0195677	0.0037451	0.0050710
0.8937874	0.8433907	0.5328908	0.0000000	0.7580259	0.2563611	1.0177792	0.1799272	1.0475429	0.7871674
0.7920761	0.9147365	0.6138216	1.0272211	0.0000000	0.2495773	0.9993591	0.2410070	1.0217387	0.8591827
0.8046143	0.9685389	0.6587692	1.0523045	0.8785438	0.0000000	1.1709466	0.2462510	0.9598757	0.9512239
0.9702896	0.6175781	0.1569007	0.9440396	0.5498583	0.0030566	0.0000000	0.0126278	0.0084689	0.7191351
0.8254327	0.9784572	0.5994480	0.9396723	0.8338925	0.2505735	1.0915843	0.0000000	1.0043262	0.9045520
0.8616846	0.8701443	0.6284219	0.9830419	0.7920054	0.2432461	1.0101712	0.1818195	0.0000000	0.8465088
0.8817669	0.9238896	0.6306817	0.9450475	0.9039887	0.2727599	1.0278279	0.2129279	0.9590714	0.0000000
