G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0528077	0.5151474	0.3198885	0.1431941	0.9945471	0.5012541	0.2134190	0.3211490	0.0342547	0.0592761
0.0254290	0.3107875	0.3051701	0.1120029	1.0567853	0.3442748	0.0975315	0.3342456	0.0462858	0.0501734
0.0476067	0.4499351	0.2353426	0.1044765	1.1387155	0.4057868	0.1322332	0.2693847	0.0490414	0.0541360
0.0614023	0.5299390	0.3883332	0.1046548	1.0189728	0.4619905	0.2244597	0.2532664	0.0584431	0.0692101
0.4363839	0.7837819	0.5429284	0.5149381	0.5122913	0.7505186	0.4635610	0.4987680	0.1389530	0.0395306
0.0945338	0.5628499	0.3889932	0.1699360	0.9751700	0.2660677	0.1876703	0.3416195	0.0763045	0.0569806
0.0801016	0.4781196	0.4519074	0.2029560	1.0381190	0.5006583	0.1437234	0.3212141	0.0506347	0.0588925
0.0997290	0.4984895	0.4264625	0.1312021	0.9702082	0.4007800	0.1928035	0.1416380	0.0715521	0.1027239
0.0685454	0.4958982	0.4186736	0.1641882	1.0578138	0.5922839	0.2138371	0.2434619	0.0258379	0.0392057
0.0698014	0.5301504	0.4998966	0.1822599	1.0419400	0.4395505	0.1831479	0.2444583	0.0507742	0.0182943
