G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.1171465	0.8237373	0.9676266	0.0419059	0.5563048	0.0000004	0.1739407	0.4521171	1.0000000	0.3703307
0.0414129	1.0000000	0.9767664	0.0624814	0.2381668	0.0000005	0.4525800	0.6054004	1.0000000	0.6940510
0.1191782	0.8184242	0.9671775	0.5837669	0.7052957	0.0000003	0.4258211	0.5543360	0.8165239	0.1883374
0.0640303	1.0000000	0.9951919	0.3718026	0.4218325	0.1494108	0.1638544	0.8637538	1.0000000	0.5866261
0.0605450	1.0000000	0.9964943	0.5603016	0.6821134	0.2811525	0.1631714	0.6405713	0.9776359	0.2726435
0.0958597	0.8838765	0.9718214	0.3132689	0.7813982	0.0908811	0.2150733	0.3969371	0.9190398	0.2003592
0.0940919	0.8893419	0.9721328	0.2962568	0.6631934	0.2428245	0.2533383	0.1580797	0.7532448	0.3507026
0.0972520	0.8795891	0.9894155	0.7726516	0.6116299	0.4469115	0.1654181	0.5958562	1.0000000	0.0688087
0.0447283	0.9980921	0.9932701	0.0759517	0.2260306	0.1571712	0.1646121	0.5438096	1.0000000	0.7887270
0.0640408	1.0000000	0.9767665	0.2600657	0.3695094	0.0829448	0.2377141	0.3971361	0.9401552	0.2960387
