G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.2546742	0.8050108	0.6559870	0.5432135	0.4306436	0.8230540	0.5111449	0.3827710	0.5227372	0.5222301
0.2172086	0.6957327	0.6525387	0.4211232	0.7771013	0.8070869	0.5985629	0.2904674	0.7487370	0.5067578
0.4041137	0.6763360	0.6856918	0.4148539	0.7914164	0.6563999	0.5549637	0.1666598	0.5665451	0.4273943
0.4293059	0.7258755	0.7055935	0.4239425	0.5901043	0.7505320	0.4366321	0.4646885	0.5510854	0.6619644
0.1884038	0.5518817	0.6334458	0.5416512	0.4005470	0.5278538	0.4075819	0.0734966	0.5685867	0.4497894
0.0742098	0.6306503	0.6384296	0.3759228	0.4230733	0.7785059	0.3611090	0.4704608	0.6419578	0.5575508
0.2385642	0.4493085	0.6277073	0.3934984	0.7191842	0.7645472	0.4666896	0.3034594	0.7016196	0.5165788
0.0404030	0.6534409	0.6335941	0.7327567	0.6667354	0.7497642	0.4129780	0.2479658	0.6958729	0.5265470
0.0000058	0.4950717	0.6242814	0.3432316	0.6842489	0.8519448	0.5314888	0.2288807	0.7062684	0.4738958
0.0010168	0.5173406	0.5177668	0.5100991	0.3265388	0.6298993	0.4640599	0.4773410	0.7005541	0.6461125
