G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.8567167	0.4332081	0.7198703	0.7423891	0.5044911	0.6212416	0.5346779	0.5184932	0.5780174
0.0135495	0.0000000	0.0005250	0.0285784	0.0185516	0.0490871	0.0585406	0.0382315	0.0508191	0.0763012
0.3263101	0.7771395	0.0000000	0.3071906	0.0390004	0.5154031	0.4175459	0.2622977	0.5214561	0.0452434
0.4386791	0.7881344	0.4147029	0.0000000	0.8178685	0.5996378	0.7236024	0.4490269	0.5996433	0.4773876
0.4114584	0.7064514	0.4331703	0.6406443	0.0000000	0.6095761	0.5160713	0.4459197	0.6444052	0.5237222
0.4154657	0.8794122	0.4224355	0.5981903	0.6445866	0.0000000	0.7105309	0.5058406	0.5428262	0.5114591
0.4109577	0.6979139	0.4577479	0.5979784	0.6798088	0.5862253	0.0000000	0.4615689	0.6030815	0.4126443
0.4230091	0.8555432	0.4444697	0.7647838	0.8692530	0.6444253	0.5283470	0.0000000	0.5989693	0.6285732
0.4071062	0.8404557	0.4294083	0.6783562	0.6678573	0.5125358	0.6094768	0.3707388	0.0000000	0.4435811
0.3361254	0.7173409	0.3922487	0.6992535	0.7273578	0.5759034	0.4847115	0.4824131	0.5225168	0.0000000
