G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0360974	1.0433954	0.2629981	0.9948515	0.2051157	0.2769964	1.0336792	0.2847443	1.0257343	0.7227029
0.0131492	1.0337135	0.2195093	0.8910907	0.1807369	0.1556598	1.0235018	0.0226435	0.2352059	0.1463421
0.0160353	1.0191791	0.2441035	0.8523161	0.1609704	0.2516338	1.0058767	0.4189907	0.9493494	0.6542897
0.0059812	0.9839106	0.2595329	0.5927098	0.1190820	0.2629638	0.9764764	0.4255436	1.0256801	0.5553190
0.1140277	0.7882254	0.3892719	1.0462405	0.3108234	0.3515582	1.0550750	0.2051337	0.8407662	0.2205642
0.0706507	1.0165059	0.2930468	0.9420192	0.1723566	0.0225130	1.0376072	0.2202756	1.0263773	0.4176909
0.0113487	0.9960999	0.2555884	0.9034917	0.1166541	0.0361290	1.0203617	0.2082662	0.9790987	0.2978216
0.0587514	0.9403459	0.3098210	0.9445606	0.1624122	0.2146085	1.0025652	0.2098879	1.0035900	0.4958278
0.0229971	1.0098914	0.3373292	0.9287096	0.2202443	0.2711648	1.0592496	0.3647119	1.0074441	0.4346374
0.0281296	0.9300441	0.3278567	0.9897437	0.2710528	0.0525658	0.9410157	0.1364656	0.5150548	0.3560662
