G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0884375	0.5099168	0.4415586	0.2064694	0.8484126	0.8229643	0.2004624	0.2707789	0.2250331	0.0533722
0.2457205	0.5407697	0.4803655	0.4095468	0.7430534	0.0709045	0.2573303	0.3722716	0.0695448	0.0003557
0.0421371	0.3115547	0.2280024	0.0539743	1.0000000	0.2587799	0.2738233	0.2004076	0.1687402	0.0001280
0.0591413	0.4937401	0.5592778	0.1355643	1.0000000	0.3314160	0.2008025	0.1683396	0.2734106	0.0001468
0.2926529	0.4989822	0.5174245	0.1354544	0.9822418	0.5924116	0.2954446	0.2212635	0.0451055	0.0001834
0.0139519	0.3485645	0.6083154	0.0697868	1.0000000	0.3655979	0.0731868	0.2324587	0.1300368	0.0001480
0.0254066	0.4000867	0.3092442	0.0925307	1.0000000	0.5888219	0.0997036	0.1663203	0.0318994	0.0532387
0.0591444	0.4937401	0.3427871	0.1310943	1.0000000	0.4380629	0.1505737	0.2014843	0.1990688	0.0532387
0.1508289	0.5593119	0.3776785	0.3368926	0.7992353	0.7051206	0.2502271	0.3484939	0.0663458	0.0534419
0.0447823	0.3315515	0.2419750	0.0624188	1.0000000	0.1407067	0.2381977	0.5973008	0.0229019	0.0001813
