G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0	0.0	-0.08044454688206315	0.0	0.0	-0.3686285871081054	0.0	0.0	0.0	0.0
0.0	-0.740794642129913	0.0	0.0	-0.41070019197650254	0.0	-0.47983878036029637	-0.09312507905997336	-0.3046906681265682	0.6838554227157819
0.0	0.0	0.0	-0.11609998508356512	-0.01329000829719007	0.0	0.0	0.0	0.0	0.0
-0.6433926722966135	0.0	0.0	0.0	0.0	-0.7001512125134468	-0.07463047746568918	-0.8268151027150452	-0.01747386739589274	0.0
0.0	0.0	-0.8248256708029658	0.0	0.0	0.0	-0.8108731445390731	0.0	0.0	0.0
0.0	-0.18661174620501697	0.0	0.0	-0.19320343993604183	0.0	-0.3217215009499341	-0.17103814682923257	0.0	0.8194341214272517
-0.2888378808274865	0.0	-0.835148957092315	0.0	0.0	0.0	-0.224120823899284	0.0	0.0	0.19255489012145874
0.0	-0.30365585116669536	-0.4372581101488322	-0.7282549650408328	-0.38241683784872293	0.0	0.0	0.0	-0.42653824272565544	0.38526941387833535
0.0	0.0	0.0	0.0	0.0	-0.056953541934490204	0.0	0.0	-0.6977097212802619	0.0
0.0	-0.17699775798246264	0.0	-0.19904175121337175	0.0	-0.42007287102751434	-0.11440810631029308	-0.9751843952108175	-0.7374277622438967	0.0
