G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
-0.0614469921979334	-0.21399850159043443	-0.32292090857906336	0.42129738944720857	-0.28184193255069434	-0.23503577169742657	-0.025969840927982622	0.1056632139377874	9.714416915077692E-4	-0.005903714471639555
0.25204100996054124	-0.28834139254919344	0.03650029885827018	0.2294100246390445	-0.14517711045917586	-0.3481979524555688	-0.4301329583313169	0.3164919916781798	0.061780991504046	-0.14497438971274124
0.06047428466029859	-0.1664691871161852	0.464387627487769	0.07036383132573787	0.0317696806305781	0.32421464181568527	-0.01943345844625751	-0.05335613323487793	-0.08322540088232343	0.41497338753904683
0.2814488378149863	-0.2810724758179626	-8.560606657323901E-4	-0.273849147651786	-0.032519416416543004	-0.3691509196523195	0.35796912405938075	-0.16306561067169142	-0.03832599294014895	0.19169839371245836
-0.16346058667089441	-0.43603997172565173	0.18703099567471623	-0.2347670957494306	-0.056832731651197954	0.019255021555487833	-0.15497040348377547	0.25035270609981297	-0.28627272946096965	0.39950278991908317
0.4650135313549913	-0.029061676310711344	-0.25770149612587756	0.09191528244085728	-0.04146810507011848	-0.29163574573811063	-0.18369431854478666	-0.2002243472475047	0.2846137108166022	-0.11495194511030309
-0.010521041995802454	-0.15577010324556548	-0.30395590073283757	-0.2096011395363282	0.02738774383266798	0.08649723254314565	-0.18770832346273775	-0.2505156217796949	0.21619087451591978	-0.005526503593540289
-0.06718523193449336	-0.23878991465385643	-0.42235284748020135	0.41221235438095855	-0.4421520229627718	-0.3646144988341603	0.209614226960398	-0.12224734358435685	-0.17351367969971565	-0.15403462701180665
-0.15814002237162822	-0.059817133329751096	0.3100335189836537	-0.34923802094821116	-0.13710505171605947	0.05136210551387788	0.12977834345300096	0.03360405885874488	-0.023131647281081084	0.10135617860691797
0.33520255538186516	0.07353467672971345	0.19080338219628099	0.5579540404483015	-0.3141126408241805	-0.03712989978093355	0.16662774920530238	0.3735825613167089	0.12107650474183936	0.05947683482567585
