G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.7309462	0.2640755	0.6361082	0.1879138	0.2244375	0.8399759	0.2099831	0.7573718	0.2777911
0.8230134	0.0000000	0.7229155	0.7027975	0.6072256	0.7290413	0.0332127	0.5035875	0.8836187	0.6324209
0.1039055	0.8675089	0.0022029	0.7692351	0.1530524	0.2692882	0.7193104	0.2053594	0.7506387	0.2747423
0.0586491	0.7963224	0.2743604	0.0000000	0.1325187	0.1621988	0.6507733	0.2161260	0.6474057	0.3599479
0.0354824	0.7690165	0.1863850	0.7058516	0.0000000	0.2031976	0.7803018	0.1475938	0.5788555	0.4407319
0.0615270	0.8574166	0.1556676	0.7344581	0.1213617	0.0000000	0.7527412	0.1645967	0.7797413	0.2634688
0.0379823	0.7475317	0.2160086	0.8560248	0.1183236	0.1621922	0.0000000	0.2276083	0.9042290	0.3427886
0.0344659	0.6866811	0.3230001	0.8303496	0.1657635	0.2362467	0.7395417	0.0000000	0.7698685	0.3672897
0.0294921	0.6898134	0.2225050	0.3134133	0.2055894	0.1848556	0.7712557	0.0374138	0.0000000	0.0465416
0.0473597	0.8246896	0.1511670	0.7107029	0.1208386	0.1284710	0.7913393	0.1823330	0.7722840	0.0000000
