G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3692211	0.9984451	0.6692123	0.8031903	0.5714169	0.9047275	0.6171917	0.3998708	0.6364701	0.6204836
0.2335402	1.0096816	0.8868155	0.6795974	1.0280301	0.9959866	0.6585390	0.4160936	0.9231513	0.7827499
0.4784451	0.8854597	0.8313570	0.4847630	0.8681952	0.8244713	0.6706848	0.2197891	0.6184305	0.4984260
0.4315109	0.8764469	0.8433180	0.5783978	0.7761646	0.9251715	0.5000354	0.6302257	0.7206312	0.7480191
0.2276508	0.8100956	0.7847280	0.8080465	0.5083056	0.5731395	0.5507464	0.1460584	0.6770849	0.5344568
0.0752697	0.8400648	0.8496732	0.5435484	0.5077365	0.9363934	0.5792913	0.5550786	0.8302622	0.6947821
0.3224603	0.5655634	0.7852764	0.6114480	0.9764302	1.0336859	0.7429043	0.4085436	0.8021978	0.7024378
0.0624272	0.8638653	0.8137990	0.9610208	0.7858303	1.0311590	0.5446109	0.2810125	0.8745102	0.8241983
0.0012974	0.6003151	0.8064372	0.6048517	0.9990280	1.0698089	0.7194326	0.3429650	0.7698497	0.6814992
0.0027243	0.5859946	0.7655121	0.8006082	0.5540452	0.8529271	0.6134663	0.4258321	0.8601585	0.8520976
