G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0627903	0.1718441	0.3601053	0.1749809	0.4243774	0.2575658	0.2373030	0.8731631	0.8596920	0.1029553
0.1896224	0.0157619	0.0000014	0.1852159	0.1967065	0.4091064	0.3654548	0.6577008	0.5208221	0.0070983
0.1341215	0.2334908	0.5011130	0.2978141	0.6090068	0.2418417	0.4538249	0.8082468	0.7016525	0.0168507
0.1385229	0.0788580	0.3986410	0.3253163	0.5574041	0.2864132	0.2098281	1.0000000	0.6369520	0.0027242
0.2763431	0.0856588	0.0085989	0.4293982	0.6555373	0.3143528	0.4262313	1.0000000	0.8874410	0.0123460
0.0000151	0.0108953	0.0000004	0.0071890	0.9806211	0.8373382	0.4476234	1.0000000	0.6948889	0.2798394
0.0409515	0.1067070	0.0010188	0.6208196	0.9122195	0.3574122	0.4554555	1.0000000	0.6808005	0.3473390
0.0054286	0.0769168	0.1395685	0.1324234	0.6240698	0.2886955	0.6220426	1.0000000	0.5286399	0.0027749
0.0720612	0.1509196	0.2564314	0.6955922	0.8434648	0.2925382	0.7400730	1.0000000	0.7940241	0.0067408
0.1673077	0.1136765	0.1927526	0.0896207	0.5122751	0.2526023	0.1878387	1.0000000	0.6063137	0.4382184
