G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0595607	0.5964209	0.7318894	0.0321075	0.3685376	0.0009916	0.0795145	0.2949714	0.6334674	0.2391331
0.0280233	0.6932058	0.6698043	0.0403306	0.1188799	0.0000442	0.3231025	0.4374095	0.6839830	0.3565540
0.0357733	0.5294366	0.6208449	0.4026893	0.5785653	0.0019491	0.3135791	0.3593493	0.4460225	0.1853587
0.0545094	0.7116625	0.7449101	0.1983420	0.2682003	0.1010763	0.1676064	0.5056827	0.6069314	0.3919743
0.0473615	0.6441547	0.6658431	0.4305375	0.4413404	0.1383166	0.1008178	0.4069913	0.6364286	0.1726416
0.0415617	0.6906548	0.5557091	0.2047043	0.6496744	0.0762622	0.1956077	0.3400403	0.6012604	0.1258179
0.0675226	0.5470138	0.6874804	0.2106507	0.5275634	0.1390288	0.1486989	0.1421625	0.5397461	0.2810573
0.0812957	0.6107668	0.7061135	0.4866826	0.4077108	0.2831286	0.0938777	0.4273235	0.7377877	0.0261744
0.0217634	0.7017028	0.6531751	0.0481279	0.1707302	0.1237155	0.1818140	0.4590842	0.6968986	0.4720250
0.0617642	0.7223792	0.6698154	0.3188955	0.1901062	0.0350899	0.1481504	0.2424405	0.7276177	0.1863781
