G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.8256727	0.0806603	0.8319422	0.3339587	0.1068015	0.4895575	0.6001040	0.0412927	0.9532930	0.1227135
0.9667046	0.0778170	1.0000000	0.4469176	0.0053679	0.4470148	0.0140056	0.0058916	0.9252541	0.2060183
0.8239017	0.0778170	1.0000000	0.6950472	0.1045690	0.4470148	0.2680381	0.0066266	0.9252541	0.1188304
0.8415357	0.0781058	0.9776340	0.6965485	0.0053297	0.4161939	0.0189238	0.0359468	0.9247976	0.0901717
0.7647302	0.0792824	0.9009206	0.4969223	0.0043760	0.3468269	0.1833170	0.0097273	0.9226727	0.2222092
0.9920882	0.0778170	1.0000000	0.5176128	0.1045690	0.3467345	0.0148269	0.0353958	0.9760404	0.2060183
0.7637470	0.0049858	1.0000000	0.4918981	0.0030331	0.3524448	0.2756174	0.0353958	0.9965918	0.2060183
1.0000000	0.0032226	1.0000000	0.5630646	0.1039302	0.3505161	0.0182466	0.0353958	0.9964836	0.2060183
0.8105604	0.0778170	1.0000000	0.6188051	0.1045690	0.0652370	0.0000724	0.0353958	0.9968982	0.0803428
0.9144276	0.0778170	1.0000000	0.6804438	0.1045690	0.4470148	0.0000744	0.0353958	0.9968208	0.2060185
