G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0729223	1.0000000	0.0231544	0.2530083	0.0875128	1.0000000	0.5209181	0.9747295	0.7182253	0.9999998
0.4012991	0.5000025	0.0482014	0.6047999	0.1888149	1.0000000	0.5209181	0.9747295	0.7182253	0.9999998
0.1458442	1.0000000	0.0115772	0.2530083	0.0875129	1.0000000	0.5209181	0.9747295	0.7182253	0.9999998
0.1458442	1.0000000	0.0231544	0.1265053	0.0875128	1.0000000	0.5209181	0.9747295	0.7182253	0.9999998
0.1458442	1.0000000	0.0231544	0.2530083	0.0437670	1.0000000	0.5209181	0.9747295	0.7182253	0.9999998
0.1458442	1.0000000	0.0231544	0.2530083	0.1524949	0.5000000	0.0586796	0.7652748	0.3277055	0.9999899
0.1458442	1.0000000	0.0231544	0.2530083	0.0875128	1.0000000	0.2604939	0.9747295	0.7182253	0.9999998
0.1458442	1.0000000	0.0231544	0.2530083	0.0875128	1.0000000	0.5209181	0.4873648	0.7182253	0.9999998
0.1458442	1.0000000	0.0231544	0.2530083	0.0875128	1.0000000	0.5209181	0.9747295	0.3591127	0.9999998
0.1458442	1.0000000	0.0231544	0.2530083	0.0875128	1.0000000	0.5209181	0.9747295	0.7182253	0.5000175
