G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5125676	0.9729406	0.4738388	0.7840798	0.5928104	1.1211753	0.9726890	0.8244729	0.4602838	0.7379182
0.5419865	0.5208509	0.2102101	0.4176242	0.9611810	1.0434616	0.9818510	0.5194002	0.3810912	0.7853671
0.8852551	0.9964748	0.3014374	0.6872177	0.5030846	1.0451209	0.9653056	0.7541703	0.4824294	0.7889236
0.9513358	0.9682544	0.4986236	0.3878017	0.9120097	0.9664446	0.9109767	0.6531700	0.5090580	0.8211607
1.0018540	1.1109333	0.6177681	0.7535738	0.3119599	0.9383606	0.9553009	0.7700619	0.4392555	0.8362017
0.9451669	1.0107047	0.5575233	0.7590144	0.5027525	0.5852987	0.9417665	0.7890162	0.4581348	0.8268092
0.9590791	1.0547537	0.5814428	0.7358462	0.5756110	1.0392869	0.6017944	0.6079544	0.2995257	0.7127972
0.9097709	0.9651742	0.4904221	0.6803774	0.6322408	0.8877696	1.0601657	0.3675178	0.4852383	0.9817628
0.9443772	1.0016253	0.5087392	0.7132487	0.5355836	1.0271463	0.9332400	0.8114914	0.2230660	0.8996860
0.9900571	1.0562989	0.6485610	0.8233364	0.4826646	1.0009011	1.0383606	0.7844252	0.5000600	0.5065288
