G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.9994747	0.5219012	0.7393759	0.5265496	0.9999997	1.0000000	0.7543196	0.4545331	0.8345941
0.0495513	0.0000000	0.0245593	0.0451599	0.9999186	0.0656974	1.0000000	0.3620760	0.0796498	0.6762728
0.9447677	0.9994747	0.0000004	0.7393759	0.5265496	0.9999997	1.0000000	0.7543196	0.4545331	0.8345941
0.9447677	0.9994747	0.5219012	0.0000000	1.0000000	0.9999997	1.0000000	0.7543196	0.4545331	0.8345941
0.9447677	0.9994747	0.5219012	0.7393759	0.0000000	0.9999997	1.0000000	0.7543196	0.4545331	0.8345941
0.9447677	0.9994747	0.5219012	0.7393759	0.5265496	0.0000003	1.0000000	0.7543196	0.4545331	0.8345941
0.0496036	0.0497733	0.0254697	0.0465983	0.9999096	0.0656921	0.0000000	0.0317703	0.0796471	0.0686028
0.9447677	0.9994747	0.5219012	0.7393759	0.5265496	0.9999997	1.0000000	0.0000019	0.4545331	0.8345941
0.9447677	0.9994747	0.5219012	0.7393759	0.5265496	0.9999997	1.0000000	0.7543196	0.0000007	0.8345941
0.9447677	0.9994747	0.5219012	0.7393759	0.5265496	0.9999997	1.0000000	0.7543196	0.4545331	0.0000003
