G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.5042662	0.8964309	0.5422729	0.9999900	0.9548329	0.9999933	0.7226569	0.5418952	0.9069742	0.6329680
0.5815409	0.9186639	0.5547914	0.9389134	0.9928764	0.7214471	0.8122797	0.5568407	0.7644866	0.6770480
0.8126776	0.7017787	0.4490496	0.8666789	0.9222073	0.7015517	0.9698292	0.6503113	0.7163502	0.4435719
0.5433207	1.0000000	0.5973573	0.9415094	0.9593167	0.7506151	0.8337884	0.6048749	0.7810788	0.7837492
0.5342709	0.9740261	0.5843018	0.9028688	0.9965359	0.7265209	0.7402513	0.5906099	0.7759672	0.6076891
0.5433207	1.0000000	0.5973573	0.9554633	0.9593167	0.9998744	0.7454053	0.6048749	0.9118990	0.6107028
0.5719098	1.0000000	0.5973574	0.9472916	0.9593174	0.7287811	0.9694027	0.6048965	0.7811147	0.6794398
0.5696524	1.0000000	0.7152366	0.9563662	0.9976012	0.7469528	0.7683183	0.6363411	0.8168642	0.7303359
0.4978816	0.8813411	0.5335672	0.9283526	0.9537676	0.7176298	0.7188075	0.8259822	0.8356705	0.5277022
0.7399608	0.8857007	0.5360943	0.9297231	0.9916106	0.8440156	0.7449633	0.5570219	0.8136465	0.5311363
