G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.3243857	0.0760481	0.7917406	0.5074653	0.0900934	0.2863902	0.0361526	0.0246365	0.7420481	0.1331259
0.8149655	0.0463714	0.7094034	0.5687883	0.1082680	0.3434325	0.0254032	0.0245090	0.6884180	0.1102223
0.8635968	0.1336676	0.3682393	0.5581895	0.1132974	0.4093355	0.1723483	0.0750037	0.7420973	0.3470994
0.8433805	0.0744579	0.9260722	0.2608927	0.0685622	0.2784050	0.0306541	0.0321848	0.8144231	0.2030155
0.7087022	0.0598245	0.7593137	0.6205594	0.0371073	0.3958274	0.0354405	0.0625966	0.6991547	0.1750118
0.6900538	0.0587125	0.6776382	0.5363997	0.1398716	0.1699402	0.0448798	0.0347810	0.9015393	0.1850798
0.7178949	0.0551786	0.7440685	0.6107482	0.1115986	0.3146687	0.0088731	0.0307486	0.8017681	0.1547439
0.6004650	0.0532035	0.7691349	0.5146650	0.0521186	0.4647012	0.0265932	0.0252884	0.8340945	0.1983603
0.6104314	0.0361445	0.7215171	0.4852828	0.1089253	0.3198914	0.0334592	0.0258062	0.3709460	0.1343028
0.6325245	0.0540820	0.7131536	0.5850240	0.0682221	0.2997952	0.0198380	0.0166220	0.7082225	0.0575401
