"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.4358019	0.6322657	0.1011965	0.6214866	0.5967854	0.3056748	0.6758378	0.7271926	0.0396453	0.2029433
50	0.4292923	0.7205885	0.1024962	0.7146185	0.6349390	0.3572505	0.7525023	0.6603707	0.0200941	0.0958107
100	0.5540788	0.7056706	0.1678441	0.7446867	0.7558866	0.2929864	0.8182988	0.7020046	0.0145407	0.1439654
150	0.4654314	0.7357925	0.1147087	0.6310182	0.7030190	0.4701769	0.7580127	0.5764861	0.0153519	0.1821638
200	0.5686515	0.6929717	0.1376429	0.5807899	0.7648639	0.3600282	0.8227333	0.6561878	0.0229226	0.1615080
250	0.4222519	0.6925138	0.1096528	0.7685978	0.6370415	0.3778263	0.7837342	0.5282055	0.0199045	0.1294367
300	0.4485744	0.7919327	0.1244110	0.6968220	0.7164694	0.3336818	0.7435792	0.6476567	0.0191334	0.1954147
350	0.4243786	0.7506175	0.0940660	0.5897826	0.7632292	0.2743378	0.8512593	0.6575423	0.0352492	0.2127106
400	0.4559926	0.7507960	0.0998158	0.6661109	0.7083865	0.3806176	0.7492695	0.4974010	0.0183503	0.1574724
450	0.4703821	0.6676573	0.1325676	0.7114355	0.5647895	0.3871158	0.6737728	0.5764204	0.0307631	0.2018403
500	0.4189148	0.5343447	0.1064684	0.7145582	0.7123842	0.3281885	0.6493216	0.4669465	0.0463598	0.1681029
550	0.4169409	0.6405179	0.1392989	0.6715084	0.7017635	0.2823711	0.7586065	0.5695232	0.0356804	0.1677119
600	0.4148581	0.6916572	0.1000558	0.5763501	0.7808830	0.2987482	0.7831711	0.7454365	0.0489974	0.1453453
650	0.5074901	0.6173280	0.1137878	0.6449080	0.7458298	0.3749391	0.9422753	0.6843787	0.0298820	0.1514898
700	0.6493829	0.7464570	0.1377081	0.7617056	0.7249096	0.2797674	0.6175630	0.7830488	0.0435879	0.1548094
750	0.4831417	0.7754931	0.1264816	0.6730999	0.9557604	0.3049211	0.6608643	0.6560017	0.0697881	0.1481835
800	0.5176465	0.5361060	0.1551440	0.6719361	0.7556486	0.3905364	0.7442445	0.6992786	0.0693256	0.1900412
850	0.5799752	0.6429524	0.1168978	0.9199502	0.6704517	0.3702484	0.7085533	0.7601384	0.0506182	0.2165935
900	0.5001547	0.7316525	0.0951033	0.6767922	0.6681793	0.3282455	0.6195811	0.6652157	0.0571294	0.2007967
950	0.5640810	0.6059150	0.1002337	0.6223026	0.6797518	0.3406566	0.7912960	0.7600568	0.0370952	0.1410514
1000	0.5972623	0.6150574	0.1226272	0.7303825	0.8203481	0.3134526	0.7237982	0.7508274	0.0420027	0.1538994

0	0.4481449	0.6321959	0.1360253	0.6764475	0.6556453	0.2966937	0.6206642	0.5923634	0.0251847	0.1358530
50	0.5576746	0.6468817	0.1290415	0.6664208	0.7649895	0.2585723	0.7892665	0.4475344	0.0233737	0.0856371
100	0.4978334	0.7737431	0.2351276	0.6959368	0.5537716	0.2856809	0.6230031	0.2038030	0.1161919	0.0488434
150	0.6443226	0.7035742	0.2578152	0.8068139	0.6402224	0.2676574	0.7450036	0.2203625	0.2948605	0.0536065
200	0.5247374	0.6237874	0.4126051	0.6456249	0.7220536	0.3425149	0.5961744	0.0787712	0.4865463	0.0679710
250	0.5995302	0.7350095	0.4077278	0.7229013	0.7708774	0.4475294	0.6729024	0.1193666	0.6292995	0.0844195
300	0.5868740	0.6634769	0.5254348	0.6501154	0.7163252	0.4486957	0.6031043	0.1124772	0.7904848	0.1248507
