G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.2265361	0.0599394	0.1926113	0.5901381	0.3585379	0.3502789	1.0378051	0.6214035	0.0347365
0.0031013	0.0000000	0.0277997	0.0195903	0.0099719	0.1176627	0.0305799	0.9422916	0.6194523	0.0008562
0.0204225	0.1580298	0.0000000	0.1328339	0.7747375	0.2627408	0.2703231	1.0602411	0.6209095	0.0132816
0.0837055	0.2419596	0.0599455	0.0000000	0.6656478	0.3609579	0.2911304	0.9609772	0.6288953	0.0166453
0.0274698	0.2190308	0.0428764	0.1272316	0.0000000	0.2472186	0.2837056	1.1208984	0.6792997	0.0129939
0.9527416	0.9268263	0.7158021	0.5238012	0.0008477	0.0000000	0.5595179	0.9844431	0.5717707	0.3785445
0.0517620	0.1705688	0.0430153	0.1688046	0.6688420	0.3286346	0.0000000	0.9630265	0.6248114	0.0180184
0.9952882	0.7670479	0.6512219	0.5129291	0.0084370	0.1191133	0.5830725	0.0000000	0.1066660	0.3579829
0.0528970	0.1339470	0.0393822	0.1478669	0.9305168	0.3353983	0.3668540	0.9501029	0.0000000	0.0194893
0.0309359	0.1652868	0.0545765	0.1555937	1.0077640	0.3934935	0.3792329	0.9899721	0.5937850	0.0000000
