G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.7663825	0.6651637	0.8378589	0.6387250	0.8986948	0.6030675	0.2937450	0.1994421	0.3443048
0.0374907	0.0000000	0.3958896	0.0910813	0.0762689	0.7557211	0.3480925	0.3827240	0.1437484	0.2893392
0.7353891	0.8755980	0.0000000	0.7322051	0.7388110	0.7219346	0.6206849	0.4463289	0.0924918	0.4479799
0.7077804	0.8539780	0.5622738	0.0000000	0.6489286	0.7292151	0.6277826	0.4042454	0.1503861	0.4184536
0.9270506	0.7110761	0.6439553	0.7613476	0.0000000	0.7284953	0.5617624	0.3219589	0.1456490	0.3212427
0.9075178	0.6525531	0.6062978	0.0486258	0.0946946	0.0000000	0.3501940	0.8222039	0.8356238	0.8834273
0.6745192	0.7387060	0.6102478	0.6784210	0.6518844	0.7218178	0.0000000	0.2539704	0.1621031	0.3542247
0.8443979	0.7246467	0.6518240	0.7324631	0.6166571	0.8121450	0.6542202	0.0000000	0.0848361	0.2938121
0.7485576	0.8781536	0.8082085	0.7731905	0.6790598	0.6529034	0.5493206	0.2844992	0.0000000	0.3930396
0.7227648	0.6068113	0.5274962	0.7679959	0.5928505	0.7380226	0.6477707	0.3239924	0.1586639	0.0000000
