"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.0095304	0.9335904	0.8892130	0.8891028	0.8339076	0.9697479	0.5842421	0.3514948	0.8310221	0.7073925
50	0.0029914	0.8748393	0.8488515	0.8303842	0.7207527	1.0235719	0.6196407	0.4026460	0.8059596	0.7031956
100	0.0045151	0.8684015	0.9436812	0.7551952	0.8114027	0.9435751	0.5822632	0.4389650	0.8166823	0.6950364
150	0.0021358	0.9402150	0.9457786	0.7117287	0.6746558	0.9720722	0.6216501	0.4646650	0.8087532	0.6280127
200	0.0088424	0.9255822	0.9493553	0.7161273	0.7528564	0.9676888	0.5545902	0.5073185	0.7206579	0.6295679
250	0.0023408	0.9553048	0.9306167	0.7347088	0.7662222	1.0576984	0.5032140	0.5423233	0.7092155	0.6646226
300	0.0033611	1.0136238	0.8690578	0.7506789	0.8259460	1.0916688	0.5197542	0.5637487	0.8008059	0.7200187
350	0.0028727	0.9908392	0.8117960	0.7770635	0.6752365	1.0458292	0.4539768	0.5159166	0.8258616	0.6531212
400	0.0010215	0.9975959	0.8162162	0.7685096	0.7062342	1.0039670	0.5459398	0.5683749	0.8721978	0.6653938
450	0.0060577	1.0024219	0.9267999	0.7248963	0.8372985	1.0615567	0.6370037	0.6151167	0.7998955	0.7012138
500	0.0049614	0.9998805	0.9679679	0.7151460	0.7502919	1.0573839	0.5927881	0.5645333	0.7601595	0.7282881
550	0.0018538	0.9895109	0.8800373	0.7670096	0.7673626	0.9754299	0.5041524	0.4487363	0.8728956	0.7316590
600	0.0107368	0.9658568	0.9146292	0.7376225	0.7607406	1.0152435	0.5270999	0.3819016	0.7740141	0.6583306
650	0.0145971	0.9636810	0.8920699	0.7336765	0.8668066	0.9861312	0.5808777	0.3587740	0.7141805	0.6802105
700	0.0095713	0.9319376	0.8156549	0.8269635	0.8780974	1.0155667	0.4945402	0.3218154	0.7961277	0.6496076
750	0.0000000	0.9702400	0.8452411	0.6570001	0.8732320	1.0209796	0.5279961	0.2453348	0.8175093	0.6292801
800	0.0064359	0.9823811	0.7815405	0.6648269	0.8621783	1.0068896	0.5861740	0.2828388	0.7150525	0.6147311
850	0.0022665	0.8124762	0.7464384	0.7641912	0.9031585	1.0381928	0.6719079	0.3187368	0.8455441	0.7085201
900	0.0107905	0.8776979	0.8244337	0.8082445	0.8342220	0.9601789	0.6601944	0.3860077	0.7667002	0.6212424
950	0.0042724	0.9274367	0.8356293	0.7258705	0.8369993	1.0551868	0.6139427	0.3706611	0.7654868	0.6256871
1000	0.0028281	0.9352789	0.7852692	0.7355257	0.7720057	0.9826399	0.6424657	0.2666435	0.7052755	0.6273501

0	0.0095304	0.9335904	0.8892130	0.8891028	0.8339076	0.9697479	0.5842421	0.3514948	0.8310221	0.7073925
50	0.0084018	0.8553298	0.9243461	0.6998889	0.5550960	1.0586547	0.5974599	0.3180006	0.7389167	0.7542956
100	0.0054712	0.8706971	1.0126791	0.5939398	0.4913651	1.0059225	0.5084704	0.2893589	0.7710364	0.7050464
150	0.0060631	0.9685238	0.9061199	0.5637325	0.4373661	0.9433489	0.4450993	0.2403506	0.7519956	0.7691277
200	0.0066899	1.0445094	0.9349442	0.5837861	0.4845552	1.0034483	0.4560783	0.2417375	0.7070506	0.6789148
250	0.0034907	1.0278348	0.9699223	0.7301862	0.5012051	1.0165470	0.4391935	0.2679814	0.6769295	0.6555654
300	0.0024881	1.0127554	0.9329906	0.6293973	0.4993886	1.0936510	0.4911177	0.2829044	0.7502672	0.6615682
350	0.0074678	1.0590320	0.9847050	0.6911608	0.5093046	1.0726291	0.4848560	0.3192846	0.7660544	0.7282787
400	0.0160955	1.0623967	0.9201697	0.6400011	0.5544654	0.9829498	0.5375707	0.2899994	0.8709512	0.7144646
450	0.0084499	1.0186012	1.0702435	0.6266039	0.5331687	1.0278431	0.5653311	0.2621114	0.7545210	0.6856799
500	0.0197040	0.9805037	0.9099897	0.6077769	0.6122315	1.0129171	0.4869245	0.1894867	0.7971213	0.6468414
550	0.0090574	0.9828312	0.8644635	0.6936071	0.5807513	0.9801523	0.5548260	0.2474352	0.7568973	0.5828377
600	0.0041194	0.9143183	0.8120308	0.7722338	0.6603746	1.0039484	0.6355460	0.2916040	0.7580815	0.6052133
650	0.0126519	0.9134101	0.7251371	0.8289839	0.6438120	0.8855803	0.6135015	0.3084056	0.8618151	0.5845448
700	0.0093770	0.9698166	0.7580412	0.7339222	0.7096703	0.8933835	0.5494736	0.2823998	0.7707768	0.6015172
750	0.0031150	1.0017109	0.8172057	0.7595856	0.7780696	0.9685235	0.5690641	0.2613961	0.7424147	0.6763352
800	0.0037666	0.9589598	0.9007911	0.7002704	0.7216257	1.0550204	0.6034619	0.3416640	0.7594927	0.6076963
850	0.0056893	0.9387893	0.8221865	0.7442301	0.7186873	0.9791616	0.5857928	0.3157302	0.7725466	0.7532537
900	0.0038328	0.9633624	0.7644900	0.8733735	0.7289815	0.9770088	0.5853494	0.3051622	0.6546690	0.6445247
950	0.0015363	0.9460468	0.8398406	0.8549646	0.6458705	1.0183301	0.5654198	0.3053717	0.6816298	0.7463373
1000	0.0012672	0.9531110	0.8490158	0.8599038	0.8193666	1.0036225	0.5904799	0.3361248	0.6876701	0.7397536

0	0.0095304	0.9335904	0.8892130	0.8891028	0.8339076	0.9697479	0.5842421	0.3514948	0.8310221	0.7073925
50	0.0115394	0.9085042	0.8456719	0.7761243	0.7732870	0.9407393	0.6987572	0.4768216	0.8120070	0.7460536
100	0.0089667	0.9592284	0.8925727	0.7411863	0.6991622	0.9840692	0.8485736	0.6477641	0.7621915	0.7990256
150	0.0032528	0.8883587	0.7867318	0.7438484	0.7663237	1.0792854	0.8789968	0.6970392	0.7101233	0.8638642
200	0.0011250	0.9208504	0.9037015	0.7029877	0.7581632	1.1528540	0.8489089	0.7624655	0.6794535	0.9582631
250	0.0022161	0.9337689	0.8506493	0.8076625	0.7595053	1.0318700	0.9848308	0.7930018	0.8556891	0.8451671
300	0.0014266	0.9008363	0.8577214	0.7375187	0.7497238	0.9397653	0.8696493	0.8826645	0.6846438	0.8577762
350	0.0096178	1.0141113	0.7590131	0.6825358	0.6880579	1.0023670	0.9162913	0.8886060	0.7556196	0.8583257
400	0.0019223	0.9592520	0.7465807	0.6745747	0.7728083	1.0879126	1.0526284	0.8388412	0.6700243	0.8120544
