G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.6215708	0.0178605	0.7362099	0.1601002	0.3566503	0.3425496	0.2373856	0.2517020	0.2783006	0.1809452
0.5255671	0.0015639	0.7188866	0.2065833	0.4658385	0.4452584	0.2400561	0.1978479	0.3628722	0.0695592
0.3684583	0.0234213	0.5656983	0.2804136	0.4193948	0.5859029	0.2169499	0.3531952	0.3340502	0.3017003
0.4505784	0.0244546	0.3970343	0.3049710	0.5138628	0.5474489	0.2123227	0.4064064	0.4430639	0.1538883
0.5816672	0.0170236	0.7616483	0.3200835	0.3730306	0.3533613	0.1542459	0.2145140	0.2442601	0.0845712
0.6542615	0.0003380	0.7842712	0.2426551	0.3036402	0.3529138	0.0397369	0.1986389	0.3495523	0.0735793
0.6521589	0.0364103	0.8247512	0.1083942	0.2811692	0.3874822	0.2262158	0.1872680	0.4084127	0.1282131
0.5038715	0.0016475	0.6350431	0.2972039	0.3416889	0.3451122	0.2226421	0.2200959	0.2072923	0.1350331
0.7160860	0.0120818	0.7626310	0.1691673	0.3461730	0.3364445	0.0666748	0.1697124	0.2875912	0.1140867
0.2907734	0.0166179	0.3959818	0.2155565	0.7540091	0.8117309	0.1742478	0.3645812	0.4781432	0.2268486
