"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.0676904	1.0192124	0.2780824	0.9934187	0.1900632	0.2667317	1.0197102	0.2301745	1.0107446	0.3975951
50	0.0761630	0.9034466	0.3093733	0.5329164	0.2280962	0.1649401	1.0192302	0.2668016	0.9447193	0.4565097
100	0.0798576	0.9476078	0.3227671	0.4367510	0.2848807	0.1006859	1.0110223	0.2561035	1.0036699	0.4863671
150	0.0905730	1.0214578	0.3691695	0.4518493	0.2000386	0.0748868	0.9058573	0.2578158	0.9526462	0.4352168
200	0.0831876	1.0346458	0.2608128	0.4509882	0.2021587	0.0663638	0.9950395	0.1871156	0.9857352	0.3898396
250	0.0757607	0.9642731	0.2258794	0.4810455	0.2057155	0.0533362	1.0095629	0.2043214	0.9759912	0.3694658
300	0.1063094	0.8772280	0.3725010	0.4194007	0.2181234	0.0531473	0.9400964	0.2667075	0.9667145	0.4331111
350	0.0876126	0.9061732	0.3780065	0.4586804	0.2591336	0.0458885	0.9826573	0.2885956	0.9004679	0.4279034
400	0.0739370	0.9447462	0.3355386	0.4701043	0.2238365	0.0650377	1.0088179	0.2932122	0.9433196	0.4174099
450	0.0552557	0.9112771	0.2946181	0.4241723	0.2651214	0.0776214	1.0709592	0.2320859	0.9848200	0.3864443
500	0.0832736	0.8979102	0.4393111	0.4789649	0.2857225	0.0715257	0.9176963	0.2249625	0.9354394	0.4242170
550	0.0837332	0.9909700	0.4512688	0.9356302	0.3605303	0.2159711	0.9509482	0.2368882	1.1154547	0.4766981
600	0.0763090	1.0231947	0.4019869	0.9624132	0.2936272	0.2357406	0.9498767	0.2675383	1.1029700	0.4209507
650	0.0821715	1.0868082	0.2731506	0.9819291	0.2288465	0.2588118	0.9934085	0.2357248	1.0647049	0.3732368
700	0.0607726	1.1019204	0.2366084	1.0128948	0.1888130	0.2760990	0.9712067	0.2718813	1.0422304	0.4239926
750	0.0671829	1.0310136	0.2278072	1.0426598	0.1688364	0.2674572	0.8794786	0.2774445	1.0289366	0.4625613
800	0.0685094	0.9346876	0.2278473	1.1497669	0.2083703	0.2513653	1.0517135	0.2792379	0.9987327	0.3979219
850	0.0625137	0.9158224	0.2514833	1.1313168	0.1984428	0.2835303	1.0692343	0.2554813	1.0306734	0.3848172
900	0.0642267	0.9803983	0.2719441	1.0507295	0.2286981	0.2559678	1.0273091	0.2504032	0.9976264	0.4313885
950	0.0681581	1.0418189	0.2599088	1.0097103	0.2059952	0.2502380	1.0166955	0.2385957	1.0247252	0.4011513
1000	0.0881114	1.0285549	0.2385059	1.0873435	0.2041221	0.2031295	1.0419723	0.3602883	0.9946580	0.4155014

0	0.0676904	1.0192124	0.2780824	0.9934187	0.1900632	0.2667317	1.0197102	0.2301745	1.0107446	0.3975951
50	0.0713751	0.8890692	0.1394835	1.0616426	0.2264023	0.1436974	1.0870495	0.2789222	0.8966955	0.6481586
100	0.0779832	0.9991470	0.1165664	1.0641659	0.2705225	0.1051997	1.1075942	0.3076990	1.0335940	0.8015796
150	0.0734521	0.9691550	0.1215893	1.0698705	0.2752808	0.0594745	1.0235679	0.3040745	0.9765185	0.8026549
200	0.0937194	0.9667573	0.0950152	0.9613583	0.2545886	0.0461035	1.0278675	0.2927822	1.0734720	0.7890334
250	0.0678017	0.9772989	0.0972285	0.9211959	0.2034230	0.0622211	1.0068789	0.2594378	1.0257680	0.8602877
300	0.0662541	1.0160703	0.0827815	0.9583810	0.2381324	0.0506468	0.9726143	0.2861244	1.0211564	0.7788161
350	0.0688236	1.0291606	0.0929916	0.9936223	0.2440417	0.0569928	0.9920654	0.2833682	0.9864604	0.7691830
400	0.0616243	1.0021216	0.0698381	0.9957056	0.2079197	0.0475095	0.9720954	0.2764225	1.0361547	0.6581357
450	0.0725695	0.9843289	0.0958861	0.9939390	0.2185055	0.0338154	0.9535056	0.3019417	1.1759438	0.7121872
500	0.0463448	1.0060453	0.0832449	1.0262196	0.2207914	0.0394762	1.1030256	0.3054208	1.0328827	0.7749048
550	0.0859134	1.0060913	0.3011338	1.0660909	0.2444989	0.1612594	0.9779662	0.2867273	1.0493628	0.4434734
600	0.0572936	1.0134194	0.2785849	1.0006402	0.2220471	0.2290142	0.9617014	0.2441547	0.9834196	0.4185894
650	0.0848529	1.0044597	0.3466667	1.1112032	0.2350592	0.2146416	1.0182751	0.2244497	0.9912171	0.4327359
700	0.0843262	0.9961202	0.3416388	0.9608465	0.2205523	0.2340787	1.0567838	0.2966342	0.9612084	0.3762512
750	0.0633174	1.0587652	0.2595325	0.9712513	0.1730024	0.2225538	0.9645164	0.2374555	1.0230597	0.3773882
800	0.0693817	1.1153698	0.2270451	1.0084524	0.1837790	0.2578464	1.0149213	0.2221207	0.9848898	0.3800680
850	0.0739087	1.1077828	0.1966127	0.9926112	0.1585017	0.2269500	1.0240743	0.2129545	0.9755632	0.3847165
900	0.0497979	1.0020408	0.1963320	0.9405438	0.1391321	0.2460596	0.9689198	0.2469566	1.0284651	0.3711003
950	0.0524016	1.0222932	0.2441233	0.9400502	0.1519964	0.2581112	1.0080239	0.2240565	1.0206514	0.3596686
1000	0.0638026	1.0105366	0.3448267	1.0308456	0.2263166	0.2953498	0.9458172	0.3002698	0.9960393	0.4529465

0	0.0676904	1.0192124	0.2780824	0.9934187	0.1900632	0.2667317	1.0197102	0.2301745	1.0107446	0.3975951
50	0.0754309	1.0134843	0.1451496	0.9115206	0.2219196	0.2080891	0.9899152	0.2686284	0.9930087	0.3523849
100	0.0755491	0.9550018	0.1658801	0.7934094	0.2277764	0.2084236	0.9913883	0.2876761	0.9483374	0.4154501
150	0.0666461	0.9614606	0.1671191	0.7967475	0.2154494	0.2641826	1.0688508	0.3064840	0.9427846	0.3714309
200	0.0906696	0.9997439	0.1377212	0.8071021	0.2002151	0.2355163	1.0829046	0.2424000	0.9671410	0.3495292
250	0.0847160	0.9383804	0.1290871	0.8500464	0.2755771	0.2565102	1.0012635	0.3003482	1.0000521	0.4410378
300	0.0940201	0.9501653	0.1516799	0.7299401	0.2559882	0.2652404	0.9933639	0.3337636	0.9998215	0.4405284
350	0.0914052	0.9440943	0.1510005	0.7519582	0.2228589	0.2336006	1.0986179	0.3006401	1.0074267	0.3920717
400	0.0974807	0.9841983	0.1052217	0.7548073	0.2215236	0.2556902	0.9431558	0.2723559	1.0219652	0.4036049
450	0.0702117	1.0562948	0.1462582	0.7805374	0.2278292	0.2687062	0.9685871	0.2525101	1.0019730	0.4483998
500	0.0606364	1.0757810	0.1088636	0.7423272	0.2114495	0.2706512	1.0557954	0.2253832	1.0102463	0.3366605
550	0.0897612	1.0210167	0.2278549	0.9758964	0.2241519	0.2658165	1.0055317	0.2286922	1.0362733	0.3628195
600	0.0826518	0.9738165	0.3096608	1.0088038	0.2158283	0.2665945	0.9942236	0.2599482	0.9216418	0.4220175
650	0.0655760	0.9834953	0.2629837	0.9649341	0.1721730	0.2555457	0.9098435	0.1860094	0.9543264	0.4627049
700	0.0725243	1.0053367	0.2818688	1.1091563	0.2774145	0.2582125	0.9483043	0.2202107	1.0572301	0.3586762
750	0.0578082	0.9758113	0.3462495	0.9269797	0.2725564	0.2776738	0.9841440	0.2928785	0.9566735	0.4678996
800	0.0613940	0.9974822	0.2560478	0.9757911	0.2315769	0.2341415	1.0040253	0.2525603	0.8814373	0.4122419
850	0.0522746	0.9637908	0.3080381	1.1067285	0.1840983	0.2318375	0.9685208	0.1869589	0.9664870	0.4342368
900	0.0370710	0.9578077	0.2939052	1.0188887	0.2076365	0.2841566	1.0429346	0.2441263	1.0099011	0.4199294
950	0.0591280	0.9547445	0.2592774	0.9941065	0.1986560	0.3115945	1.0662934	0.2393781	1.0182774	0.3765904
1000	0.0551844	1.0457800	0.2444259	0.9897178	0.2048811	0.2561970	1.1538241	0.2418280	1.0140048	0.4017494

0	0.0676904	1.0192124	0.2780824	0.9934187	0.1900632	0.2667317	1.0197102	0.2301745	1.0107446	0.3975951
50	0.0531511	1.0218655	0.3671624	0.3112988	0.2535538	0.2778985	0.9598366	0.2464703	0.8924225	0.4417002
100	0.0685820	0.9393791	0.3275474	0.1508879	0.2244089	0.2491531	0.9604507	0.2156465	0.7562749	0.3638648
150	0.0849911	0.9134179	0.3473922	0.1822515	0.3137760	0.2997241	1.0402629	0.2074731	0.7491178	0.4422657
200	0.0707290	0.9724617	0.3558884	0.1835700	0.2271812	0.3303159	1.0174337	0.2308358	0.7562587	0.3585607
250	0.0676258	0.8799966	0.3398691	0.1564069	0.2356868	0.2961798	0.9496137	0.2205819	0.7739210	0.4015718
300	0.0496713	0.9578575	0.2644749	0.1793701	0.2299188	0.2863627	0.9184862	0.1992885	0.7298115	0.3559413
350	0.0456103	0.9986049	0.3759091	0.1566370	0.2241941	0.2812543	0.9776776	0.2170820	0.7418382	0.4501339
400	0.0566179	1.0266718	0.2914993	0.1790820	0.1492271	0.2282831	1.0073766	0.2019388	0.7424565	0.3671560
450	0.0394994	0.9832754	0.2274002	0.1706389	0.1899055	0.2595021	1.0166441	0.1491970	0.7016137	0.3964242
500	0.0695514	1.0636743	0.2318549	0.1792135	0.1892665	0.2534644	1.0109339	0.1406934	0.6917862	0.3467980
550	0.0620225	1.0208544	0.2416931	0.8076105	0.1877239	0.2125788	0.9762009	0.1339204	0.9606346	0.2993540
600	0.0506081	1.0007240	0.3868739	0.9823674	0.2862897	0.2442343	1.0190534	0.2840543	0.9944170	0.3836066
650	0.0546851	1.0843391	0.3702659	1.0131995	0.2641696	0.2771695	0.9780867	0.2830791	1.0458837	0.4091412
700	0.0645296	1.0231136	0.3308400	0.9325812	0.2551857	0.2689774	0.9851471	0.2711886	1.0148386	0.4267549
750	0.0644210	0.9318108	0.3336545	1.0653936	0.2876938	0.3095305	1.0291352	0.2772642	0.9965200	0.4289686
800	0.0853019	0.9175358	0.3467765	1.1165328	0.2900977	0.2997956	1.0534373	0.2429771	0.9839652	0.4357470
850	0.0773599	0.8801925	0.3935748	1.0626795	0.2479209	0.2884592	0.9987252	0.2485189	0.9777263	0.3840879
900	0.0552310	1.0117244	0.3088682	0.9840864	0.1973040	0.3097375	1.0193660	0.2950963	0.9730787	0.4350795
950	0.0696307	0.9514499	0.3587283	0.9914060	0.2168496	0.2665085	1.1460377	0.2225004	0.9848908	0.4385728
1000	0.0835787	0.9867473	0.3732170	1.0265765	0.2458531	0.3061366	1.0160731	0.2358663	1.0980225	0.3642685

0	0.0676904	1.0192124	0.2780824	0.9934187	0.1900632	0.2667317	1.0197102	0.2301745	1.0107446	0.3975951
50	0.0768999	0.8855276	0.2709073	0.9848393	0.2470706	0.1049913	0.9524975	0.2420358	0.3802055	0.3479094
100	0.0837047	0.9590554	0.3360824	0.9856575	0.2425887	0.0829710	0.9107730	0.1376705	0.3100903	0.2752779
150	0.0820758	0.9702158	0.3558825	0.8814586	0.2575343	0.0585045	1.0013563	0.0653848	0.2760853	0.2085743
200	0.0949703	0.9179174	0.3861223	0.8837223	0.2421344	0.0603212	0.9748498	0.0456934	0.3029260	0.1700172
250	0.0562985	0.8844019	0.2972201	0.9091989	0.2241781	0.0377097	1.0385933	0.0642811	0.3083204	0.1584316
300	0.0827361	0.9695142	0.3257258	0.9228550	0.2767551	0.0501076	0.9284954	0.0375936	0.2849319	0.1935937
350	0.0498377	0.9433192	0.2834135	0.9089386	0.2263612	0.0319477	1.0039800	0.0389006	0.2877343	0.1449329
400	0.0635257	1.0607554	0.2509849	0.9472211	0.2070574	0.0398361	1.0018977	0.0565222	0.3076377	0.1304341
450	0.0755638	0.9869758	0.2912860	0.9832748	0.1956978	0.0395907	0.9605699	0.0508368	0.2640036	0.1431817
500	0.0724343	1.0189357	0.2862538	0.9571122	0.2521353	0.0448556	0.9767440	0.0511659	0.2970225	0.1599890
